id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
148,沙特阿拉伯,670997,4738,622087,39981,-237,92.7%,4973,8929,1.3%,2,1
149,突尼斯,876245,9706,737652,112497,3383,84.2%,6271,26096,3.0%,52,1
150,塞内加尔,84786,96,79363,3482,-226,93.6%,320,1941,2.3%,2,1
151,拉脱维亚,363821,9087,288705,70270,6652,79.4%,2417,4846,1.3%,18,1
152,摩洛哥,1120087,12562,1049166,55651,-2980,93.7%,15473,15270,1.4%,69,1
153,约旦,1184856,12826,1097176,74538,9426,92.6%,3378,13142,1.1%,22,1
154,葡萄牙,2443524,131284,1865651,558129,45558,76.4%,85643,19744,0.8%,83,1
155,安道尔,35028,327,30112,4771,-23,86.0%,350,145,0.4%,0,1
156,印度尼西亚,4319175,8077,4131333,43574,6427,95.7%,1643,144268,3.3%,7,1
157,捷克,2923680,54866,2592077,294458,43003,88.7%,11841,37145,1.3%,22,1
158,多米尼加,550020,2763,528372,17353,-2486,96.1%,5247,4295,0.8%,2,1
159,亚美尼亚,361754,2556,335227,18492,2290,92.7%,264,8035,2.2%,2,1
160,爱尔兰,1164536,5605,725331,433069,-1130,62.3%,6686,6136,0.5%,49,1
161,卢森堡,150883,3073,118230,31706,2114,78.4%,958,947,0.6%,1,1
162,厄瓜多尔,691898,10516,443880,213656,10483,64.2%,0,34362,5.0%,33,1
163,卡塔尔,332800,4156,301289,30871,-3954,90.5%,8107,640,0.2%,3,1
164,圣马力诺,11786,0,10091,1587,0,85.6%,0,108,0.9%,0,1
165,摩纳哥,8084,138,7490,550,-35,92.7%,173,44,0.5%,0,1
166,冰岛,64486,1451,53143,11297,-152,82.4%,1602,46,0.1%,1,1
167,墨西哥,4828446,48627,3895700,627943,2967,80.7%,45128,304803,6.3%,532,1
168,阿塞拜疆,643509,3361,620182,14663,2215,96.4%,1132,8664,1.3%,14,1
169,白俄罗斯,734078,1974,725935,2151,125,98.9%,1833,5992,0.8%,16,1
170,新西兰,15991,97,14619,1320,51,91.4%,46,52,0.3%,0,1
171,立陶宛,651293,11433,542777,100687,10567,83.3%,849,7829,1.2%,17,1
172,尼日利亚,252840,75,228404,21302,-572,90.3%,646,3134,1.2%,1,1
173,埃及,417453,1910,351418,43539,11,84.2%,1870,22496,5.4%,29,1
174,荷兰,4131630,64555,3064300,1046077,55442,74.2%,9099,21253,0.5%,14,1
175,爱沙尼亚,319505,6234,253274,64206,3996,79.3%,2233,2025,0.6%,5,1
176,丹麦,1516878,47914,1020264,492940,23988,67.3%,23908,3674,0.2%,18,1
177,罗马尼亚,2114834,31683,1873747,181290,9732,88.6%,21880,59797,2.8%,71,1
178,北马其顿,263206,2019,238452,16442,1027,90.6%,973,8312,3.2%,19,1
179,挪威,714532,24677,88952,624141,24654,12.4%,0,1439,0.2%,23,1
180,格鲁吉亚,1127234,17484,986928,125436,13758,87.6%,3699,14870,1.3%,27,1
181,巴基斯坦,1402070,7539,1274657,98221,5730,90.9%,1784,29192,2.1%,25,1
182,希腊,1867935,17960,1627118,217734,-1826,87.1%,19668,23083,1.2%,118,1
183,阿尔及利亚,245698,2162,163895,75264,1088,66.7%,1064,6539,2.7%,10,1
184,瑞士,2082644,44850,1265724,804156,27376,60.8%,17461,12764,0.6%,13,1
185,克罗地亚,909674,10500,828673,67376,1349,91.1%,9092,13625,1.5%,59,1
186,奥地利,1766292,43053,1469235,282996,23598,83.2%,19443,14061,0.8%,12,1
187,阿曼,330767,2441,308825,17808,1320,93.4%,1120,4134,1.2%,1,1
188,阿富汗,161057,312,146456,7198,254,90.9%,56,7403,4.6%,2,1
189,巴林,348655,4876,314448,32805,1775,90.2%,3100,1402,0.4%,1,1
190,科威特,521341,6454,469916,48935,1255,90.1%,5198,2490,0.5%,1,1
191,伊拉克,2183402,7609,2090815,68257,4140,95.8%,3458,24330,1.1%,11,1
192,黎巴嫩,891982,8639,682977,199461,8624,76.6%,0,9544,1.1%,15,1
193,以色列,2659727,110532,2158276,492895,110507,81.1%,0,8556,0.3%,25,1
194,伊朗,6293695,14285,6091880,69482,10742,96.8%,3513,132333,2.1%,30,1
195,巴西,24782922,219878,22098157,2059596,109381,89.2%,109891,625169,2.5%,606,1
196,比利时,3007724,61227,2023969,954817,58469,67.3%,2719,28938,1.0%,39,1
197,西班牙,9660208,133553,5786381,3781060,80065,59.9%,53273,92767,1.0%,215,1
198,瑞典,2015276,41791,1288155,711377,32547,63.9%,9234,15744,0.8%,10,1
199,俄罗斯,11502657,88816,10159197,1014017,58397,88.3%,29754,329443,2.9%,665,1
200,英国,16245474,101603,12961845,3128589,-86811,79.8%,188068,155040,1.0%,346,1
201,意大利,10539601,170940,7687989,2706453,27415,72.9%,143098,145159,1.4%,427,1
202,印度,40622709,286384,38024771,2105582,-20548,93.6%,306357,492356,1.2%,575,1
203,菲律宾,3511491,18154,3226032,231658,-3889,91.9%,21971,53801,1.5%,72,1
204,芬兰,475431,6271,46000,427489,6246,9.7%,0,1942,0.4%,25,1
205,斯里兰卡,607104,927,577030,14705,454,95.0%,457,15369,2.5%,16,1
206,柬埔寨,121188,34,117303,870,15,96.8%,19,3015,2.5%,0,1
207,尼泊尔,944074,5816,842436,89941,509,89.2%,5292,11697,1.2%,15,1
208,加拿大,2998176,18567,2732104,232699,-10151,91.1%,28492,33373,1.1%,226,1
209,德国,9334637,161243,7494200,1722372,105612,80.3%,55500,118065,1.3%,131,1
210,越南,2218137,15727,1950244,230461,-5401,87.9%,21002,37432,1.7%,126,1
211,法国,18122724,428008,11381437,6611272,166527,62.8%,261223,130015,0.7%,258,1
212,美国,74695333,727218,45614212,28178981,422080,61.1%,301338,902140,1.2%,3800,1
213,澳大利亚,2468597,47950,2092270,372827,-665154,84.8%,713027,3500,0.1%,77,1
214,马来西亚,2850408,4744,2770663,47805,1086,97.2%,3646,31940,1.1%,12,1
215,日本,2438149,78895,1892074,527424,51129,77.6%,27719,18651,0.8%,47,1
216,新加坡,333071,0,311589,20632,0,93.6%,0,850,0.3%,0,1
217,泰国,2415472,8078,2309648,83695,1461,95.6%,6595,22129,0.9%,22,1
