id,content,count
1,疫情,363
2,人员,106
3,防控,98
4,核酸,93
5,西安,93
6,春节,89
7,中国,88
8,过年,85
9,核酸检测,84
10,北京,83
11,防疫,67
12,经济,65
13,发展,64
14,服务,60
15,国家,56
16,回家,53
17,健康,48
18,美国,47
19,返乡,47
20,隔离,46
21,出行,45
22,地区,43
23,措施,42
24,2022年,42
25,时间,40
26,][,40
27,工作,39
28,新闻,39
29,小时,37
30,政策,37
31,期间,36
32,移民,36
33,新增,35
34,复工,34
35,管理,34
36,情况,33
37,生活,32
38,确诊病例,32
39,奥密克戎,32
40,疫苗,31
41,复产,31
42,新冠,30
43,做好,29
44,上海,28
45,报告,28
46,杭州,28
47,英国,27
48,通知,27
49,天津,26
50,医院,26
51,公路,26
52,天气,26
53,全国,25
54,病例,25
55,相关,25
56,希望,25
57,建设,25
58,恢复,25
59,交通,25
60,接种,24
61,企业,24
62,证明,23
63,社会,23
64,推进,23
65,发布会,23
66,增长,23
67,全球,22
68,力量,22
69,假期,22
70,小区,22
71,车辆,22
72,超过,21
73,本土,21
74,加油,21
75,岁,21
76,西安市,21
77,群众,21
78,提供,21
79,实施,20
80,精准,20
81,平安,20
82,昨天,20
83,阳性,20
84,项目,20
85,抗疫,20
86,人民,20
87,高速,20
88,丰台,20
89,湖北,20
90,变化,20
91,收费,20
92,家人,20
93,全员,19
94,检测,19
95,风险,19
96,回,19
97,爱,19
98,检查,19
99,增速,19
100,预计,19
101,吃,18
102,社区,18
103,随意,18
104,预期,18
105,美,18
106,机构,18
107,影响,17
108,真的,17
109,小年,17
110,解决,17
111,下午,17
112,只能,17
113,重点,17
114,志愿者,17
115,组织,16
116,1例,16
117,开放,16
118,活动,16
119,排队,16
120,部门,16
121,电话,16
122,发现,16
123,拜登,16
124,居民,16
125,港澳,16
126,持续,15
127,黑龙江,15
128,记者,15
129,政府,15
130,公司,15
131,景区,15
132,预约,15
133,结束,15
134,新区,15
135,送,15
136,提前,15
137,妹妹,15
138,2021年,15
139,运输部,15
140,节假日,15
141,流量,15
142,路线,15
143,确保,15
144,中心,14
145,新冠肺炎,14
146,24时,14
147,有序,14
148,介绍,14
149,区域,14
150,感觉,14
151,京,14
152,关注,14
153,感冒,14
154,外地,14
155,免收,14
156,通行费,14
157,所有人,14
158,市场,14
159,下调,14
160,日子,14
161,国际,13
162,病毒,13
163,无症状感染者,13
164,地铁,13
165,确诊,13
166,今日,13
167,水平,13
168,旅游,13
169,在外,13
170,提醒,13
171,48,13
172,统筹,13
173,发布,13
174,买,13
175,落实,13
176,规划,13
177,消息,13
178,罗田县,13
179,传播,12
180,口罩,12
181,城市,12
182,背后,12
183,生产,12
184,含,12
185,在家,12
186,回来,12
187,条件,12
188,孩子,12
189,系统,12
190,日报,12
191,贷款,12
192,防护,12
193,视频,12
194,信息,12
195,免费,12
196,文化,12
197,抱,12
198,罗田,12
199,黄冈,12
200,指挥部,12
201,外省,12
202,呈,12
203,去年,12
204,形势,12
205,新年,12
206,武汉,12
207,辅助,12
208,安徽,12
209,禁止,12
210,系列,11
211,模式,11
212,工作人员,11
213,兵团,11
214,推动,11
215,市,11
216,允悲,11
217,早日,11
218,鼻子,11
219,嗓子,11
220,第三,11
221,配合,11
222,新春,11
223,陕西,11
224,选择,11
225,A股,11
226,客车,11
227,春运,11
228,未来,11
229,旅行,10
230,保障,10
231,轮,10
232,疾控,10
233,路上,10
234,这是,10
235,好好,10
236,带,10
237,开心,10
238,集团,10
239,工人,10
240,挺,10
241,出门,10
242,阴性,10
243,健康宝,10
244,大学,10
245,市民,10
246,居家,10
247,密接,10
248,研究,10
249,县,10
250,新型,10
251,观众,10
252,证件,10
253,应急,10
254,世界,10
255,同比,10
256,小型,10
257,7座,10
258,时段,10
259,车道,10
260,为准,10
261,高峰,10
262,路况,10
263,基金,10
264,IMF,10
265,管理局,10
266,价格,10
267,到来,10
268,包括,9
269,国内,9
270,调查,9
271,发生,9
272,全市,9
273,过程,9
274,控制,9
275,医学,9
276,丰台区,9
277,央视,9
278,因素,9
279,计划,9
280,妈妈,9
281,精神,9
282,绿码,9
283,美好,9
284,期待,9
285,终于,9
286,返回,9
287,监测,9
288,辆,9
289,依然,9
290,朋友,9
291,暂停,9
292,国,9
293,网站,9
294,2022,9
295,关系,9
296,前往,9
297,菜,9
298,冬奥会,9
299,祝福,9
300,!,9
301,百分点,9
302,带齐,9
303,码,9
304,证,9
305,患儿,9
306,专业,9
307,项,9
308,取消,8
309,新冠病毒,8
310,戴,8
311,航班,8
312,抓,8
313,境外输入,8
314,流调,8
315,副,8
316,告诉,8
317,负责,8
318,住,8
319,相比,8
320,新疆,8
321,传统,8
322,年味,8
323,度过,8
324,1/4,8
325,加快,8
326,制定,8
327,啊啊,8
328,入境,8
329,学生,8
330,明天,8
331,推出,8
332,办公室,8
333,面临,8
334,除夕,8
335,烟花,8
336,等待,8
337,管控,8
338,感动,8
339,高风险,8
340,村,8
341,[泪,8
342,此前,8
343,博物院,8
344,参观,8
345,状况,8
346,[心,8
347,GDP,8
348,冬奥村,8
349,周边,8
350,主题,8
351,流动,8
352,外国人,8
353,外人,8
354,文轩,8
355,宣传,8
356,一带,8
357,一路,8
358,分享,8
359,担心,8
360,家门口,8
361,忘记,8
362,三十,8
363,老虎,8
364,doge,8
365,贯彻,8
366,理念,8
367,优化,8
368,十四五,8
369,粤,8
370,陆地,8
371,口岸,8
372,通关,8
373,办理,8
374,出入境,8
375,办证,8
376,筛查,7
377,值得,7
378,价值,7
379,关键,7
380,39,7
381,直辖市,7
382,2例,7
383,摄影,7
384,号,7
385,施工,7
386,方案,7
387,报道,7
388,符合,7
389,有人,7
390,回去,7
391,上班,7
392,[裂,7
393,开],7
394,总体,7
395,走,7
396,北京市,7
397,这两天,7
398,减少,7
399,最新,7
400,行程,7
401,街道,7
402,酒店,7
403,咨询,7
404,指出,7
405,责任,7
406,快乐,7
407,业务,7
408,增加,7
409,合作,7
410,海外,7
411,秦始皇帝,7
412,陵,7
413,实行,7
414,紧急,7
415,抗击,7
416,感受,7
417,也许,7
418,接近,7
419,中国人,7
420,复苏,7
421,主体,7
422,爸爸,7
423,辽宁,7
424,祝,7
425,投入,7
426,回升,7
427,超市,7
428,严峻,7
429,美方,7
430,流行病学,6
431,卫生,6
432,顺利,6
433,老鼠,6
434,突发,6
435,座,6
436,制度,6
437,高效,6
438,运转,6
439,精细,6
440,打赢,6
441,战役,6
442,一线,6
443,医护,6
444,自治区,6
445,广东,6
446,山东,6
447,浙江,6
448,杭州市,6
449,大兴区,6
450,疑似病例,6
451,客户端,6
452,团聚,6
453,区,6
454,楼,6
455,沈阳,6
456,朋友圈,6
457,在建,6
458,轨道,6
459,材料,6
460,上午,6
461,工地,6
462,要素,6
463,认定,6
464,安阳,6
465,防范,6
466,1号线,6
467,6号线,6
468,二期,6
469,年夜饭,6
470,记录,6
471,徐,6
472,！！！,6
473,市政府,6
474,单位,6
475,闹,6
476,体验,6
477,不适感,6
478,各类,6
479,英镑,6
480,原因,6
481,监管,6
482,河北,6
483,老人,6
484,儿童,6
485,国泰民安,6
486,早餐,6
487,饭,6
488,护士,6
489,接到,6
490,作文,6
491,鼓掌,6
492,机场,6
493,一码通,6
494,大数据,6
495,旅居史,6
496,建议,6
497,房间,6
498,运输,6
499,主动,6
500,上门,6
501,出台,6
502,停止,6
503,1.,6
504,官方,6
505,身份,6
506,实时,6
507,引导,6
508,通胀,6
509,瞬间,6
510,苦涩,6
511,河南,6
512,密接者,6
513,程序,6
514,人民政府,6
515,官网,6
516,值班,6
517,增长率,6
518,冻,6
519,「,6
520,正式,6
521,连续,6
522,大年,6
