id,content,count
1,疫情,488
2,美国,275
3,病例,203
4,工作,200
5,防控,171
6,确诊,165
7,中国,150
8,经济,139
9,人员,133
10,全球,113
11,核酸检测,110
12,新增,105
13,新冠,99
14,发展,96
15,报告,93
16,防疫,91
17,新冠肺炎,88
18,隔离,88
19,民主,87
20,感染,85
21,国家,83
22,奥密克戎,82
23,时间,79
24,症状,78
25,社区,77
26,情况,76
27,感染者,76
28,政策,75
29,研究,71
30,地区,70
31,2021年,69
32,接种,68
33,本土,63
34,发布,62
35,阳性,62
36,通胀,62
37,发现,61
38,检测,61
39,境外输入,61
40,去年,59
41,主动,58
42,病毒,57
43,疫苗,56
44,内蒙古,54
45,累计,54
46,核酸,53
47,2021,52
48,国际,52
49,机构,50
50,24时,50
51,健康,48
52,默克尔,48
53,出院,48
54,毒株,48
55,视频,47
56,做好,45
57,德国,45
58,措施,44
59,中心,44
60,奥密克,44
61,观察,44
62,辅警,44
63,医院,43
64,宁波,42
65,信息,42
66,相关,42
67,戎,42
68,考研,42
69,新闻,41
70,指挥部,41
71,声音,40
72,2022年,40
73,抗疫,39
74,建设,39
75,通报,39
76,社会,39
77,报道,39
78,形势,38
79,关注,38
80,政治,38
81,服务,38
82,台湾,38
83,美,38
84,组织,37
85,记者,37
86,世界,37
87,影响,37
88,期间,37
89,活动,37
90,岁,36
91,中央,36
92,满洲里,36
93,治愈,36
94,货币,36
95,公司,35
96,口罩,35
97,2020年,35
98,学生,34
99,希望,34
100,推进,34
101,机场,34
102,配合,34
103,恢复,34
104,小区,34
105,现有,34
106,讲话,34
107,西方,34
108,北京,33
109,管控,33
110,大连,33
111,密接,33
112,通知,33
113,疯狂,33
114,生活,32
115,市,32
116,消息,32
117,增长,32
118,对话,31
119,时代,31
120,落实,31
121,辽宁,31
122,排查,31
123,治疗,31
124,疾控,31
125,党,30
126,医疗,30
127,副区长,30
128,管理,30
129,中共中央,30
130,小时,30
131,生产,29
132,美元,29
133,持续,29
134,公布,29
135,接受,29
136,2例,29
137,上海,28
138,会议,28
139,含,28
140,全国,28
141,制度,28
142,出行,28
143,风险,27
144,国内,27
145,单位,27
146,政府,27
147,公安,27
148,增速,27
149,景区,27
150,新加坡,27
151,航班,27
152,世卫,27
153,证明,27
154,习近平,26
155,群众,26
156,场所,26
157,之下,26
158,建议,26
159,计划,26
160,依然,25
161,历史,25
162,推动,25
163,提出,25
164,领导,25
165,科技,25
166,男子,25
167,哈尔滨市,25
168,特朗普,25
169,阴性,25
170,提醒,25
171,变异,25
172,流动性,25
173,民警,25
174,合作,24
175,原因,24
176,数字,24
177,轨迹,24
178,死亡,24
179,包括,24
180,采样,24
181,1例,24
182,医学,24
183,刺激,24
184,同比,24
185,登记,24
186,最新,24
187,命名,24
188,工作人员,23
189,精神,23
190,城市,23
191,旅游,23
192,央视,23
193,启动,23
194,调查,23
195,考生,23
196,市场,22
197,奖励,22
198,近日,22
199,监测,22
200,市民,22
201,程度,22
202,人民,22
203,前往,22
204,南非,22
205,部门,22
206,冠状,22
207,传播,22
208,下降,22
209,株,22
210,号,22
211,河北省,22
212,孩子,22
213,患者,22
214,病房,22
215,试剂盒,22
216,奋斗,21
217,参加,21
218,这是,21
219,开放,21
220,关系,21
221,变化,21
222,改革,21
223,显示,21
224,2万,21
225,发热,21
226,发生,21
227,黑龙江,21
228,印度,21
229,学校,21
230,印,21
231,新冠病毒,21
232,天津,21
233,分析,21
234,戴,21
235,哈尔滨,21
236,卫生部,21
237,发表,20
238,送,20
239,确保,20
240,呼伦贝尔市,20
241,扎赉诺尔,20
242,居民,20
243,超过,20
244,当日,20
245,大学,20
246,指出,20
247,水平,20
248,外交,20
249,区域,20
250,死亡病例,20
251,CPI,20
252,增幅,20
253,印钞,20
254,宏观,20
255,新型,20
256,省份,20
257,[心,19
258,↓,19
259,力量,19
260,主席,19
261,价格,19
262,自觉,19
263,公共,19
264,有序,19
265,免职,19
266,代表,19
267,我国,19
268,人士,19
269,近期,19
270,区,19
271,依法,19
272,基因,19
273,辽宁省,19
274,预计,19
275,坚定,18
276,原则,18
277,提供,18
278,干部,18
279,高速,18
280,涨,18
281,质量,18
282,安排,18
283,重点,18
284,身体,18
285,公安局,18
286,日报,18
287,接种疫苗,18
288,石家庄市,18
289,防护,18
290,杭州,18
291,稳定,18
292,定点,18
293,48,18
294,通告,17
295,企业,17
296,维护,17
297,体系,17
298,加快,17
299,环境,17
300,就诊,17
301,免疫,17
302,自治区,17
303,战略,17
304,接触者,17
305,明年,17
306,肺炎,17
307,考试,17
308,石家庄,17
309,人民日报,17
310,产品,17
311,韩国,17
312,年度,16
313,奥运,16
314,改变,16
315,新华社,16
316,现场,16
317,文化,16
318,强化,16
319,阜新市,16
320,门诊,16
321,未来,16
322,总理,16
323,呼吁,16
324,居家,16
325,模式,16
326,至少,16
327,财政,16
328,主任,16
329,虚拟,16
330,警方,16
331,协助,16
332,冠病,16
333,变种,16
334,個,16
335,构建,15
336,支持,15
337,小伙,15
338,十九,15
339,项目,15
340,介绍,15
341,座谈会,15
342,全市,15
343,关键,15
344,县,15
345,控制,15
346,扎赉,15
347,诺尔区,15
348,应对,15
349,师生,15
350,应急,15
351,返回,15
352,网站,15
353,调整,15
354,执行,15
355,旅客,15
356,航空,15
357,美方,15
358,听,14
359,赛场,14
360,温度,14
361,感情,14
362,传统,14
363,感谢,14
364,上涨,14
365,常委,14
366,乡村,14
367,实践,14
368,提升,14
369,实施,14
370,阜新,14
371,缓慢,14
372,卸任,14
373,时期,14
374,云南,14
375,疑似病例,14
376,封闭,14
377,分局,14
378,抗击,14
379,保障,14
380,动态,14
381,大规模,14
382,0.1%,14
383,研究所,14
384,发布会,14
385,行政,14
386,寒假,14
387,郝,14
388,民众,14
389,加护,14
390,暂停,14
391,医保,14
392,白皮书,14
393,盘点,13
394,难忘,13
395,反复,13
396,加油声,13
397,呐喊声,13
398,太空,13
399,地面,13
400,交谈声,13
401,跨越,13
402,时空,13
403,破防,13
404,小康,13
405,庄严,13
406,宣告,13
407,号角,13
408,吹响,13
409,时光,13
410,领域,13
411,面对,13
412,提高,13
413,努力,13
414,聚焦,13
415,数据,13
416,六中全会,13
417,思想,13
418,局长,13
419,例行,13
420,俄罗斯,13
421,网友,13
422,运营,13
423,外交部,13
424,筛阳性,13
425,接到,13
426,接触,13
427,直辖市,13
428,新疆,13
429,兵团,13
430,解除,13
431,鹿泉区,13
432,成果,13
433,钞致,13
434,带,13
435,教学,13
436,综合,13
437,店,13
438,中共,13
439,检查,13
440,机关,13
441,呈,13
442,绿码,13
443,日本,13
444,轮,13
445,收藏,12
446,聆听,12
447,↓↓,12
448,志愿者,12
449,日前,12
450,运价,12
451,围绕,12
452,产业,12
453,能力,12
454,成功,12
455,客户端,12
456,自我,12
457,报备,12
458,核实,12
459,常务,12
460,履职,12
461,纪委,12
462,广播,12
463,防护服,12
464,监管,12
465,上午,12
466,团结,12
467,波,12
468,满洲里市,12
469,制作,12
470,系统,12
471,球蛋白,12
472,0时,12
473,紧急,12
474,宁波市,12
475,重症病例,12
476,2019年,12
477,导致,12
478,小组,12
479,5%,12
480,高位,12
481,超强,12
482,超宽松,12
483,科学院,12
484,研究室,12
485,肖立晟,12
486,时报,12
487,统筹,12
488,预约,12
489,邮轮,12
490,CNN,12
491,份,12
492,放假,12
493,教育,12
494,流动,12
495,紧张,12
496,取消,12
497,厦门,12
498,台,12
499,病患,12
500,文告,12
501,退休,12
502,安溪县,12
503,政客,12
504,吃,12
505,圣诞老人,12
506,韩,12
507,小孩,12
508,批准,12
509,家庭,11
510,基础,11
511,完善,11
512,共产党,11
513,航线,11
514,交流,11
515,常态化,11
516,关心,11
517,实行,11
518,主持,11
519,能源,11
520,技术,11
521,媒体,11
522,健委,11
523,失控,11
524,等待,11
525,结束,11
526,严峻,11
527,黑龙江省,11
528,马丁·雅克,11
529,强大,11
530,基调,11
531,事宜,11
532,致敬,11
533,四,11
534,响应,11
535,酒店,11
536,责任,11
537,来源,11
538,专家,11
539,席卷,11
540,通货膨胀率,11
541,之中,11
542,飙升,11
543,委员会,11
544,贯彻,11
545,深化,11
546,监督,11
547,卫生,11
548,统一,11
549,首次,11
550,出发,11
551,下午,11
552,陌生人,11
553,参与者,11
554,内容,11
555,2022,11
556,派出所,11
557,负责人,11
558,南航,11
559,微博,11
560,初步,11
561,美媒,11
562,圣诞,11
563,离哈,11
564,微盘点,10
565,行业,10
566,此前,10
567,经历,10
568,挑战,10
569,格局,10
570,参与,10
571,始终,10
572,时刻,10
573,呼伦贝尔,10
574,交通,10
575,街道,10
576,党员,10
577,王新伟,10
578,振兴,10
579,村屯,10
580,工业,10
581,增强,10
582,第一时间,10
583,过程,10
584,生命,10
585,区委,10
586,周鹏飞,10
587,郎丰杰,10
588,区分,10
589,管卫,10
590,张彦华,10
591,封控,10
592,公众,10
593,有人,10
594,国,10
595,全省,10
596,梳理,10
597,普京,10
598,项,10
599,集团,10
600,收到,10
601,特异性,10
602,河马,10
603,动物园,10
604,样本,10
605,拜登,10
606,今日,10
607,60,10
608,广西,10
609,转为,10
610,公告,10
611,村委会,10
612,坚守,10
613,跨,10
614,评估,10
615,镇海,10
616,2.5%,10
617,0.6%,10
618,1.2%,10
619,飞速,10
620,1.4%,10
621,5.4%,10
622,6.2%,10
