id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
43,马恩岛,24346,177,23195,1070,61,95.3%,116,81,0.3%,0,1
44,巴布亚新几内亚,41533,0,39905,989,0,96.1%,0,639,1.5%,0,1
45,厄立特里亚,9721,1,9616,2,-2,98.9%,3,103,1.1%,0,1
46,乌干达,163474,0,100108,59772,0,61.2%,0,3594,2.2%,0,1
47,安哥拉,98909,0,96851,158,0,97.9%,0,1900,1.9%,0,1
48,东帝汶,22789,5,22596,64,-25,99.2%,30,129,0.6%,0,1
49,新喀里多尼亚,59217,0,55768,3144,0,94.2%,0,305,0.5%,0,1
50,马达加斯加,63870,0,59156,3337,0,92.6%,0,1377,2.2%,0,1
51,津巴布韦,242357,521,231700,5243,91,95.6%,426,5414,2.2%,4,1
52,佛得角,55906,0,55442,63,-3,99.2%,3,401,0.7%,0,1
53,蒙特塞拉特,166,0,162,2,0,97.6%,0,2,1.2%,0,1
54,海地,30446,5,26302,3317,-188,86.4%,193,827,2.7%,0,1
55,尼日尔,8781,6,8461,12,-1,96.4%,6,308,3.5%,1,1
56,乍得,7258,0,4874,2194,0,67.2%,0,190,2.6%,0,1
57,萨尔瓦多,156364,0,132410,19859,-1,84.7%,0,4095,2.6%,1,1
58,尼加拉瓜,18203,0,4225,13756,0,23.2%,0,222,1.2%,0,1
59,斐济,64067,0,62218,1015,0,97.1%,0,834,1.3%,0,1
60,毛里求斯,33856,0,30378,2544,0,89.7%,0,934,2.8%,0,1
61,赞比亚,315202,162,309765,1477,-24,98.3%,186,3960,1.3%,0,1
62,吉布提,15564,0,15362,13,0,98.7%,0,189,1.2%,0,1
63,吉尔吉斯斯坦,200731,13,195850,1908,-22,97.6%,34,2973,1.5%,1,1
64,巴巴多斯,56922,126,55265,1333,-37,97.1%,163,324,0.6%,0,1
65,黑山,231488,78,227991,805,-57,98.5%,135,2692,1.2%,0,1
66,冈比亚,11963,0,11583,15,0,96.8%,0,365,3.1%,0,1
67,格陵兰岛,11856,7,2761,9075,7,23.3%,0,20,0.2%,0,1
68,贝宁,26575,0,25506,906,0,96.0%,0,163,0.6%,0,1
69,索马里,26400,0,13182,11870,0,49.9%,0,1348,5.1%,0,1
70,坦桑尼亚,33726,0,183,32743,0,0.5%,0,800,2.4%,0,1
71,利比里亚,7392,0,5747,1351,0,77.7%,0,294,4.0%,0,1
72,圭亚那合作共和国,63127,0,61690,213,0,97.7%,0,1224,1.9%,0,1
73,马约特,36745,42,2964,33594,42,8.1%,0,187,0.5%,0,1
74,巴哈马,33194,3,32108,315,-8,96.7%,11,771,2.3%,0,1
75,乌兹别克斯坦,237238,40,234610,991,-51,98.9%,91,1637,0.7%,0,1
76,瓜德罗普,130705,0,2250,127612,0,1.7%,0,843,0.6%,0,1
77,开曼群岛,19433,60,8553,10863,60,44.0%,0,17,0.1%,0,1
78,刚果（布）,24049,8,20178,3493,8,83.9%,0,378,1.6%,0,1
79,中非共和国,14320,0,6859,7348,0,47.9%,0,113,0.8%,0,1
80,塞舌尔,39605,0,39212,230,0,99.0%,0,163,0.4%,0,1
81,赤道几内亚,15895,0,15677,35,0,98.6%,0,183,1.2%,0,1
82,纳米比亚,157366,0,153069,283,0,97.3%,0,4014,2.6%,0,1
83,卢旺达,129596,13,45522,82616,13,35.1%,0,1458,1.1%,0,1
84,斯威士兰,69429,29,67963,74,-27,97.9%,56,1392,2.0%,0,1
85,毛里塔尼亚,58657,0,57653,23,-2,98.3%,2,981,1.7%,0,1
86,阿鲁巴,33796,64,33522,62,4,99.2%,60,212,0.6%,0,1
87,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
88,苏里南,78754,35,49366,28067,34,62.7%,0,1321,1.7%,1,1
89,库拉索,39459,326,38760,434,98,98.2%,227,265,0.7%,1,1
90,圣卢西亚,22847,11,22441,41,-7,98.2%,18,365,1.6%,0,1
91,圣文森特和格林纳丁斯,6742,0,6634,2,0,98.4%,0,106,1.6%,0,1
92,安提瓜和巴布达,7466,5,7317,14,-7,98.0%,12,135,1.8%,0,1
93,危地马拉,804709,2341,761003,26562,-1507,94.6%,3836,17144,2.1%,12,1
94,乌拉圭,863365,1490,846317,9958,-698,98.0%,2180,7090,0.8%,8,1
95,委内瑞拉,518303,279,509106,3540,84,98.2%,194,5657,1.1%,1,1
96,苏丹,61655,12,40329,16461,12,65.4%,0,4865,7.9%,0,1
97,几内亚,36427,0,33000,2987,0,90.6%,0,440,1.2%,0,1
98,埃塞俄比亚,469170,19,421439,40246,-3,89.8%,22,7485,1.6%,0,1
99,哈萨克斯坦,1304442,124,1280693,10107,-519,98.2%,643,13642,1.0%,0,1
100,肯尼亚,323171,0,317465,62,0,98.2%,0,5644,1.7%,0,1
101,特立尼达和多巴哥,132708,543,111897,17130,540,84.3%,0,3681,2.8%,3,1
102,加蓬,47564,0,47224,37,0,99.3%,0,303,0.6%,0,1
103,加纳,160693,12,159079,169,-23,99.0%,35,1445,0.9%,0,1
104,法属波利尼西亚,70158,0,33500,36015,0,47.7%,0,643,0.9%,0,1
105,古巴,1076229,586,1065197,2529,102,99.0%,483,8503,0.8%,1,1
106,留尼汪岛,310181,0,298082,11419,0,96.1%,0,680,0.2%,0,1
107,科特迪瓦,81594,6,80695,103,-41,98.9%,47,796,1.0%,0,1
108,洪都拉斯,416729,0,131100,274795,0,31.5%,0,10834,2.6%,0,1
109,玻利维亚,897351,354,807166,68712,-1015,89.9%,1368,21473,2.4%,1,1
110,圣马丁岛,9605,0,9468,52,0,98.6%,0,85,0.9%,0,1
111,圣巴泰勒米岛,3780,0,462,3312,0,12.2%,0,6,0.2%,0,1
112,牙买加,128354,45,79233,46277,-96,61.7%,139,2844,2.2%,2,1
113,土耳其,14534239,25401,14108512,329378,-26991,97.1%,52269,96349,0.7%,123,1
114,刚果（金）,86315,25,50930,34050,25,59.0%,0,1335,1.5%,0,1
115,巴拿马,759461,301,748293,3036,-1,98.5%,299,8132,1.1%,3,1
116,蒙古国,466911,175,313256,151478,175,67.1%,0,2177,0.5%,0,1
117,布基纳法索,20751,0,20309,67,0,97.9%,0,375,1.8%,0,1
118,塞浦路斯,350688,3020,124370,225419,3014,35.5%,0,899,0.3%,6,1
119,文莱,112093,2602,78341,33586,-2558,69.9%,5155,166,0.1%,5,1
120,马提尼克,126221,0,104,125217,0,0.1%,0,900,0.7%,0,1
121,法属圭亚那,78075,50,11254,66427,50,14.4%,0,394,0.5%,0,1
122,法罗群岛,34237,0,7693,26516,0,22.5%,0,28,0.1%,0,1
123,阿尔巴尼亚,272621,73,268270,866,-145,98.4%,217,3485,1.3%,1,1
124,孟加拉国,1949486,198,1860886,59489,-1626,95.5%,1821,29111,1.5%,3,1
125,保加利亚,1112176,1635,877005,199087,-2859,78.9%,4453,36084,3.2%,41,1
126,摩尔多瓦,507599,347,489532,6728,-1214,96.4%,1547,11339,2.2%,14,1
127,马尔代夫,174367,172,161537,12533,-62,92.6%,234,297,0.2%,0,1
128,巴拉圭,645768,272,619638,7601,-454,96.0%,721,18529,2.9%,5,1
129,马耳他,72858,127,70523,1721,40,96.8%,86,614,0.8%,1,1
130,哥斯达黎加,822935,1122,718278,96497,726,87.3%,385,8160,1.0%,11,1
131,哥伦比亚,6076333,782,5907585,29465,-332,97.2%,1079,139283,2.3%,35,1
132,多哥,36850,0,36494,84,0,99.0%,0,272,0.7%,0,1
133,秘鲁,3535726,3612,1720665,1603579,3553,48.7%,0,211482,6.0%,59,1
134,斯洛伐克,1573111,9051,1423313,130880,-3337,90.5%,12354,18918,1.2%,34,1
135,喀麦隆,119322,0,117263,133,0,98.3%,0,1926,1.6%,0,1
136,梵蒂冈,29,0,28,1,0,96.6%,0,0,0.0%,0,1
137,塞尔维亚,1939150,0,1872063,51517,0,96.5%,0,15570,0.8%,0,1
138,直布罗陀,15840,48,15413,326,-11,97.3%,59,101,0.6%,0,1
139,不丹,17150,484,13129,4014,50,76.6%,434,7,0.0%,0,1
140,列支敦士登,14234,236,13304,851,35,93.5%,201,79,0.6%,0,1
141,巴勒斯坦,579597,200,569712,4572,-433,98.3%,632,5313,0.9%,1,1
142,南非,3693532,1671,3573469,20351,867,96.7%,776,99712,2.7%,28,1
143,波黑,373105,0,192218,165273,0,51.5%,0,15614,4.2%,0,1
144,匈牙利,1814362,0,1650643,119066,0,91.0%,0,44653,2.5%,0,1
145,斯洛文尼亚,916712,2285,884828,25480,466,96.5%,1811,6404,0.7%,8,1
146,波兰,5818687,11113,5178232,527012,6066,89.0%,4920,113443,1.9%,127,1
147,阿根廷,8970196,5615,8769953,73121,985,97.8%,4588,127122,1.4%,42,1
148,智利,3286476,0,2463588,779103,132,75.0%,0,43785,1.3%,0,1
149,乌克兰,4894331,5858,4058020,729326,5772,82.9%,0,106985,2.2%,86,1
150,沙特阿拉伯,748624,135,730355,9252,-183,97.6%,317,9017,1.2%,1,1
151,突尼斯,1028717,2099,981311,19375,929,95.4%,1161,28031,2.7%,9,1
152,塞内加尔,85785,0,83773,48,0,97.7%,0,1964,2.3%,0,1
153,拉脱维亚,742336,6525,638869,98031,-13518,86.1%,20020,5436,0.7%,23,1
154,摩洛哥,1162040,55,1145120,884,-151,98.5%,205,16036,1.4%,1,1
155,约旦,1654677,0,1572386,68409,0,95.0%,0,13882,0.8%,0,1
156,葡萄牙,3380263,0,2876177,482801,0,85.1%,0,21285,0.6%,0,1
157,安道尔,38794,0,37925,717,0,97.8%,0,152,0.4%,0,1
158,印度尼西亚,5890495,14900,5395433,342896,-19081,91.6%,33733,152166,2.6%,248,1
159,捷克,3683211,8391,3572923,71150,-1067,97.0%,9432,39138,1.1%,26,1
160,多米尼加,576367,147,571656,337,-172,99.2%,317,4374,0.8%,2,1
161,亚美尼亚,422004,111,408396,5036,-173,96.8%,282,8572,2.0%,2,1
162,爱尔兰,1341826,9125,1229577,105638,3476,91.6%,5628,6611,0.5%,21,1
163,卢森堡,191964,958,180078,10882,135,93.8%,823,1004,0.5%,0,1
164,厄瓜多尔,843760,0,443880,364564,0,52.6%,0,35316,4.2%,0,1
165,卡塔尔,359028,0,357057,1296,0,99.5%,0,675,0.2%,0,1
166,圣马力诺,14523,0,14198,213,0,97.8%,0,112,0.8%,0,1
167,摩纳哥,9777,50,9474,251,29,96.9%,21,52,0.5%,0,1
168,冰岛,158533,0,75685,82769,0,47.7%,0,79,0.0%,0,1
169,墨西哥,5605636,7413,4894102,390480,-116,87.3%,7285,321054,5.7%,244,1
170,阿塞拜疆,790575,197,779011,1965,-281,98.5%,468,9599,1.2%,10,1
171,白俄罗斯,939514,1931,928536,4331,1917,98.8%,0,6647,0.7%,14,1
172,新西兰,362109,18740,164621,197387,-3457,45.5%,22195,101,0.0%,2,1
173,立陶宛,961941,3125,875743,77564,374,91.0%,2734,8634,0.9%,17,1
174,尼日利亚,254953,33,249340,2471,14,97.8%,19,3142,1.2%,0,1
175,埃及,495373,854,424831,46265,113,85.8%,733,24277,4.9%,8,1
176,荷兰,7115857,0,5501655,1592503,13,77.3%,0,21699,0.3%,0,1
177,爱沙尼亚,531164,1880,430909,97902,-2088,81.1%,3959,2353,0.4%,9,1
178,丹麦,2803138,6718,2597309,200701,-9706,92.7%,16372,5128,0.2%,52,1
179,罗马尼亚,2791994,2743,2606660,120973,2684,93.4%,0,64361,2.3%,59,1
180,北马其顿,301293,302,289978,2178,-19,96.2%,315,9137,3.0%,6,1
181,挪威,1349971,5614,88952,1259266,5614,6.6%,0,1753,0.1%,0,1
182,格鲁吉亚,1635509,1243,1585885,33070,-1846,97.0%,3064,16554,1.0%,25,1
183,巴基斯坦,1518692,571,1470424,17961,40,96.8%,525,30307,2.0%,6,1
184,希腊,2623628,21260,2378977,218138,13055,90.7%,8156,26513,1.0%,49,1
185,阿尔及利亚,265410,25,178031,80517,-6,67.1%,31,6862,2.6%,0,1
186,瑞士,3058800,0,2500091,545343,0,81.7%,0,13366,0.4%,0,1
187,克罗地亚,1072430,1575,1046994,10115,100,97.6%,1462,15321,1.4%,13,1
188,奥地利,3153927,44465,2754357,384363,14685,87.3%,29763,15207,0.5%,17,1
189,阿曼,386460,0,379129,3081,0,98.1%,0,4250,1.1%,0,1
190,阿富汗,176201,65,158429,10129,10,89.9%,54,7643,4.3%,1,1
191,巴林,536241,1317,519963,14816,-523,97.0%,1840,1462,0.3%,0,1
192,科威特,625461,280,618690,4221,-280,98.9%,560,2550,0.4%,0,1
193,伊拉克,2312292,0,2264808,22387,0,97.9%,0,25097,1.1%,0,1
194,黎巴嫩,1084114,932,988955,84959,-7556,91.2%,8480,10200,0.9%,8,1
195,以色列,3712887,3361,3658437,44083,-7233,98.5%,10593,10367,0.3%,1,1
196,伊朗,7119763,0,6774197,206735,0,95.1%,0,138831,1.9%,0,1
197,巴西,29350379,55211,27671593,1023793,54746,94.3%,0,654993,2.2%,465,1
198,比利时,3640052,10381,3355815,253829,-11954,92.2%,22307,30408,0.8%,28,1
199,西班牙,11223974,19849,10294394,828445,-20396,91.7%,40187,101135,0.9%,58,1
200,瑞典,2466577,0,2379544,69268,0,96.5%,0,17765,0.7%,0,1
201,俄罗斯,17335186,48154,15480407,1493968,-109327,89.3%,156851,360811,2.1%,630,1
202,英国,19530485,72509,18229317,1138430,25560,93.3%,46835,162738,0.8%,114,1
203,意大利,13323128,53961,12180724,985622,5324,91.4%,48481,156782,1.2%,156,1
204,印度,42990991,3614,42437072,38069,-1659,98.7%,5185,515850,1.2%,88,1
205,菲律宾,3670177,654,3565984,46752,-364,97.2%,894,57441,1.6%,124,1
206,芬兰,734262,0,46000,685609,0,6.3%,0,2653,0.4%,0,1
207,斯里兰卡,655730,467,618797,20543,379,94.4%,81,16390,2.5%,7,1
208,柬埔寨,134068,205,128968,2053,-119,96.2%,323,3047,2.3%,1,1
209,尼泊尔,977878,30,960878,5050,-162,98.3%,192,11950,1.2%,0,1
210,加拿大,3359024,6849,3209203,112946,563,95.5%,6663,36875,1.1%,0,1
211,德国,17027215,67293,13349900,3551238,-53180,78.4%,120400,126077,0.7%,73,1
212,越南,5903147,188440,3068033,2793824,113512,52.0%,74857,41290,0.7%,71,1
213,法国,23453722,72399,22146749,1166893,72399,94.4%,0,140080,0.6%,149,1
214,美国,81169534,46174,55915138,24260703,-112808,68.9%,157198,993693,1.2%,1784,1
215,澳大利亚,3596466,31599,3303437,287442,13679,91.9%,17900,5587,0.2%,20,1
216,马来西亚,3801036,32800,3443532,323784,8280,90.6%,24444,33720,0.9%,76,1
217,日本,5729790,55314,5046887,656832,-20413,88.1%,75586,26071,0.5%,141,1
218,新加坡,929735,15345,875931,52665,-6149,94.2%,21481,1139,0.1%,13,1
219,泰国,3184825,24592,2933780,227333,3153,92.1%,21371,23712,0.7%,68,1
