id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
83,斯威士兰,69125,24,67618,117,-19,97.8%,43,1390,2.0%,0,1
84,毛里塔尼亚,58629,5,57597,53,-1,98.2%,5,979,1.7%,1,1
85,阿鲁巴,33676,15,33406,59,4,99.2%,11,211,0.6%,0,1
86,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
87,苏里南,78092,54,49354,27422,53,63.2%,1,1316,1.7%,0,1
88,库拉索,38915,29,38306,348,-38,98.4%,67,261,0.7%,0,1
89,圣卢西亚,22667,22,22092,217,-69,97.5%,91,358,1.6%,0,1
90,圣文森特和格林纳丁斯,6739,0,6591,42,0,97.8%,0,106,1.6%,0,1
91,安提瓜和巴布达,7437,2,7253,49,-12,97.5%,14,135,1.8%,0,1
92,危地马拉,776262,3440,714146,45155,-225,92.0%,3632,16961,2.2%,33,1
93,乌拉圭,838341,3396,806174,25206,-2444,96.2%,5823,6961,0.8%,17,1
94,委内瑞拉,514315,480,501306,7378,-522,97.5%,999,5631,1.1%,3,1
95,苏丹,61376,0,40329,17146,0,65.7%,0,3901,6.4%,0,1
96,几内亚,36393,0,32939,3014,0,90.5%,0,440,1.2%,0,1
97,埃塞俄比亚,468625,42,416643,44524,-1619,88.9%,1657,7458,1.6%,4,1
98,哈萨克斯坦,1302059,455,1266669,21798,-808,97.3%,1256,13592,1.0%,7,1
99,肯尼亚,322906,47,303208,14059,15,93.9%,32,5639,1.7%,0,1
100,特立尼达和多巴哥,126934,638,100076,23241,633,78.8%,0,3617,2.8%,5,1
101,加蓬,47520,0,45743,1474,0,96.3%,0,303,0.6%,0,1
102,加纳,159124,0,157133,549,0,98.7%,0,1442,0.9%,0,1
103,法属波利尼西亚,65583,0,33500,31445,0,51.1%,0,638,1.0%,0,1
104,古巴,1068757,626,1057636,2627,-20,99.0%,646,8494,0.8%,0,1
105,留尼汪岛,292126,0,274185,17301,0,93.9%,0,640,0.2%,0,1
106,科特迪瓦,81467,19,79816,859,-53,98.0%,72,792,1.0%,0,1
107,洪都拉斯,411212,0,127663,272829,0,31.0%,0,10720,2.6%,0,1
108,玻利维亚,893048,686,786112,85517,-1182,88.0%,1860,21419,2.4%,8,1
109,圣马丁岛,9548,2,9420,43,-4,98.7%,6,85,0.9%,0,1
110,圣巴泰勒米岛,3758,0,462,3290,0,12.3%,0,6,0.2%,0,1
111,牙买加,127916,57,76422,48683,-126,59.7%,181,2811,2.2%,2,1
112,土耳其,13975389,71736,13219507,661856,-18647,94.6%,90117,94026,0.7%,266,1
113,刚果（金）,85999,61,50930,33734,61,59.2%,0,1335,1.6%,0,1
114,巴拿马,754905,668,739724,7108,-847,98.0%,1510,8073,1.1%,5,1
115,蒙古国,464045,390,313256,148621,390,67.5%,0,2168,0.5%,0,1
116,布基纳法索,20751,0,20309,67,0,97.9%,0,375,1.8%,0,1
117,塞浦路斯,318773,3761,124370,193551,3746,39.0%,0,852,0.3%,15,1
118,文莱,59447,3969,31022,28304,1290,52.2%,2679,121,0.2%,0,1
119,马提尼克,112901,0,104,111921,0,0.1%,0,876,0.8%,0,1
120,法属圭亚那,77652,27,11254,66007,27,14.5%,0,391,0.5%,0,1
121,法罗群岛,32044,0,7693,24327,0,24.0%,0,24,0.1%,0,1
122,阿尔巴尼亚,271141,0,264287,3396,0,97.5%,0,3458,1.3%,0,1
123,孟加拉国,1942680,759,1806689,106958,-6592,93.0%,7343,29033,1.5%,8,1
124,保加利亚,1087796,2903,831886,220452,-2622,76.5%,5449,35458,3.3%,76,1
125,摩尔多瓦,500812,1129,474487,15124,-164,94.7%,1279,11201,2.2%,14,1
126,马尔代夫,169148,507,153628,15224,-24,90.8%,531,296,0.2%,0,1
127,巴拉圭,640552,735,607271,14935,-1108,94.8%,1825,18346,2.9%,18,1
128,马耳他,71235,96,69505,1126,0,97.6%,95,604,0.8%,1,1
129,哥斯达黎加,802472,2646,659607,134866,347,82.2%,2284,7999,1.0%,15,1
130,哥伦比亚,6060793,2159,5886065,36130,-749,97.1%,2828,138598,2.3%,80,1
131,多哥,36798,5,36410,116,3,98.9%,2,272,0.7%,0,1
132,秘鲁,3512404,2567,1720665,1581332,2454,49.0%,0,210407,6.0%,113,1
133,斯洛伐克,1442194,12384,1222708,201033,-7489,84.8%,19835,18453,1.3%,38,1
134,喀麦隆,119240,0,117089,228,0,98.2%,0,1923,1.6%,0,1
135,梵蒂冈,29,0,28,1,0,96.6%,0,0,0.0%,0,1
136,塞尔维亚,1906142,2648,1778444,112543,-11118,93.3%,13721,15155,0.8%,45,1
137,直布罗陀,15313,57,14599,613,-53,95.3%,110,101,0.7%,0,1
138,不丹,11820,451,7660,4154,214,64.8%,237,6,0.1%,0,1
139,列支敦士登,11809,81,11187,544,81,94.7%,0,78,0.7%,0,1
140,巴勒斯坦,574782,0,550377,19193,0,95.8%,0,5212,0.9%,0,1
141,南非,3671991,2111,3539782,33018,-824,96.4%,2808,99191,2.7%,127,1
142,波黑,370652,357,192218,163023,338,51.9%,0,15411,4.2%,19,1
143,匈牙利,1779174,0,1566509,168913,0,88.0%,0,43752,2.5%,0,1
144,斯洛文尼亚,891950,1839,841948,43710,-11869,94.4%,13696,6292,0.7%,12,1
145,波兰,5660493,13950,5039109,510068,2864,89.0%,10865,111316,2.0%,221,1
146,阿根廷,8893568,9487,8658068,109452,-6583,97.4%,15984,126048,1.4%,86,1
147,智利,3015630,0,2006906,966654,124,66.6%,0,42070,1.4%,0,1
148,乌克兰,4809624,0,4058020,646099,0,84.4%,0,105505,2.2%,0,1
149,沙特阿拉伯,743742,537,721473,13275,-549,97.0%,1085,8994,1.2%,1,1
150,突尼斯,995713,1969,944452,23559,-1359,94.9%,3300,27702,2.8%,28,1
151,塞内加尔,85666,15,83610,96,0,97.6%,15,1960,2.3%,0,1
152,拉脱维亚,649504,10117,513598,130676,-12386,79.1%,22471,5230,0.8%,32,1
153,摩洛哥,1160750,259,1139693,5087,-374,98.2%,625,15970,1.4%,8,1
154,约旦,1617178,10341,1497632,105748,-25314,92.6%,35624,13798,0.9%,31,1
155,葡萄牙,3251302,0,2784000,446301,0,85.6%,0,21001,0.6%,0,1
156,安道尔,37999,41,37135,713,2,97.7%,39,151,0.4%,0,1
157,印度尼西亚,5539394,46643,4817423,573898,4580,87.0%,41805,148073,2.7%,258,1
158,捷克,3574328,9157,3435396,100340,-10411,96.1%,19501,38592,1.1%,67,1
159,多米尼加,574071,318,568031,1672,-206,98.9%,522,4368,0.8%,2,1
160,亚美尼亚,419693,631,400840,10404,-852,95.5%,1463,8449,2.0%,20,1
161,爱尔兰,1292212,4304,1158061,127676,-1301,89.6%,5601,6475,0.5%,4,1
162,卢森堡,181903,708,171378,9537,-353,94.2%,1061,988,0.5%,0,1
163,厄瓜多尔,827760,0,443880,348657,0,53.6%,0,35223,4.3%,0,1
164,卡塔尔,356671,623,352553,3450,-972,98.8%,1592,668,0.2%,3,1
165,圣马力诺,14207,0,13703,392,0,96.5%,0,112,0.8%,0,1
166,摩纳哥,9375,28,9120,204,-17,97.3%,45,51,0.5%,0,1
167,冰岛,123373,0,75685,47627,0,61.3%,0,61,0.0%,0,1
168,墨西哥,5502586,15638,4764651,419921,-271,86.6%,15529,318014,5.8%,380,1
169,阿塞拜疆,784260,1210,761590,13292,-2669,97.1%,3851,9378,1.2%,28,1
170,白俄罗斯,917468,5355,906043,4955,-637,98.8%,5976,6470,0.7%,16,1
171,新西兰,86138,13625,18114,67968,13399,21.0%,226,56,0.1%,0,1
172,立陶宛,900519,5372,806420,85689,-4408,89.6%,9761,8410,0.9%,19,1
173,尼日利亚,254501,33,248993,2366,20,97.8%,13,3142,1.2%,0,1
174,埃及,480727,1811,410948,45787,127,85.5%,1654,23992,5.0%,30,1
175,荷兰,6305389,32896,4201035,2082809,-40752,66.6%,73642,21545,0.3%,6,1
176,爱沙尼亚,492149,4000,366927,122997,-3635,74.6%,7626,2225,0.5%,9,1
177,丹麦,2602437,16399,2179015,418884,-25419,83.7%,41781,4538,0.2%,37,1
178,罗马尼亚,2728727,7191,2471902,193472,-15984,90.6%,23074,63353,2.3%,101,1
179,北马其顿,296703,517,283411,4298,-518,95.5%,1022,8994,3.0%,13,1
180,挪威,1225866,15289,88952,1135316,15289,7.3%,0,1598,0.1%,0,1
181,格鲁吉亚,1603007,6236,1491321,95548,-8716,93.0%,14909,16138,1.0%,43,1
182,巴基斯坦,1508504,1207,1441528,36803,-24120,95.6%,25313,30173,2.0%,14,1
183,希腊,2397187,15908,2169331,202137,15843,90.5%,0,25719,1.1%,65,1
184,阿尔及利亚,264778,103,177366,80584,4,67.0%,96,6828,2.6%,3,1
185,瑞士,2753342,0,2097844,642290,0,76.2%,0,13208,0.5%,0,1
186,克罗地亚,1054596,1871,1025051,14515,-1630,97.2%,3479,15030,1.4%,22,1
187,奥地利,2659532,25972,2370487,274258,-4869,89.1%,30804,14787,0.6%,37,1
188,阿曼,381381,0,367204,9935,0,96.3%,0,4242,1.1%,0,1
189,阿富汗,173395,62,155749,10053,-474,89.8%,530,7593,4.4%,6,1
190,巴林,509390,2599,481914,26026,-1479,94.6%,4077,1450,0.3%,1,1
191,科威特,618703,846,604869,11298,-1009,97.8%,1854,2536,0.4%,1,1
192,伊拉克,2300645,878,2238457,37228,-1366,97.3%,2232,24960,1.1%,12,1
193,黎巴嫩,1065307,2727,682977,372261,2713,64.1%,0,10069,0.9%,14,1
194,以色列,3613765,5607,3502941,100706,-13773,96.9%,19371,10118,0.3%,9,1
195,伊朗,7030943,7039,6616633,277920,-7401,94.1%,14216,136390,1.9%,224,1
196,巴西,28744050,90199,26082511,2012550,-3229,90.7%,92647,648989,2.3%,781,1
197,比利时,3544034,6359,2909318,604595,-41129,82.1%,47468,30121,0.8%,20,1
198,西班牙,10977524,27527,9181728,1696386,-74305,83.6%,101584,99410,0.9%,248,1
199,瑞典,2441142,0,2053042,370993,0,84.1%,0,17107,0.7%,0,1
200,俄罗斯,16291116,122995,13458910,2481279,-59141,82.6%,181343,350927,2.2%,793,1
201,英国,18804765,31601,17153253,1490288,-33595,91.2%,65076,161224,0.9%,120,1
202,意大利,12732680,42069,11437706,1140558,-23304,89.8%,65180,154416,1.2%,193,1
203,印度,42916117,11499,42290921,111440,-12353,98.5%,23598,513756,1.2%,254,1
204,菲律宾,3661049,1128,3551687,52961,-1206,97.0%,2207,56401,1.5%,127,1
205,芬兰,637729,0,46000,589365,0,7.2%,0,2364,0.4%,0,1
206,斯里兰卡,644060,1286,608475,19419,946,94.5%,314,16166,2.5%,26,1
207,柬埔寨,129920,470,123353,3535,-32,94.9%,497,3032,2.3%,5,1
208,尼泊尔,976865,101,956413,8517,-441,97.9%,540,11935,1.2%,2,1
209,加拿大,3280695,7398,3129279,114894,186,95.4%,7115,36522,1.1%,97,1
210,德国,14633511,72686,10842300,3667928,-56621,74.1%,129200,123283,0.8%,107,1
211,越南,3219177,0,2376046,803081,0,73.8%,0,40050,1.2%,0,1
212,法国,22646732,58138,20666313,1842360,-156404,91.3%,214354,138059,0.6%,188,1
213,美国,80560293,85727,53037045,26550318,-120451,65.8%,203580,972930,1.2%,2598,1
214,澳大利亚,3191986,22126,2962924,223903,-1885,92.8%,23976,5159,0.2%,35,1
215,马来西亚,3395170,30644,3063560,298976,7909,90.2%,22678,32634,1.0%,57,1
216,日本,4898285,72148,4027243,847714,-9327,82.2%,81218,23328,0.5%,257,1
217,新加坡,696652,18597,631318,64335,-6691,90.6%,25277,999,0.1%,11,1
218,泰国,2869616,25615,2637879,208843,10934,91.9%,14641,22894,0.8%,40,1
