id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
70,马约特,21288,45,2964,18139,45,13.9%,0,185,0.9%,0,1
71,巴哈马,23380,105,21736,931,79,93.0%,26,713,3.0%,0,1
72,乌兹别克斯坦,197918,187,194788,1655,28,98.4%,156,1475,0.7%,3,1
73,瓜德罗普,56035,594,2250,53035,593,4.0%,0,750,1.3%,1,1
74,开曼群岛,8386,0,4799,3576,0,57.2%,0,11,0.1%,0,1
75,刚果（布）,19490,0,12421,6702,0,63.7%,0,367,1.9%,0,1
76,中非共和国,11961,0,6859,5001,0,57.3%,0,101,0.8%,0,1
77,塞舌尔,24047,0,23574,342,0,98.0%,0,131,0.5%,0,1
78,赤道几内亚,13623,0,13410,38,0,98.4%,0,175,1.3%,0,1
79,纳米比亚,142270,596,128029,10644,385,90.0%,207,3597,2.5%,4,1
80,卢旺达,103170,465,45522,56303,465,44.1%,0,1345,1.3%,0,1
81,斯威士兰,63440,796,52253,9918,206,82.4%,588,1269,2.0%,2,1
82,毛里塔尼亚,40308,57,38894,554,22,96.5%,33,860,2.1%,2,1
83,阿鲁巴,17165,121,16524,460,88,96.3%,33,181,1.1%,0,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,51542,20,49082,1274,19,95.2%,1,1186,2.3%,0,1
86,库拉索,18299,181,17451,662,158,95.4%,21,186,1.0%,2,1
87,圣卢西亚,13248,0,12813,140,0,96.7%,0,295,2.2%,0,1
88,圣文森特和格林纳丁斯,5810,26,5137,594,12,88.4%,14,79,1.4%,0,1
89,安提瓜和巴布达,4216,4,4048,50,0,96.0%,5,118,2.8%,0,1
90,危地马拉,624866,373,607673,1104,133,97.2%,236,16089,2.6%,4,1
91,乌拉圭,406127,445,396537,3431,198,97.6%,245,6159,1.5%,2,1
92,委内瑞拉,442757,253,431291,6156,0,97.4%,272,5310,1.2%,7,1
93,苏丹,46100,136,38292,4510,134,83.1%,0,3298,7.2%,2,1
94,几内亚,30938,124,29802,747,97,96.3%,26,389,1.3%,1,1
95,埃塞俄比亚,386164,2992,351393,27886,2853,91.0%,136,6885,1.8%,3,1
96,哈萨克斯坦,985016,477,956046,16010,0,97.1%,588,12960,1.3%,15,1
97,肯尼亚,277609,3328,249694,22558,3244,89.9%,83,5357,1.9%,1,1
98,特立尼达和多巴哥,87980,456,69274,16025,0,78.7%,561,2681,3.0%,23,1
99,加蓬,38039,209,36221,1532,0,95.2%,328,286,0.8%,0,1
100,加纳,134555,509,129921,3365,474,96.6%,33,1269,0.9%,2,1
101,法属波利尼西亚,46376,25,33500,12240,25,72.2%,0,636,1.4%,0,1
102,古巴,964406,80,955679,410,9,99.1%,70,8317,0.9%,1,1
103,留尼汪岛,71795,4558,65494,5900,1082,91.2%,3468,401,0.6%,8,1
104,科特迪瓦,62960,247,61183,1070,237,97.2%,10,707,1.1%,0,1
105,洪都拉斯,379073,31,123783,244860,31,32.7%,0,10430,2.8%,0,1
106,玻利维亚,570876,1909,514816,36564,806,90.2%,1087,19496,3.4%,16,1
107,圣马丁岛,4748,30,4594,79,19,96.8%,11,75,1.6%,0,1
108,圣巴泰勒米岛,1621,0,462,1153,0,28.5%,0,6,0.4%,0,1
109,牙买加,92279,99,64582,25236,0,70.0%,134,2461,2.7%,0,1
110,土耳其,9247606,19095,8880050,286431,0,96.0%,22816,81125,0.9%,179,1
111,刚果（金）,70059,0,50930,18003,0,72.7%,0,1126,1.6%,0,1
112,巴拿马,485512,668,472874,5232,335,97.4%,333,7406,1.5%,0,1
113,蒙古国,388063,191,313256,72754,190,80.7%,0,2053,0.5%,1,1
114,布基纳法索,17040,0,16250,473,0,95.4%,0,317,1.9%,0,1
115,塞浦路斯,148663,883,124370,23668,882,83.7%,0,625,0.4%,1,1
116,文莱,15429,3,15189,142,0,98.4%,18,98,0.6%,0,1
117,马提尼克,47300,0,104,46427,0,0.2%,0,769,1.6%,0,1
118,法属圭亚那,47129,102,11254,35538,102,23.9%,0,337,0.7%,0,1
119,法罗群岛,5039,182,4557,469,74,90.4%,108,13,0.3%,0,1
120,阿尔巴尼亚,206935,343,198484,5270,8,95.9%,333,3181,1.5%,2,1
121,孟加拉国,1582710,382,1546956,7699,68,97.7%,312,28055,1.8%,2,1
122,保加利亚,732106,1463,605051,96619,102,82.6%,1305,30436,4.2%,56,1
123,摩尔多瓦,373752,390,359490,4687,373,96.2%,0,9575,2.6%,17,1
124,马尔代夫,94444,121,92245,1938,3,97.7%,118,261,0.3%,0,1
125,巴拉圭,465028,102,447400,1032,4,96.2%,93,16596,3.6%,5,1
126,马耳他,44761,733,39407,4881,641,88.0%,92,473,1.1%,0,1
127,哥斯达黎加,568860,0,560239,1278,0,98.5%,0,7343,1.3%,0,1
128,哥伦比亚,5115194,1931,4953642,31912,616,96.8%,1263,129640,2.5%,52,1
129,多哥,27405,197,26034,1125,196,95.0%,1,246,0.9%,0,1
130,秘鲁,2271549,1782,1720665,348460,1745,75.7%,0,202424,8.9%,37,1
131,斯洛伐克,824172,3391,747873,60009,0,90.7%,8454,16290,2.0%,41,1
132,喀麦隆,108451,384,105735,865,379,97.5%,0,1851,1.7%,5,1
133,梵蒂冈,27,0,27,0,0,100.0%,0,0,0.0%,0,1
134,塞尔维亚,1287202,1177,1251175,23509,0,97.2%,2801,12518,1.0%,30,1
135,直布罗陀,8084,0,7444,540,0,92.1%,0,100,1.2%,0,1
136,不丹,2659,0,2642,14,0,99.4%,0,3,0.1%,0,1
137,列支敦士登,5854,58,5438,347,1,92.9%,56,69,1.2%,1,1
138,巴勒斯坦,437574,291,429024,3931,0,98.0%,374,4619,1.1%,2,1
139,南非,3374262,21098,3094902,188698,11694,91.7%,9305,90662,2.7%,99,1
140,波黑,286792,516,192218,81331,497,67.0%,0,13243,4.6%,19,1
141,匈牙利,1237330,3586,1071772,127251,0,86.6%,11412,38307,3.1%,140,1
142,斯洛文尼亚,454298,1127,432173,16596,0,95.1%,1679,5529,1.2%,10,1
143,波兰,4032796,17150,3522816,415939,316,87.4%,16218,94041,2.3%,616,1
144,阿根廷,5428957,11121,5248682,63296,8124,96.7%,2986,116979,2.2%,11,1
145,智利,1796232,1482,1708111,49167,0,95.1%,1754,38954,2.2%,54,1
146,乌克兰,3637038,7312,3408294,134312,0,93.7%,16521,94432,2.6%,275,1
147,沙特阿拉伯,552081,287,540627,2585,173,97.9%,113,8869,1.6%,1,1
148,突尼斯,722123,347,694680,1934,194,96.2%,147,25509,3.5%,6,1
149,塞内加尔,74302,33,72274,138,18,97.3%,15,1890,2.5%,0,1
150,拉脱维亚,271106,954,256298,10314,171,94.5%,771,4494,1.7%,12,1
151,摩洛哥,954199,427,937133,2243,247,98.2%,177,14823,1.6%,3,1
152,约旦,1047953,2448,986120,49461,0,94.1%,5151,12372,1.2%,29,1
153,葡萄牙,1253094,10549,1149611,84643,6584,91.7%,3948,18840,1.5%,17,1
154,安道尔,21571,310,19725,1707,0,91.4%,378,139,0.6%,1,1
155,印度尼西亚,4261412,136,4112706,4659,0,96.5%,232,144047,3.4%,8,1
156,捷克,2442600,7730,2221551,185409,146,91.0%,7493,35640,1.5%,91,1
157,多米尼加,412685,241,406692,1765,237,98.5%,4,4228,1.0%,0,1
158,亚美尼亚,344261,129,329983,6339,0,95.9%,295,7939,2.3%,15,1
159,爱尔兰,680375,6307,532365,142120,0,78.2%,9236,5890,0.9%,55,1
160,卢森堡,98440,600,91674,5859,400,93.1%,198,907,0.9%,2,1
161,厄瓜多尔,538218,0,443880,60714,0,82.5%,0,33624,6.2%,0,1
162,卡塔尔,247517,187,244462,2441,16,98.8%,171,614,0.2%,0,1
163,圣马力诺,7160,0,6202,862,0,86.6%,0,96,1.3%,0,1
164,摩纳哥,4606,52,4207,361,0,91.3%,52,38,0.8%,0,1
165,冰岛,22087,500,19428,2622,363,88.0%,137,37,0.2%,0,1
166,墨西哥,3943764,3319,3295433,349823,1316,83.6%,1805,298508,7.6%,198,1
167,阿塞拜疆,613059,854,591724,13078,0,96.5%,1569,8257,1.3%,19,1
168,白俄罗斯,691072,1203,683403,2203,0,98.9%,1498,5466,0.8%,17,1
169,新西兰,13719,59,12122,1548,0,88.4%,127,49,0.4%,0,1
170,立陶宛,509497,1772,477368,24880,34,93.7%,1715,7249,1.4%,23,1
171,尼日利亚,233353,4035,212040,18322,3941,90.9%,92,2991,1.3%,2,1
172,埃及,378843,879,314994,42339,166,83.1%,670,21510,5.7%,43,1
173,荷兰,3028137,13332,2467623,539893,0,81.5%,22909,20621,0.7%,40,1
174,爱沙尼亚,235668,866,220356,13405,210,93.5%,652,1907,0.8%,4,1
175,丹麦,675844,24729,539621,133036,11100,79.8%,13557,3187,0.5%,72,1
176,罗马尼亚,1801798,775,1730994,12297,0,96.1%,1079,58507,3.2%,81,1
177,北马其顿,222333,269,209291,5174,0,94.1%,353,7868,3.5%,15,1
178,挪威,367866,4290,88952,277657,4242,24.2%,0,1257,0.3%,48,1
179,格鲁吉亚,920617,2164,876254,30996,0,95.2%,3767,13367,1.5%,68,1
180,巴基斯坦,1292728,359,1254301,9529,0,97.0%,510,28898,2.2%,2,1
181,希腊,1056583,5635,979526,56859,556,92.7%,5008,20198,1.9%,71,1
182,阿尔及利亚,215723,285,148406,61104,82,68.8%,196,6213,2.9%,7,1
183,瑞士,1221424,11388,951091,258205,2238,77.9%,9116,12128,1.0%,34,1
184,克罗地亚,689831,3831,655755,21844,676,95.1%,3102,12232,1.8%,53,1
185,奥地利,1260751,2147,1214967,32167,0,96.4%,4788,13617,1.1%,28,1
186,阿曼,304984,46,300235,636,38,98.4%,8,4113,1.3%,0,1
187,阿富汗,157887,37,145374,5165,5,92.1%,27,7348,4.7%,5,1
188,巴林,279056,161,276722,940,130,99.2%,31,1394,0.5%,0,1
189,科威特,414591,143,411216,908,110,99.2%,33,2467,0.6%,0,1
190,伊拉克,2092156,312,2062247,5794,0,98.6%,422,24115,1.2%,13,1
191,黎巴嫩,707123,1922,652174,45953,1907,92.2%,0,8996,1.3%,15,1
192,以色列,1361886,1712,1342941,10704,1143,98.6%,565,8241,0.6%,4,1
193,伊朗,6181784,1932,6022150,28328,0,97.4%,3019,131306,2.1%,51,1
194,巴西,22226573,3451,21414318,194027,3314,96.3%,0,618228,2.8%,137,1
195,比利时,2030878,0,1595493,407275,0,78.6%,0,28110,1.4%,0,1
196,西班牙,5718007,60041,5002310,626678,54793,87.5%,5198,89019,1.6%,50,1
197,瑞典,1273313,5059,1179355,78729,3006,92.6%,2048,15229,1.2%,5,1
198,俄罗斯,10343353,25667,9180379,860705,0,88.8%,41645,302269,2.9%,1002,1
199,英国,11767262,0,9961369,1658173,0,84.7%,49382,147720,1.3%,0,1
200,意大利,5517054,36326,4950780,430029,18585,89.7%,17595,136245,2.5%,146,1
201,印度,34772657,7495,34215977,77547,101,98.4%,6960,479133,1.4%,434,1
202,菲律宾,2838032,119,2777661,9321,13,97.9%,41,51050,1.8%,65,1
203,芬兰,230392,3000,46000,182885,2997,20.0%,0,1507,0.7%,3,1
204,斯里兰卡,582149,1145,558527,8790,517,95.9%,612,14832,2.5%,16,1
205,柬埔寨,120440,4,116845,588,0,97.0%,10,3007,2.5%,0,1
206,尼泊尔,826901,241,810271,5048,0,98.0%,263,11582,1.4%,2,1
207,加拿大,1945754,14986,1814426,101197,10327,93.3%,4631,30131,1.5%,28,1
208,德国,6954549,36299,6048800,795113,0,87.0%,59400,110636,1.6%,381,1
209,越南,1620869,16377,1215261,374842,5153,75.0%,10944,30766,1.9%,280,1
210,法国,8889636,84272,7701093,1066248,0,86.6%,98104,122295,1.4%,170,1
211,美国,52788451,257130,40964993,10989003,148177,77.6%,106914,834455,1.6%,2039,1
212,澳大利亚,282584,8370,227405,52997,6723,80.5%,1636,2182,0.8%,11,1
213,马来西亚,2731713,3519,2652585,47863,0,97.1%,5118,31265,1.1%,29,1
214,日本,1730864,293,1710822,1657,195,98.8%,96,18385,1.1%,2,1
215,新加坡,277042,335,272675,3547,0,98.4%,494,820,0.3%,1,1
216,泰国,2204672,2940,2144952,38192,112,97.3%,2798,21528,1.0%,30,1
