id,content,count
1,疫情,272
2,核酸,130
3,苏州,120
4,深圳,48
5,人员,46
6,工作,45
7,加油,44
8,核酸检测,40
9,北京,38
10,希望,34
11,排队,33
12,轮,31
13,隔离,31
14,冬奥会,31
15,小区,27
16,结束,27
17,世界,25
18,防控,24
19,][,23
20,时间,23
21,新冠肺炎,22
22,冬奥,22
23,中国,21
24,志愿者,21
25,香港,21
26,上班,20
27,第三,19
28,中心,19
29,走,19
30,小时,19
31,明天,18
32,闭环,18
33,确诊病例,18
34,阳性,18
35,新冠,17
36,社区,17
37,抗疫,16
38,检测,15
39,通知,15
40,吃,15
41,20日,15
42,病,15
43,酒店,14
44,李贺,14
45,医院,14
46,苦涩,14
47,生活,14
48,带,14
49,新冠病毒,14
50,能力,14
51,出门,13
52,本土,13
53,管控,13
54,新闻,12
55,孩子,12
56,在家,12
57,天气,12
58,真的,12
59,新增,12
60,允悲,12
61,超话,12
62,快递,12
63,🙏🏻,12
64,杯,11
65,报告,11
66,冰墩墩,11
67,冒雨,11
68,交通,11
69,日常,11
70,妈妈,11
71,密接,11
72,早日,11
73,返校,11
74,辛苦,10
75,成都,10
76,爱,10
77,阴性,10
78,买,10
79,期间,10
80,地区,10
81,悲],10
82,坂田,10
83,第四,10
84,绿码,10
85,山西,10
86,晋中,10
87,活动,10
88,措施,10
89,发现,10
90,情况,10
91,运动员,10
92,套,10
93,中国人,10
94,疫苗,10
95,下雨,9
96,这是,9
97,[裂,9
98,😷,9
99,责任,9
100,管理,9
101,防疫,9
102,凌晨,9
103,早点,9
104,学校,9
105,应急,9
106,葫芦岛,9
107,公司,9
108,区,9
109,依然,9
110,感冒,9
111,医护,9
112,开学,9
113,华大,9
114,火眼,9
115,实验室,9
116,姑娘,9
117,保温杯,9
118,建川,9
119,健康,9
120,呼和浩特,8
121,上午,8
122,收到,8
123,感谢,8
124,安保,8
125,平安,8
126,国家,8
127,主动,8
128,视频,8
129,这几天,8
130,爸,8
131,初检,8
