id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
93,苏丹,46518,0,38714,4473,0,83.2%,0,3331,7.2%,0,1
94,几内亚,32448,410,29842,2215,406,92.0%,4,391,1.2%,0,1
95,埃塞俄比亚,424340,4899,355456,61937,4337,83.8%,551,6947,1.6%,11,1
96,哈萨克斯坦,988770,447,961213,14537,0,97.2%,562,13020,1.3%,0,1
97,肯尼亚,297155,4918,253715,38059,2421,85.4%,2492,5381,1.8%,5,1
98,特立尼达和多巴哥,92201,579,73970,15348,0,80.2%,626,2883,3.1%,19,1
99,加蓬,41798,725,37499,4011,323,89.7%,402,288,0.7%,0,1
100,加纳,145052,790,132237,11512,7,91.2%,778,1303,0.9%,5,1
101,法属波利尼西亚,46382,0,33500,12246,0,72.2%,0,636,1.4%,0,1
102,古巴,966473,0,956620,1530,0,99.0%,0,8323,0.9%,0,1
103,留尼汪岛,76602,0,69431,6762,0,90.6%,0,409,0.5%,0,1
104,科特迪瓦,71815,2858,62076,9021,2467,86.4%,389,718,1.0%,2,1
105,洪都拉斯,379542,0,124171,244937,0,32.7%,0,10434,2.7%,0,1
106,玻利维亚,599753,7980,526842,53231,6081,87.8%,1869,19680,3.3%,30,1
107,圣马丁岛,5301,104,4683,543,95,88.3%,9,75,1.4%,0,1
108,圣巴泰勒米岛,1895,0,462,1427,0,24.4%,0,6,0.3%,0,1
109,牙买加,94649,329,65682,26491,240,69.4%,86,2476,2.6%,3,1
110,土耳其,9519281,40786,9086637,350138,16655,95.5%,23968,82506,0.9%,163,1
111,刚果（金）,74793,0,50930,22658,0,68.1%,0,1205,1.6%,0,1
112,巴拿马,497808,2213,476015,14363,1804,95.6%,408,7430,1.5%,1,1
113,蒙古国,389876,289,313256,74560,289,80.3%,0,2060,0.5%,0,1
114,布基纳法索,17632,0,16619,695,0,94.3%,0,318,1.8%,0,1
115,塞浦路斯,169159,5048,124370,44151,5046,73.5%,0,638,0.4%,2,1
116,文莱,15470,0,15272,100,0,98.7%,0,98,0.6%,0,1
117,马提尼克,48473,0,104,47590,0,0.2%,0,779,1.6%,0,1
118,法属圭亚那,48937,538,11254,37344,538,23.0%,0,339,0.7%,0,1
119,法罗群岛,6081,0,5131,936,0,84.4%,0,14,0.2%,0,1
120,阿尔巴尼亚,210224,708,200758,6249,413,95.5%,293,3217,1.5%,2,1
121,孟加拉国,1586466,370,1549557,8832,163,97.7%,203,28077,1.8%,4,1
122,保加利亚,748184,2810,612509,104692,2179,81.9%,566,30983,4.1%,65,1
123,摩尔多瓦,376434,375,362728,3422,0,96.4%,705,10284,2.7%,585,1
124,马尔代夫,95891,160,93235,2394,75,97.2%,85,262,0.3%,0,1
125,巴拉圭,468346,903,448172,3543,798,95.7%,101,16631,3.6%,4,1
126,马耳他,54250,1030,40671,13100,780,75.0%,249,479,0.9%,1,1
127,哥斯达黎加,570556,0,560709,2494,0,98.3%,0,7353,1.3%,0,1
128,哥伦比亚,5169855,10401,4974212,65657,7520,96.2%,2840,129986,2.5%,41,1
129,多哥,30163,0,26134,3781,0,86.6%,0,248,0.8%,0,1
130,秘鲁,2296831,4577,1720665,373476,4540,74.9%,0,202690,8.8%,37,1
131,斯洛伐克,844609,2660,789450,38494,0,93.5%,3984,16665,2.0%,30,1
132,喀麦隆,109367,0,106050,1466,0,97.0%,0,1851,1.7%,0,1
133,梵蒂冈,27,0,27,0,0,100.0%,0,0,0.0%,0,1
134,塞尔维亚,1300949,1610,1264047,24163,64,97.2%,1521,12739,1.0%,25,1
135,直布罗陀,8821,93,7849,872,37,89.0%,56,100,1.1%,0,1
136,不丹,2660,0,2650,7,0,99.6%,0,3,0.1%,0,1
137,列支敦士登,6208,59,5715,424,59,92.1%,0,69,1.1%,0,1
138,巴勒斯坦,439850,355,431776,3401,0,98.2%,616,4673,1.1%,11,1
139,南非,3468079,11754,3182969,193912,0,91.8%,14894,91198,2.6%,84,1
140,波黑,291313,0,192218,85653,0,66.0%,0,13442,4.6%,0,1
141,匈牙利,1256415,0,1111676,105553,0,88.5%,0,39186,3.1%,0,1
142,斯洛文尼亚,466554,1663,442971,17980,376,94.9%,1279,5603,1.2%,8,1
143,波兰,4127428,12033,3660444,369392,0,88.7%,15573,97592,2.4%,505,1
144,阿根廷,5674428,47663,5320434,236813,35110,93.8%,12530,117181,2.1%,23,1
145,智利,1808398,1904,1727353,41905,0,95.5%,2200,39140,2.2%,25,1
146,乌克兰,3674538,5026,3477188,101163,0,94.6%,6073,96187,2.6%,190,1
147,沙特阿拉伯,558106,846,542413,6814,583,97.2%,262,8879,1.6%,1,1
148,突尼斯,727843,864,696486,5781,731,95.7%,128,25576,3.5%,5,1
149,塞内加尔,75671,282,72748,1033,197,96.1%,85,1890,2.5%,0,1
150,拉脱维亚,277021,167,262278,10164,0,94.7%,830,4579,1.7%,7,1
151,摩洛哥,965420,0,941008,9561,0,97.5%,0,14851,1.5%,0,1
152,约旦,1064277,0,1020785,30808,0,95.9%,0,12684,1.2%,0,1
153,葡萄牙,1412936,23290,1197737,196223,17511,84.8%,5758,18976,1.3%,21,1
154,安道尔,23740,618,20563,3037,618,86.6%,0,140,0.6%,0,1
155,印度尼西亚,4263168,274,4114689,4382,107,96.5%,165,144097,3.4%,2,1
156,捷克,2481832,5007,2340023,105590,0,94.3%,22851,36219,1.5%,53,1
157,多米尼加,419927,0,408444,7236,0,97.3%,0,4247,1.0%,0,1
158,亚美尼亚,345007,50,331858,5172,0,96.2%,133,7977,2.3%,3,1
159,爱尔兰,811840,23281,572152,233776,19122,70.5%,4159,5912,0.7%,0,1
160,卢森堡,103766,1280,94838,8013,755,91.4%,522,915,0.9%,3,1
161,厄瓜多尔,549418,2232,443880,71857,2223,80.8%,0,33681,6.1%,9,1
162,卡塔尔,251361,0,245698,5045,0,97.7%,0,618,0.2%,0,1
163,圣马力诺,8202,547,7082,1020,188,86.3%,357,100,1.2%,2,1
164,摩纳哥,5210,82,4690,481,34,90.0%,48,39,0.7%,0,1
165,冰岛,27059,0,20654,6368,0,76.3%,0,37,0.1%,0,1
166,墨西哥,3988916,10037,3310135,379256,8144,83.0%,1750,299525,7.5%,143,1
167,阿塞拜疆,617679,0,601069,8235,0,97.3%,0,8375,1.4%,0,1
168,白俄罗斯,701192,1311,694845,738,0,99.1%,1578,5609,0.8%,16,1
169,新西兰,14255,0,13044,1160,0,91.5%,0,51,0.4%,0,1
170,立陶宛,522884,2095,488809,26655,0,93.5%,2346,7420,1.4%,16,1
171,尼日利亚,242877,828,214778,25066,534,88.4%,293,3033,1.2%,1,1
172,埃及,386358,847,321132,43458,283,83.1%,539,21768,5.6%,25,1
173,荷兰,3148315,15570,2663783,463581,0,84.6%,23011,20951,0.7%,27,1
174,爱沙尼亚,242123,715,225059,15126,0,93.0%,1378,1938,0.8%,6,1
175,丹麦,814757,19836,614002,197468,11248,75.4%,8583,3287,0.4%,5,1
176,罗马尼亚,1811300,1451,1740169,12335,424,96.1%,1000,58796,3.2%,27,1
177,北马其顿,225484,0,212380,5135,0,94.2%,0,7969,3.5%,0,1
178,挪威,396415,3045,88952,306158,3045,22.4%,0,1305,0.3%,0,1
179,格鲁吉亚,937640,2103,900159,23576,490,96.0%,1553,13905,1.5%,60,1
180,巴基斯坦,1296527,557,1257024,10562,72,97.0%,479,28941,2.2%,6,1
181,希腊,1240862,0,1017087,202926,0,82.0%,0,20849,1.7%,0,1
182,阿尔及利亚,218818,395,150308,62226,160,68.7%,230,6284,2.9%,5,1
183,瑞士,1307201,0,1025019,269898,0,78.4%,9979,12284,0.9%,0,1
184,克罗地亚,720538,5293,678072,29895,2338,94.1%,2922,12571,1.7%,33,1
185,奥地利,1285510,3608,1238911,32847,1240,96.4%,2352,13752,1.1%,16,1
186,阿曼,305832,0,300488,1227,0,98.3%,0,4117,1.3%,0,1
187,阿富汗,158189,23,145675,5153,0,92.1%,23,7361,4.7%,0,1
188,巴林,282677,656,277501,3782,527,98.2%,129,1394,0.5%,0,1
189,科威特,417723,504,411788,3467,414,98.6%,90,2468,0.6%,0,1
190,伊拉克,2094097,151,2065434,4496,0,98.6%,238,24167,1.2%,5,1
191,黎巴嫩,731288,4290,659448,62704,4273,90.2%,0,9136,1.2%,17,1
192,以色列,1392144,3886,1351754,32146,2744,97.1%,1142,8244,0.6%,0,1
193,伊朗,6196913,1002,6040897,24336,0,97.5%,2081,131680,2.1%,33,1
194,巴西,22291507,10282,21567845,104523,10197,96.8%,0,619139,2.8%,85,1
195,比利时,2105343,15686,1737727,339285,0,82.5%,16525,28331,1.3%,23,1
196,西班牙,6294745,0,5056955,1148385,0,80.3%,0,89405,1.4%,0,1
197,瑞典,1314784,0,1198979,100534,0,91.2%,2424,15271,1.2%,0,1
198,俄罗斯,10537966,19751,9524039,703409,0,90.4%,33144,310518,2.9%,847,1
199,英国,13100458,189836,10365262,2586418,146613,79.1%,43020,148778,1.1%,203,1
200,意大利,6266939,144255,5107729,1021697,121521,81.5%,22579,137513,2.2%,155,1
201,印度,34889132,22775,34284561,122801,13420,98.3%,8949,481770,1.4%,406,1
202,菲律宾,2851931,3507,2778943,21418,3141,97.4%,325,51570,1.8%,41,1
203,芬兰,260292,0,46000,212728,0,17.7%,0,1564,0.6%,0,1
204,斯里兰卡,587596,351,560725,11874,102,95.4%,231,14997,2.6%,18,1
205,柬埔寨,120510,14,116940,557,2,97.0%,12,3013,2.5%,0,1
206,尼泊尔,828986,342,812419,4971,90,98.0%,252,11596,1.4%,0,1
207,加拿大,2219536,41217,1888342,300855,35850,85.1%,5328,30339,1.4%,39,1
208,德国,7196154,40619,6441000,642328,4953,89.5%,35400,112826,1.6%,266,1
209,越南,1763040,14835,1372696,357513,11629,77.9%,2990,32831,1.9%,216,1
210,法国,10191926,232200,8134841,1933234,178480,79.8%,53531,123851,1.2%,189,1
211,美国,55864519,443677,41518472,13498885,407438,74.3%,35079,847162,1.5%,1160,1
212,澳大利亚,462934,35254,269677,190998,29757,58.3%,5486,2259,0.5%,11,1
213,马来西亚,2761472,3573,2688925,41034,0,97.4%,7972,31513,1.1%,25,1
214,日本,1734628,534,1712364,3870,379,98.7%,155,18394,1.1%,0,1
215,新加坡,279861,344,276033,2999,0,98.6%,352,829,0.3%,1,1
216,泰国,2229558,3011,2174730,33108,0,97.5%,3315,21720,1.0%,10,1
