id,type,address,lon,lat
1,mid_risk,山东省威海市环翠区青岛北路65号,122.14250872438161,37.48953719819957
2,high_risk,山东省威海市经济技术开发区华夏路51号鼎信大厦,122.15126899971492,37.435155991387084
3,mid_risk,江苏省连云港市海州区极美苑2号楼,119.18833448697679,34.60159316527374
4,mid_risk,山东省威海市火炬高技术产业开发区仁和佳苑,122.04062911174793,37.528114338516566
5,mid_risk,吉林省吉林市船营区北极街道光明社区6委,126.54973515300969,43.8559077743142
6,mid_risk,吉林省吉林市昌邑区桦皮厂镇桦皮厂社区,126.17043364634056,43.91996510540185
7,mid_risk,吉林省吉林市丰满区龙城帝景小区103栋,126.59182543734083,43.82656208298577
8,mid_risk,云南省德宏傣族景颇族自治州瑞丽市勐卯街道团结村委会弄喊二村民小组,97.86422596130265,24.00017704852887
9,mid_risk,广东省深圳市福田区福田街道福田南路7号皇御苑9栋,114.08201633298454,22.53167349800883
10,mid_risk,河南省濮阳市华龙区胜利路街道吴越美容美发学校,115.07708481201496,35.76578459674819
11,mid_risk,江苏省连云港市海州区许庄村杨圩北队75号,119.1923561109144,34.571473195604185
12,mid_risk,内蒙古自治区呼和浩特市新城区东风路街道东影北街社区,111.71383194706569,40.84317822565207
13,mid_risk,河南省濮阳市华龙区孟轲乡玉兰花园西区嘉和逸景100号楼,115.09480047463835,35.79100708724426
14,mid_risk,吉林省吉林市船营区北极街道望云山景小区,126.55096178918357,43.859005569078604
15,mid_risk,广东省深圳市宝安区松岗街道沙浦洋涌工业区6路3号,113.83623949638299,22.795153508645015
16,mid_risk,上海市徐汇区徐家汇街道漕溪北路1200号,121.4423199132712,31.18852542583787
17,mid_risk,江苏省连云港市海州区宝翔财富广场3号楼,119.17301128141813,34.59970688111865
18,mid_risk,内蒙古自治区呼伦贝尔市满洲里市东山街道怡园社区,117.48334010911073,49.59454778971224
19,mid_risk,江苏省连云港市海州区中央华府D1栋,119.23387156954969,34.59477439249076
20,mid_risk,云南省德宏傣族景颇族自治州瑞丽市勐卯街道团结村委会姐岗村委会帕色村民小组,97.86704753890857,24.02342033277347
21,mid_risk,吉林省吉林市桦甸市横道河子乡文华村永安社,126.65284751029473,43.20172993631268
22,mid_risk,云南省德宏傣族景颇族自治州瑞丽市勐卯街道团结村委会卯相社区五星商贸城,97.87163293938274,23.999598918204736
23,mid_risk,广东省深圳市福田区福保街道桂花路11号帝港海湾豪园D座,114.06247252882424,22.515282755690237
24,mid_risk,河南省濮阳市清丰县大流乡苗屯村,115.13270555359847,35.98972809356677
25,mid_risk,吉林省吉林市昌邑区桦皮厂镇张相村,126.30631106828817,44.06479185958437
26,mid_risk,广东省深圳市福田区沙头街道滨河大道9001号新洲大厦A栋,114.05530683560409,22.532911478837484
27,mid_risk,江苏省连云港市海州区龙河小区25号楼,119.19917532770177,34.58921092933977
28,mid_risk,山东省青岛市莱西市龙水社区服务中心南龙湾庄自然村,120.55083362008058,36.85880059876613
29,mid_risk,河南省濮阳市华龙区胜利路街道盟城新区51号楼,115.05494274899118,35.76284474433292
30,mid_risk,吉林省吉林市船营区致和街道森邻里小区23号楼4单元,126.52845941581973,43.861519385541136
31,mid_risk,山东省威海市经济技术开发区齐鲁大道135号,122.16032946425041,37.42352786474471
32,mid_risk,广东省深圳市福田区香蜜湖街道金众街23号金众小区36栋,114.01876125221483,22.543844597053315
33,mid_risk,吉林省吉林市龙潭区山前街道万兴家和小区1号楼2单元,126.57017339997273,43.92740873717597
34,mid_risk,山东省青岛市莱西市龙水社区服务中心焦格庄自然村,120.55083362008058,36.85880059876613
35,mid_risk,吉林省吉林市昌邑区两家子乡李屯村,126.28177816514956,44.14163077790111
36,mid_risk,吉林省吉林市经开区九站街道松九社区九委7组,126.47720201358983,43.95486291080891
37,mid_risk,江苏省连云港市海州区盛世豪庭小区8号楼,119.15318540932127,34.600739057480034
38,mid_risk,江苏省连云港市海州区颐和花园1号楼,119.21863388267559,34.60239534106484
39,mid_risk,江苏省连云港市海州区麻纺小区10号楼,119.17628838974909,34.60083428893247
40,mid_risk,河南省濮阳市华龙区胜利路街道濮水花园11号楼,115.05283451578981,35.7565090307405
41,mid_risk,黑龙江省哈尔滨市道外区卫星路38号,126.7020306255758,45.776733935421575
42,mid_risk,吉林省吉林市船营区新北街道张久村6社吉林市五福星肥业有限公司,126.40374829068335,43.94325001801096
43,mid_risk,江苏省连云港市海州区银城公寓1号楼,119.19263180087542,34.60051427515918
44,mid_risk,广东省深圳市宝安区燕罗街道罗田北区234号,113.88262359120593,22.8057451823302
45,mid_risk,广东省东莞市松山湖高新技术产业开发区阿里山路15号绿岛花园4栋,113.89411911698278,22.927555699504207
46,mid_risk,吉林省吉林市高新区高新街道园艺社区十委八组（深圳街以北、吉林大街以西、园艺路以南、园艺路以东）,126.56494526190465,43.819071215417885
47,high_risk,山东省青岛莱西市龙口东路18号安居小区,120.53696701690636,36.851251909732305
48,mid_risk,内蒙古包头市青山区青福镇北区,109.92359054198938,40.65567939364902
49,mid_risk,山东省青岛市莱西市院上镇中心中学,120.34262948931931,36.77531572016091
50,mid_risk,吉林省吉林市昌邑区桦皮厂镇桦东村,126.24397755912025,43.98795738034912
51,mid_risk,吉林省吉林市蛟河市民主街道永安花园2号楼,127.3396355794684,43.723511233188006
52,mid_risk,广东省深圳市福田区园岭街道百花七路2号,114.09552720717234,22.555789986852485
53,mid_risk,吉林省吉林市蛟河市新华大街新天地楼下大富豪金店一店,127.3483734869945,43.72561150581502
54,mid_risk,内蒙古自治区呼和浩特市回民区钢铁路街道西机务段社区,111.63214193042987,40.81621891482663
55,mid_risk,内蒙古自治区呼和浩特市新城区迎新路街道展北社区,111.73702287160293,40.84443104372867
56,mid_risk,江苏省连云港市海州区赣榆鸡蛋菜煎饼店（洪门菜市场门口）,119.20172238314474,34.60008209116619
57,mid_risk,山东省淄博市周村区凌典牛仔服装店,117.87648217784775,36.808994352212316
58,mid_risk,江苏省连云港市开发区久和国际新城二期33号楼,119.35250556808053,34.71828139033404
59,mid_risk,云南省临沧市镇康县南伞镇新城社区中缅商贸城步行街商住楼1栋（1-15号）,98.84091868772528,23.738992438018307
60,mid_risk,云南省临沧市耿马傣族佤族自治县孟定镇孟定中意超市分店楼（整栋）、孟定诚信寄售行,99.0891556237956,23.560221372270707
61,mid_risk,江苏省连云港市海州区温侨绿苑B2,119.19005231660353,34.60956733204142
62,mid_risk,江苏省连云港市海州区一品苑44号楼,119.20304208376946,34.62251351195698
63,mid_risk,山东省威海市环翠区海峰路511号宅库花园11号楼,122.13569175335803,37.4409419242091
64,mid_risk,山东省淄博市周村区大埠村牛仔服加工厂,117.92823248031098,36.879536274722604
65,mid_risk,内蒙古自治区呼伦贝尔市满洲里市北区街道富华社区,117.47034360465338,49.593872923288686
66,mid_risk,云南省临沧市镇康县南伞镇安然商业街区7栋、8栋,98.8226655689213,23.75702288022303
67,mid_risk,陕西省西安市新城区中山门街道东新社区金色时代公寓,108.9730423682982,34.27016370585491
68,mid_risk,湖北省武汉市东湖高新区关东街道保利时代天悦小区28栋,114.41304830615361,30.49485664243715
69,mid_risk,江苏省连云港市海州区福园名邸3号楼,119.19419781687095,34.61901055830557
70,mid_risk,上海市嘉定区马陆镇宝安公路3705弄1号,121.31343876412694,31.34530537957466
71,mid_risk,内蒙古自治区呼和浩特市新城区东风路街道昭君新村社区,111.71414087433057,40.839094462475714
72,mid_risk,江苏省连云港市灌云县南岗镇岗东村殷庄20号,119.19285871284725,34.26801679806522
73,mid_risk,广东省东莞市松山湖高新技术产业开发区彰化路2号,113.89411911698278,22.927555699504207
74,mid_risk,江苏省连云港市海州区洪新小区90-71号,119.16940808818707,34.5774561185969
75,mid_risk,天津市西青区精武镇“和光尘樾”一期建筑工地,117.10186004167221,39.07233507880425
76,mid_risk,江苏省连云港市海州区香溢世纪花城小区7号楼,119.21226022364256,34.594111997269685
77,mid_risk,江苏省连云港市海州区众兴华庭7号楼,119.19879830887922,34.59829620677484
78,mid_risk,江苏省连云港市海州区天景美地4号楼,119.17786877863279,34.59211993190795
79,mid_risk,黑龙江省牡丹江市绥芬河市天泽楼,131.15739222566847,44.41815437238761
80,mid_risk,陕西省西安市曲江新区曲江池东路988号凯悦酒店,108.99299193706379,34.20960545695376
81,mid_risk,内蒙古自治区呼和浩特市新城区成吉思汗大街街道塔利村,111.79944764861067,40.891544197420714
82,mid_risk,内蒙古自治区呼伦贝尔市满洲里市兴华街道湖西社区,117.45918638072773,49.6017102432098
83,mid_risk,内蒙古自治区呼和浩特市新城区中山东路街道中山社区,111.68257953905136,40.826313616013344
84,mid_risk,江苏省连云港市海州区润琦苑3号楼,119.15308075672935,34.597696049994994
85,mid_risk,江苏省连云港市海州区兴城四号公寓8号楼,119.18882702788791,34.60494473588519
86,mid_risk,陕西省宝鸡市渭滨区桥南街道火炬路华夏·盛世佳园7号楼,107.1459115983019,34.360620448231074
87,mid_risk,上海市静安区北站街道河南北路233号,121.48808804002127,31.25247585507239
88,mid_risk,江苏省连云港市海州区同科汇丰国际C10号楼,119.21339289883872,34.60909285828338
89,mid_risk,江苏省连云港市海州区许庄村杨圩北队51号,119.1923561109144,34.571473195604185
90,mid_risk,江苏省连云港市海州区九岭社区北大荒西21号,119.24443941523019,34.58855179076418
91,mid_risk,山东省威海市经济技术开发区凤林路南曲阜翡翠城F区13号,122.15725396017514,37.39722494517912
92,mid_risk,江苏省连云港市海州区如佳宾馆（霞辉路店）,119.24901475468414,34.659085834250774
93,mid_risk,陕西省西安市新城区长乐中路街道汉庭酒店（万寿路地铁站店）,108.9678876217903,34.273703156271786
94,mid_risk,陕西省西安市新城区长乐中路街道汉庭酒店（万寿路地铁站店）,108.9678876217903,34.273703156271786
95,mid_risk,陕西省西安市碑林区文艺路街道文北二社区金色城市小区1号楼,108.95934356859323,34.25098709906797
96,mid_risk,江苏省苏州市姑苏区永林二区,120.64947223626481,31.32424542434894
97,mid_risk,广东省深圳市南山区蛇口街道雷公岭村15号,113.93544197890307,22.496796034604362
98,high_risk,天津市河西区天塔街清海湾大众浴池,117.20356699998688,39.083581827475854
99,mid_risk,上海市浦东新区沪东新村街道长岛路281号,121.58420448382513,31.271615655143325
100,high_risk,山东省德州市禹城市德州提艾斯科技有限公司（禹城市十里望镇禹王街北）,116.60897472021878,36.943218827427614
101,mid_risk,黑龙江省牡丹江市绥芬河市海融富华苑23号楼,131.13856464048484,44.40514258615796
102,high_risk,陕西省宝鸡市渭滨区桥南街道滨河路石鼓·太阳市香辣蟹火锅店,107.20174290269694,34.35681961328146
103,mid_risk,黑龙江省牡丹江市绥芬河市时尚花园2号楼,131.15970114032075,44.40670392000977
104,mid_risk,内蒙古自治区呼和浩特市新城区成吉思汗大街街道东河社区,111.67162012199908,40.86387702118283
105,mid_risk,江苏省连云港市海州区九龙城市乐园77号楼,119.19490217822134,34.58004165368979
106,mid_risk,甘肃省白银市景泰县上沙沃镇大桥村,104.1217373531848,37.33514409140612
107,mid_risk,山东省威海市环翠区环翠楼街道同德路116号楼,122.11176583525254,37.50334287274981
108,mid_risk,江苏省连云港市海州区极美公寓4号楼,119.18849528366309,34.598349989641825
109,mid_risk,广东省深圳市南山区招商街道爱榕园18栋,113.93743190526811,22.50671628559693
110,mid_risk,河南省濮阳市华龙区胜利办胜利小区西区38号楼,115.05495864899869,35.76832869016634
111,mid_risk,陕西省西安市莲湖区红庙坡街道金辉天鹅湾小区6号楼,108.93023496667847,34.29339802214092
112,high_risk,天津市滨海新区空港经济区雅苑足道,117.72202896575097,38.96219729407845
113,mid_risk,内蒙古自治区呼和浩特市武川县上秃亥乡刘家村,111.3151298261281,41.19215540346631
114,mid_risk,内蒙古自治区呼和浩特市回民区环河街街道巴彦南路社区,111.64079342096592,40.81578955252421
115,mid_risk,陕西省西安市新城区西一路街道尚朴社区南长巷小区住宅楼,108.95873676322125,34.2688112484017
116,mid_risk,广东省东莞市松山湖高新技术产业开发区高雄路2号A栋和D栋,113.93309928796437,22.89358416400144
117,mid_risk,江苏省连云港市海州区海连中路151号,119.18290692508549,34.60290662284155
118,mid_risk,陕西省汉中市略阳县兴州街道新城社区交警队家属楼,106.16473641689241,33.33106275504748
119,mid_risk,内蒙古自治区呼和浩特市土默特左旗白庙子镇白庙子镇东坝什村,111.58780363656004,40.68530443578555
120,mid_risk,陕西省西安市新城区中山门街道东新街130号小杨烤肉店,108.9729479563891,34.270426154936935
122,mid_risk,四川省成都市天府新区华阳街道洛森堡新殿蝶郡小区,104.08776999642765,30.488610947558758
123,mid_risk,内蒙古自治区呼和浩特市赛罕区昭乌达南路街道小台什社区,111.7420526638144,40.80237655961672
124,mid_risk,山东省威海市火炬高技术产业开发区长春路昌鸿小区B区16号楼,122.04062911174793,37.528114338516566
125,mid_risk,河南省濮阳市华龙区中原油田宾馆,115.08817798675769,35.78425888962507
126,mid_risk,广西壮族自治区防城港市防城区那良镇滩散村滩散街区域（和平路-解放路-口岸大街-新大街-沿边公路-解放路横街的区域）,107.76933830445532,21.647170895314755
127,mid_risk,内蒙古自治区呼和浩特市和林格尔县经济开发区第一农场,111.8284302182624,40.384797744251024
128,mid_risk,甘肃省兰州市兰州新区秦川镇振兴村三社,103.67077648886533,36.55199632192518
129,mid_risk,内蒙古自治区呼和浩特市玉泉区长和廊街道菩提塔西社区,111.66020966575023,40.79958148378355
130,mid_risk,陕西省西安市曲江新区万科社区万科城市之光小区17号楼,108.98368216825003,34.18637809462089
131,mid_risk,内蒙古自治区呼和浩特市赛罕区榆林镇陶卜齐村,112.09160121402648,40.894505857464324
132,high_risk,山东省威海市火炬高技术产业开发区古寨东路145号渊源澡塘,122.10235716300213,37.51804915345896
133,mid_risk,河北省沧州市运河区天成郡府西区（1+2联合不动产中介办公所在小区）,116.8227900265176,38.3004467454349
134,mid_risk,江苏省连云港市海州区园林村白虎山组王庄队13号,119.13655427094008,34.57262276257227
135,mid_risk,江苏省连云港市海州区海南小区34号楼,119.1897352147585,34.58957095704121
136,mid_risk,内蒙古自治区呼和浩特市新城区成吉思汗大街街道苏雅拉社区,111.68553262858487,40.85791608757671
