id,content,count
1,疫情,364
2,核酸,136
3,核酸检测,113
4,上海,77
5,防控,72
6,人员,63
7,希望,54
8,小时,51
9,吉林,51
10,长春,50
11,西安,49
12,][,44
13,工作,41
14,真的,39
15,隔离,39
16,加油,39
17,时间,39
18,结束,38
19,[泪,38
20,小区,38
21,社区,32
22,检测,32
23,健康,31
24,筛查,30
25,居民,30
26,居家,29
27,泪],28
28,防疫,28
29,考试,28
30,做好,28
31,抗原,26
32,医院,25
33,地区,24
34,口罩,24
35,客工,24
36,相关,23
37,2022年,22
38,学校,21
39,配合,21
40,确诊,20
41,生活,20
42,宿舍,20
43,防护,20
44,全员,20
45,高新区,20
46,采样,20
47,通知,19
48,阴性,19
49,时空,19
50,上班,18
51,证明,18
52,关注,18
53,群众,18
54,排队,18
55,逸仙,18
56,发布,18
57,营收,18
58,情况,18
59,措施,18
60,考点,18
61,吃,17
62,新冠病毒,17
63,北京,17
64,青岛,17
65,本土,16
66,管控,16
67,[心,16
68,短信,16
69,早点,15
70,新增,15
71,公司,15
72,电商,15
73,同比,15
74,增加,15
75,陕西,15
76,公共,15
77,48,15
78,新冠肺炎,15
79,西安市,15
80,身体,15
81,工作人员,15
82,伴随者,15
83,吉林市,14
84,增长,14
85,安排,14
86,阳性,14
87,感觉,14
88,封,14
89,出门,13
90,指挥部,13
91,感染,13
92,走,13
93,四,13
94,人群,13
95,确诊病例,13
96,全国,13
97,人民,13
98,回家,13
99,考生,13
100,72,13
101,单位,13
102,新冠,13
103,买,12
104,调整,12
105,风险,12
106,学生,12
107,疫苗,12
108,病毒,12
109,超话,12
110,科技,12
111,第三,12
112,中心,12
113,早日,12
114,政策,12
115,轮,12
116,通告,12
117,生物,12
118,戴,11
119,出入,11
120,新闻,11
121,行业,11
122,发热,11
123,收到,11
124,确保,11
125,落实,11
126,控制,10
127,孩子,10
128,凌晨,10
129,报告,10
130,最新,10
131,疾控,10
132,管理,10
133,参加,10
134,主动,10
135,有人,10
136,医疗,10
137,乘坐,10
138,提示,10
139,专家,10
140,春天,9
141,高风险,9
142,终于,9
143,身边,9
144,紧张,9
145,全球,9
146,活动,9
147,保障,9
148,部门,9
149,！！！,9
150,外出,9
151,影响,9
152,持续,9
153,人力部,9
154,人数,9
155,取消,9
156,考区,9
157,机构,9
158,人口,9
159,大规模,9
160,带,9
161,城市,9
162,回去,9
163,辛苦,9
164,接到,9
165,交通,9
166,上网,9
167,物资,9
168,记者,9
169,区,9
170,出行,9
171,昨天,8
172,下班,8
173,好多,8
174,家人,8
175,感冒,8
176,网友,8
177,轨迹,8
178,今日,8
179,国内,8
180,沧州,8
181,农业,8
182,学院,8
183,消息,8
184,按下,8
185,暂停键,8
186,陪,8
187,显示,8
188,快点,8
189,申请,8
190,近期,8
191,深圳,8
192,抗疫,8
193,教育,8
194,同学,8
195,核验,8
196,全区,8
197,生命,8
198,组织,8
199,区域,8
200,自我,8
201,大厦,8
202,暂停,8
203,自测,8
204,楼,7
205,补充,7
206,明天,7
207,下午,7
208,九台,7
209,一中,7
210,作揖,7
211,楼下,7
212,新型,7
213,冠状,7
214,等待,7
215,地点,7
216,这是,7
217,时刻,7
218,温暖,7
219,青春,7
220,占,7
221,研发,7
222,包括,7
223,？？？,7
224,。。。,7
225,设施,7
226,密接,7
227,分钟,7
228,回,7
229,悲],7
230,悲伤,7
231,教资,7
232,上半年,7
233,公告,7
234,退费,7
235,手机,7
236,症状,7
237,就诊,7
238,米,7
239,支持,7
240,信息,7
241,排查,7
242,传播,7
243,外卖,7
244,下楼,7
245,住,7
246,操作,7
247,流调,7
248,市场,7
249,晚上,6
250,赞],6
251,市民,6
252,机制,6
253,好好,6
254,困扰,6
255,爱,6
256,在家,6
257,放假,6
258,一共,6
259,远,6
260,关门,6
261,这几天,6
262,记录,6
263,办公,6
264,微笑,6
265,齐齐哈尔,6
266,队,6
267,2021年,6
268,58.4亿,6
269,美妆,6
270,贡献,6
271,水平,6
272,项,6
273,专利,6
274,全城,6
275,隐瞒,6
276,新加坡,6
277,休闲,6
278,体育,6
279,接种,6
280,获准,6
281,家里,6
282,三年,6
283,应急,6
284,134,6
285,命,6
