id,type,address,lon,lat
1,mid_risk,浙江省宁波市北仑区新碶街道沿海村,121.82105645827559,29.934505361464595
2,mid_risk,陕西省西安市碑林区张家村街道,108.94179346367535,34.253713308090866
3,mid_risk,河南省安阳市内黄县六村乡袁六村,114.74758087129145,35.82003809658956
4,mid_risk,陕西省西安市灞桥区洪庆街道,109.1238293261171,34.31619501811762
5,mid_risk,陕西省西安市雁塔区等驾坡街道,109.02463124526128,34.23615072558924
6,high_risk,河南省许昌市禹州市夏都街道办事处,113.47069896685198,34.15233058661115
7,high_risk,陕西省西安市雁塔区小寨路街道长安大学社区,108.96083601336751,34.23507601983845
8,mid_risk,陕西省西安市雁塔区小寨路街道（不含长安大学社区）,108.96083601336751,34.23507601983845
9,mid_risk,陕西省西安市长安区郭杜街道,108.87525687285678,34.16616562665924
10,mid_risk,陕西省西安市雁塔区电子城街道,108.92589803750684,34.20944812649563
11,mid_risk,陕西省西安市高新区细柳街道,108.80128940902915,34.1613216289941
12,high_risk,河南省安阳市汤阴县育才中学,114.36340938096104,35.92764374022512
13,high_risk,河南省许昌市禹州市火龙镇郭楼村,113.3873867002957,34.184119358124065
14,mid_risk,陕西省西安市未央区徐家湾街道,108.97073641805409,34.35352964258095
15,mid_risk,河南省郑州市中原区中原西路街道绿都社区绿都城南区14号楼,113.58723425421987,34.74784972370633
16,mid_risk,河南省洛阳市新安县正村镇西沟村,112.18234462308351,34.82540670097539
17,mid_risk,河南省洛阳市新安县正村镇正村社区,112.17888147568145,34.82237624655831
18,mid_risk,陕西省西安市曲江新区保利春天里社区,109.00560288879616,34.19428113879281
19,mid_risk,河南省安阳市滑县锦和街道岸尚公馆东区四号楼,114.5511644850932,35.5411622711816
20,high_risk,河南省许昌市禹州市颍川街道塔湾街安泰煤业公司家属院,113.49168365305674,34.14878352264888
21,mid_risk,陕西省西安市碑林区文艺路街道,108.96528298496412,34.24669686544228
22,mid_risk,河南省安阳市文峰区,114.36337398772396,36.09683274813585
23,mid_risk,陕西省西安市西咸新区沣东新城三桥街道,108.80911329069886,34.24157791241398
24,mid_risk,河南省郑州市二七区嵩山路街道玉晖园社区玉晖园小区,113.63604359427397,34.68839213526923
25,high_risk,陕西省西安市莲湖区桃园路街道西安航空学院（沣惠校区）,108.9010918698321,34.26771548371446
26,mid_risk,陕西省西安市西咸新区上林街道,108.81516849864995,34.242347696493034
27,mid_risk,天津市津南区咸水沽镇众惠里,117.39309428122911,38.989862669491885
28,mid_risk,陕西省西安市碑林区长安路街道,108.95402559997416,34.24471571905666
29,mid_risk,天津市津南区义佳花园,117.33438058394418,39.037978316274035
30,high_risk,陕西省西安市雁塔区长延堡街道,108.93648654421405,34.21254169045658
31,mid_risk,河南省郑州市中原区绿东村街道陇西社区陇海西路306号院(康桥上城品小区),113.6025061665339,34.740577607881995
32,high_risk,天津市津南区辛庄镇林锦花园,117.35871900393988,39.03999709007716
33,mid_risk,陕西省西安市雁塔区杜城街道,108.95144045637755,34.220635239985896
34,high_risk,天津市津南区辛庄镇林绣花园,117.35649497915828,39.03817868996764
35,mid_risk,河南省郑州市中原区棉纺路街道盛润锦绣城社区盛润锦绣城小区东院1号楼,113.62979866419916,34.767416520953866
36,mid_risk,陕西省西安市雁塔区漳浒寨街道,108.95144045637755,34.220635239985896
37,mid_risk,陕西省西安市碑林区柏树林街道,108.97158603540542,34.261326468009116
