id,content,count
1,疫情,456
2,防控,215
3,天津,162
4,西安,153
5,工作,128
6,人员,120
7,核酸,115
8,核酸检测,99
9,隔离,96
10,社区,75
11,地区,71
12,生活,67
13,新冠肺炎,60
14,物资,57
15,郑州,57
16,加油,56
17,抗疫,56
18,群众,52
19,新闻,47
20,王,47
21,12日,47
22,小区,47
23,小姐,46
24,发布,46
25,2022年,45
26,西安市,45
27,防疫,44
28,小时,43
29,街道,43
30,情况,42
31,全员,41
32,吃,40
33,记者,39
34,时间,38
35,医院,38
36,送,38
37,居民,37
38,志愿者,37
39,发布会,36
40,传播,36
41,措施,35
42,希望,35
43,恢复,35
44,国家,35
45,做好,35
46,四季度,35
47,指挥部,34
48,服务,34
49,风险,34
50,河南,34
51,人民,33
52,下午,33
53,管控,33
54,相关,32
55,一线,32
56,确诊,32
57,外出,32
58,][,31
59,病毒,31
60,结束,30
61,政策,30
62,复工,30
63,企业,29
64,保障,28
65,调整,28
66,秩序,28
67,现场,27
68,通知,27
69,影响,27
70,重点,27
71,健康,27
72,视频,26
73,奥密克戎,26
74,发放,26
75,发现,26
76,真的,26
77,发生,26
78,有序,26
79,筛查,26
80,政府,26
81,陕西,26
82,酒店,26
83,期间,25
84,居家,25
85,新冠,25
86,中心,25
87,新增,25
88,轮,24
89,警方,24
90,温暖,23
91,通报,23
92,市,23
93,工作人员,23
94,岁,23
95,调查,23
96,配合,23
97,生产,23
98,在家,22
99,提供,22
100,天津市,22
101,就医,22
102,信息,22
103,干部,22
104,退票,22
105,医护,21
106,买,21
107,证明,21
108,公司,21
109,暂停,21
110,感染,20
111,免费,20
112,保供,20
113,城市,20
114,区域,20
115,管理,20
116,场所,20
117,本土,19
118,网友,19
119,阳性,19
120,睡,19
121,阴性,19
122,组织,19
123,研究,19
124,车站,19
125,外来,19
126,行业,19
127,过年,18
128,回家,18
129,离开,18
130,集会,18
131,同事,18
132,口罩,18
133,市民,18
134,碑林区,18
135,康复,18
136,落实,18
137,责任,18
138,经济,18
139,冲击,18
140,参加,17
141,滞留,17
142,中国,17
143,消息,17
144,喊,17
145,人群,17
146,患者,17
147,主任,17
148,国际,17
149,支持,17
150,实施,17
151,增长,17
152,机构,17
153,活动,17
154,社会,17
155,通告,17
156,家庭,17
157,郑州市,17
158,单位,16
159,公布,16
160,日记,16
161,分钟,16
162,英国,16
163,分裂,16
164,辱骂,16
165,介绍,16
166,区,16
167,确保,16
168,需求,16
169,考试,16
170,金域,16
171,爱心,16
172,排查,16
173,车辆,16
174,春节,15
175,确诊病例,15
176,日子,15
177,开心,15
178,人次,15
179,大连,15
180,交通,15
181,处罚,15
182,预期,15
183,村民,15
184,务工,15
185,迎战,14
186,解封,14
187,聚集,14
188,连续,14
189,48,14
190,港务区,14
191,心理,14
192,参与,14
193,全区,14
194,起床,14
