id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
168,白俄罗斯,721103,1618,713965,1256,-124,99.0%,1726,5882,0.8%,16,1
169,新西兰,15401,85,14300,1049,11,92.9%,74,52,0.3%,0,1
170,立陶宛,595685,7251,531822,56136,3726,89.3%,3513,7727,1.3%,12,1
171,尼日利亚,251694,230,225455,23116,-112,89.6%,341,3123,1.2%,1,1
172,埃及,405393,1379,339259,43874,-253,83.7%,1599,22260,5.5%,33,1
173,荷兰,3720816,39920,2980273,719355,30616,80.1%,9294,21188,0.6%,10,1
174,爱沙尼亚,282977,3840,241273,39705,647,85.3%,3189,1999,0.7%,4,1
175,丹麦,1226895,37987,893016,330329,14020,72.8%,23952,3550,0.3%,15,1
176,罗马尼亚,1983670,19105,1812242,111951,6149,91.4%,12913,59477,3.0%,43,1
177,北马其顿,250876,2041,223606,19104,1280,89.1%,747,8166,3.3%,14,1
178,挪威,571655,15987,88952,481290,15958,15.6%,0,1413,0.2%,29,1
179,格鲁吉亚,1030710,6351,951428,64651,3281,92.3%,3043,14631,1.4%,27,1
180,巴基斯坦,1353479,6808,1266479,57935,6377,93.6%,426,29065,2.1%,5,1
181,希腊,1742363,18867,1466739,253258,-18796,84.2%,37582,22366,1.3%,81,1
182,阿尔及利亚,230470,1359,156859,67158,775,68.1%,576,6453,2.8%,8,1
183,瑞士,1833443,39689,1191909,628875,28223,65.0%,11444,12659,0.7%,22,1
184,克罗地亚,859264,11343,784258,61671,2985,91.3%,8315,13335,1.6%,43,1
185,奥地利,1503668,0,1328340,161372,0,88.3%,0,13956,0.9%,0,1
186,阿曼,318272,1800,303644,10503,1267,95.4%,532,4125,1.3%,1,1
187,阿富汗,159316,233,146120,5810,196,91.7%,37,7386,4.6%,0,1
188,巴林,320688,3455,293212,26078,1826,91.4%,1629,1398,0.4%,0,1
189,科威特,484150,4337,436838,44830,273,90.2%,4063,2482,0.5%,1,1
190,伊拉克,2137267,5767,2072723,40272,4877,97.0%,885,24272,1.1%,5,1
191,黎巴嫩,847624,6643,682977,155202,6626,80.6%,0,9445,1.1%,17,1
192,以色列,2103945,243295,1683115,412460,243251,80.0%,0,8370,0.4%,44,1
193,伊朗,6236567,4658,6073412,31003,2443,97.4%,2195,132152,2.1%,20,1
194,巴西,23588921,205310,21851922,1114748,129745,92.6%,75216,622251,2.6%,349,1
195,比利时,2642761,53851,1988428,625574,46152,75.2%,7668,28759,1.1%,31,1
196,西班牙,8834363,157941,5417226,3325538,131497,61.3%,26284,91599,1.0%,160,1
197,瑞典,1741710,41374,1252603,473511,36675,71.9%,4690,15596,0.9%,9,1
198,俄罗斯,10987774,38850,9975052,687970,13688,90.8%,24478,324752,3.0%,684,1
199,英国,15613283,107450,11850874,3609207,-14201,75.9%,121292,153202,1.0%,359,1
200,意大利,9408188,192320,6593625,2671973,55788,70.1%,136152,142590,1.5%,380,1
201,印度,38566027,317532,36058806,2018799,93049,93.5%,223990,488422,1.3%,493,1
202,菲律宾,3357083,30853,3012156,291618,4636,89.7%,26108,53309,1.6%,109,1
203,芬兰,426826,8368,46000,379011,8340,10.8%,0,1815,0.4%,28,1
204,斯里兰卡,599363,0,568829,15279,0,94.9%,0,15255,2.5%,0,1
205,柬埔寨,120956,37,117180,761,21,96.9%,16,3015,2.5%,0,1
206,尼泊尔,896584,10052,819575,65374,9399,91.4%,649,11635,1.3%,4,1
207,加拿大,2868822,24512,2538075,298527,-8845,88.5%,33174,32220,1.1%,183,1
208,德国,8397328,180308,7178000,1102284,138583,85.5%,41400,117044,1.4%,325,1
209,越南,2110737,16715,1797180,277114,10827,85.1%,5736,36443,1.7%,152,1
210,法国,15600647,436167,9844686,5627847,436167,63.1%,0,128114,0.8%,231,1
211,美国,70544862,1041346,44047799,25613160,673443,62.4%,364167,883903,1.3%,3736,1
212,澳大利亚,2090810,67181,903993,1183833,-173114,43.2%,240248,2984,0.1%,47,1
213,马来西亚,2820927,3229,2747457,41617,368,97.4%,2848,31853,1.1%,13,1
214,日本,2075695,46178,1768561,288655,37864,85.2%,8305,18479,0.9%,9,1
215,新加坡,297549,1615,287004,9700,928,96.5%,686,845,0.3%,1,1
216,泰国,2361702,8129,2256982,82717,1132,95.6%,6978,22003,0.9%,19,1
