id,content,count
1,疫情,490
2,西安,457
3,考生,176
4,人员,162
5,新增,153
6,防控,137
7,工作,130
8,考试,123
9,防疫,122
10,核酸检测,120
11,疫苗,118
12,新冠,107
13,陕西,104
14,中国,100
15,确诊病例,98
16,美国,98
17,考研,89
18,确诊,89
19,男子,87
20,新闻,86
21,病例,81
22,死亡,79
23,考点,79
24,西安市,77
25,视频,74
26,新冠肺炎,73
27,本土,71
28,发布,70
29,北京,70
30,情况,63
31,地区,63
32,期间,62
33,全球,59
34,感染,58
35,大学,57
36,全国,56
37,提供,56
38,隔离,55
39,学生,55
40,累计,53
41,2022年,53
42,学校,53
43,口罩,53
44,报告,52
45,医护,51
46,抗疫,49
47,影响,49
48,信息,49
49,工作人员,49
50,境外输入,47
51,国家,47
52,接种,47
53,2021年,46
54,管理,46
55,考场,45
56,通报,45
57,传播,45
58,公司,44
59,航班,44
60,确保,43
61,研究生,42
62,服务,42
63,人数,41
64,教育,40
65,现场,40
66,消杀,40
67,相关,39
68,加油,39
69,记者,38
70,央视,38
71,措施,37
72,发布会,37
73,介绍,37
74,症状,37
75,保障,37
76,健康,36
77,病毒,35
78,小时,35
79,近日,35
80,报道,34
81,研究,34
82,超过,34
83,印度,34
84,陕西省,33
85,原因,33
86,参加,33
87,出行,33
88,新冠病毒,32
89,做好,32
90,经济,32
91,检测,32
92,楼,32
93,考试院,31
94,京,31
95,滞留,31
96,时间,31
97,全市,31
98,涉疫,31
99,关注,31
100,行政,31
101,无症状感染者,30
102,数据,30
103,提醒,30
104,公安,30
105,检查,30
106,硕士,29
107,招生,29
108,阴性,29
109,提前,29
110,科技,29
111,家人,29
112,警方,29
113,上午,28
114,市民,28
115,核酸,28
116,市场,28
117,发展,28
118,人民,28
119,英国,28
120,24时,27
121,形势,27
122,2021,27
123,计划,27
124,上海,27
125,发现,27
126,社会,27
127,应考,26
128,借考,26
129,日本,26
130,安排,26
131,风险,26
132,违反,26
133,秩序,26
134,结束,26
135,非洲,26
136,街道,26
137,观察,25
138,研考,25
139,组织,25
140,希望,25
141,奥密克戎,25
142,国际,25
143,减少,25
144,高校,25
145,戴,25
146,医院,24
147,阳性,24
148,取消,24
149,超,24
150,春运,24
151,北京市,23
152,顺利,23
153,接受,23
154,岁,23
155,社区,23
156,网络,23
157,运营,23
158,美,23
159,志愿者,23
160,处罚,23
161,拘留,23
162,给予,23
163,互殴,23
164,出院,22
165,近期,22
166,上门,22
167,护士,22
168,公共,22
169,毒株,22
170,机场,22
171,家庭,22
172,城市,22
173,圣诞,22
174,厘子,22
175,新型,21
176,当日,21
177,今日,21
178,证明,21
179,严峻,21
180,生活,21
181,医疗,21
182,本轮,21
183,配合,21
184,冠状,20
185,显示,20
186,协调,20
187,送考,20
188,温暖,20
189,消息,20
190,全程,20
191,发生,20
192,交通,20
193,学院,20
194,广西,20
195,文档,20
196,紧急,19
197,报名,19
198,送,19
199,采样,19
200,封控区,19
201,表达,19
202,提倡,19
203,活动,19
204,案件,19
205,河南,19
206,到达,18
207,触摸,18
208,邮轮,18
209,出发,18
210,酒店,18
211,官方,18
212,网友,18
213,聘任,18
214,聚餐,18
215,市政府,18
216,统计,18
217,死亡率,18
218,车,18
219,准考证,17
220,小区,17
221,销售,17
222,造谣,17
223,发声,17
224,政府,17
225,解除,17
226,死亡病例,17
227,赴,17
228,会议,17
229,国内,17
230,综合,17
231,机构,17
232,执勤,17
233,守护,17
234,扰乱,17
235,访问,17
236,参与,17
237,治愈,16
238,电话,16
239,增长,16
240,指挥部,16
241,进口,16
242,高风险,16
243,研考生,16
244,微博,16
245,感到,16
246,生产,16
247,伯礼,16
248,导致,16
249,预计,16
250,调整,16
251,调查,16
252,群众,16
253,吃,16
254,节目,16
255,免费,16
256,殴打,16
257,扩散,16
258,治疗,15
259,通知,15
260,快速,15
261,号,15
262,政策,15
263,火龙果,15
264,份,15
265,市,15
266,部门,15
267,有限,15
268,主任,15
269,外籍,15
270,能力,15
271,法律,15
272,内蒙古,15
273,制作,15
274,现有,15
275,实验室,15
276,密切接触者,15
277,员工,15
278,航空,15
279,时报,15
280,中心,15
281,奥密克,15
282,戎,15
283,卫生,15
284,校内,15
285,聚焦,15
286,伙伴,15
287,1例,14
288,48,14
289,直播,14
290,新华社,14
291,更新,14
292,防护,14
293,肺炎疫情防控,14
294,老师,14
295,第265,14
296,落实,14
297,建,14
298,聚集,14
299,华,14
300,民警,14
301,价格,14
302,罚款,14
303,设计师,14
304,过期,14
305,媒体,14
306,恢复,14
307,治安,14
308,分局,14
309,单位,14
310,新城,14
311,外国人,14
312,红肿,14
313,含,13
314,承诺,13
315,机制,13
316,公告,13
317,作业,13
318,50,13
319,病房,13
320,开房,13
321,过程,13
322,水果,13
323,增加,13
324,实行,13
325,办公室,13
326,运输,13
327,骂,13
328,收到,13
329,汉语,13
330,工业,13
331,物资,13
332,建筑,13
333,浦东,13
334,诊断,13
335,外地,13
336,乘客,13
337,主动,13
338,圣诞节,13
339,陈某,13
340,饺子,13
341,100多,13
342,版本,13
343,同学,13
344,生命,13
345,实施,13
346,辱骂,13
347,四,13
348,这项,13
349,新区,13
350,深夜,12
351,本次,12
352,距离,12
