id,content,count
1,疫情,273
2,西安,117
3,防控,97
4,隔离,76
5,核酸,73
6,人员,73
7,天津,68
8,工作,62
9,核酸检测,58
10,风险,53
11,回家,50
12,][,50
13,确诊病例,46
14,防疫,42
15,北京,41
16,口罩,41
17,地区,38
18,小区,36
19,时间,34
20,期间,34
21,抗疫,34
22,措施,33
23,学生,33
24,社区,32
25,2022年,30
26,新闻,30
27,旅客,29
28,返乡,29
29,交通,27
30,新冠,27
31,管控,26
32,服务,26
33,新增,26
34,小时,25
35,阳性,25
36,新冠肺炎,25
37,加油,24
38,病例,24
39,政策,23
40,西安市,23
41,医院,22
42,生活,22
43,送,22
44,海淀区,22
45,市民,21
46,佩戴,21
47,做好,21
48,健康,21
49,春运,21
50,人群,20
51,单位,20
52,居家,20
53,采样,19
54,希望,19
55,结束,19
56,发布会,19
57,记者,18
58,检测,18
59,公司,18
60,接种,18
61,回来,18
62,过年,18
63,出行,18
64,影响,18
65,失望,17
66,一线,17
67,海淀,17
68,密接,17
69,调整,17
70,本土,17
71,区域,17
72,运输,17
73,大白,16
74,证明,16
75,开车,16
76,情况,16
77,直播,16
78,医护,16
79,暖宝宝,16
80,群众,15
81,通报,15
82,物资,15
83,城市,15
84,报告,15
85,相关,15
86,高风险,15
87,市,15
88,六,14
89,疾控,14
90,密切接触者,14
91,配合,14
92,狗,14
93,退票,14
94,铁路,14
95,2021年,14
96,指挥部,14
97,形势,14
98,方案,14
99,行程卡,14
100,楼,14
101,铁路局,14
102,轮,13
103,岁,13
104,病毒,13
105,排查,13
106,距离,13
107,返回,13
108,上班,13
109,吃,13
110,回,13
111,区,13
112,发热,13
113,酒店,13
114,现场,13
115,保障,13
116,人民,13
117,带,13
118,全国,13
119,奥密克戎,12
120,确诊,12
121,郑州,12
122,快递,12
123,工作人员,12
124,行程,12
125,疫苗,12
126,四,12
127,志愿者,12
128,12306,12
129,提供,12
130,国家,12
131,感谢,12
132,[泪,12
133,开行,12
134,中心,11
135,居民,11
136,活动,11
137,陕西,11
138,力量,11
139,计划,11
140,珠海,11
141,落实,11
142,提醒,11
143,日子,11
144,组织,11
145,确保,11
146,过程,10
147,国际,10
148,延庆区,10
149,乘坐,10
150,公共,10
151,接触,10
152,减少,10
153,防护,10
154,卫生,10
155,新城,10
156,单身,10
157,英雄,10
158,延长,10
159,感觉,10
160,美国,10
161,电话,10
162,医疗,10
163,判定,10
164,一刀切,10
165,顺利,10
166,蜡烛,10
167,观众,10
168,连续,10
169,星号,10
170,用户,10
171,中国,10
172,2022,10
173,列车,10
174,累计,10
175,显示,9
176,辛苦,9
177,迎战,9
178,告诉,9
179,轨迹,9
180,家中,9
181,外出,9
182,家人,9
183,阴性,9
184,责任,9
185,监测,9
186,症状,9
187,悲],9
188,截止,9
189,信息,9
190,河南,9
191,感染,9
192,关注,9
193,doge,9
194,专家,9
195,戴,9
196,增加,9
197,前往,9
198,奶奶,9
199,高校,9
200,安排,9
201,收到,9
202,通信,9
203,真的,9
204,双手,9
205,城,9
206,人次,9
207,发送,9
208,灞桥区,8
209,辖区,8
210,网友,8
211,模范,8
212,姜寻,8
213,去世,8
214,日报,8
215,延庆,8
216,12日,8
217,下班,8
218,春节,8
219,聚集,8
220,发生,8
221,旅居史,8
222,学校,8
223,大连,8
224,售票,8
225,在家,8
226,征兵,8
227,新区,8
228,最新,8
229,广东,8
230,管理,8
231,严峻,8
232,预约,8
233,[心,8
234,朝阳区,8
235,通知,8
236,笑cry,8
237,天津市,8
238,企业,8
239,拳头,8
240,观赛,8
241,守护,8
242,份,8
243,大学,8
244,长安,7
245,美,7
246,努力,7
247,近日,7
248,郑州市,7
249,发现,7
250,精准,7
251,调查,7
252,公布,7
253,工具,7
254,中午,7
255,自行,7
256,就诊,7
257,日常,7
258,场所,7
259,门诊,7
260,放假,7
261,绿码,7
262,记录,7
263,早日,7
264,新年,7
265,配送,7
266,老公,7
267,座,7
268,凌晨,7
269,妈妈,7
270,西咸,7
271,近期,7
272,现有,7
273,主动,7
274,住,7
275,层层,7
276,北京市,7
277,实施,7
278,有序,7
279,领导,7
280,发布,7
281,苦涩,7
282,社会,7
283,下午,7
284,街道,7
285,卡,7
286,持续,7
287,走,7
288,报道,7
289,恢复,7
290,出院,7
291,代表,7
292,北站,7
293,运力,7
294,境外输入,7
295,战疫,6
296,朋友,6
297,身边,6
298,书局,6
299,密接者,6
300,居住,6
301,医学,6
302,观察,6
303,私家车,6
304,分钟,6
305,自驾车,6
306,新冠病毒,6
307,勤,6
308,洗手,6
309,物品,6
310,就医,6
311,案例,6
312,公安,6
313,可爱,6
314,坚守,6
315,参与,6
316,每日,6
317,渠道,6
318,改签,6
319,购票,6
320,目标,6
321,陆军,6
322,踏上,6
323,建设,6
324,患者,6
325,黑龙江省,6
326,我省,6
327,上海,6
328,分类,6
329,机构,6
330,全程,6
331,2号,6
332,同事,6
333,规范,6
334,流调,6
335,摘,6
336,看够,6
337,大学生,6
338,排队,6
339,本市,6
340,天天,6
341,2020年,6
342,重点,6
343,红,6
344,冬奥,6
345,生日,6
346,微信,6
347,冻僵,6
348,人员们,6
349,3200,6
350,连夜,6
351,封控区,6
352,助力,6
353,建议,6
354,预计,6
355,目的地,6
356,参谋长,6
357,联席会议,6
358,米利,6
359,外卖,6
360,坐,6
361,离校,6
362,拥堵,6
363,专列,6
364,客流,6
365,生产,6
366,1例,6
367,便民,5
368,一码通,5
369,兔子,5
370,知识,5
371,喝,5
372,本来,5
373,接触史,5
374,午餐,5
375,小店,5
376,早餐,5
377,等待,5
378,采集,5
379,依旧,5
380,履行,5
381,接收,5
382,干咳,5
383,乏力,5
384,告知,5
385,提高,5
386,新型,5
387,深圳,5
388,高铁,5
389,遵守,5
390,挺,5
391,市委,5
392,慰问,5
393,负责,5
394,陕西省,5
395,致敬,5
396,部门,5
397,手机,5
398,上地,5
399,数据,5
400,滞留,5
401,各类,5
402,48,5
403,辽宁,5
404,动态,5
405,涉疫,5
406,启动,5
407,百,5
408,旺,5
409,茉莉园,5
410,大厦,5
411,件,5
412,吃饭,5
413,每次,5
414,无症状感染者,5
415,切实,5
416,加码,5
417,查验,5
418,火车,5
419,央视,5
420,执行,5
421,冻,5
422,封城,5
423,早上,5
424,call,5
425,宝宝,5
426,不用,5
427,创业,5
428,增长,5
429,包括,5
430,上门,5
431,终于,5
432,爱心,5
433,支持,5
434,发言人,5
435,气温,5
436,正式,5
437,开启,5
438,变化,5
439,消费,5
440,寒假,5
441,沣东,5
442,1号,5
443,允悲,5
444,制定,5
445,晚上,5
446,转至,5
447,临床,5
448,定点,5
449,天气,5
450,阴天,5
451,离津,5
452,开设,4
453,临时,4
454,每人,4
455,报告单,4
456,猫,4
457,手势,4
458,书店,4
459,创始人,4
460,意外,4
461,身亡,4
462,原因,4
463,邢娜,4
464,店,4
465,独创,4
466,河南人,4
467,战胜,4
468,村,4
469,餐馆,4
470,17：30,4
471,卷饼,4
472,购买,4
473,就餐,4
474,进食,4
475,驾驶,4
476,用餐,4
477,环境,4
478,样本,4
479,临近,4
480,提示,4
481,科学,4
482,空气,4
483,暴露,4
484,消毒,4
485,接种疫苗,4
486,第一时间,4
487,警惕,4
488,我妹,4
489,回复,4
490,准确,4
491,准话,4
492,开具,4
493,孩子,4
494,明天,4
495,后续,4
496,宅家,4
497,文明办,4
498,看望,4
499,贺宇,4
500,龙,4
501,家属,4
502,上午,4
503,同志,4
504,贺宇龙,4
505,互联网,4
506,乘车站,4
507,5:00,4
508,登录,4
509,办理,4
510,车票,4
511,网上,4
512,候补,4
513,时期,4
514,爸爸,4
515,赢,4
516,牛奶,4
517,成就,4
518,感动,4
519,梦里,4
520,好好,4
521,美军,4
522,军种,4
523,现役,4
524,预备役,4
525,空港,4
526,一批,4
527,机场,4
528,散步,4
529,输入,4
530,安阳,4
531,梅州,4
532,浙江,4
533,杭州,4
534,强化,4
535,广西,4
536,国内,4
537,个中,4
538,减退,4
539,就近,4
540,防范,4
541,抗击,4
542,屏障,4
543,航天员,4
544,位于,4
545,因素,4
546,流行病学,4
547,顾客,4
548,卫健委,4
549,随意,4
550,非重点,4
551,省域,4
552,石各庄村,4
553,定福,4
554,庄园,4
555,艺场,4
556,工作组,4
557,己任,4
558,爱,4
559,102,4
560,担心,4
561,返家,4
562,法国,4
563,酷],4
564,背景,4
565,剪,4
566,塑料袋,4
567,时尚,4
568,七,4
569,定向,4
570,销售,4
571,举办,4
572,值得,4
573,健康委,4
574,敬请,4
575,苹果,4
576,丈夫,4
577,错开,4
578,送上,4
579,速度,4
580,谢谢,4
581,解除,4
582,阳光,4
583,吉林,4
584,这两天,4
585,和平区,4
586,群,4
587,紧急,4
588,幸福,4
589,除夕,4
590,火车票,4
591,明日,4
592,开抢,4
593,出发地,4
594,查询,4
595,主席,4
596,声明,4
597,巴特勒,4
598,自我,4
599,斤,4
600,大爷,4
601,钓鱼,4
602,鱼塘,4
603,名单,4
604,重庆,4
605,日记,4
606,车辆,4
607,花园,4
608,各项,4
609,悲伤,4
610,增,4
611,通勤,4
612,高峰,4
613,机动车,4
614,社会面,4
615,大风,4
616,睡觉,4
617,白天,4
618,表现,4
619,降雪,4
620,20日,4
621,小雪,4
622,开管,4
623,临客,4
624,车站,4
625,宝鸡,4
626,安康,4
627,客运,4
628,候车室,4
629,消杀,4
630,市政府,4
631,通行,4
632,咸阳市,4
633,经开区,4
634,宿舍,3
635,20多,3
636,辆,3
637,车,3
638,取暖,3
639,获悉,3
640,从简,3
641,去年,3
642,套,3
643,同心,3
644,携手,3
645,水,3
646,详情,3
647,接到,3
648,涉及,3
649,32,3
650,转运,3
651,门口,3
652,聚会,3
653,密集,3
654,流通,3
655,传播,3
656,医生,3
657,经济,3
658,来源,3
659,网格员,3
660,家里,3
661,虎年,3
662,器械,3
663,本次,3
664,捐赠,3
665,公里,3
666,突发,3
667,快快,3
668,[笑cry,3
669,买,3
670,条件,3
671,含,3
672,客户端,3
673,少女,3
674,[抱,3
675,抱,3
676,2021,3
677,务工,3
678,踏,3
679,超级,3
680,严防,3
681,奥密克,3
682,评估,3
683,交集,3
684,咽痛,3
685,腹泻,3
686,服药,3
687,时刻,3
688,意识,3
689,免疫,3
690,封校,3
691,上地街道,3
692,农大南路,3
693,博雅,3
694,西园,3
695,信息路,3
696,楼层,3
697,永丰路,3
698,技术,3
699,蛋糕,3
700,散去,3
701,不行,3
702,关键,3
703,研判,3
704,号,3
705,禁止,3
706,外地,3
707,流动,3
708,第268,3
709,介绍,3
710,封控,3
711,设置,3
712,充足,3
713,晒,3
714,心情,3
715,心],3
716,回去,3
717,之下,3
718,想念,3
719,相比,3
720,睡,3
721,大港,3
722,开心,3
723,汤阴,3
724,！！！,3
725,男朋友,3
726,村里,3
727,麻烦,3
728,妹妹,3
729,背后,3
730,丝,3
731,留校,3
732,暖心,3
733,统计,3
734,INSEE,3
735,接近,3
736,哆啦A梦,3
737,吃惊,3
738,数量,3
739,水平,3
740,仓储业,3
741,需求,3
742,无数,3
743,推出,3
744,照片,3
745,前提,3
746,第58,3
747,预告,3
748,冠状,3
749,肺炎疫情防控,3
750,二级,3
751,巡视员,3
752,何鹏,3
753,出席,3
754,发言,3
755,15时,3
756,面对,3
757,意义,3
758,西部,3
759,前线,3
760,新华网,3
761,通道,3
762,扫尾,3
763,陪,3
764,度过,3
765,公园,3
766,采核酸,3
767,店长,3
768,刘兴,3
769,零下,3
770,清晨,3
771,冰凉,3
772,红肿,3
773,心疼,3
774,售罄,3
775,淘菜菜,3
776,白衣天使们,3
777,小哥,3
