id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
103,留尼汪岛,133617,0,86669,46486,0,64.9%,0,462,0.3%,0,1
104,科特迪瓦,79435,185,75298,3374,0,94.8%,1244,763,1.0%,8,1
105,洪都拉斯,385362,1285,127029,247877,1181,33.0%,102,10456,2.7%,2,1
106,玻利维亚,763392,14322,604646,138455,0,79.2%,14460,20291,2.7%,53,1
107,圣马丁岛,8680,150,6003,2602,0,69.2%,166,75,0.9%,0,1
108,圣巴泰勒米岛,2927,0,462,2459,0,15.8%,0,6,0.2%,0,1
109,牙买加,114986,1220,67481,44954,1084,58.7%,130,2551,2.2%,6,1
110,土耳其,10591757,64935,9815222,691458,0,92.7%,72106,85077,0.8%,162,1
111,刚果（金）,82984,678,50930,30776,625,61.4%,0,1278,1.5%,53,1
112,巴拿马,591843,5468,521380,62918,238,88.1%,5222,7545,1.3%,8,1
113,蒙古国,411350,2135,313256,96005,2132,76.2%,0,2089,0.5%,3,1
114,布基纳法索,20290,54,19019,918,0,93.7%,196,353,1.7%,0,1
115,塞浦路斯,230856,3143,124370,105797,3140,53.9%,0,689,0.3%,3,1
116,文莱,15901,151,15452,351,80,97.2%,71,98,0.6%,0,1
117,马提尼克,71193,0,104,70276,0,0.1%,0,813,1.1%,0,1
118,法属圭亚那,70483,2106,11254,58877,2103,16.0%,0,352,0.5%,3,1
119,法罗群岛,11313,415,7693,3605,415,68.0%,0,15,0.1%,0,1
120,阿尔巴尼亚,236486,1017,211187,22022,0,89.3%,1254,3277,1.4%,2,1
121,孟加拉国,1632794,8407,1553795,50835,7922,95.2%,475,28164,1.7%,10,1
122,保加利亚,841785,9996,639352,170095,9284,76.0%,551,32338,3.8%,161,1
123,摩尔多瓦,393423,1783,367728,15233,1480,93.5%,295,10462,2.7%,8,1
124,马尔代夫,106595,1420,98238,8092,1018,92.2%,402,265,0.2%,0,1
125,巴拉圭,509795,3191,452921,40008,2482,88.8%,686,16866,3.3%,23,1
126,马耳他,64377,379,54275,9593,0,84.3%,704,509,0.8%,3,1
127,哥斯达黎加,625952,10705,566253,52274,9518,90.5%,1172,7425,1.2%,15,1
128,哥伦比亚,5596917,24272,5290934,174715,0,94.5%,37661,131268,2.3%,134,1
129,多哥,36056,43,29378,6415,0,81.5%,133,263,0.7%,2,1
130,秘鲁,2631826,69292,1720665,707611,69118,65.4%,0,203550,7.7%,174,1
131,斯洛伐克,884604,3933,832164,35042,360,94.1%,3527,17398,2.0%,46,1
132,喀麦隆,109666,0,106050,1763,0,96.7%,0,1853,1.7%,0,1
133,梵蒂冈,29,0,27,2,0,93.1%,0,0,0.0%,0,1
134,塞尔维亚,1467198,18006,1286241,167833,15815,87.7%,2165,13124,0.9%,26,1
135,直布罗陀,11064,129,9434,1530,58,85.3%,71,100,0.9%,0,1
136,不丹,3170,101,2654,513,101,83.7%,0,3,0.1%,0,1
137,列支敦士登,7340,75,7001,266,0,95.4%,79,73,1.0%,0,1
138,巴勒斯坦,447139,933,436054,6323,666,97.5%,263,4762,1.1%,4,1
139,南非,3564578,1691,3380374,90653,0,94.8%,4855,93551,2.6%,87,1
140,波黑,321034,3342,192218,114928,3295,59.9%,0,13888,4.3%,47,1
141,匈牙利,1355084,6851,1176855,137628,0,86.8%,7080,40601,3.0%,94,1
142,斯洛文尼亚,547013,8688,465242,76056,5284,85.1%,3394,5715,1.0%,10,1
143,波兰,4343130,19648,3806139,434305,13183,87.6%,6088,102686,2.4%,377,1
144,阿根廷,7318305,102458,6295472,904413,0,86.0%,112392,118420,1.6%,191,1
145,智利,1893115,7575,1752350,101338,6354,92.6%,1220,39427,2.1%,1,1
146,乌克兰,3768088,8558,3561923,107616,2609,94.5%,5761,98549,2.6%,188,1
147,沙特阿拉伯,626808,5873,573831,44067,1336,91.5%,4535,8910,1.4%,2,1
148,突尼斯,791917,3905,706291,59809,1630,89.2%,2261,25817,3.3%,14,1
149,塞内加尔,83174,188,76244,5018,0,91.7%,310,1912,2.3%,3,1
150,拉脱维亚,309060,3706,273098,31220,3042,88.4%,656,4742,1.5%,8,1
151,摩洛哥,1059586,10933,984047,60527,4545,92.9%,6352,15012,1.4%,36,1
152,约旦,1111181,10214,1064991,33176,6445,95.8%,3741,13014,1.2%,28,1
153,葡萄牙,1950620,0,1598454,332786,0,81.9%,0,19380,1.0%,0,1
154,安道尔,29888,0,24030,5716,0,80.4%,0,142,0.5%,0,1
155,印度尼西亚,4273783,1362,4120036,9564,789,96.4%,564,144183,3.4%,9,1
156,捷克,2624121,20355,2443230,143981,14769,93.1%,5550,36910,1.4%,36,1
157,多米尼加,510458,11875,471625,34564,0,92.4%,12155,4269,0.8%,1,1
158,亚美尼亚,348145,360,333716,6407,297,95.9%,61,8022,2.3%,2,1
159,爱尔兰,1115585,6329,650565,458985,6329,58.3%,0,6035,0.5%,0,1
160,卢森堡,129092,4425,104438,23714,1583,80.9%,2838,940,0.7%,4,1
161,厄瓜多尔,629507,11027,443880,151395,11019,70.5%,0,34232,5.4%,8,1
162,卡塔尔,307056,3816,264282,42144,427,86.1%,3386,630,0.2%,3,1
163,圣马力诺,10639,289,8895,1641,0,83.6%,400,103,1.0%,0,1
164,摩纳哥,6943,81,6427,472,21,92.6%,60,44,0.6%,0,1
165,冰岛,49972,1490,39766,10162,498,79.6%,992,44,0.1%,0,1
166,墨西哥,4385415,17101,3478130,605816,0,79.3%,34246,301469,6.9%,59,1
167,阿塞拜疆,627015,1289,609480,8994,303,97.2%,966,8541,1.4%,20,1
168,白俄罗斯,718098,1064,710876,1372,100,99.0%,950,5850,0.8%,14,1
169,新西兰,15170,43,14090,1028,4,92.9%,39,52,0.3%,0,1
170,立陶宛,575357,4755,517138,50538,4435,89.9%,299,7681,1.3%,21,1
171,尼日利亚,251341,249,224939,23286,0,89.5%,577,3116,1.2%,7,1
172,埃及,402611,1232,336028,44378,101,83.5%,1100,22205,5.5%,31,1
173,荷兰,3642696,31345,2958845,662683,18079,81.2%,13256,21168,0.6%,10,1
174,爱沙尼亚,271500,2301,236519,32994,1862,87.1%,436,1987,0.7%,3,1
175,丹麦,1152434,31491,842893,306022,8116,73.1%,23361,3519,0.3%,14,1
176,罗马尼亚,1928306,16760,1784107,84872,8705,92.5%,7985,59327,3.1%,70,1
177,北马其顿,247663,766,222306,17218,265,89.8%,486,8139,3.3%,15,1
178,挪威,538791,11031,88952,448456,11030,16.5%,0,1383,0.3%,1,1
179,格鲁吉亚,1006864,7521,934667,57685,4330,92.8%,3160,14512,1.4%,31,1
180,巴基斯坦,1333521,5034,1264611,39881,4204,94.8%,820,29029,2.2%,10,1
181,希腊,1703396,18834,1399933,281266,0,82.2%,43290,22197,1.3%,103,1
182,阿尔及利亚,227559,692,155627,65497,279,68.4%,402,6435,2.8%,11,1
183,瑞士,1755898,28949,1176152,567118,23157,67.0%,5762,12628,0.7%,30,1
184,克罗地亚,826380,7548,763640,49528,1087,92.4%,6406,13212,1.6%,55,1
185,奥地利,1475991,16685,1314129,147920,6539,89.0%,10126,13942,0.9%,20,1
186,阿曼,314853,1315,302762,7969,1075,96.2%,240,4122,1.3%,0,1
187,阿富汗,158974,148,146021,5570,112,91.9%,34,7383,4.6%,2,1
188,巴林,313925,2898,289668,22859,1374,92.3%,1524,1398,0.4%,0,1
189,科威特,475303,4825,428666,44158,802,90.2%,4021,2479,0.5%,2,1
190,伊拉克,2125266,6487,2071120,29884,5829,97.5%,648,24262,1.1%,10,1
191,黎巴嫩,833871,6109,682977,141482,6095,81.9%,0,9412,1.1%,14,1
192,以色列,1792137,0,1530716,253103,0,85.4%,0,8318,0.5%,0,1
193,伊朗,6227849,3653,6068983,26753,1471,97.4%,2164,132113,2.1%,18,1
194,巴西,23215551,76345,21710831,883142,76183,93.5%,0,621578,2.7%,162,1
195,比利时,2484027,73296,1971152,484214,63643,79.4%,9604,28661,1.2%,49,1
196,西班牙,8518975,331467,5364534,3063164,249430,63.0%,81803,91277,1.1%,234,1
197,瑞典,1657611,97248,1244930,397165,91808,75.1%,5394,15516,0.9%,46,1
198,俄罗斯,10865512,31252,9902935,639899,6000,91.1%,24564,322678,3.0%,688,1
199,英国,15399300,88130,11617031,3629756,0,75.4%,108421,152513,1.0%,88,1
200,意大利,9018425,91340,6314444,2562156,14374,70.0%,76679,141825,1.6%,287,1
201,印度,37896011,238018,35568673,1840112,80295,93.9%,157421,487226,1.3%,302,1
202,菲律宾,3270758,28384,2933338,284458,0,89.7%,34831,52962,1.6%,33,1
203,芬兰,399329,5977,46000,351568,5969,11.5%,0,1761,0.4%,8,1
204,斯里兰卡,597707,1360,568506,13970,1044,95.1%,296,15231,2.5%,20,1
205,柬埔寨,120847,22,117129,703,11,96.9%,11,3015,2.5%,0,1
206,尼泊尔,868215,8730,817547,39044,8167,94.2%,562,11624,1.3%,1,1
207,加拿大,2820398,41727,2466739,321834,0,87.5%,71723,31825,1.1%,149,1
208,德国,8140446,82166,7050100,973736,31886,86.6%,50100,116610,1.4%,180,1
209,越南,2062128,38582,1756154,270002,9355,85.2%,28864,35972,1.7%,363,1
210,法国,14739297,102144,9407094,5204565,0,63.8%,179511,127638,0.9%,296,1
211,美国,68718091,637607,43349721,24491148,556725,63.1%,80099,877222,1.3%,783,1
212,澳大利亚,1876035,74934,663745,1209514,74857,35.4%,0,2776,0.1%,77,1
213,马来西亚,2813934,2342,2741355,40761,0,97.4%,2907,31818,1.1%,15,1
214,日本,1938192,32186,1743136,176610,24949,89.9%,7227,18446,1.0%,10,1
215,新加坡,294462,1165,285352,8267,466,96.9%,699,843,0.3%,0,1
216,泰国,2337811,6397,2233903,81949,0,95.6%,6637,21959,0.9%,18,1
