id,type,address,lon,lat
1,mid_risk,黑龙江省哈尔滨市道里区恒祥小区二期（14号楼、15号楼、16号楼围合区域）,126.6153270760577,45.756830089104234
2,high_risk,浙江省绍兴市上虞区曹娥街道振兴社区,120.8755518381997,30.018660946433194
3,mid_risk,黑龙江省哈尔滨市南岗区学府星城小区,126.62448799564851,45.676542001496635
4,mid_risk,黑龙江省哈尔滨市南岗区国庆街2号4号6号与文教街2号至26号半围合楼栋,126.67341851711622,45.75704533769681
5,mid_risk,浙江省绍兴市上虞区百官街道华维公寓,120.88712183350711,30.04310948995317
6,mid_risk,黑龙江省哈尔滨市南岗区冬奥村（一期、二期）,126.70963603934554,45.75521289963777
7,mid_risk,黑龙江省齐齐哈尔市讷河市长发镇建设村,124.92421736704947,48.33886617683831
8,mid_risk,浙江省宁波市镇海区蛟川街道宁波阿尔卑斯电子有限公司,121.66607468326792,29.94516413347115
9,mid_risk,内蒙古自治区满洲里市扎赉诺尔区第二街道,117.77620630028943,49.44924013872527
10,mid_risk,浙江省绍兴市上虞区百官街道星光社区阳光假日小区,120.88330619102294,30.04381057199769
11,mid_risk,黑龙江省哈尔滨市香坊区温哥华森林小区二期,126.76810306193778,45.746592585205676
12,mid_risk,黑龙江省哈尔滨市南岗区果戈里大街58号院,126.66857638092574,45.75579464554399
13,high_risk,内蒙古自治区满洲里市扎赉诺尔区第四街道,117.77620630028943,49.44924013872527
14,mid_risk,内蒙古自治区满洲里市扎赉诺尔区灵泉镇,117.77620630028943,49.44924013872527
15,mid_risk,黑龙江省哈尔滨市香坊区公滨路396号,126.69799112535851,45.735248607075064
16,mid_risk,上海市浦东新区张江镇张东路2281弄玉兰香苑四期小区,121.64488466170195,31.20671374041808
17,mid_risk,陕西省西安市曲江新区雁展路288号沿街69-10101至69-10107商铺,108.9684960441122,34.20273204874874
18,mid_risk,黑龙江省哈尔滨市南岗区邮政街324号至346号楼栋与邮政街346号至满洲里街59号楼栋半合围区域,126.64333534355347,45.76170382176254
19,mid_risk,黑龙江省哈尔滨市香坊区睿城小区B5栋A8栋B1栋B4栋合围区域,126.7357572364565,45.740437740000374
20,mid_risk,黑龙江省哈尔滨市道外区龙信家园小区,126.70535193053787,45.775068734030675
21,mid_risk,黑龙江省哈尔滨市南岗区君贵东方瑞景小区,126.6029101583154,45.72354473056567
22,high_risk,内蒙古自治区满洲里市扎赉诺尔区第一街道,117.77620630028943,49.44924013872527
23,mid_risk,黑龙江省哈尔滨市香坊区东升家园小区,126.78054019155404,45.72815078924068
24,mid_risk,黑龙江省哈尔滨市南岗区华鸿金色柏林小区10号楼,126.72363388495485,45.7612986369126
25,mid_risk,安徽省宿州市埇桥区大营镇大营新村,116.98948875966529,33.34307690546789
26,mid_risk,黑龙江省哈尔滨市香坊区旭升街91号（哈汽501栋、哈汽503栋、哈锅55栋合围区域）,126.68082863926806,45.717904655595866
27,mid_risk,黑龙江省哈尔滨市南岗区巴陵街84号至光芒街与巴陵街至光芒街68号半围合楼栋,126.662800186666,45.75748740273755
28,mid_risk,黑龙江省哈尔滨市南岗区宣庆街55号院,126.68156803453334,45.762233940422824
29,high_risk,浙江省绍兴市上虞区曹娥街道银河社区,120.86822049744111,30.014494111518875
30,mid_risk,黑龙江省哈尔滨市南岗区鲁商松江新城（七地块1-20栋、五地块14-17栋、五地块21-23栋）,126.63185958049398,45.687091124388814
31,mid_risk,黑龙江省哈尔滨市南岗区悦山国际小区,126.71365308192507,45.757022133900975
32,high_risk,浙江省绍兴市上虞区百官街道城南社区,120.88752892854308,29.998680894800785
33,mid_risk,黑龙江省哈尔滨市松北区地恒托斯卡纳四期B23栋,126.51648256824997,45.80859256142944
34,high_risk,内蒙古自治区满洲里市扎赉诺尔区第三街道,117.77620630028943,49.44924013872527
35,high_risk,内蒙古自治区满洲里市东山街道,117.48432995195218,49.59247802164778
36,high_risk,内蒙古自治区满洲里市兴华街道,117.46590768221454,49.5981751015265
37,mid_risk,内蒙古自治区满洲里市扎赉诺尔区第五街道,117.77620630028943,49.44924013872527
38,mid_risk,黑龙江省哈尔滨市香坊区珠江帝景小区,126.71882616087221,45.741920192251
39,high_risk,内蒙古自治区满洲里市南区街道,117.38543585768029,49.604098854866066
40,mid_risk,黑龙江省哈尔滨市香坊区菜艺街123号,126.68976579095634,45.7399185466204
41,mid_risk,浙江省宁波市镇海区蛟川街道临江小区,121.68254700122951,29.939255984782974
42,mid_risk,上海市浦东新区花木街道牡丹路186弄小区,121.55238650266172,31.212583627449828
43,mid_risk,陕西省西安市雁塔区小寨路街道长安中路33号长安大学长安路住宅区3区11号楼和2区11号楼,108.96118796946632,34.23700606328734
44,high_risk,浙江省绍兴市上虞区百官街道恒利社区,120.89029626551829,30.035534436107525
45,mid_risk,黑龙江省哈尔滨市南岗区华鸿国际中心（1号楼、2号楼、写字楼）,126.71276259167303,45.75306263178596
46,mid_risk,黑龙江省哈尔滨市香坊区新松茂樾山二期,126.77153970932731,45.750369789958334
47,mid_risk,黑龙江省哈尔滨市香坊区绿海华庭小区三期,126.6681489671641,45.69417958730583
48,mid_risk,内蒙古自治区新巴尔虎右旗阿拉坦额莫勒镇,116.81695372586165,48.66983258595176
49,mid_risk,黑龙江省哈尔滨市道里区民安小区（6栋、7栋围合区域）,126.6191154100544,45.75246111035096
50,mid_risk,黑龙江省哈尔滨市南岗区宣德街26—1号至宣德街30号与芦家街90号至90—18号四单元门市半合围区域,126.6713889754775,45.76158001559487
51,mid_risk,黑龙江省哈尔滨市南岗区华鸿金色柏林小区8号楼,126.72363388495485,45.7612986369126
52,high_risk,内蒙古自治区满洲里市北区街道,117.38543585768029,49.604098854866066
53,mid_risk,黑龙江省哈尔滨市南岗区爱达尊御小区,126.59286997729141,45.71760694580229
54,mid_risk,黑龙江省哈尔滨市南岗区农垦小区,126.70102335560745,45.75482225675996
55,mid_risk,浙江省宁波市镇海区蛟川街道甬记公寓,121.68557384164437,29.94360807005952
56,mid_risk,陕西省西安市雁塔区长延堡街道丈八东路2号家属院,108.94898799250477,34.204997074270445
57,mid_risk,黑龙江省哈尔滨市香坊区乐山路1号（科技公寓1号院、2号院、建北街56号、58号合围区域）,126.70370066534942,45.74832040309033
58,mid_risk,浙江省杭州市萧山区北干街道龙湖春江天玺17幢,120.24696264742319,30.21717540646114
59,high_risk,浙江省绍兴市上虞区曹娥街道大通超市（舜杰路店）,120.87275945552193,30.015211581513068
60,inc_mid_risk,安徽省宿州市埇桥区大营镇大营新村,116.98948875966529,33.34307690546789
61,dec_mid_risk,广州市白云区均禾街文星酒店,113.28123059994265,23.263592418507624
