id,type,address,lon,lat
1,mid_risk,黑龙江省牡丹江市绥芬河市鸿福小区,131.16513795475882,44.40906602984738
2,mid_risk,广东省深圳市宝安区石岩街道罗租社区下新村十四巷4号,113.94238857540942,22.689373595922966
3,high_risk,天津市河北区望海楼街万福园7号楼,117.21437666951064,39.1632623124188
4,mid_risk,北京市大兴区西红门镇宏福园小区,116.3469023520934,39.80321792931229
5,mid_risk,黑龙江省牡丹江市绥芬河市花园小区3号楼,131.16500500554332,44.403602140591396
6,mid_risk,北京市丰台区王佐镇翡翠山社区,116.1735610090216,39.80563609617116
7,mid_risk,黑龙江省牡丹江市绥芬河市良运公司,131.15739222566847,44.41815437238761
8,mid_risk,广东省深圳市宝安区石岩街道罗租社区艾美特科技园B栋,113.93963697580274,22.6751520040537
9,mid_risk,浙江省杭州市滨江区长江西苑小区,120.19053905011403,30.18507075228092
10,mid_risk,天津市河东区春华街道月光园2号楼,117.2189274852242,39.14669432227879
11,high_risk,北京市丰台区玉泉营街道黄土岗村,116.33763857652175,39.837458109586635
12,mid_risk,黑龙江省牡丹江市绥芬河市集资1号楼4单元,131.15739222566847,44.41815437238761
13,mid_risk,天津市滨海新区大沽街安阳里13号楼,117.66649203607153,39.000282112891725
14,mid_risk,北京市丰台区新村街道怡海花园社区,116.30552415454004,39.83844311468858
15,mid_risk,河北省衡水市故城县建国镇叶庄村,115.86473758825714,37.08552202566922
16,mid_risk,浙江省杭州市滨江区春波小区,120.22055075864935,30.19739820597312
17,mid_risk,浙江省杭州市滨江区冠新佳苑小区,120.17660286835417,30.17407909166943
18,mid_risk,浙江省杭州市滨江区长河街道建业路151号[慧而特（中国）餐饮设备有限公司],120.18801314494189,30.186002629995127
19,mid_risk,天津市河北区建昌道街中山北里20门,117.2331706580682,39.17794119270788
20,high_risk,广西壮族自治区百色市德保县都安乡伏计村陇意屯,106.43343718946828,23.298240438641972
21,mid_risk,广东省深圳市宝安区石岩街道浪心南路3号楼,113.9395503791516,22.680022194259607
22,mid_risk,黑龙江省牡丹江市绥芬河市鑫城小区8号楼,131.18019023137563,44.405504185667304
23,mid_risk,黑龙江省牡丹江市绥芬河市春龙农贸市场,131.15739222566847,44.41815437238761
24,mid_risk,黑龙江省牡丹江市绥芬河市海融富华苑13号楼,131.13856464048484,44.40514258615796
25,mid_risk,黑龙江省牡丹江市绥芬河市五彩楼7单元,131.15739222566847,44.41815437238761
26,high_risk,北京市丰台区玉泉营街道万柳园社区,116.34347037589254,39.85678641373858
27,mid_risk,黑龙江省牡丹江市绥芬河市兴建大厦,131.17087300662615,44.401366554274546
28,mid_risk,黑龙江省牡丹江市东宁市春城小区,131.1315435744494,44.096101486248074
29,mid_risk,广东省深圳市宝安区石岩街道罗租社区下新村十五巷4号,113.94238857540942,22.689373595922966
30,mid_risk,广东省深圳市宝安区宝石南路94号,113.93745912392505,22.680451190115765
31,mid_risk,天津市河北区王串场街汇仁云居7号楼,117.22534327300701,39.15513506307672
32,mid_risk,黑龙江省牡丹江市绥芬河市阜宁雅居17号楼,131.1487207927501,44.39396769777953
33,mid_risk,黑龙江省牡丹江市绥芬河市千园小区,131.15739222566847,44.41815437238761
34,mid_risk,黑龙江省牡丹江市绥芬河市老妇幼院里3单元,131.15739222566847,44.41815437238761
35,mid_risk,黑龙江省牡丹江市绥芬河市二中集资楼,131.16603563145492,44.4092214784334
36,mid_risk,黑龙江省牡丹江市东宁市邮政小区,131.1315435744494,44.096101486248074
37,mid_risk,黑龙江省牡丹江市绥芬河市阳光小区7号楼,131.15444102257652,44.404321363738546
38,mid_risk,黑龙江省黑河市爱辉区武庙屯社区警官名苑小区B栋,127.53748062105923,50.24749990180366
39,mid_risk,天津市河北区建昌道街红波西里21号楼,117.23725624135814,39.17753970683829
40,mid_risk,广西壮族自治区百色市德保县维也纳国际酒店（德保腾飞广场店）,106.61373330356933,23.325843389759225
41,mid_risk,浙江省杭州市滨江区华城和瑞科技园,120.20048575762574,30.191559331745864
42,mid_risk,黑龙江省牡丹江市绥芬河市馨怡纯粮油公司所在区域,131.0542563327791,44.369778105866544
43,mid_risk,云南省西双版纳州勐腊县勐满镇集镇片区,101.30847984142386,21.30053474807253
44,mid_risk,浙江省杭州市富阳区富春街道桂花西路262号,119.94313209851373,30.053876682110538
45,mid_risk,北京市丰台区玉泉营街道万柳西园社区,116.33696035586172,39.858678794081364
46,mid_risk,黑龙江省牡丹江市绥芬河市迎泽丽都三期9号楼,131.13898441864967,44.39568951864127
47,mid_risk,黑龙江省牡丹江市绥芬河市环保局家属楼,131.15784766656202,44.414468493512615
48,mid_risk,浙江省杭州市滨江区新浦苑,120.1573767948463,30.167313116172817
49,mid_risk,黑龙江省牡丹江市绥芬河市旗苑嘉园C区,131.146248386495,44.402023205898274
50,mid_risk,浙江省杭州市富阳区润泽院,119.92977402608871,30.06128324667694
51,mid_risk,黑龙江省牡丹江市绥芬河市龙泉文苑8号楼,131.14492051129014,44.39442920384885
52,high_risk,天津市河北区宁园街舒园里5号楼,117.23443349595412,39.171158204450215
53,mid_risk,浙江省杭州市富阳区洞桥镇贤德村何村坞168号,119.57624921636726,30.043069394474028
54,high_risk,北京市朝阳区安贞街道安贞里社区安贞里三区4号楼,116.41234345934255,39.976074129778794
55,mid_risk,浙江省杭州市滨江区白马湖和院,120.19072000893512,30.1530848501092
56,high_risk,浙江省杭州市富阳区咕甜全球母婴店（咕甜全球进口母婴生活馆）,119.93045476200416,30.06198951254434
57,mid_risk,黑龙江省黑河市爱辉区喇嘛台社区荣耀世纪小区4号楼,127.5352300064345,50.23916141366692
58,mid_risk,浙江省杭州市滨江区长江小区,120.19317202365514,30.185080215422428
59,mid_risk,北京市丰台区玉泉营街道亿朋苑一区,116.34358517933671,39.85089223242455
60,mid_risk,浙江省杭州市滨江区漫寓公寓,120.22316383954734,30.187352793812515
