id,area,confirmed,confirmedRelative,crued,curConfirm,curedPercent,died,diedPercent
1,亚洲,104264007,618494,96431207,6533459,92.5%,1299341,1.2%
2,欧洲,135559966,1006790,103143252,30778987,76.1%,1637727,1.2%
3,非洲,11196695,22281,10061190,893680,89.9%,241825,2.2%
4,大洋洲,2955155,25705,2629372,319118,89.0%,6665,0.2%
5,北美洲,91433452,519530,59444049,30647753,65.0%,1341650,1.5%
6,南美洲,50510652,262994,43086171,6198345,85.3%,1226136,2.4%
7,其他,712,0,699,0,98.2%,13,1.8%
