id,content,count
1,疫情,285
2,医院,192
3,候诊,188
4,发热,90
5,防控,88
6,采样,87
7,人数,85
8,开放,84
9,含,84
10,门诊,84
11,数量,82
12,春节,76
13,核酸,73
14,天津市,71
15,工作,63
16,隔离,63
17,天津,61
18,人员,59
19,中国,52
20,北京,50
21,中心,49
22,西安,44
23,期间,44
24,口罩,44
25,市民,41
26,小时,39
27,人民,38
28,美国,38
29,核酸检测,37
30,大学,37
31,杭州,35
32,假期,35
33,][,35
34,培训,35
35,做好,33
36,防疫,33
37,居家,33
38,新增,33
39,香港,33
40,新闻,31
41,收费,31
42,时间,30
43,2022年,29
44,吃,28
45,保障,28
46,措施,28
47,生活,28
48,旅客,27
49,服务,27
50,景点,27
51,机构,26
52,冬奥会,25
53,合作,25
54,出行,25
55,情况,25
56,加油,25
57,出门,25
58,发展,24
59,工作人员,24
60,重点,24
61,广西,24
62,场所,24
63,希望,23
64,健康,23
65,回家,23
66,确诊病例,23
67,落实,22
68,社区,22
69,西安市,22
70,阿方,21
71,结束,21
72,记者,21
73,常态化,21
74,测温,21
75,深圳,21
76,发布,21
77,恢复,21
78,戴,21
79,约翰逊,21
80,新冠,20
81,扫码,20
82,配合,20
83,景区,20
84,过年,20
85,确诊,20
86,政府,20
87,医科,20
88,抗疫,19
89,媒体,19
90,富阳,19
91,风险,19
92,坚守,19
93,国家,18
94,能源,18
95,组织,18
96,管理,18
97,排队,18
98,上班,18
99,走,18
100,回,18
101,提前,18
102,新冠肺炎,17
103,朋友,17
104,支持,17
105,经济,17
106,乘客,17
107,平安,17
108,佩戴,17
109,节日,17
110,检查,17
111,增加,17
112,新春,17
113,参观,17
114,距离,17
115,学科,17
116,地区,16
117,检测,16
118,区域,16
119,提醒,16
120,立春,16
121,明天,16
122,天气,16
123,单位,16
124,百色,16
125,选择,16
126,逛街,16
127,用餐,16
128,信息,16
129,⃣,16
130,防范区,16
131,中方,15
132,参加,15
133,第三,15
134,列车,15
135,视频,15
136,设施,15
137,陕西,15
138,铁路,15
139,城市,15
140,防护,15
141,建议,15
142,女士,15
143,下午,14
144,国,14
145,返程,14
146,客流,14
147,消毒,14
148,棋盘山,14
149,派出所,14
150,暂停,14
151,今日,14
152,相关,14
153,需求,14
154,日子,14
155,全员,14
156,百色市,14
157,指挥部,14
158,买,14
159,俄罗斯,14
160,发现,14
161,全域,14
162,40,14
163,附属,14
164,中医,14
165,师傅,14
166,习近平,13
167,关系,13
168,影响,13
169,稳定,13
170,地铁,13
171,上海,13
172,主动,13
173,感谢,13
174,公共,13
175,值班,13
176,新冠病毒,13
177,在家,13
178,2021年,13
179,计划,13
180,市场,13
181,症状,13
182,回去,13
183,购物,13
184,昨天,13
185,美,13
186,真的,13
187,活动,13
188,回来,13
189,彭博社,13
190,开幕式,12
191,感觉,12
192,游客,12
193,安排,12
194,确保,12
195,部门,12
196,西安局,12
197,管控,12
198,行业,12
199,外卖,12
200,志愿者,12
201,外出,12
202,聚集,12
203,消息,12
204,卫生,12
205,孩子,12
206,全市,12
207,新年,12
208,终于,12
209,饺子,12
210,调整,12
211,废水,12
212,卡点,12
213,英国,12
214,费用,12
215,李,12
216,团圆,11
217,治安,11
218,排查,11
219,每日,11
220,登记,11
221,运行,11
222,力量,11
223,冬奥,11
224,想到,11
225,带,11
226,[心,11
227,支援,11
228,京,11
229,人群,11
230,市,11
231,疾控,11
232,物品,11
233,预约,11
234,开工,11
235,小区,11
236,钱,11
237,通知,11
238,占道,11
239,停车,11
240,本土,11
241,社会,11
242,校外,11
243,标准,11
244,课时,11
245,定时,11
246,图书馆,11
247,读者,11
248,坚定,10
249,生产,10
250,超话,10
251,绿码,10
252,轮,10
253,辛苦,10
254,导致,10
255,专家,10
256,米,10
257,携带,10
258,执行,10
259,西方,10
260,35,10
261,院区,10
262,中医药,10
263,武清区,10
264,驾驶员,10
265,龚,10
266,领域,9
267,世界,9
268,报道,9
269,感动,9
270,这是,9
271,工作日,9
272,企业,9
273,监控,9
274,辖区,9
275,岗位,9
276,咖啡,9
277,供应,9
278,解封,9
279,德保,9
280,记录,9
281,显示,9
282,俄,9
283,国际,9
284,原油,9
285,密接,9
286,48,9
287,数据,9
288,好多,9
289,通风,9
290,鲜花,9
291,发布会,9
292,送,9
293,播报,9
294,乌克兰,9
295,封控区,9
296,超过,9
297,老师,9
298,茶,9
299,儿童,9
300,614,9
301,卫生署,9
302,医管局,9
303,暴发,9
304,会见,8
305,水平,8
306,战略,8
307,实施,8
308,成功,8
309,阳性,8
310,消杀,8
311,监督,8
312,全程,8
313,健康码,8
314,守护,8
315,秩序,8
316,半,8
317,集团公司,8
