id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
38,多米尼克,10752,59,9915,780,-59,92.2%,117,57,0.5%,1,1
39,莫桑比克,224815,24,218829,3797,-112,97.3%,136,2189,1.0%,0,1
40,叙利亚,53278,137,44517,5720,-249,83.6%,383,3041,5.7%,3,1
41,马恩岛,22257,39,21948,232,11,98.6%,28,77,0.3%,0,1
42,巴布亚新几内亚,39580,364,37504,1448,53,94.8%,293,628,1.6%,18,1
43,厄立特里亚,9681,1,9544,34,-17,98.6%,18,103,1.1%,0,1
44,乌干达,162901,36,99759,59565,4,61.2%,32,3577,2.2%,0,1
45,安哥拉,98585,13,96488,198,-18,97.9%,31,1899,1.9%,0,1
46,东帝汶,22138,91,20373,1640,-7,92.0%,97,125,0.6%,1,1
47,新喀里多尼亚,43885,1167,29807,13791,860,67.9%,307,287,0.7%,0,1
48,马达加斯加,62844,0,56500,5009,0,89.9%,0,1335,2.1%,0,1
49,津巴布韦,232598,350,224325,2892,246,96.4%,103,5381,2.3%,1,1
50,佛得角,55856,10,55375,81,6,99.1%,4,400,0.7%,0,1
51,蒙特塞拉特,163,0,161,0,0,98.8%,0,2,1.2%,0,1
52,海地,30162,66,25152,4196,41,83.4%,25,814,2.7%,0,1
53,尼日尔,8728,4,8399,26,-15,96.2%,19,303,3.5%,0,1
54,乍得,7214,0,4874,2150,0,67.6%,0,190,2.6%,0,1
55,萨尔瓦多,147786,0,123870,19889,-16,83.8%,0,4027,2.7%,16,1
56,尼加拉瓜,17895,0,4225,13451,0,23.6%,0,219,1.2%,0,1
57,斐济,63543,0,61758,962,0,97.2%,0,823,1.3%,0,1
58,毛里求斯,28891,281,25684,2445,281,88.9%,0,762,2.6%,0,1
59,赞比亚,310474,319,303774,2759,-13,97.8%,330,3941,1.3%,2,1
60,吉布提,15535,0,15337,9,-2,98.7%,2,189,1.2%,0,1
61,吉尔吉斯斯坦,200255,39,193792,3524,-179,96.8%,216,2939,1.5%,2,1
62,巴巴多斯,52909,327,48436,4166,-267,91.5%,591,307,0.6%,3,1
63,黑山,227859,814,222287,2926,-65,97.6%,874,2646,1.2%,5,1
64,冈比亚,11924,13,11461,98,13,96.1%,0,365,3.1%,0,1
65,格陵兰岛,11547,0,2761,8776,0,23.9%,0,10,0.1%,0,1
66,贝宁,26567,15,25506,898,15,96.0%,0,163,0.6%,0,1
67,索马里,26260,0,13182,11733,0,50.2%,0,1345,5.1%,0,1
68,坦桑尼亚,33549,0,183,32570,0,0.5%,0,796,2.4%,0,1
69,利比里亚,7360,0,5747,1323,0,78.1%,0,290,3.9%,0,1
70,圭亚那合作共和国,62537,105,60300,1034,-206,96.4%,308,1203,1.9%,3,1
71,马约特,36572,0,2964,33421,0,8.1%,0,187,0.5%,0,1
72,巴哈马,33005,33,25638,6599,-48,77.7%,79,768,2.3%,2,1
73,乌兹别克斯坦,234872,241,223076,10182,-1006,95.0%,1244,1614,0.7%,3,1
74,瓜德罗普,123622,0,2250,120544,0,1.8%,0,828,0.7%,0,1
75,开曼群岛,18728,0,8553,10158,0,45.7%,0,17,0.1%,0,1
76,刚果（布）,23874,0,20178,3321,0,84.5%,0,375,1.6%,0,1
77,中非共和国,14187,0,6859,7215,0,48.3%,0,113,0.8%,0,1
78,塞舌尔,38766,0,37803,804,0,97.5%,0,159,0.4%,0,1
79,赤道几内亚,15870,0,15620,68,0,98.4%,0,182,1.1%,0,1
80,纳米比亚,156913,29,152394,522,-22,97.1%,50,3997,2.5%,1,1
81,卢旺达,129345,11,45522,82369,11,35.2%,0,1454,1.1%,0,1
82,斯威士兰,68925,42,67297,242,38,97.6%,2,1386,2.0%,2,1
83,毛里塔尼亚,58593,7,57446,172,-36,98.0%,43,975,1.7%,0,1
84,阿鲁巴,33568,13,33291,79,-4,99.2%,17,198,0.6%,0,1
85,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
86,苏里南,77549,116,49346,26896,110,63.6%,5,1307,1.7%,1,1
87,库拉索,38608,65,37646,702,-8,97.5%,73,260,0.7%,0,1
88,圣卢西亚,22426,112,20946,1127,-137,93.4%,249,353,1.6%,0,1
89,圣文森特和格林纳丁斯,6729,0,6549,76,-11,97.3%,11,104,1.5%,0,1
90,安提瓜和巴布达,7395,53,7180,80,-502,97.1%,554,135,1.8%,1,1
91,危地马拉,749257,4743,682971,49577,822,91.2%,3903,16709,2.2%,18,1
92,乌拉圭,800833,6640,750907,43088,-1209,93.8%,7823,6838,0.9%,26,1
93,委内瑞拉,509600,926,491965,12053,-285,96.5%,1203,5582,1.1%,8,1
94,苏丹,59939,36,40329,15779,36,67.3%,0,3831,6.4%,0,1
95,几内亚,36354,25,32684,3232,23,89.9%,0,438,1.2%,2,1
96,埃塞俄比亚,467975,169,409406,51139,100,87.5%,68,7430,1.6%,1,1
97,哈萨克斯坦,1296601,1349,1244669,38413,-2977,96.0%,4326,13519,1.0%,0,1
98,肯尼亚,322614,0,302937,14044,0,93.9%,0,5633,1.7%,0,1
99,特立尼达和多巴哥,122093,412,97869,20675,-329,80.2%,732,3549,2.9%,9,1
100,加蓬,47467,0,44623,2542,0,94.0%,0,302,0.6%,0,1
101,加纳,158220,0,156429,358,0,98.9%,0,1433,0.9%,0,1
102,法属波利尼西亚,58260,1602,33500,24123,1602,57.5%,0,637,1.1%,0,1
103,古巴,1063481,594,1051419,3580,-607,98.9%,1200,8482,0.8%,1,1
104,留尼汪岛,278494,0,250359,27532,0,89.9%,0,603,0.2%,0,1
105,科特迪瓦,81282,16,79098,1393,-13,97.3%,29,791,1.0%,0,1
106,洪都拉斯,406872,2108,127289,268975,2108,31.3%,0,10608,2.6%,0,1
107,玻利维亚,887089,981,760843,104904,-1452,85.8%,2422,21342,2.4%,11,1
108,圣马丁岛,9511,0,9308,119,-41,97.9%,41,84,0.9%,0,1
109,圣巴泰勒米岛,3735,0,462,3267,0,12.4%,0,6,0.2%,0,1
110,牙买加,127377,61,74150,50458,-128,58.2%,184,2769,2.2%,5,1
111,土耳其,13266265,94176,12371376,803243,-10504,93.3%,104409,91646,0.7%,271,1
112,刚果（金）,85834,29,50930,33588,29,59.3%,0,1316,1.5%,0,1
113,巴拿马,747916,1328,728682,11241,-6810,97.4%,8121,7993,1.1%,17,1
114,蒙古国,459944,874,313256,144533,871,68.1%,0,2155,0.5%,3,1
115,布基纳法索,20743,4,20309,59,-7,97.9%,11,375,1.8%,0,1
116,塞浦路斯,300435,2549,124370,175263,2542,41.4%,0,802,0.3%,7,1
117,文莱,27599,2015,18520,8981,1465,67.1%,550,98,0.4%,0,1
118,马提尼克,108349,7051,104,107384,7044,0.1%,0,861,0.8%,7,1
119,法属圭亚那,77414,38,11254,65774,38,14.5%,0,386,0.5%,0,1
120,法罗群岛,30571,561,7693,22854,561,25.2%,0,24,0.1%,0,1
121,阿尔巴尼亚,269301,0,259065,6806,0,96.2%,0,3430,1.3%,0,1
122,孟加拉国,1926570,3539,1727866,169797,-8281,89.7%,11800,28907,1.5%,20,1
123,保加利亚,1059192,5023,772388,251920,-148,72.9%,5078,34884,3.3%,93,1
124,摩尔多瓦,490751,1616,453911,25799,-3118,92.5%,4707,11041,2.2%,27,1
125,马尔代夫,162974,1056,147167,15517,-77,90.3%,1132,290,0.2%,1,1
126,巴拉圭,632444,2144,587358,26970,-1153,92.9%,3245,18116,2.9%,52,1
127,马耳他,70516,109,68522,1400,-183,97.2%,292,594,0.8%,0,1
128,哥斯达黎加,779323,4291,629174,142275,-19829,80.7%,24102,7874,1.0%,18,1
129,哥伦比亚,6035143,4142,5852934,44476,349,97.0%,3646,137733,2.3%,147,1
130,多哥,36710,11,36264,175,-906,98.8%,917,271,0.7%,0,1
131,秘鲁,3474965,9520,1720665,1545336,9353,49.5%,0,208964,6.0%,167,1
132,斯洛伐克,1324503,18443,1063750,242552,-957,80.3%,19366,18201,1.4%,34,1
133,喀麦隆,119107,0,106050,11137,0,89.0%,0,1920,1.6%,0,1
134,梵蒂冈,29,0,28,1,0,96.6%,0,0,0.0%,0,1
135,塞尔维亚,1867836,6423,1647835,205335,-22093,88.2%,28461,14666,0.8%,55,1
136,直布罗陀,14792,86,13827,864,-122,93.5%,208,101,0.7%,0,1
137,不丹,8683,386,5930,2748,172,68.3%,214,5,0.1%,0,1
138,列支敦士登,11036,89,10542,419,5,95.5%,84,75,0.7%,0,1
139,巴勒斯坦,565656,1978,519434,41134,-2441,91.8%,4401,5088,0.9%,18,1
140,南非,3652024,3699,3515196,38873,1533,96.3%,2077,97955,2.7%,89,1
141,波黑,367025,575,192218,159575,505,52.4%,0,15232,4.2%,70,1
142,匈牙利,1746424,8578,1504055,199303,-6297,86.1%,14760,43066,2.5%,115,1
143,斯洛文尼亚,871951,4756,769365,96412,-12046,88.2%,16786,6174,0.7%,16,1
144,波兰,5519282,29124,4786838,622935,-1781,86.7%,30587,109509,2.0%,318,1
145,阿根廷,8799858,17034,8518034,156900,3598,96.8%,13256,124924,1.4%,180,1
146,智利,2747552,69860,1852179,854437,53154,67.4%,16468,40936,1.5%,238,1
147,乌克兰,4672198,33330,3896009,672083,5630,83.4%,27441,104106,2.2%,259,1
148,沙特阿拉伯,735958,1569,704896,22084,-1279,95.8%,2847,8978,1.2%,1,1
149,突尼斯,974214,0,909992,36927,0,93.4%,0,27295,2.8%,0,1
150,塞内加尔,85495,26,83385,152,-21,97.5%,46,1958,2.3%,1,1
151,拉脱维亚,567176,11595,417310,144773,996,73.6%,10587,5093,0.9%,12,1
152,摩洛哥,1157637,645,1131587,10195,-740,97.7%,1372,15855,1.4%,13,1
153,约旦,1541379,15107,1331606,196165,-10107,86.4%,25191,13608,0.9%,23,1
154,葡萄牙,3148387,16488,2589510,538169,1686,82.2%,14760,20708,0.7%,42,1
155,安道尔,37522,91,36629,743,-4,97.6%,95,150,0.4%,0,1
156,印度尼西亚,5089637,63956,4447210,496383,24678,87.4%,39072,146044,2.9%,206,1
157,捷克,3483932,17046,3256834,188992,4173,93.5%,12814,38106,1.1%,59,1
158,多米尼加,570889,653,564170,2365,-279,98.8%,927,4354,0.8%,5,1
159,亚美尼亚,413295,1723,386193,18824,31,93.4%,1668,8278,2.0%,24,1
160,爱尔兰,1260329,0,1109183,144744,-12096,88.0%,12096,6402,0.5%,0,1
161,卢森堡,176736,769,160863,14891,-676,91.0%,1445,982,0.6%,0,1
162,厄瓜多尔,808925,0,443880,329940,0,54.9%,0,35105,4.3%,0,1
163,卡塔尔,352894,945,345636,6598,-1157,97.9%,2100,660,0.2%,2,1
164,圣马力诺,13988,0,13226,652,0,94.6%,0,110,0.8%,0,1
165,摩纳哥,9128,26,8903,176,-4,97.5%,30,49,0.5%,0,1
166,冰岛,102086,3141,75685,26343,3141,74.1%,0,58,0.1%,0,1
167,墨西哥,5366405,23096,4612278,439529,-1840,85.9%,24416,314598,5.9%,520,1
168,阿塞拜疆,764202,7148,713324,41721,-261,93.3%,7387,9157,1.2%,22,1
169,白俄罗斯,868078,8248,853535,8214,-132,98.3%,8362,6329,0.7%,18,1
170,新西兰,26935,1541,16470,10412,1369,61.1%,172,53,0.2%,0,1
171,立陶宛,847993,6874,745584,94190,4392,87.9%,2472,8219,1.0%,10,1
172,尼日利亚,254137,13,230479,20517,6,90.7%,7,3141,1.2%,0,1
173,埃及,463370,2101,395235,44555,-718,85.3%,2765,23580,5.1%,54,1
174,荷兰,5963238,56378,3630342,2311447,15939,60.9%,40422,21449,0.4%,17,1
175,爱沙尼亚,448666,6493,323438,123076,1834,72.1%,4650,2152,0.5%,9,1
176,丹麦,2367611,38442,1800133,563271,-3290,76.0%,41688,4207,0.2%,44,1
177,罗马尼亚,2643614,15374,2249116,332175,-7760,85.1%,23009,62323,2.4%,125,1
178,北马其顿,290915,2165,273243,8821,-1274,93.9%,3381,8851,3.0%,58,1
179,挪威,1103956,17928,88952,1013456,17893,8.1%,0,1548,0.1%,35,1
180,格鲁吉亚,1526205,15644,1348581,161853,-8512,88.4%,24110,15771,1.0%,46,1
181,巴基斯坦,1496693,2870,1396218,70525,-1862,93.3%,4692,29950,2.0%,40,1
182,希腊,2255421,19509,2011868,218458,866,89.2%,18559,25095,1.1%,84,1
183,阿尔及利亚,263369,424,176027,80570,77,66.8%,338,6772,2.6%,9,1
184,瑞士,2636886,19851,1767773,855996,-21925,67.0%,41764,13117,0.5%,12,1
185,克罗地亚,1032033,4461,985845,31509,-661,95.5%,5075,14679,1.4%,47,1
186,奥地利,2424742,30914,2107339,302866,-2712,86.9%,33594,14537,0.6%,32,1
187,阿曼,372060,1440,349666,18169,-987,94.0%,2423,4225,1.1%,4,1
188,阿富汗,171857,154,151192,13139,-511,88.0%,654,7526,4.4%,11,1
189,巴林,481512,4288,436617,43462,-4172,90.7%,8457,1433,0.3%,3,1
190,科威特,609453,1917,580056,26872,-2746,95.2%,4661,2525,0.4%,2,1
191,伊拉克,2286451,2246,2208663,52964,-1635,96.6%,3849,24824,1.1%,32,1
192,黎巴嫩,1035209,6063,682977,342323,6045,66.0%,0,9909,1.0%,18,1
193,以色列,3508222,11142,3329589,168865,-69081,94.9%,80187,9768,0.3%,36,1
194,伊朗,6894110,17545,6402821,356869,-11780,92.9%,29143,134420,1.9%,182,1
195,巴西,27941476,147252,24708484,2590995,-117851,88.4%,264057,641997,2.3%,1046,1
196,比利时,3484518,12714,2454195,1000437,-10910,70.4%,23570,29886,0.9%,54,1
197,西班牙,10778607,37108,8216664,2464233,-73515,76.2%,110179,97710,0.9%,444,1
198,瑞典,2418560,4097,1684520,717307,-35223,69.6%,39268,16733,0.7%,52,1
199,俄罗斯,15020573,180622,12026844,2649772,-5250,80.1%,185082,343957,2.3%,790,1
200,英国,18499058,53755,16462113,1876724,-34138,89.0%,87694,160221,0.9%,199,1
201,意大利,12323398,59869,10732908,1438208,-70297,87.1%,129888,152282,1.2%,278,1
202,印度,42780235,30757,41977238,292060,-37319,98.1%,67538,510937,1.2%,538,1
203,菲律宾,3648925,2196,3527720,65796,-2241,96.7%,4330,55409,1.5%,107,1
204,芬兰,605046,7953,46000,556769,7930,7.6%,0,2277,0.4%,23,1
205,斯里兰卡,633051,2452,596329,20796,1720,94.2%,680,15926,2.5%,52,1
206,柬埔寨,125201,444,119880,2306,164,95.8%,280,3015,2.4%,0,1
207,尼泊尔,974857,364,946330,16616,-1635,97.1%,1993,11911,1.2%,6,1
208,加拿大,3227412,8114,3062669,128820,-1505,94.9%,9507,35923,1.1%,112,1
209,德国,13154541,310064,9484400,3548694,142118,72.1%,167600,121447,0.9%,346,1
210,越南,2685463,36200,2261180,384925,30300,84.2%,5810,39358,1.5%,90,1
211,法国,22068635,98735,18340085,3592408,-293433,83.1%,391892,136142,0.6%,276,1
212,美国,79915734,168709,51019315,27940922,-90598,63.8%,255973,955497,1.2%,3334,1
213,澳大利亚,2992940,0,2774650,213456,-34186,92.7%,29033,4834,0.2%,71,1
214,马来西亚,3138215,27831,2888194,217782,19919,92.0%,7912,32239,1.0%,0,1
215,日本,4256687,95180,3260457,974970,13251,76.6%,81658,21260,0.5%,271,1
216,新加坡,533425,16883,469693,62802,7417,88.1%,9453,930,0.2%,13,1
217,泰国,2674477,17349,2502323,149586,5766,93.6%,11561,22568,0.8%,22,1
