id,content,count
1,疫情,371
2,苏州,186
3,核酸,127
4,防控,75
5,核酸检测,66
6,人员,65
7,加油,61
8,旅游,48
9,工作,47
10,小区,40
11,希望,40
12,][,39
13,公司,39
14,通知,35
15,做好,34
16,香港,33
17,恢复,33
18,结束,32
19,抗疫,32
20,轮,31
21,开学,31
22,措施,30
23,健康,30
24,小时,29
25,发布,28
26,组织,27
27,跨省,26
28,活动,25
29,走,24
30,文化,24
31,幼儿,24
32,陕西,24
33,西安,23
34,[泪,22
35,第三,22
36,志愿者,22
37,口罩,22
38,上班,22
39,期间,22
40,2022年,22
41,社区,22
42,采样,22
43,女王,22
44,地区,21
45,生活,21
46,检测,21
47,机构,20
48,吃,19
49,明天,19
50,消毒,19
51,全民,18
52,报告,18
53,落实,18
54,配合,18
55,医护,18
56,工作人员,18
57,人类,18
58,板块,18
59,发放,18
60,团队,17
61,业务,17
62,市,17
63,部门,17
64,政策,17
65,中国,16
66,隔离,16
67,价格,16
68,机场,16
69,报道,16
70,新冠肺炎,16
71,网络,16
72,天津,16
73,开园,16
74,食物,16
75,补贴,16
76,深圳,15
77,百色,15
78,企业,15
79,排队,15
80,方案,15
81,相关,15
82,消杀,15
83,快点,14
84,辛苦,14
85,新增,14
86,48,14
87,阿南德,14
88,防疫,14
89,悲],13
90,中央,13
91,园区,13
92,场所,13
93,时间,13
94,信息,13
95,控制,13
96,春节,13
97,元宵节,12
98,元宵,12
99,形势,12
100,允悲,12
101,旅行社,12
102,安排,12
103,游客,12
104,群众,12
105,佩戴,12
106,四,12
107,早日,12
108,在家,12
109,苦涩,12
110,广州,12
111,服务,12
112,面临,12
113,直播,12
114,红灯笼,12
115,住,12
116,清洁,12
117,困难,12
118,网信办,12
119,带,11
120,国家,11
121,支援,11
122,今日,11
123,新冠,11
124,真的,11
125,陕西省,11
126,旅游厅,11
127,有序,11
128,机制,11
129,全省,11
130,精准,11
131,景区,11
132,提供,11
133,身体,11
134,网民,11
135,居家,11
136,环境,11
137,发展,11
138,确保,11
139,项目,11
140,确诊,10
141,经营,10
142,阴性,10
143,管理,10
144,春季,10
145,全员,10
146,临时,10
147,重点,10
148,身份证,10
149,记者,10
150,员工,10
151,托幼,10
152,食堂,10
153,返校,10
154,一次性,10
155,印度,10
156,教育,10
157,媒体,10
158,感染,10
159,服务业,10
160,红十字,10
161,演出,10
162,！！！,9
163,买,9
164,感冒,9
165,快乐,9
166,份,9
167,终于,9
168,平安,9
169,即日,9
170,实施,9
171,高风险,9
172,文旅,9
173,执行,9
174,情况,9
175,检查,9
176,出门,9
177,原因,9
178,视频,9
179,阳性,9
180,市民,9
181,晚上,9
182,致敬,9
183,录入,9
184,微博,9
185,保障,9
186,努力,9
187,津南区,9
188,推出,9
189,流灯,9
190,新年,9
191,昨天,8
192,泪],8
193,寒风,8
194,内地,8
195,英,8
196,系统,8
197,绿码,8
198,城市,8
199,开学季,8
200,在线,8
201,公共,8
202,件,8
203,世界,8
204,广西,8
205,登记,8
206,行业,8
207,交通,8
208,症状,8
209,人民,8
210,西红柿,8
211,现场,8
212,平台,8
213,网友,8
214,聚集性,8
215,工作者,8
216,托育,8
217,食品,8
218,教职员工,8
219,家长,8
220,证明,8
221,儿童,8
222,接送,8
223,医务,8
224,德保,8
225,预言,8
226,改变,8
227,关注,8
228,近日,8
229,影响,8
230,基础,8
231,志愿,8
232,复工,8
233,专题,8
234,死亡,8
235,对象,8
236,网诈,8
237,快快,7
238,确诊病例,7
239,美,7
240,医生,7
241,笑cry,7
242,2021年,7
243,机票,7
244,各类,7
245,指挥部,7
246,传播,7
247,医院,7
248,🙏,7
249,2022,7
