id,content,count
1,疫情,641
2,西安,471
3,防控,325
4,医院,298
5,人员,228
6,工作,206
7,核酸检测,194
8,社区,191
9,候诊,189
10,西安市,181
11,天津,164
12,确诊病例,140
13,采样,139
14,地区,136
15,服务,126
16,陕西,116
17,保障,116
18,新冠肺炎,114
19,人民,109
20,隔离,108
21,群众,107
22,发热,106
23,小区,105
24,核酸,104
25,门诊,104
26,天津市,103
27,含,102
28,人数,100
29,本土,99
30,患者,97
31,开放,97
32,医疗,94
33,中心,92
34,病例,91
35,数量,89
36,新增,85
37,生活,83
38,2022年,82
39,新闻,79
40,风险,79
41,措施,76
42,做好,75
43,企业,70
44,新区,70
45,确诊,69
46,河南,69
47,信息,68
48,就医,68
49,发布,68
50,报告,67
51,区域,67
52,重点,67
53,管理,66
54,全市,66
55,小时,65
56,抗疫,64
57,落实,64
58,累计,64
59,市民,62
60,筛查,62
61,记者,61
62,2021年,59
63,新冠,59
64,通知,59
65,恢复,58
66,发布会,57
67,健康,57
68,指挥部,57
69,工作人员,56
70,加油,56
71,出院,56
72,情况,55
73,期间,53
74,提供,52
75,防疫,52
76,阳性,52
77,大学,51
78,疫苗,51
79,曲江,51
80,居民,50
81,医护,50
82,检测,50
83,物资,49
84,新冠病毒,49
85,传播,49
86,境外输入,49
87,需求,48
88,配送,48
89,市,47
90,感染,47
91,卫健委,46
92,时间,44
93,消息,44
94,岁,44
95,确保,43
96,管控,42
97,现有,41
98,中国,40
99,送,40
100,居家,39
101,学生,39
102,医学,39
103,北京,39
104,国家,38
105,街道,38
106,运行,38
107,深圳,38
108,责任,38
109,温暖,37
110,全员,37
111,航班,37
112,奥密克戎,36
113,浐灞,36
114,沪,36
115,1例,36
116,调整,36
117,组织,35
118,就诊,35
119,观察,35
120,办公室,35
121,学校,35
122,发现,34
123,实施,34
124,安排,34
125,封控区,34
126,有序,34
127,郑州,34
128,无症状感染者,34
129,下午,33
130,暂停,33
131,发生,33
132,燃气,33
133,蔬菜,32
134,活动,32
135,证明,32
136,紧急,32
137,单位,32
138,社会,31
139,形势,31
140,生态区,30
141,公司,30
142,部门,30
143,管控区,30
144,美国,30
145,春节,30
146,京,30
147,机构,30
148,津南区,30
149,相关,29
150,动态,29
151,提醒,29
152,感染者,29
153,主动,28
154,经营,28
155,城市,28
156,力量,28
157,生产,28
158,现场,28
159,卫生,28
160,国际,28
161,总体,27
162,支持,27
163,电话,27
164,广东,27
165,至上,27
166,四川,27
167,国务院,26
168,治疗,26
169,买,26
170,48,26
171,近期,26
172,生命,26
173,本轮,26
174,联防,25
175,联控,25
176,师生,25
177,孕妇,25
178,病毒,25
179,上海,25
180,调查,25
181,参加,24
182,一线,24
183,配合,24
184,治愈,24
185,密切接触者,24
186,看病,23
187,视频,23
188,关注,23
189,领导,23
190,四,23
191,场所,23
192,人群,23
193,旅客,23
194,央视,23
