id,content,count
1,疫情,373
2,医院,247
3,候诊,188
4,广西,104
5,门诊,104
6,防控,99
7,含,94
8,采样,90
9,发热,90
10,开放,87
11,新增,84
12,数量,83
13,核酸,82
14,人数,81
15,接种,80
16,百色,80
17,人员,80
18,工作,76
19,确诊病例,72
20,天津市,66
21,本土,65
22,新冠,64
23,核酸检测,62
24,北京,61
25,中国,61
26,健康,59
27,春节,59
28,中心,58
29,人民,58
30,时间,51
31,西安,49
32,确诊,48
33,小时,47
34,新冠肺炎,46
35,抗疫,45
36,报告,45
37,隔离,44
38,期间,43
39,天津,43
40,疫苗,42
41,境外输入,41
42,希望,40
43,情况,38
44,美国,38
45,大学,38
46,超市,38
47,2022年,38
48,韩国,38
49,百色市,37
50,市场,37
51,西安市,36
52,措施,36
53,累计,35
54,生活,35
55,河南,35
56,恢复,34
57,加油,34
58,病例,32
59,物资,32
60,][,32
61,口罩,32
62,无症状感染者,32
63,国家,30
64,新闻,29
65,发现,29
66,区,29
67,出院,29
68,相关,28
69,保障,28
70,结束,27
71,地区,27
72,价格,27
73,记者,27
74,儿童,27
75,交通,27
76,社区,25
77,阳性,25
78,做好,25
79,院区,25
80,服务,25
81,医学,25
82,区域,24
83,关注,24
84,观察,24
85,新冠病毒,24
86,真的,24
87,发布,24
88,检测,23
89,安排,23
90,国际,23
91,防疫,23
92,香港,22
93,解除,22
94,指挥部,22
95,德保县,22
96,防护,21
97,冬奥会,21
98,感染,21
99,病毒,21
100,欧洲,21
101,网民,21
102,治愈,21
103,爆米花,21
104,返,21
105,单位,20
106,回家,20
107,学校,20
108,街道,20
109,1例,20
110,!,20
111,医科,20
112,城市,19
113,京,19
114,证明,19
115,居家,19
116,活动,19
117,发生,19
118,管控,19
119,文化,19
120,努力,18
121,政府,18
122,下午,18
123,卫生,18
124,信息,18
125,重点,18
126,体育,18
127,直播,18
128,沈,18
129,报道,17
130,风险,17
131,管理,17
132,弹窗,17
133,影响,17
134,部门,17
135,公司,17
136,教育,17
137,吃,17
138,社会,17
139,考试,17
140,岁,17
141,[心,16
142,发布会,16
143,市民,16
144,第四,16
145,提醒,16
146,报备,16
147,调整,16
148,生鲜,16
149,家人,16
150,开学,16
151,市,16
152,自治区,16
153,24时,16
154,回来,16
155,现有,15
156,一线,15
157,全国,15
158,生产,15
159,假期,15
160,预防,15
161,佩戴,15
162,附属,15
163,微波,15
164,法国,15
165,体检,15
166,河北,15
167,戴,15
168,商丘市,15
169,葫芦岛市,15
170,48,14
171,阴性,14
172,配合,14
173,现场,14
174,辽宁,14
175,物价,14
176,介绍,14
177,免疫,14
178,深圳,14
179,阶段,14
180,右江区,14
181,一家,14
182,死亡,14
183,国务院,14
184,联防,14
185,联控,14
186,中医,14
187,志愿者,14
188,旅客,14
189,绥中县,14
190,带,13
191,传播,13
192,老师,13
193,朋友,13
194,常态化,13
195,陕西,13
196,[泪,13
197,当日,13
198,视频,13
199,疑似病例,13
200,死亡病例,13
201,水平,13
202,机制,13
203,公共,13
204,代表,12
205,研究,12
206,轮,12
207,节目,12
208,报名,12
209,颗,12
210,人群,12
211,医疗,12
212,媒体,12
213,都会,12
214,学生,12
215,居民,12
216,开幕式,12
217,服饰,12
218,日报,12
219,疾控,12
220,人次,12
221,微博,12
222,0时,12
223,喜欢,12
224,啊啊,12
225,绥中,12
226,医生,12
227,天气,12
228,到校,12
229,上课,12
230,班线,12
231,11时,12
232,回,11
233,增加,11
