id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
84,阿鲁巴,33406,49,33073,137,7,99.0%,41,196,0.6%,1,1
85,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
86,苏里南,76498,350,49302,25905,343,64.4%,4,1291,1.7%,3,1
87,库拉索,38073,112,36619,1206,9,96.2%,103,248,0.7%,0,1
88,圣卢西亚,21831,233,19700,1789,-193,90.2%,425,342,1.6%,1,1
89,圣文森特和格林纳丁斯,6715,1,6482,132,-46,96.5%,47,101,1.5%,0,1
90,安提瓜和巴布达,6853,0,6400,322,0,93.4%,0,131,1.9%,0,1
91,危地马拉,720802,4025,658366,45894,724,91.3%,3283,16542,2.3%,18,1
92,乌拉圭,749554,8444,683519,59339,-1456,91.2%,9880,6696,0.9%,20,1
93,委内瑞拉,499537,1560,477765,16268,71,95.6%,1480,5504,1.1%,9,1
94,苏丹,59345,100,40329,15258,72,68.0%,0,3758,6.3%,28,1
95,几内亚,36297,16,32650,3215,-20,90.0%,36,432,1.2%,0,1
96,埃塞俄比亚,467001,163,405207,54397,-300,86.8%,451,7397,1.6%,12,1
97,哈萨克斯坦,1279842,3231,1188471,77974,-8481,92.9%,11696,13397,1.0%,16,1
98,肯尼亚,322274,123,296482,20170,-252,92.0%,374,5622,1.7%,1,1
99,特立尼达和多巴哥,117525,926,91414,22616,907,77.8%,0,3495,3.0%,19,1
100,加蓬,47399,0,43508,3589,0,91.8%,0,302,0.6%,0,1
101,加纳,157751,0,155322,1010,0,98.5%,0,1419,0.9%,0,1
102,法属波利尼西亚,51723,1058,33500,17587,1058,64.8%,0,636,1.2%,0,1
103,古巴,1056846,1937,1042273,6123,-1204,98.6%,3134,8450,0.8%,7,1
104,留尼汪岛,256787,30782,216172,40050,-20188,84.2%,50936,565,0.2%,34,1
105,科特迪瓦,81005,38,78780,1438,-34,97.3%,72,787,1.0%,0,1
106,洪都拉斯,402329,3429,127289,264481,3421,31.6%,0,10559,2.6%,8,1
107,玻利维亚,878922,2233,740050,117653,-3375,84.2%,5580,21219,2.4%,28,1
108,圣马丁岛,9449,32,9065,301,-1,95.9%,33,83,0.9%,0,1
109,圣巴泰勒米岛,3435,0,462,2967,0,13.4%,0,6,0.2%,0,1
110,牙买加,126437,128,71977,51754,-68,56.9%,195,2706,2.1%,1,1
111,土耳其,12554674,111096,11667985,797212,28687,92.9%,82168,89477,0.7%,241,1
112,刚果（金）,85708,0,50930,33462,0,59.4%,0,1316,1.5%,0,1
113,巴拿马,732207,3180,690558,33763,-2736,94.3%,5890,7886,1.1%,26,1
114,蒙古国,451823,1192,313256,136433,1189,69.3%,0,2134,0.5%,3,1
115,布基纳法索,20693,0,20254,64,0,97.9%,0,375,1.8%,0,1
116,塞浦路斯,280643,4230,124370,155512,4219,44.3%,0,761,0.3%,11,1
117,文莱,18845,441,16290,2457,380,86.4%,61,98,0.5%,0,1
118,马提尼克,101298,8502,104,100340,8489,0.1%,0,854,0.8%,13,1
119,法属圭亚那,77002,120,11254,65365,120,14.6%,0,383,0.5%,0,1
120,法罗群岛,25625,1265,7693,17912,1265,30.0%,0,20,0.1%,0,1
121,阿尔巴尼亚,266416,841,251477,11540,-712,94.4%,1547,3399,1.3%,6,1
122,孟加拉国,1887271,8016,1633582,224986,-2742,86.6%,10725,28703,1.5%,33,1
123,保加利亚,1018851,8140,722347,262352,365,70.9%,7677,34152,3.4%,98,1
124,摩尔多瓦,474548,2742,419006,44705,-1066,88.3%,3781,10837,2.3%,27,1
125,马尔代夫,154511,1502,138117,16108,-406,89.4%,1908,286,0.2%,0,1
126,巴拉圭,615911,2686,549804,48356,-2588,89.3%,5223,17751,2.9%,51,1
127,马耳他,69533,172,66452,2509,-134,95.6%,304,572,0.8%,2,1
128,哥斯达黎加,745949,6136,587261,150958,4721,78.7%,1397,7730,1.0%,18,1
129,哥伦比亚,5994301,9730,5792059,65838,-6368,96.6%,15893,136404,2.3%,205,1
130,多哥,36612,7,34112,2230,-104,93.2%,110,270,0.7%,1,1
131,秘鲁,3384546,11651,1720665,1456569,11453,50.8%,0,207312,6.1%,198,1
132,斯洛伐克,1166842,20582,925367,223461,6745,79.3%,13818,18014,1.5%,19,1
133,喀麦隆,117676,0,106050,9719,0,90.1%,0,1907,1.6%,0,1
134,梵蒂冈,29,0,28,1,0,96.6%,0,0,0.0%,0,1
135,塞尔维亚,1806086,12532,1518628,273287,-2184,84.1%,14658,14171,0.8%,58,1
136,直布罗陀,14039,0,12757,1181,0,90.9%,0,101,0.7%,0,1
137,不丹,6648,189,4426,2218,-17,66.6%,206,4,0.1%,0,1
138,列支敦士登,10093,221,9573,446,95,94.8%,126,74,0.7%,0,1
139,巴勒斯坦,545673,9953,487635,53092,-2351,89.4%,12270,4946,0.9%,34,1
140,南非,3631642,824,3491626,43514,-6150,96.1%,6706,96502,2.7%,268,1
141,波黑,359876,1478,192218,152761,1437,53.4%,0,14897,4.1%,41,1
142,匈牙利,1671547,13932,1400137,229240,-2136,83.8%,15967,42170,2.5%,101,1
143,斯洛文尼亚,816299,5125,636513,173758,-12388,78.0%,17494,6028,0.7%,19,1
144,波兰,5271016,46872,4406780,757032,13681,83.6%,32881,107204,2.0%,310,1
145,阿根廷,8675327,32790,8282532,269351,-4642,95.5%,37148,123444,1.4%,284,1
146,智利,2466098,26173,1793367,632620,22153,72.7%,3993,40111,1.6%,27,1
147,乌克兰,4380047,38257,3713348,564812,20954,84.8%,17063,101887,2.3%,240,1
148,沙特阿拉伯,719136,3162,678332,31842,-929,94.3%,4088,8962,1.2%,3,1
149,突尼斯,954726,5122,858730,69107,-4678,89.9%,9669,26889,2.8%,131,1
150,塞内加尔,85282,26,82638,688,-149,96.9%,175,1956,2.3%,0,1
151,拉脱维亚,476730,11835,340777,130975,5744,71.5%,6082,4978,1.0%,9,1
152,摩洛哥,1151081,0,1112921,22462,0,96.7%,0,15698,1.4%,0,1
153,约旦,1396430,0,1205818,177203,0,86.4%,0,13409,1.0%,0,1
154,葡萄牙,2997770,34023,2370709,606707,6710,79.1%,27261,20354,0.7%,52,1
155,安道尔,36989,0,35641,1200,0,96.4%,0,148,0.4%,0,1
156,印度尼西亚,4626936,46843,4216328,265824,32762,91.1%,14016,144784,3.1%,65,1
157,捷克,3311152,37777,2968509,305031,21291,89.7%,16423,37612,1.1%,63,1
158,多米尼加,565862,810,557208,4318,-186,98.5%,993,4336,0.8%,3,1
159,亚美尼亚,396885,2811,359456,29321,-486,90.6%,3291,8108,2.0%,6,1
160,爱尔兰,1230539,0,995722,228526,-23909,80.9%,23909,6291,0.5%,0,1
161,卢森堡,171452,1112,143732,26754,891,83.8%,219,966,0.6%,2,1
162,厄瓜多尔,769149,0,443880,290530,0,57.7%,0,34739,4.5%,0,1
163,卡塔尔,348141,1595,336780,10708,-1406,96.7%,3000,653,0.2%,1,1
164,圣马力诺,13571,0,12258,1204,0,90.3%,0,109,0.8%,0,1
165,摩纳哥,8922,72,8600,273,3,96.4%,69,49,0.5%,0,1
166,冰岛,81981,2470,71831,10100,-1011,87.6%,3481,50,0.1%,0,1
167,墨西哥,5192008,6343,4405695,475686,-20221,84.9%,26432,310627,6.0%,132,1
168,阿塞拜疆,718145,7779,660112,49085,1436,91.9%,6315,8948,1.2%,28,1
169,白俄罗斯,797188,8254,783649,7349,224,98.3%,8015,6190,0.8%,15,1
170,新西兰,18837,250,15499,3285,155,82.3%,95,53,0.3%,0,1
171,立陶宛,776794,11983,663334,105429,2468,85.4%,9498,8031,1.0%,17,1
172,尼日利亚,253875,58,230221,20515,-8,90.7%,66,3139,1.2%,0,1
173,埃及,446308,2194,380028,43170,-987,85.1%,3121,23110,5.2%,60,1
174,荷兰,5436575,380377,3349694,2065538,347893,61.6%,32484,21343,0.4%,0,1
175,爱沙尼亚,398519,6670,288879,107552,719,72.5%,5938,2088,0.5%,13,1
176,丹麦,2045988,51858,1465016,577024,8136,71.6%,43701,3948,0.2%,21,1
177,罗马尼亚,2482394,27346,2038716,382586,5642,82.1%,21528,61092,2.5%,176,1
178,北马其顿,282147,1722,261741,11748,-245,92.8%,1942,8658,3.1%,25,1
179,挪威,962407,26109,88952,871943,26109,9.2%,0,1512,0.2%,0,1
180,格鲁吉亚,1375615,25161,1141231,219033,8321,83.0%,16789,15351,1.1%,51,1
181,巴基斯坦,1470161,4251,1354298,86262,-906,92.1%,5109,29601,2.0%,48,1
182,希腊,2109999,0,1865964,219625,0,88.4%,0,24410,1.2%,0,1
183,阿尔及利亚,259673,610,173060,79935,103,66.6%,494,6678,2.6%,13,1
184,瑞士,2478754,28963,1540827,924919,15592,62.2%,13313,13008,0.5%,58,1
185,克罗地亚,998463,7868,936652,47530,4063,93.8%,3768,14281,1.4%,37,1
186,奥地利,2149623,38309,1789727,345603,2705,83.3%,35582,14293,0.7%,22,1
187,阿曼,359256,2356,331473,23593,628,92.3%,1726,4190,1.2%,2,1
188,阿富汗,168550,811,147866,13219,149,87.7%,651,7465,4.4%,11,1
189,巴林,442062,7121,380336,60308,29,86.0%,7090,1418,0.3%,2,1
190,科威特,590565,3989,532926,55125,-1035,90.2%,5022,2514,0.4%,2,1
191,伊拉克,2263525,4681,2167362,71563,-1349,95.8%,6000,24600,1.1%,30,1
192,黎巴嫩,993095,6482,682977,300349,6462,68.8%,0,9769,1.0%,20,1
193,以色列,3316235,38854,2978360,328538,-8216,89.8%,46993,9337,0.3%,77,1
194,伊朗,6696927,39085,6215909,347854,14806,92.8%,24163,133164,2.0%,116,1
195,巴西,26960153,171483,23303192,3021772,-84699,86.4%,255008,635189,2.4%,1174,1
196,比利时,3363890,19057,2239193,1095268,-2619,66.6%,21584,29429,0.9%,92,1
197,西班牙,10502141,43831,7167440,3239488,-72430,68.2%,115900,95213,0.9%,361,1
198,瑞典,2372637,18182,1471817,884497,3164,62.0%,14902,16323,0.7%,116,1
199,俄罗斯,13330769,183103,10803305,2190074,85271,81.0%,97163,337390,2.5%,669,1
200,英国,18000119,66171,15596741,2244425,-47250,86.6%,113107,158953,0.9%,314,1
201,意大利,11847436,102429,9822915,1874625,-62901,82.9%,164915,149896,1.3%,415,1
202,印度,42476122,71365,41170063,799510,-102076,96.9%,172211,506549,1.2%,1230,1
203,菲律宾,3623176,3543,3472160,96326,-9224,95.8%,12698,54690,1.5%,69,1
204,芬兰,546782,4520,46000,498656,4491,8.4%,0,2126,0.4%,29,1
205,斯里兰卡,623248,0,593602,13954,0,95.2%,0,15692,2.5%,0,1
206,柬埔寨,122206,223,118344,847,165,96.8%,58,3015,2.5%,0,1
207,尼泊尔,970462,1851,928369,30241,-5940,95.7%,7777,11852,1.2%,14,1
208,加拿大,3158718,10519,2966765,156853,-3896,93.9%,14274,35100,1.1%,141,1
209,德国,11649874,158877,8373900,3156002,42214,71.9%,116500,119972,1.0%,163,1
210,越南,2404651,23956,2196602,169435,-45962,91.3%,69825,38614,1.6%,93,1
211,法国,21039639,235267,15467033,5438992,234576,73.5%,0,133614,0.6%,691,1
212,美国,78824393,185419,49217354,28671117,-350158,62.4%,532013,935922,1.2%,3564,1
213,澳大利亚,2822238,31044,2568696,249120,-71469,91.0%,102442,4422,0.2%,71,1
214,马来西亚,2956332,13944,2829752,94515,8510,95.7%,5421,32065,1.1%,13,1
215,日本,3582388,97855,2600309,962301,23353,72.6%,74340,19778,0.6%,162,1
216,新加坡,428954,13011,389328,38745,4116,90.8%,8892,881,0.2%,3,1
217,泰国,2545873,13182,2418380,105126,4587,95.0%,8571,22367,0.9%,24,1
