id,content,count
1,疫情,518
2,防控,259
3,西安,231
4,人员,153
5,医院,151
6,北京,118
7,核酸,115
8,核酸检测,108
9,恢复,98
10,地区,94
11,候诊,94
12,街道,93
13,社区,91
14,中国,90
15,健康,85
16,2022年,84
17,活动,82
18,隔离,78
19,记者,77
20,风险,76
21,工作,74
22,西安市,74
23,市民,70
24,开放,68
25,发热,68
26,小区,67
27,市,66
28,生活,64
29,落实,64
30,天津,63
31,小时,63
32,企业,62
33,春节,61
34,证明,60
35,过年,58
36,美国,58
37,措施,58
38,重点,58
39,时间,54
40,收费站,54
41,门诊,53
42,人数,52
43,采样,52
44,货物,52
45,回家,51
46,做好,51
47,期间,50
48,通知,49
49,出行,48
50,指挥部,48
51,情况,47
52,有序,46
53,发展,46
54,新冠,46
55,市场,44
56,含,44
57,冷链,44
58,公园,44
59,复工,43
60,新闻,43
61,数量,43
62,新区,42
63,希望,42
64,相关,41
65,离津,41
66,绿码,40
67,天津市,38
68,中心,38
69,发布,38
70,确诊病例,38
71,单位,37
72,政策,36
73,经济,35
74,复产,34
75,回来,34
76,生产,34
77,抗疫,34
78,全市,33
79,交通,33
80,孩子,33
81,发布会,33
82,管理,33
83,通告,33
84,影响,32
85,阴性,32
86,食品,32
87,距离,31
88,力量,30
89,口罩,30
90,48,30
91,保障,30
92,带,29
93,检测,29
94,新冠肺炎,29
95,防护,29
96,新增,28
97,部门,28
98,济南,28
99,调整,28
100,人民,27
101,形势,27
102,买,27
103,防疫,27
104,发车,27
105,网络,27
106,政府,26
107,本土,26
108,发现,26
109,消息,26
110,结束,26
111,第三,26
112,投放,26
113,医疗,26
114,电话,26
115,推进,25
116,登记,25
117,学校,25
118,学生,25
119,秩序,25
120,冬奥会,25
121,举办,25
122,排查,25
123,服务,24
124,真的,24
125,走,24
126,离市,24
127,公共,24
128,增长,24
129,居家,24
130,县,24
131,四,24
132,组织,23
133,奥密克戎,23
134,办理,23
135,累计,23
136,销售,23
137,报备,23
138,社会,23
139,参加,23
140,项目,22
141,扫码,22
142,感染,22
143,疫苗,22
144,症状,22
145,2022,22
146,景区,22
147,整治,22
148,预约,21
149,控制,21
150,关注,21
151,办公,21
152,测温,21
153,排队,21
154,西咸,21
155,下午,21
156,报告,21
157,群众,21
158,文化,21
159,2021年,21
160,包括,21
161,长安,21
162,管控,21
163,件,21
164,地铁,20
165,城市,20
166,全域,20
167,份,20
168,统筹,20
169,戴,20
170,执行,20
171,计划,19
172,轮,19
173,][,19
174,婚姻,19
175,国家,19
176,居民,19
