id,content,count
1,疫情,341
2,核酸,98
3,人员,76
4,小区,69
5,深圳,59
6,病例,59
7,病人,54
8,核酸检测,52
9,确诊病例,51
10,成都,50
11,苏州,48
12,希望,46
13,护士,46
14,工作,41
15,防控,39
16,优惠,38
17,结束,37
18,][,36
19,1例,35
20,吃,34
21,新增,33
22,加油,32
23,中国,32
24,通知,32
25,医院,31
26,累计,30
27,小时,30
28,医护,30
29,2例,29
30,境外输入,28
31,华山,28
32,享受,26
33,呼和浩特,26
34,报告,26
35,上海,26
36,出院,26
37,时间,26
38,确诊,26
39,景区,26
40,陕西,26
41,无症状感染者,24
42,本土,24
43,情况,23
44,四川,23
45,含,23
46,生活,22
47,真的,21
48,发布,21
49,登记,21
50,隔离,20
51,[泪,20
52,晚上,20
53,社区,20
54,值班,20
55,回,19
56,防疫,19
57,香港,19
58,住,18
59,自治区,18
60,医学,18
61,观察,18
62,芯片,18
63,包机,18
64,排队,18
65,上班,18
66,菜,18
67,徐州,18
68,工作者,18
69,政策,17
70,封,17
71,内蒙古,17
72,广东,17
73,地区,17
74,轮,17
75,忙,16
76,现有,16
77,爱,16
78,赵某,16
79,住宿,16
80,预约,16
81,学校,15
82,岁,15
83,影响,15
84,驻,15
85,乌克兰,15
86,身份证,15
87,快点,14
88,抗疫,14
89,当日,14
90,医生,14
91,医务,14
92,居家,14
93,辛苦,14
94,密接,14
95,全球,14
96,随行,14
97,市,14
98,走,13
99,返校,13
100,日子,13
101,健康,13
102,新冠肺炎,13
103,喝,13
104,生产,13
105,黑龙江,13
106,武汉市,13
107,疑似病例,13
108,治愈,13
109,密切接触者,13
110,患者,13
111,特区,13
112,期间,13
113,电话,13
114,居住,13
115,管控,12
116,20220222,12
117,办公,12
118,直辖市,12
119,新疆,12
120,建设,12
121,兵团,12
122,北京,12
123,转为,12
124,云南,12
125,死亡病例,12
126,重症病例,12
127,汽车,12
128,接返,12
129,公民,12
130,护照,12
131,亏损,12
132,拳头,12
133,免费,12
134,投诉,12
135,统计,12
136,早上,11
137,志愿者,11
138,微笑,11
139,队伍,11
140,下午,11
141,24时,11
142,病毒,11
143,自治州,11
144,生日,11
145,风险,11
146,公司,11
147,苦涩,11
148,葫芦岛,11
149,回家,11
150,防护服,11
151,工作人员,11
152,四,11
153,只能,11
154,2022年,11
155,骂,10
156,辽宁,10
157,死亡,10
158,超话,10
159,同事,10
160,搞,10
161,国内,10
162,做好,10
163,早日,10
164,新闻,10
165,杨东方,10
166,境内,10
167,工作证,10
168,酸],10
169,白鹿原,10
170,护士长,10
171,活动,9
172,平安,9
173,高新区,9
174,买,9
175,感觉,9
176,🙏🙏,9
177,江苏,9
178,湖北,9
179,使馆,9
180,提前,9
181,接到,9
182,早点,9
183,穿,9
184,居民,9
185,点位,9
186,措施,9
187,控制,9
188,全国,9
189,诊断,9
190,悲伤,8
191,计划,8
192,刚刚,8
193,心情,8
194,栋,8
195,doge,8
196,票,8
197,民警,8
198,在家,8
199,为啥,8
200,允悲,8
201,紧急,8
202,山东,8
203,呼和浩特市,8
204,深圳市,8
205,5例,8
206,红河,8
207,哈尼族,8
208,彝族,8
209,解除,8
210,行政区,8
211,原则,8
212,饭,8
213,送,8
214,告诉,8
215,悲],8
216,健康码,8
217,一线,8
218,国家,8
219,顾某某,8
220,单位,8
221,A股,8
222,折,8
223,[酸,8
224,西安,8
225,聊天,8
226,阳光,7
227,上午,7
228,距离,7
229,封校,7
230,去年,7
231,好像,7
232,！！！,7
233,明天,7
234,日记,7
235,星期二,7
236,排查,7
237,现场,7
238,美好,7
239,最新,7
240,8例,7
241,广西,7
242,3例,7
243,澳门,7
244,天气,7
245,服务,7
246,炒,7
247,新冠,7
248,家乡,7
249,今日,7
250,估计,7
251,楼,7
252,48,7
253,跪,7
254,发布会,7
255,参加,7
256,京,7
257,地铁,7
258,天府,7
259,中心,7
260,终于,7
261,政府,7
262,车,7
263,全民,7
264,酒店,7
265,阴性,6
266,等待,6
267,持续,6
268,这几天,6
269,感受,6
270,滚出,6
271,泪],6
272,爸,6
273,喉咙,6
274,咳嗽,6
275,新型,6
276,冠状,6
277,葫芦岛市,6
278,临沧市,6
279,苏州市,6
280,天津,6
281,通报,6
282,🙏,6
283,医疗,6
284,业绩,6
285,数千,6
286,电子,6
287,市场,6
288,下滑,6
289,事宜,6
290,撤离,6
291,持有,6
292,安排,6
293,关注,6
294,乌使馆,6
295,出门,6
296,甜,6
297,嘻嘻,6
298,机场,6
299,2021年,6
300,17.11亿,6
301,同比,6
302,归母,6
303,净利润,6
304,经营,6
305,书店,6
306,三年,6
307,做饭,6
308,感谢,6
309,没事,6
310,回到,6
311,捅,6
312,好多,6
313,小孩,6
314,就医,6
315,开学季,6
316,长泾,6
317,采集,6
318,习近平,6
319,女王,6
320,关系,6
321,减少,6
322,母子,6
323,节奏,6
324,区域,6
325,全市,6
326,吃饭,6
327,牛,6
328,内容,6
329,接待,6
330,籍,6
331,证件,6
332,游客,6
333,入园,6
334,武汉,6
335,酸酸,6
336,瓦伦西亚,6
337,海外,6
338,影视城,6
339,项目,6
340,药,6
341,入口,5
342,赶紧,5
343,可怜,5
344,二哈],5
345,好好,5
