id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
55,萨尔瓦多,147786,11893,123870,19914,8768,83.8%,3120,4002,2.7%,5,1
56,尼加拉瓜,17791,0,4225,13348,0,23.7%,0,218,1.2%,0,1
57,斐济,63509,0,61685,1004,0,97.1%,0,820,1.3%,0,1
58,毛里求斯,28292,0,25684,1846,0,90.8%,0,762,2.7%,0,1
59,赞比亚,309579,0,303143,2498,0,97.9%,0,3938,1.3%,0,1
60,吉布提,15534,3,15334,11,3,98.7%,0,189,1.2%,0,1
61,吉尔吉斯斯坦,200121,46,193178,4011,-193,96.5%,236,2932,1.5%,3,1
62,巴巴多斯,51895,313,45497,6099,14,87.7%,295,299,0.6%,4,1
63,黑山,226692,325,220832,3222,-183,97.4%,507,2638,1.2%,1,1
64,冈比亚,11911,0,11461,85,0,96.2%,0,365,3.1%,0,1
65,格陵兰岛,11428,0,2761,8658,0,24.2%,0,9,0.1%,0,1
66,贝宁,26552,0,25506,883,0,96.1%,0,163,0.6%,0,1
67,索马里,26203,0,13182,11681,0,50.3%,0,1340,5.1%,0,1
68,坦桑尼亚,33436,0,183,32461,0,0.5%,0,792,2.4%,0,1
69,利比里亚,7359,0,5747,1322,0,78.1%,0,290,3.9%,0,1
70,圭亚那合作共和国,62265,0,59398,1671,0,95.4%,0,1196,1.9%,0,1
71,马约特,36572,0,2964,33421,0,8.1%,0,187,0.5%,0,1
72,巴哈马,32950,6,25440,6744,-7,77.2%,4,766,2.3%,9,1
73,乌兹别克斯坦,234063,322,219156,13300,-704,93.6%,1023,1607,0.7%,3,1
74,瓜德罗普,119534,0,2250,116476,0,1.9%,0,808,0.7%,0,1
75,开曼群岛,17687,0,8553,9118,0,48.4%,0,16,0.1%,0,1
76,刚果（布）,23874,0,20178,3321,0,84.5%,0,375,1.6%,0,1
77,中非共和国,14187,0,6859,7215,0,48.3%,0,113,0.8%,0,1
78,塞舌尔,38120,0,36737,1226,0,96.4%,0,157,0.4%,0,1
79,赤道几内亚,15859,0,15554,123,0,98.1%,0,182,1.1%,0,1
80,纳米比亚,156810,0,152027,788,0,96.9%,0,3995,2.5%,0,1
81,卢旺达,129311,3,45522,82337,3,35.2%,0,1452,1.1%,0,1
82,斯威士兰,68815,14,67258,173,-37,97.7%,51,1384,2.0%,0,1
83,毛里塔尼亚,58575,6,57343,259,-39,97.9%,45,973,1.7%,0,1
84,阿鲁巴,33513,17,33224,91,-12,99.1%,29,198,0.6%,0,1
85,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
86,苏里南,77203,61,49319,26581,58,63.9%,2,1303,1.7%,1,1
87,库拉索,38394,44,37318,818,-213,97.2%,255,258,0.7%,2,1
88,圣卢西亚,22177,73,20364,1466,40,91.8%,33,347,1.6%,0,1
89,圣文森特和格林纳丁斯,6727,2,6523,101,-2,97.0%,4,103,1.5%,0,1
90,安提瓜和巴布达,7331,0,6616,581,0,90.2%,0,134,1.8%,0,1
91,危地马拉,735957,1139,671717,47597,-1169,91.3%,2298,16643,2.3%,10,1
92,乌拉圭,782556,4733,726478,49300,-2995,92.8%,7716,6778,0.9%,12,1
93,委内瑞拉,506977,1228,488063,13358,-440,96.3%,1657,5556,1.1%,11,1
94,苏丹,59903,0,40329,15743,0,67.3%,0,3831,6.4%,0,1
95,几内亚,36329,0,32684,3209,0,90.0%,0,436,1.2%,0,1
96,埃塞俄比亚,467575,99,409066,51083,54,87.5%,42,7426,1.6%,3,1
97,哈萨克斯坦,1292393,1311,1230842,48064,-3581,95.2%,4892,13487,1.0%,0,1
98,肯尼亚,322497,0,302829,14036,0,93.9%,0,5632,1.7%,0,1
99,特立尼达和多巴哥,120895,382,95743,21621,28,79.2%,347,3531,2.9%,7,1
100,加蓬,47446,0,44222,2922,0,93.2%,0,302,0.6%,0,1
101,加纳,157917,0,155964,527,0,98.8%,0,1426,0.9%,0,1
102,法属波利尼西亚,56658,0,33500,22521,0,59.1%,0,637,1.1%,0,1
103,古巴,1061524,898,1048238,4810,-190,98.7%,1083,8476,0.8%,5,1
104,留尼汪岛,256787,0,216172,40050,0,84.2%,0,565,0.2%,0,1
105,科特迪瓦,81213,0,79003,1419,0,97.3%,0,791,1.0%,0,1
106,洪都拉斯,403973,0,127289,266089,0,31.5%,0,10595,2.6%,0,1
107,玻利维亚,885004,733,755941,107749,-1967,85.4%,2677,21314,2.4%,23,1
108,圣马丁岛,9496,0,9192,220,0,96.8%,0,84,0.9%,0,1
109,圣巴泰勒米岛,3687,0,462,3219,0,12.5%,0,6,0.2%,0,1
110,牙买加,127163,168,73461,50952,-152,57.8%,319,2750,2.2%,1,1
111,土耳其,12984953,73787,12060306,833839,3342,92.9%,70169,90808,0.7%,276,1
112,刚果（金）,85793,0,50930,33547,0,59.4%,0,1316,1.5%,0,1
113,巴拿马,743653,1203,716681,19012,-3414,96.4%,4605,7960,1.1%,12,1
114,蒙古国,457475,553,313256,142071,552,68.5%,0,2148,0.5%,1,1
115,布基纳法索,20721,5,20289,57,5,97.9%,0,375,1.8%,0,1
116,塞浦路斯,293040,2047,124370,167882,2047,42.4%,0,788,0.3%,0,1
117,文莱,23992,1477,17414,6480,1299,72.6%,178,98,0.4%,0,1
118,马提尼克,101298,0,104,100340,0,0.1%,0,854,0.8%,0,1
119,法属圭亚那,77279,0,11254,65640,0,14.6%,0,385,0.5%,0,1
120,法罗群岛,29065,305,7693,21348,304,26.5%,0,24,0.1%,1,1
121,阿尔巴尼亚,268298,296,256117,8767,-543,95.5%,835,3414,1.3%,4,1
122,孟加拉国,1914356,4692,1691892,193626,-8564,88.4%,13237,28838,1.5%,19,1
123,保加利亚,1042954,1539,751596,256767,-1654,72.1%,3148,34591,3.3%,45,1
124,摩尔多瓦,485563,1674,440981,33620,-2247,90.8%,3905,10962,2.3%,16,1
125,马尔代夫,160076,1030,143956,15831,-251,89.9%,1280,289,0.2%,1,1
126,巴拉圭,626355,1890,577596,30795,-3189,92.2%,5056,17964,2.9%,23,1
127,马耳他,70089,72,67457,2040,-52,96.2%,121,592,0.8%,3,1
128,哥斯达黎加,766520,0,595250,163464,0,77.7%,0,7806,1.0%,0,1
129,哥伦比亚,6023257,5532,5839835,46121,-6338,97.0%,11708,137301,2.3%,162,1
130,多哥,36660,10,35145,1244,-292,95.9%,302,271,0.7%,0,1
131,秘鲁,3449712,9927,1720665,1520581,9666,49.9%,0,208466,6.0%,261,1
132,斯洛伐克,1268569,8552,1004679,245767,760,79.2%,7782,18123,1.4%,10,1
133,喀麦隆,118675,0,106050,10710,0,89.4%,0,1915,1.6%,0,1
134,梵蒂冈,29,0,28,1,0,96.6%,0,0,0.0%,0,1
135,塞尔维亚,1848040,7030,1602157,231389,-10650,86.7%,17613,14494,0.8%,67,1
136,直布罗陀,14464,0,13518,845,0,93.5%,0,101,0.7%,0,1
137,不丹,7666,237,5389,2272,47,70.3%,190,5,0.1%,0,1
138,列支敦士登,10741,163,10294,372,-259,95.8%,422,75,0.7%,0,1
139,巴勒斯坦,558862,2588,507410,46425,-1142,90.8%,3712,5027,0.9%,18,1
140,南非,3642905,1649,3508249,37406,148,96.3%,1493,97250,2.7%,8,1
141,波黑,364610,2083,192218,157296,1971,52.7%,0,15096,4.1%,112,1
142,匈牙利,1721483,21081,1468444,210285,-5900,85.3%,26710,42754,2.5%,271,1
143,斯洛文尼亚,858670,3601,716640,135909,-4982,83.5%,8565,6121,0.7%,18,1
144,波兰,5415762,13473,4659874,647751,-34658,86.0%,48114,108137,2.0%,17,1
145,阿根廷,8747601,6289,8461793,161459,-24491,96.7%,30686,124349,1.4%,94,1
146,智利,2652713,0,1826435,785612,94,68.9%,0,40666,1.5%,0,1
147,乌克兰,4572417,16993,3811630,657532,7513,83.4%,9338,103255,2.3%,142,1
148,沙特阿拉伯,730614,2227,695470,26170,-1243,95.2%,3469,8974,1.2%,1,1
149,突尼斯,967052,2095,889891,50042,-6645,92.0%,8686,27119,2.8%,54,1
150,塞内加尔,85440,70,83199,284,-48,97.4%,117,1957,2.3%,1,1
151,拉脱维亚,522766,4144,384121,133616,-2715,73.5%,6854,5029,1.0%,5,1
152,摩洛哥,1155534,634,1126340,13392,-3680,97.5%,4299,15802,1.4%,15,1
153,约旦,1490473,39663,1288687,188254,-5418,86.5%,45026,13532,0.9%,55,1
154,葡萄牙,3093723,8463,2524291,548867,-20861,81.6%,29289,20565,0.7%,35,1
155,安道尔,37277,0,36358,770,0,97.5%,0,149,0.4%,0,1
156,印度尼西亚,4844279,36501,4323101,375857,23018,89.2%,13338,145321,3.0%,145,1
157,捷克,3422981,7219,3187519,197516,-26631,93.1%,33797,37946,1.1%,53,1
158,多米尼加,569702,422,562762,2593,-2124,98.8%,2542,4347,0.8%,4,1
159,亚美尼亚,408381,695,379126,21054,-1630,92.8%,2306,8201,2.0%,19,1
160,爱尔兰,1255571,12765,1086445,162835,-1790,86.5%,14555,6291,0.5%,0,1
161,卢森堡,174856,0,156761,17119,0,89.7%,0,976,0.6%,0,1
162,厄瓜多尔,799140,0,443880,320224,0,55.5%,0,35036,4.4%,0,1
163,卡塔尔,351402,601,342554,8190,-365,97.5%,964,658,0.2%,2,1
164,圣马力诺,13988,0,13226,652,0,94.6%,0,110,0.8%,0,1
165,摩纳哥,9053,1,8796,208,-31,97.2%,32,49,0.5%,0,1
166,冰岛,92127,6147,75685,16387,6146,82.2%,0,55,0.1%,1,1
167,墨西哥,5300537,8854,4540098,447474,-11217,85.7%,19949,312965,5.9%,122,1
168,阿塞拜疆,747918,6841,690059,48782,46,92.3%,6772,9077,1.2%,23,1
169,白俄罗斯,843717,6605,828579,8860,603,98.2%,5990,6278,0.7%,12,1
170,新西兰,22328,1796,15966,6309,1597,71.5%,199,53,0.2%,0,1
171,立陶宛,826841,4270,718219,100450,2777,86.9%,1473,8172,1.0%,20,1
172,尼日利亚,254016,38,230397,20478,-36,90.7%,74,3141,1.2%,0,1
173,埃及,457081,0,388943,44729,0,85.1%,0,23409,5.1%,0,1
174,荷兰,5789483,55011,3511366,2256715,23159,60.7%,31846,21402,0.4%,6,1
175,爱沙尼亚,427010,2895,308610,116278,2158,72.3%,735,2122,0.5%,2,1
176,丹麦,2247850,28013,1663659,580082,396,74.0%,27576,4109,0.2%,41,1
177,罗马尼亚,2574384,12069,2135049,377659,-8934,82.9%,20928,61676,2.4%,75,1
178,北马其顿,287481,920,269014,9699,-280,93.6%,1189,8768,3.0%,11,1
179,挪威,1049811,11374,88952,959346,11374,8.5%,0,1513,0.1%,0,1
180,格鲁吉亚,1480841,4028,1289168,176045,-18510,87.1%,22517,15628,1.1%,21,1
181,巴基斯坦,1488958,2563,1383725,75405,-1759,92.9%,4293,29828,2.0%,29,1
182,希腊,2194453,10853,1959790,209827,-13460,89.3%,24238,24836,1.1%,75,1
183,阿尔及利亚,262165,526,175048,80373,93,66.8%,419,6744,2.6%,14,1
184,瑞士,2575930,48796,1691936,870905,-7408,65.7%,56186,13089,0.5%,18,1
185,克罗地亚,1018367,452,972830,31000,-6089,95.5%,6477,14537,1.4%,64,1
186,奥地利,2324406,24565,2003110,306869,-9575,86.2%,34120,14427,0.6%,20,1
187,阿曼,369190,1979,345129,19845,-571,93.5%,2547,4216,1.1%,3,1
188,阿富汗,171422,642,149999,13919,340,87.5%,295,7504,4.4%,7,1
189,巴林,468623,5266,415114,52082,-1066,88.6%,6330,1427,0.3%,2,1
190,科威特,603869,2268,565903,35445,-2880,93.7%,5147,2521,0.4%,1,1
191,伊拉克,2278582,3011,2194306,59547,-3185,96.3%,6171,24729,1.1%,25,1
192,黎巴嫩,1020204,4443,682977,327372,4427,66.9%,0,9855,1.0%,16,1
193,以色列,3451533,31338,3226276,215633,-18842,93.5%,50102,9624,0.3%,78,1
194,伊朗,6835221,28956,6327200,374135,315,92.6%,28473,133886,2.0%,168,1
195,巴西,27541131,57288,23969577,2932641,-158267,87.0%,215230,638913,2.3%,325,1
196,比利时,3447539,0,2381107,1036708,-31889,69.1%,31889,29724,0.9%,0,1
197,西班牙,10672906,0,7833932,2742378,0,73.4%,0,96596,0.9%,0,1
198,瑞典,2397330,0,1599090,781775,-26170,66.7%,26170,16465,0.7%,0,1
199,俄罗斯,14480596,180456,11470925,2668036,82588,79.2%,97185,341635,2.4%,683,1
200,英国,18348029,40844,16142529,2045895,-57824,88.0%,98616,159605,0.9%,52,1
201,意大利,12134451,52345,10392540,1590615,-56941,85.6%,109095,151296,1.2%,191,1
202,印度,42692943,34113,41760458,423097,-58195,97.8%,91930,509388,1.2%,378,1
203,菲律宾,3641940,2662,3514489,72305,-4785,96.5%,7283,55146,1.5%,164,1
204,芬兰,582383,12410,46000,534169,12366,7.9%,0,2214,0.4%,44,1
205,斯里兰卡,629347,2381,595345,18158,1707,94.6%,607,15844,2.5%,67,1
206,柬埔寨,124139,512,119196,1928,356,96.0%,156,3015,2.4%,0,1
207,尼泊尔,973541,482,940902,20739,-1845,96.6%,2319,11900,1.2%,8,1
208,加拿大,3204250,4401,3031298,137372,823,94.6%,3543,35580,1.1%,35,1
209,德国,12514527,53475,8989100,3404717,-48344,71.8%,101800,120710,1.0%,19,1
210,越南,2540273,29413,2232947,268289,23129,87.9%,6193,39037,1.5%,91,1
211,法国,21735302,86562,17167359,4432754,-21919,79.0%,108374,135189,0.6%,107,1
212,美国,79520665,31652,50208417,28366068,-46314,63.1%,77499,946180,1.2%,467,1
213,澳大利亚,2946681,19795,2745617,196396,19770,93.2%,0,4668,0.2%,25,1
214,马来西亚,3061550,21072,2860954,168447,15337,93.4%,5724,32149,1.1%,11,1
215,日本,3986382,60110,3010467,955392,-31192,75.5%,91153,20523,0.5%,149,1
216,新加坡,478577,9420,440383,37288,-717,92.0%,10133,906,0.2%,4,1
217,泰国,2622600,14900,2467383,132725,5064,94.1%,9810,22492,0.9%,26,1
