id,content,count
1,疫情,466
2,疫苗,193
3,新冠,192
4,中国,181
5,人员,172
6,防控,168
7,核酸检测,165
8,隔离,164
9,工作,145
10,发展,136
11,报告,132
12,美国,120
13,国家,116
14,确诊病例,111
15,民主,110
16,全球,109
17,国际,107
18,地区,102
19,发现,102
20,新冠肺炎,101
21,防疫,99
22,新增,97
23,核酸,96
24,病例,96
25,北京,94
26,韩,94
27,记者,93
28,接种,91
29,非法,91
30,关系,88
31,措施,86
32,阳性,82
33,美,81
34,无症状感染者,80
35,12日,79
36,生产,77
37,确诊,75
38,感染,74
39,人民,73
40,世界,71
41,发布,70
42,检测,70
43,采集,70
44,韩国,69
45,本土,68
46,国,68
47,中心,67
48,视频,67
49,经济,66
50,浙江,65
51,时间,65
52,企业,65
53,健康,65
54,抗疫,64
55,新闻,64
56,阴性,62
57,累计,62
58,合作,62
59,新冠病毒,61
60,冬奥会,61
61,人口,59
62,风险,59
63,煤矿,59
64,管理,57
65,政策,57
66,工程,57
67,2021年,55
68,医院,54
69,相关,53
70,情况,52
71,境外输入,52
72,人群,51
73,酒店,51
74,妈妈,50
75,报道,50
76,绍兴,50
77,持续,50
78,市,49
79,管控,48
80,努力,47
81,期间,47
82,考生,47
83,症状,46
84,病毒,46
85,过年,46
86,大朗镇,46
87,岁,45
88,王某,45
89,机场,45
90,市场,44
91,手册,44
92,央视,44
93,回家,44
94,通知,43
95,夫妻,43
96,男子,43
97,民众,43
98,社区,42
99,计划,42
100,吃,42
101,保护,42
102,沈阳,42
103,半岛,42
104,通报,41
105,口罩,41
106,奥密克戎,40
107,媒体,40
108,浙江省,40
109,考点,40
110,死亡,39
111,影响,39
112,活动,39
113,小时,39
114,做好,39
115,政府,39
116,生活,38
117,份,38
118,满洲里,38
119,大使,38
120,英国,37
121,上海,36
122,发布会,36
123,社会,36
124,希望,35
125,观察,35
126,稳定,35
127,消息,34
128,公司,34
129,环境,34
130,国内,34
131,采集人,34
132,卫生,34
133,自治区,34
134,和平,34
135,医学,33
136,离开,33
137,获利,33
138,万元,33
139,确保,33
140,杭州,33
141,信息,33
142,中方,33
143,邢,33
144,海明,33
145,介绍,32
146,采样,32
147,传播,32
148,2021,32
149,提供,32
150,奥委会,32
151,这是,32
152,面临,32
153,出院,32
154,推动,32
155,广州,32
156,孩子,31
157,奥密克,31
158,数据,31
159,近日,31
160,制作,31
161,变异,31
162,日本,31
163,春节,31
164,现有,31
165,落实,31
166,组织,31
167,峰会,31
168,总统,30
169,排查,30
170,指挥部,30
171,哈尔滨,30
172,父母,30
173,24时,30
174,居家,30
175,含,30
176,筛查,30
177,考试,29
178,人数,29
179,东莞,29
180,广东,29
181,实施,29
182,解决,29
183,专家,29
184,咸阳,29
185,戎,28
186,2022年,28
187,实验室,28
188,学生,28
189,对此,28
190,应对,28
191,挑战,28
192,维护,28
193,海底捞,27
194,警方,27
195,超过,27
196,入境,27
197,讷河市,27
198,主动,27
199,举办,27
200,控制,27
201,部门,27
202,考研,27
203,区,27
204,返回,27
205,历史,26
206,运动员,26
207,直播,26
208,发生,26
209,明年,26
210,外交部,26
211,密切接触者,25
212,显示,25
213,店,25
214,全员,25
215,滞留,25
216,英,25
217,美元,25
218,疾控,24
219,前往,24
220,闭环,24
221,版,24
222,长发镇,24
223,负责,24
224,小徐,24
225,市民,24
226,单位,24
227,利益,24
228,下午,24
229,营运,24
230,全国,23
231,公告,23
232,战略,23
233,宁波,23
234,强制,23
235,转运,23
236,调查,23
237,感染者,23
238,人类,23
239,聚焦,23
240,预防,23
241,交通,23
242,变化,23
243,航班,23
244,开放,23
245,毒株,22
246,城市,22
247,预约,22
248,南非,22
249,冬残,22
250,奥会,22
251,研究,22
252,公安,22
253,微博,22
254,机构,22
255,四,22
256,大学,22
257,天津,22
258,治疗,22
259,流感,22
260,解除,22
261,投资,22
262,事故,22
263,过期,22
264,疑似病例,21
265,加油,21
266,最新,21
267,社交,21
268,领域,21
269,参加,21
270,1例,21
271,黑龙江,21
272,实行,21
273,旅居史,21
274,群众,21
275,内蒙古,21
276,海拉尔区,21
277,技术,21
278,依法,21
279,成果,21
280,各国,21
281,博物馆,21
282,仁川,21
283,密接,20
284,门店,20
285,水平,20
286,原因,20
287,服务,20
288,呈,20
289,建设村,20
290,株,20
291,提醒,20
292,疾病,20
293,高风险,20
294,增设,20
295,满洲里市,20
296,形势,20
297,区域,20
298,虚假,20
299,意大利,20
300,越秀区,20
301,关节,20
302,今日,19
303,日报,19
304,休息,19
305,临时,19
306,综合,19
307,一对,19
308,作用,19
309,增长,19
310,检出,19
311,身体,19
312,尼日利亚,19
313,出发,19
314,科技,19
315,改善,19
316,例行,19
317,建设,19
318,敦促,19
319,圣诞老人,19
320,新西兰,19
321,财经,19
322,交流,19
323,暂停,18
324,近期,18
325,下降,18
326,声明,18
327,抵达,18
328,调整,18
329,出具,18
330,配合,18
331,讨论,18
332,公共,18
333,效果,18
334,欧洲,18
335,死亡病例,18
336,新疆,18
337,网友,18
338,监测,18
339,包括,18
340,治愈,18
341,能力,18
342,此前,18
343,政治,18
344,七国集团,18
345,违法,18
346,100%,18
347,运营,18
348,Q,18
349,成功,18
350,纪录片,18
351,关注,17
352,结束,17
353,意识,17
354,100多,17
355,标准,17
356,产品,17
357,接种疫苗,17
358,坐,17
359,重点,17
360,定点,17
361,元旦,17
362,增加,17
363,安排,17
364,报备,17
365,参与,17
366,科学,17
367,生命,17
368,宣传,17
369,保障,17
370,违规,17
371,文化,17
372,面对,16
373,输入,16
374,2020年,16
375,责任,16
376,手机,16
377,残,16
378,冬奥组委,16
379,精神,16
380,尼加拉瓜,16
381,公布,16
382,陪护,16
383,带,16
384,佩戴,16
385,戴,16
386,倡导,16
387,工作人员,16
388,卫健委,16
389,过程,16
390,网上,16
391,双胞胎,16
392,喊话,16
393,当日,16
394,武汉,16
395,涂,16
396,黑龙江省,16
397,上虞,16
398,绍兴市,16
399,登记,16
400,各项,16
401,我国,16
402,香港,16
403,48,16
404,旅客,16
405,团结,16
406,基础,16
407,保险,16
408,迎来,16
409,集团,16
410,系统,16
411,电视台,16
412,办公室,16
413,辅酶,16
414,净增,16
415,人民币,16
416,希尔顿,16
417,只能,15
418,距离,15
419,数量,15
420,一线,15
421,人士,15
422,创新,15
423,自我,15
424,封闭,15
425,德国,15
426,新型,15
427,冠状,15
428,轨迹,15
429,乘坐,15
430,机关,15
431,公务员,15
432,病房,15
433,住院,15
434,医疗,15
435,就诊,15
436,未来,15
437,沈小婷,15
438,早日,15
439,原则,15
440,剂,15
441,批准,15
442,高位,15
443,出行,15
444,证明,15
445,超,15
446,比赛,15
447,恢复,15
448,现场,15
449,涉嫌,15
450,评论,15
451,全球性,15
452,增产,15
453,一律,15
454,核定,15
455,超产,15
456,海外,15
457,大连,15
458,上虞区,15
459,涉奥,15
460,赛事,15
461,制定,15
462,权利,15
463,减少,14
464,作出,14
465,发表,14
466,应急,14
467,宁波市,14
468,村民,14
469,西安市,14
470,全省,14
471,官方,14
472,省外,14
473,获悉,14
474,呼伦贝尔市,14
475,研究生,14
476,协调,14
477,卫生部,14
478,指出,14
479,西班牙,14
480,力量,14
481,论坛,14
482,推进,14
483,主体,14
484,发挥,14
485,提问,14
486,发言人,14
487,台湾,14
488,占,14
489,法律,14
490,住所,14
491,快递,14
492,车辆,14
493,登机,14
494,伪造,14
495,广告,14
496,统一,14
497,100万,14
498,该国,14
499,场所,14
500,三亚,14
501,爸爸,14
502,个体,14
503,防护,13
504,携手,13
505,经营,13
506,总数,13
507,接受,13
508,官员,13
509,台,13
510,告诉,13
511,流行病学,13
512,表现,13
513,新昌,13
514,辽宁,13
515,日前,13
516,发热,13
517,聚集,13
518,专业,13
519,涉疫,13
520,返莞,13
521,回应,13
522,凌晨,13
523,严峻,13
524,会议,13
525,支持,13
526,干涉,13
527,践行,13
528,打击,13
529,倡议,13
530,家中,13
531,厦门,13
532,十大,13
533,成就,13
534,涉案,13
535,广州市,13
536,复苏,13
537,阶段,13
538,伙伴,13
539,工商户,13
540,记忆,13
