id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
71,巴哈马,28968,1497,22249,6002,1354,76.8%,143,717,2.5%,0,1
72,乌兹别克斯坦,200730,389,197182,2051,277,98.2%,109,1497,0.7%,3,1
73,瓜德罗普,59355,0,2250,56354,0,3.8%,0,751,1.3%,0,1
74,开曼群岛,10618,0,7136,3470,0,67.2%,0,12,0.1%,0,1
75,刚果（布）,22418,574,18925,3123,574,84.4%,0,370,1.7%,0,1
76,中非共和国,12454,0,6859,5494,0,55.1%,0,101,0.8%,0,1
77,塞舌尔,29030,0,24904,3992,0,85.8%,0,134,0.5%,0,1
78,赤道几内亚,14871,0,13447,1247,0,90.4%,0,177,1.2%,0,1
79,纳米比亚,152826,436,139987,9113,172,91.6%,262,3726,2.4%,2,1
80,卢旺达,121742,610,45522,74836,608,37.4%,0,1384,1.1%,2,1
81,斯威士兰,67373,54,64563,1469,0,95.8%,600,1341,2.0%,4,1
82,毛里塔尼亚,49673,901,39876,8909,790,80.3%,110,888,1.8%,1,1
83,阿鲁巴,27891,525,24030,3679,0,86.2%,1417,182,0.7%,1,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,58714,366,49108,8408,363,83.6%,1,1198,2.0%,2,1
86,库拉索,29069,748,19848,9027,475,68.3%,273,194,0.7%,0,1
87,圣卢西亚,15101,220,13420,1375,198,88.9%,22,306,2.0%,0,1
88,圣文森特和格林纳丁斯,6247,0,5421,742,0,86.8%,0,84,1.3%,0,1
89,安提瓜和巴布达,5058,214,4118,820,206,81.4%,7,120,2.4%,1,1
90,危地马拉,639048,3092,610235,12687,2740,95.5%,345,16126,2.5%,7,1
91,乌拉圭,456179,5986,406633,43347,4775,89.1%,1208,6199,1.4%,3,1
92,委内瑞拉,447288,447,436764,5167,186,97.6%,256,5357,1.2%,5,1
93,苏丹,48355,0,38714,6301,0,80.1%,0,3340,6.9%,0,1
94,几内亚,34673,229,30718,3555,163,88.6%,63,400,1.2%,3,1
95,埃塞俄比亚,446268,785,364527,74699,0,81.7%,1886,7042,1.6%,10,1
96,哈萨克斯坦,997438,2087,964166,20217,1147,96.7%,932,13055,1.3%,8,1
97,肯尼亚,312572,1775,268573,38545,0,85.9%,6440,5454,1.7%,29,1
98,特立尼达和多巴哥,97354,397,77761,16511,0,79.9%,1957,3082,3.2%,19,1
99,加蓬,44409,0,38978,5136,0,87.8%,0,295,0.7%,0,1
100,加纳,152243,1507,139508,11403,0,91.6%,2157,1332,0.9%,6,1
101,法属波利尼西亚,46534,0,33500,12398,0,72.0%,0,636,1.4%,0,1
102,古巴,979929,0,961550,10050,0,98.1%,0,8329,0.8%,0,1
103,留尼汪岛,85960,0,72447,13094,0,84.3%,0,419,0.5%,0,1
104,科特迪瓦,77677,717,70027,6912,0,90.2%,1539,738,1.0%,2,1
105,洪都拉斯,381254,0,126810,244000,0,33.3%,0,10444,2.7%,0,1
106,玻利维亚,677166,5334,554873,102310,0,81.9%,6211,19983,3.0%,26,1
107,圣马丁岛,6692,0,5140,1477,0,76.8%,0,75,1.1%,0,1
108,圣巴泰勒米岛,2363,0,462,1895,0,19.6%,0,6,0.3%,0,1
109,牙买加,103458,1449,66581,34376,1198,64.4%,247,2501,2.4%,4,1
110,土耳其,10043688,61727,9354863,604982,26391,93.1%,35163,83843,0.8%,173,1
111,刚果（金）,80998,0,50930,28843,0,62.9%,0,1225,1.5%,0,1
112,巴拿马,529454,4066,482161,39824,3400,91.1%,659,7469,1.4%,7,1
113,蒙古国,395129,649,313256,79799,647,79.3%,0,2074,0.5%,2,1
114,布基纳法索,19636,276,17808,1495,0,90.7%,319,333,1.7%,0,1
115,塞浦路斯,208559,3012,124370,83528,3009,59.6%,0,661,0.3%,3,1
116,文莱,15678,44,15364,216,36,98.0%,8,98,0.6%,0,1
117,马提尼克,50005,0,104,49113,0,0.2%,0,788,1.6%,0,1
118,法属圭亚那,60490,0,11254,48892,0,18.6%,0,344,0.6%,0,1
119,法罗群岛,7708,853,6105,1588,281,79.2%,572,15,0.2%,0,1
120,阿尔巴尼亚,220487,1207,203460,13786,1057,92.3%,147,3241,1.5%,3,1
121,孟加拉国,1595931,2231,1551113,16713,2020,97.2%,208,28105,1.8%,3,1
122,保加利亚,787178,1716,620932,134574,1591,78.9%,85,31672,4.0%,40,1
123,摩尔多瓦,380985,389,364794,5811,382,95.8%,0,10380,2.7%,7,1
124,马尔代夫,98506,384,94404,3838,211,95.8%,173,264,0.3%,0,1
125,巴拉圭,479971,1206,449317,13970,1065,93.6%,138,16684,3.5%,3,1
126,马耳他,60823,437,45869,14467,0,75.4%,542,487,0.8%,0,1
127,哥斯达黎加,591745,0,562187,22176,0,95.0%,0,7382,1.2%,0,1
128,哥伦比亚,5357767,30630,5059323,168049,16222,94.4%,14358,130395,2.4%,50,1
129,多哥,34385,301,27291,6840,47,79.4%,253,254,0.7%,1,1
130,秘鲁,2375813,0,1720665,452081,0,72.4%,0,203067,8.5%,0,1
131,斯洛伐克,863817,855,809861,36967,0,93.8%,1192,16989,2.0%,27,1
132,喀麦隆,109666,0,106050,1763,0,96.7%,0,1853,1.7%,0,1
133,梵蒂冈,27,0,27,0,0,100.0%,0,0,0.0%,0,1
134,塞尔维亚,1359544,8949,1274290,72318,7770,93.7%,1155,12936,1.0%,24,1
135,直布罗陀,9969,78,8434,1435,0,84.6%,113,100,1.0%,0,1
136,不丹,2802,21,2654,145,21,94.7%,0,3,0.1%,0,1
137,列支敦士登,6716,58,6163,482,0,91.8%,99,71,1.1%,0,1
138,巴勒斯坦,442357,392,433997,3636,247,98.1%,139,4724,1.1%,6,1
139,南非,3528463,4482,3291578,144355,0,93.3%,5505,92530,2.6%,82,1
140,波黑,302587,0,192218,96724,0,63.5%,0,13645,4.5%,0,1
141,匈牙利,1297612,14655,1145770,111895,6366,88.3%,8122,39947,3.1%,167,1
142,斯洛文尼亚,493289,2505,451100,36527,1804,91.4%,694,5662,1.1%,7,1
143,波兰,4220984,7787,3734338,386885,0,88.5%,11763,99761,2.4%,19,1
144,阿根廷,6399196,73319,5613991,667662,21817,87.7%,51475,117543,1.8%,27,1
145,智利,1833478,4041,1741942,52251,2687,95.0%,1341,39285,2.1%,13,1
146,乌克兰,3704442,1969,3514786,92331,0,94.9%,3517,97325,2.6%,86,1
147,沙特阿拉伯,583531,4778,547507,27129,3883,93.8%,893,8895,1.5%,2,1
148,突尼斯,744967,2579,699453,19844,2238,93.9%,331,25670,3.4%,10,1
149,塞内加尔,79766,476,74098,3769,259,92.9%,216,1899,2.4%,1,1
150,拉脱维亚,288715,864,266928,17126,661,92.5%,200,4661,1.6%,3,1
151,摩洛哥,1004706,2622,951405,38386,2618,94.7%,0,14915,1.5%,4,1
152,约旦,1082570,2789,1041999,27678,0,96.3%,3434,12893,1.2%,17,1
153,葡萄牙,1660058,20212,1361273,279652,5691,82.0%,14501,19133,1.2%,20,1
154,安道尔,27983,0,22715,5127,0,81.2%,0,141,0.5%,0,1
155,印度尼西亚,4266649,454,4116202,6311,203,96.5%,244,144136,3.4%,7,1
156,捷克,2530917,2771,2404501,89792,0,95.0%,7399,36624,1.4%,34,1
157,多米尼加,462382,6042,424688,33439,1664,91.8%,4378,4255,0.9%,0,1
158,亚美尼亚,345981,126,332985,4992,24,96.2%,99,8004,2.3%,3,1
159,爱尔兰,1002013,0,613004,383057,0,61.2%,0,5952,0.6%,0,1
160,卢森堡,116039,0,98766,16343,0,85.1%,0,930,0.8%,0,1
161,厄瓜多尔,564238,4288,443880,86652,4281,78.7%,0,33706,6.0%,7,1
162,卡塔尔,274529,3878,248779,25131,3163,90.6%,714,619,0.2%,1,1
163,圣马力诺,9518,0,7920,1495,0,83.2%,0,103,1.1%,0,1
164,摩纳哥,6087,152,5579,466,0,91.7%,154,42,0.7%,0,1
165,冰岛,40037,3590,29956,10040,0,74.8%,3709,41,0.1%,2,1
166,墨西哥,4136440,11599,3353723,482305,3816,81.1%,7752,300412,7.3%,31,1
167,阿塞拜疆,621563,329,605919,7187,0,97.5%,358,8457,1.4%,12,1
168,白俄罗斯,708931,640,701653,1554,256,99.0%,372,5724,0.8%,12,1
169,新西兰,14756,60,13654,1051,0,92.5%,74,51,0.3%,0,1
170,立陶宛,544242,1938,500082,36606,1638,91.9%,289,7554,1.4%,11,1
171,尼日利亚,248732,537,219479,26168,0,88.2%,570,3085,1.2%,6,1
172,埃及,393808,912,328051,43762,7,83.3%,879,21995,5.6%,26,1
173,荷兰,3371037,27891,2842750,507199,10178,84.3%,17705,21088,0.6%,8,1
174,爱沙尼亚,253775,1258,229790,22029,1134,90.5%,123,1956,0.8%,1,1
175,丹麦,956343,13473,711739,241210,0,74.4%,15511,3394,0.4%,9,1
176,罗马尼亚,1848641,4104,1758184,31430,4088,95.1%,0,59027,3.2%,16,1
177,北马其顿,234277,1396,215852,10383,1039,92.1%,348,8042,3.4%,9,1
178,挪威,450908,4184,88952,360606,4184,19.7%,0,1350,0.3%,0,1
179,格鲁吉亚,962827,2953,913528,35081,1837,94.9%,1085,14218,1.5%,31,1
180,巴基斯坦,1305707,1649,1258987,17748,1316,96.4%,330,28972,2.2%,3,1
181,希腊,1535382,27766,1113319,400584,0,72.5%,28762,21479,1.4%,85,1
182,阿尔及利亚,222639,415,152715,63575,132,68.6%,274,6349,2.9%,9,1
183,瑞士,1540016,63492,1109809,417745,43256,72.1%,20199,12462,0.8%,37,1
184,克罗地亚,767183,1578,712652,41613,0,92.9%,4558,12918,1.7%,40,1
185,奥地利,1350225,10804,1259323,77047,7290,93.3%,3507,13855,1.0%,7,1
186,阿曼,308261,539,301083,3059,419,97.7%,119,4119,1.3%,1,1
187,阿富汗,158394,13,145814,5207,0,92.1%,20,7373,4.7%,0,1
188,巴林,294466,1694,280756,12313,843,95.3%,851,1397,0.5%,0,1
189,科威特,437602,0,414241,20889,0,94.7%,0,2472,0.6%,0,1
190,伊拉克,2098908,1368,2067692,7004,1053,98.5%,310,24212,1.2%,5,1
191,黎巴嫩,780833,4780,675895,95640,4764,86.6%,0,9298,1.2%,16,1
192,以色列,1519268,25000,1376875,134124,18914,90.6%,6076,8269,0.5%,10,1
193,伊朗,6208337,1932,6053241,23181,466,97.5%,1429,131915,2.1%,37,1
194,巴西,22558695,24382,21626836,311717,24332,95.9%,0,620142,2.7%,50,1
195,比利时,2231686,0,1851338,351889,0,83.0%,0,28459,1.3%,0,1
196,西班牙,7457300,0,5183042,2184122,0,69.5%,0,90136,1.2%,0,1
197,瑞典,1416650,0,1219104,182215,0,86.1%,2866,15331,1.1%,0,1
198,俄罗斯,10666679,15830,9706802,642973,0,91.0%,19890,316904,3.0%,741,1
199,英国,14617314,141398,10858512,3608572,82744,74.3%,58557,150230,1.0%,97,1
200,意大利,7554344,155642,5410482,2004597,125086,71.6%,30399,139265,1.8%,157,1
201,印度,35869947,180438,34555549,830462,133723,96.3%,46569,483936,1.3%,146,1
202,菲律宾,2998530,33083,2788711,157526,29412,93.0%,3528,52293,1.7%,143,1
203,芬兰,328847,23325,46000,281191,23307,14.0%,0,1656,0.5%,18,1
204,斯里兰卡,592128,436,567226,9768,288,95.8%,141,15134,2.6%,7,1
205,柬埔寨,120636,15,117023,598,6,97.0%,9,3015,2.5%,0,1
206,尼泊尔,833946,1357,814485,7855,1100,97.7%,255,11606,1.4%,2,1
207,加拿大,2595280,25466,2160557,403860,13932,83.2%,11490,30863,1.2%,44,1
208,德国,7570248,31499,6745100,710261,0,89.1%,32000,114887,1.5%,71,1
209,越南,1899575,23181,1500248,365008,10769,79.0%,12210,34319,1.8%,202,1
210,法国,12205114,296097,8588038,3491358,281022,70.4%,14985,125718,1.0%,90,1
211,美国,62661272,309002,42505374,19294562,272357,67.8%,36335,861336,1.4%,310,1
212,澳大利亚,1136176,71862,378338,755424,71840,33.3%,0,2414,0.2%,22,1
213,马来西亚,2788860,2888,2717422,39742,151,97.4%,2714,31696,1.1%,23,1
214,日本,1773134,6430,1715219,39511,5637,96.7%,791,18404,1.0%,2,1
215,新加坡,286397,845,279394,6165,413,97.6%,431,838,0.3%,1,1
216,泰国,2284609,7926,2200785,61974,4301,96.3%,3612,21850,1.0%,13,1
