id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
88,圣卢西亚,20417,225,15877,4214,136,77.8%,89,326,1.6%,0,1
89,圣文森特和格林纳丁斯,6668,0,5747,828,0,86.2%,0,93,1.4%,0,1
90,安提瓜和巴布达,6558,82,5899,532,-339,90.0%,420,127,1.9%,1,1
91,危地马拉,685542,4094,629692,39507,1898,91.9%,2173,16343,2.4%,23,1
92,乌拉圭,644631,9566,564202,74018,-2735,87.5%,12280,6411,1.0%,21,1
93,委内瑞拉,479011,1887,456386,17195,76,95.3%,1805,5430,1.1%,6,1
94,苏丹,57106,511,40329,13355,500,70.6%,0,3422,6.0%,11,1
95,几内亚,36013,0,31870,3727,0,88.5%,0,416,1.2%,0,1
96,埃塞俄比亚,464383,456,396095,60977,-889,85.3%,1334,7311,1.6%,11,1
97,哈萨克斯坦,1216522,12558,1045172,158156,1117,85.9%,11424,13194,1.1%,17,1
98,肯尼亚,321111,193,294035,21498,-836,91.6%,1018,5578,1.7%,11,1
99,特立尼达和多巴哥,109660,804,84292,21996,793,76.9%,0,3372,3.1%,11,1
100,加蓬,46722,0,41798,4623,0,89.5%,0,301,0.6%,0,1
101,加纳,156515,123,153039,2088,-13,97.8%,132,1388,0.9%,4,1
102,法属波利尼西亚,48044,250,33500,13908,250,69.7%,0,636,1.3%,0,1
103,古巴,1036783,5613,1013640,14755,-1720,97.8%,7321,8388,0.8%,12,1
104,留尼汪岛,180531,0,108771,71260,0,60.3%,0,500,0.3%,0,1
105,科特迪瓦,80566,91,77453,2331,-61,96.1%,152,782,1.0%,0,1
106,洪都拉斯,391874,0,127038,254332,0,32.4%,0,10504,2.7%,0,1
107,玻利维亚,841757,6587,670031,150902,2295,79.6%,4242,20824,2.5%,50,1
108,圣马丁岛,9258,26,8444,735,-134,91.2%,160,79,0.9%,0,1
109,圣巴泰勒米岛,3435,153,462,2967,153,13.4%,0,6,0.2%,0,1
110,牙买加,123047,500,69258,51154,298,56.3%,200,2635,2.1%,2,1
111,土耳其,11343693,82180,10652930,603892,-1219,93.9%,83225,86871,0.8%,174,1
112,刚果（金）,84998,49,50930,32790,49,59.9%,0,1278,1.5%,0,1
113,巴拿马,685630,8268,598505,79445,2085,87.3%,6172,7680,1.1%,11,1
114,蒙古国,440352,2614,313256,124992,2612,71.1%,0,2104,0.5%,2,1
115,布基纳法索,20611,0,20086,159,0,97.5%,0,366,1.8%,0,1
116,塞浦路斯,248941,2536,124370,123845,2536,50.0%,0,726,0.3%,0,1
117,文莱,16293,58,15842,353,-3,97.2%,61,98,0.6%,0,1
118,马提尼克,82813,0,104,81883,0,0.1%,0,826,1.0%,0,1
119,法属圭亚那,75242,320,11254,63617,313,15.0%,0,371,0.5%,7,1
120,法罗群岛,17403,766,7693,9692,765,44.2%,0,18,0.1%,1,1
121,阿尔巴尼亚,255741,1549,230193,22214,-251,90.0%,1794,3334,1.3%,6,1
122,孟加拉国,1762771,15440,1562369,172094,14094,88.6%,1326,28308,1.6%,20,1
123,保加利亚,933337,9874,666237,234012,5120,71.4%,4676,33088,3.5%,78,1
124,摩尔多瓦,434549,5366,378443,45485,3735,87.1%,1618,10621,2.4%,13,1
125,马尔代夫,130599,2499,112535,17790,278,86.2%,2220,274,0.2%,1,1
126,巴拉圭,565368,5724,484520,63636,1470,85.7%,4190,17212,3.0%,64,1
127,马耳他,67167,229,62614,4009,-349,93.2%,575,544,0.8%,3,1
128,哥斯达黎加,682480,6969,573010,101937,6918,84.0%,35,7533,1.1%,16,1
129,哥伦比亚,5837408,17663,5604944,98904,-11945,96.0%,29335,133560,2.3%,273,1
130,多哥,36469,31,32048,4154,-223,87.9%,254,267,0.7%,0,1
131,秘鲁,3160732,50044,1720665,1234955,49873,54.4%,0,205112,6.5%,171,1
132,斯洛伐克,987063,14312,858669,110598,12430,87.0%,1858,17796,1.8%,24,1
133,喀麦隆,114113,0,106050,6196,0,92.9%,0,1867,1.6%,0,1
134,梵蒂冈,29,0,27,2,0,93.1%,0,0,0.0%,0,1
135,塞尔维亚,1633868,17284,1346127,274282,8333,82.4%,8909,13459,0.8%,42,1
136,直布罗陀,12610,169,10838,1672,81,85.9%,88,100,0.8%,0,1
137,不丹,4430,205,2780,1646,204,62.8%,0,4,0.1%,1,1
138,列支敦士登,8775,184,8066,636,38,91.9%,146,73,0.8%,0,1
139,巴勒斯坦,473867,7170,441495,27560,5478,93.2%,1685,4812,1.0%,7,1
140,南非,3598288,4100,3436326,67178,609,95.5%,3331,94784,2.6%,160,1
141,波黑,343986,2073,192218,137458,2006,55.9%,0,14310,4.2%,67,1
142,匈牙利,1508358,17869,1241328,225801,9962,82.3%,7829,41229,2.7%,78,1
143,斯洛文尼亚,688336,16585,521545,160947,9644,75.8%,6931,5844,0.8%,10,1
144,波兰,4804390,57265,3936019,763233,32142,81.9%,24852,105138,2.2%,271,1
145,阿根廷,8271636,77729,7387559,763420,-32033,89.3%,109429,120657,1.5%,333,1
146,智利,2075703,55621,1763271,272812,53737,84.9%,1811,39620,1.9%,73,1
147,乌克兰,4017961,34408,3615257,302673,28122,90.0%,6142,100031,2.5%,144,1
148,沙特阿拉伯,675471,4474,626532,40008,27,92.8%,4445,8931,1.3%,2,1
149,突尼斯,884588,9800,746076,112380,3238,84.3%,6517,26132,3.0%,45,1
150,塞内加尔,84786,77,79363,3482,-216,93.6%,291,1941,2.3%,2,1
151,拉脱维亚,372503,8682,291261,76387,6117,78.2%,2556,4855,1.3%,9,1
152,摩洛哥,1124986,0,1057333,52353,0,94.0%,0,15300,1.4%,0,1
153,约旦,1189080,7691,1097176,78747,7673,92.3%,0,13157,1.1%,18,1
154,葡萄牙,2507357,0,1908199,579370,0,76.1%,0,19788,0.8%,0,1
155,安道尔,35556,0,30488,4923,0,85.7%,0,145,0.4%,0,1
156,印度尼西亚,4319175,9905,4131333,43574,7870,95.7%,2028,144268,3.3%,7,1
157,捷克,2971107,34853,2627880,306059,-5,88.4%,34827,37168,1.3%,31,1
158,多米尼加,551528,2929,533584,13646,-2256,96.7%,5183,4298,0.8%,2,1
159,亚美尼亚,364348,3536,335462,20845,3269,92.1%,267,8041,2.2%,0,1
160,爱尔兰,1169645,5265,741759,421750,-3741,63.4%,9006,6136,0.5%,0,1
161,卢森堡,153435,3029,120291,32196,874,78.4%,2154,948,0.6%,1,1
162,厄瓜多尔,707224,0,443880,228902,0,62.8%,0,34442,4.9%,0,1
163,卡塔尔,334543,1743,305001,28901,-1970,91.2%,3712,641,0.2%,1,1
164,圣马力诺,11786,0,10091,1587,0,85.6%,0,108,0.9%,0,1
165,摩纳哥,8183,156,7635,504,36,93.3%,120,44,0.5%,0,1
166,冰岛,64486,1298,53143,11297,-295,82.4%,1593,46,0.1%,0,1
167,墨西哥,4873561,49150,3940328,627993,6111,80.9%,42544,305240,6.3%,495,1
168,阿塞拜疆,647073,0,621186,17204,0,96.0%,0,8683,1.3%,0,1
169,白俄罗斯,736299,2221,727857,2433,282,98.9%,1922,6009,0.8%,17,1
170,新西兰,16146,149,14689,1405,79,91.0%,70,52,0.3%,0,1
171,立陶宛,663810,11766,576756,79209,10617,86.9%,1135,7845,1.2%,14,1
172,尼日利亚,252912,87,228632,21146,-180,90.4%,267,3134,1.2%,0,1
173,埃及,419460,1985,353409,43529,-42,84.3%,1991,22522,5.4%,36,1
174,荷兰,4205649,74019,3079999,1104388,58316,73.2%,15694,21262,0.5%,9,1
175,爱沙尼亚,326629,5820,258641,65963,3370,79.2%,2448,2025,0.6%,2,1
176,丹麦,1567270,50392,1042333,521237,28289,66.5%,22077,3700,0.2%,26,1
177,罗马尼亚,2146558,31724,1894077,192624,11334,88.2%,20330,59857,2.8%,60,1
178,北马其顿,265101,1859,239581,17182,-5441,90.4%,7273,8338,3.1%,27,1
179,挪威,736051,24288,88952,645660,24288,12.1%,0,1439,0.2%,0,1
180,格鲁吉亚,1145508,17066,995328,135269,11639,86.9%,5397,14911,1.3%,30,1
181,巴基斯坦,1410033,8183,1276719,104095,6367,90.5%,1786,29219,2.1%,30,1
182,希腊,1890296,19712,1637788,229313,2270,86.6%,17329,23195,1.2%,113,1
183,阿尔及利亚,247568,2130,164950,76073,965,66.6%,1152,6545,2.6%,13,1
184,瑞士,2122135,39491,1283361,825989,21837,60.5%,17637,12785,0.6%,17,1
185,克罗地亚,919598,9924,839157,66751,-625,91.3%,10484,13690,1.5%,65,1
186,奥地利,1801040,38631,1491828,295135,15005,82.8%,23607,14077,0.8%,19,1
187,阿曼,330767,0,308825,17808,0,93.4%,0,4134,1.2%,0,1
188,阿富汗,161290,53,146462,7423,51,90.8%,2,7405,4.6%,0,1
189,巴林,355314,5255,317262,36649,2223,89.3%,3030,1403,0.4%,2,1
190,科威特,528254,6515,475590,50172,1451,90.0%,5063,2492,0.5%,1,1
191,伊拉克,2191956,8554,2095374,72235,3978,95.6%,4559,24347,1.1%,17,1
192,黎巴嫩,900098,9199,682977,207560,9183,75.9%,0,9561,1.1%,16,1
193,以色列,2705103,105647,2158276,538228,-187526,79.8%,293087,8599,0.3%,86,1
194,伊朗,6310452,16757,6095414,82682,13200,96.6%,3534,132356,2.1%,23,1
195,巴西,25040161,228972,22162914,2251299,166321,88.5%,61989,625948,2.5%,662,1
196,比利时,3055925,68285,2033898,993070,66041,66.6%,2208,28957,0.9%,36,1
197,西班牙,9779130,130888,5839859,3846305,77272,59.7%,53440,92966,1.0%,176,1
198,瑞典,2070456,55180,1299018,755618,44241,62.7%,10863,15820,0.8%,76,1
199,俄罗斯,11615779,98040,10189207,1096461,67861,87.7%,29506,330111,2.8%,673,1
200,英国,16333980,96155,13109694,3068969,-84716,80.3%,180533,155317,1.0%,338,1
201,意大利,10683948,156040,7869583,2668828,-10128,73.7%,165779,145537,1.4%,389,1
202,印度,40858241,251209,38360710,2004313,-96861,93.9%,347443,493218,1.2%,627,1
203,菲律宾,3528796,18044,3261338,213587,5137,92.4%,12842,53871,1.5%,65,1
204,芬兰,475431,4766,46000,427489,4743,9.7%,0,1942,0.4%,23,1
205,斯里兰卡,608065,2523,577314,15365,2251,94.9%,249,15386,2.5%,23,1
206,柬埔寨,121242,38,117363,864,21,96.8%,17,3015,2.5%,0,1
207,尼泊尔,944074,4807,842436,89941,-635,89.2%,5432,11697,1.2%,10,1
208,加拿大,3014220,18533,2753596,227111,-17981,91.4%,36333,33513,1.1%,181,1
209,德国,9524101,237105,7532600,1873257,185953,79.1%,50900,118244,1.2%,252,1
210,越南,2218137,14929,1950244,230461,10155,87.9%,4633,37432,1.7%,141,1
211,法国,18476227,392168,11684843,6661106,63954,63.2%,327946,130278,0.7%,268,1
212,美国,75271402,521941,45806388,28559353,325531,60.9%,192894,905661,1.2%,3516,1
213,澳大利亚,2523265,78200,2183021,336612,-35735,86.5%,113824,3632,0.1%,111,1
214,马来西亚,2855930,5439,2773948,50030,1020,97.1%,4409,31952,1.1%,10,1
215,日本,2519933,81784,1919265,581974,54550,76.2%,27191,18694,0.7%,43,1
216,新加坡,338625,5469,317043,20729,2360,93.6%,3109,853,0.3%,0,1
217,泰国,2424090,8450,2318006,83936,938,95.6%,7484,22148,0.9%,28,1
