id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
36,缅甸,532402,0,510472,2635,0,95.9%,0,19295,3.6%,0,1
37,多米尼克,7562,95,7025,490,53,92.9%,42,47,0.6%,0,1
38,莫桑比克,212859,592,173538,37222,0,81.5%,1802,2099,1.0%,11,1
39,叙利亚,50552,25,33838,13781,0,66.9%,120,2933,5.8%,4,1
40,马恩岛,14073,33,13643,362,0,96.9%,100,68,0.5%,0,1
41,巴布亚新几内亚,36415,0,35755,65,0,98.2%,0,595,1.6%,0,1
42,厄立特里亚,8559,84,8062,413,52,94.2%,32,84,1.0%,0,1
43,乌干达,155376,865,98785,53230,799,63.6%,62,3361,2.2%,4,1
44,安哥拉,91148,598,79642,9666,0,87.4%,1301,1840,2.0%,6,1
45,东帝汶,19860,2,19713,25,2,99.3%,0,122,0.6%,0,1
46,新喀里多尼亚,13247,86,12533,433,52,94.6%,34,281,2.1%,0,1
47,马达加斯加,54101,0,48278,4706,0,89.2%,0,1117,2.1%,0,1
48,津巴布韦,223765,709,199960,18604,0,89.4%,2209,5201,2.3%,20,1
49,佛得角,52007,709,46263,5380,0,89.0%,1374,364,0.7%,1,1
50,蒙特塞拉特,114,0,51,62,0,44.7%,0,1,0.9%,0,1
51,海地,26807,153,23777,2250,54,88.7%,99,780,2.9%,0,1
52,尼日尔,8076,70,7174,621,52,88.8%,17,281,3.5%,1,1
53,乍得,6556,373,4874,1497,372,74.3%,0,185,2.8%,1,1
54,萨尔瓦多,122628,159,116300,2501,50,94.8%,109,3827,3.1%,0,1
55,尼加拉瓜,17563,0,4225,13124,0,24.1%,0,214,1.2%,0,1
56,斐济,57849,0,51629,5506,0,89.2%,0,714,1.2%,0,1
57,毛里求斯,24364,100,22440,1162,41,92.1%,59,762,3.1%,0,1
58,赞比亚,287110,2721,256972,26313,1061,89.5%,1652,3825,1.3%,8,1
59,吉布提,14415,0,13646,580,0,94.7%,0,189,1.3%,0,1
60,吉尔吉斯斯坦,186878,348,180529,3526,261,96.6%,85,2823,1.5%,2,1
61,巴巴多斯,32795,387,28911,3618,314,88.2%,73,266,0.8%,0,1
62,黑山,194695,1892,174740,17502,100,89.8%,1786,2453,1.3%,6,1
63,冈比亚,11122,0,9844,934,0,88.5%,0,344,3.1%,0,1
64,格陵兰岛,5996,476,2761,3233,475,46.0%,0,2,0.0%,1,1
65,贝宁,25522,0,24823,538,0,97.3%,0,161,0.6%,0,1
66,索马里,24261,0,13182,9744,0,54.3%,0,1335,5.5%,0,1
67,坦桑尼亚,30564,0,183,29641,0,0.6%,0,740,2.4%,0,1
68,利比里亚,7054,0,5747,1020,0,81.5%,0,287,4.1%,0,1
69,圭亚那合作共和国,46005,438,38292,6640,222,83.2%,216,1073,2.3%,0,1
70,马约特,31480,2577,2964,28330,2577,9.4%,0,186,0.6%,0,1
71,巴哈马,29489,349,22387,6385,236,75.9%,113,717,2.4%,0,1
72,乌兹别克斯坦,201759,425,197475,2779,295,97.9%,126,1505,0.7%,4,1
73,瓜德罗普,59355,0,2250,56354,0,3.8%,0,751,1.3%,0,1
74,开曼群岛,11226,608,7784,3430,0,69.3%,648,12,0.1%,0,1
75,刚果（布）,22418,0,18925,3123,0,84.4%,0,370,1.7%,0,1
76,中非共和国,12650,0,6859,5685,0,54.2%,0,106,0.8%,0,1
77,塞舌尔,29030,2062,24904,3992,1505,85.8%,557,134,0.5%,0,1
78,赤道几内亚,14871,470,13447,1247,453,90.4%,17,177,1.2%,0,1
79,纳米比亚,152982,0,140320,8927,0,91.7%,0,3735,2.4%,0,1
80,卢旺达,122403,758,45522,75494,749,37.2%,0,1387,1.1%,9,1
81,斯威士兰,67492,79,64840,1307,0,96.1%,359,1345,2.0%,5,1
82,毛里塔尼亚,50702,667,40044,9767,542,79.0%,123,891,1.8%,2,1
83,阿鲁巴,28601,499,25077,3342,0,87.7%,1314,182,0.6%,0,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,59776,1009,49114,9463,1005,82.2%,4,1199,2.0%,0,1
86,库拉索,29758,406,20341,9220,226,68.4%,179,197,0.7%,1,1
87,圣卢西亚,15372,227,13471,1591,180,87.6%,47,310,2.0%,0,1
88,圣文森特和格林纳丁斯,6562,0,5563,914,0,84.8%,0,85,1.3%,0,1
89,安提瓜和巴布达,5058,0,4118,820,0,81.4%,0,120,2.4%,0,1
90,危地马拉,641164,343,610558,14479,205,95.2%,137,16127,2.5%,1,1
91,乌拉圭,463357,6757,407782,49373,5249,88.0%,1501,6202,1.3%,7,1
92,委内瑞拉,448463,577,437335,5762,253,97.5%,320,5366,1.2%,4,1
93,苏丹,48813,912,39663,5803,912,81.3%,0,3347,6.9%,0,1
94,几内亚,34852,179,30821,3628,73,88.4%,103,403,1.2%,3,1
95,埃塞俄比亚,448728,2144,366584,75078,1058,81.7%,1074,7066,1.6%,12,1
96,哈萨克斯坦,1004464,2216,965796,25609,1667,96.2%,547,13059,1.3%,2,1
97,肯尼亚,313677,0,271893,36322,0,86.7%,0,5462,1.7%,0,1
98,特立尼达和多巴哥,97897,402,77761,17034,386,79.4%,0,3102,3.2%,16,1
99,加蓬,44409,470,38978,5136,82,87.8%,388,295,0.7%,0,1
100,加纳,152243,1369,139508,11403,0,91.6%,2966,1332,0.9%,7,1
101,法属波利尼西亚,46713,0,33500,12577,0,71.7%,0,636,1.4%,0,1
102,古巴,982614,2519,963091,11193,1498,98.0%,1020,8330,0.8%,1,1
103,留尼汪岛,102216,0,75943,25838,0,74.3%,0,435,0.4%,0,1
104,科特迪瓦,77857,228,70829,6286,0,91.0%,2767,742,1.0%,3,1
105,洪都拉斯,382440,736,126927,245063,615,33.2%,117,10450,2.7%,4,1
106,玻利维亚,697236,8857,564440,112740,2498,81.0%,6343,20056,2.9%,16,1
107,圣马丁岛,6893,201,5274,1544,67,76.5%,134,75,1.1%,0,1
108,圣巴泰勒米岛,2363,0,462,1895,0,19.6%,0,6,0.3%,0,1
109,牙买加,105172,953,66675,35995,853,63.4%,98,2502,2.4%,2,1
110,土耳其,10117954,65236,9394089,639885,26853,92.8%,38242,83980,0.8%,141,1
111,刚果（金）,81719,823,50930,29564,823,62.3%,0,1225,1.5%,0,1
112,巴拿马,533559,3139,492067,34013,2246,92.2%,889,7479,1.4%,4,1
113,蒙古国,398155,1208,313256,82823,1208,78.7%,0,2076,0.5%,0,1
114,布基纳法索,19636,0,17808,1495,0,90.7%,0,333,1.7%,0,1
115,塞浦路斯,212074,4187,124370,87039,4183,58.6%,0,665,0.3%,4,1
116,文莱,15678,0,15364,216,0,98.0%,0,98,0.6%,0,1
117,马提尼克,50005,0,104,49113,0,0.2%,0,788,1.6%,0,1
118,法属圭亚那,61680,4510,11254,50082,4509,18.2%,0,344,0.6%,1,1
119,法罗群岛,7930,0,6352,1563,0,80.1%,0,15,0.2%,0,1
120,阿尔巴尼亚,222664,793,204099,15318,446,91.7%,346,3247,1.5%,1,1
121,孟加拉国,1598389,0,1551387,18895,0,97.1%,0,28107,1.8%,0,1
122,保加利亚,794240,6761,622255,140224,5717,78.3%,928,31761,4.0%,116,1
123,摩尔多瓦,382124,695,365112,6615,0,95.5%,699,10397,2.7%,17,1
124,马尔代夫,99099,454,94502,4333,314,95.4%,140,264,0.3%,0,1
125,巴拉圭,482506,3079,449486,16331,2891,93.2%,177,16689,3.5%,11,1
126,马耳他,61255,432,46737,14026,0,76.3%,868,492,0.8%,0,1
127,哥斯达黎加,595795,7198,562617,25792,6830,94.4%,358,7386,1.2%,10,1
128,哥伦比亚,5380841,27105,5077826,172555,11135,94.4%,15913,130460,2.4%,57,1
129,多哥,34658,169,27552,6848,0,79.5%,232,258,0.7%,0,1
130,秘鲁,2412577,29604,1720665,488755,29526,71.3%,0,203157,8.4%,78,1
131,斯洛伐克,866412,2595,814054,35319,0,94.0%,4216,17039,2.0%,50,1
132,喀麦隆,109666,299,106050,1763,297,96.7%,0,1853,1.7%,2,1
133,梵蒂冈,27,0,27,0,0,100.0%,0,0,0.0%,0,1
134,塞尔维亚,1373237,0,1275459,84820,0,92.9%,0,12958,0.9%,0,1
135,直布罗陀,10096,0,8602,1394,0,85.2%,0,100,1.0%,0,1
136,不丹,2830,0,2654,173,0,93.8%,0,3,0.1%,0,1
137,列支敦士登,6782,66,6230,481,0,91.9%,67,71,1.0%,0,1
138,巴勒斯坦,442788,431,434195,3863,227,98.1%,198,4730,1.1%,6,1
139,南非,3534131,2409,3298672,142810,0,93.3%,4626,92649,2.6%,77,1
140,波黑,304856,5254,192218,98965,5177,63.1%,0,13673,4.5%,77,1
141,匈牙利,1300994,3382,1147818,113160,1265,88.2%,2048,40016,3.1%,69,1
142,斯洛文尼亚,498506,5217,452916,39924,3397,90.9%,1816,5666,1.1%,4,1
143,波兰,4232386,11402,3737797,394335,7450,88.3%,3459,100254,2.4%,493,1
144,阿根廷,6533635,88352,5654746,761294,42284,86.5%,46017,117595,1.8%,51,1
145,智利,1837390,0,1743515,54586,13,94.9%,0,39289,2.1%,0,1
146,乌克兰,3709871,5429,3522547,89780,0,95.0%,7761,97544,2.6%,219,1
147,沙特阿拉伯,588183,0,549558,29728,0,93.4%,0,8897,1.5%,0,1
148,突尼斯,749832,1129,700004,24121,459,93.4%,665,25707,3.4%,5,1
149,塞内加尔,80154,388,74301,3952,183,92.7%,203,1901,2.4%,2,1
150,拉脱维亚,290956,2241,267259,19029,1903,91.9%,331,4668,1.6%,7,1
151,摩洛哥,1012042,0,954833,42282,0,94.3%,0,14927,1.5%,0,1
152,约旦,1085500,0,1044386,28205,0,96.2%,0,12909,1.2%,0,1
153,葡萄牙,1693398,0,1404786,269451,0,83.0%,0,19161,1.1%,0,1
154,安道尔,28542,1575,23059,5342,765,80.8%,810,141,0.5%,0,1
155,印度尼西亚,4267451,802,4116648,6659,348,96.5%,446,144144,3.4%,8,1
156,捷克,2538298,7381,2409706,91909,2117,94.9%,5205,36683,1.4%,59,1
157,多米尼加,469065,5155,428060,36750,293,91.3%,4862,4255,0.9%,0,1
158,亚美尼亚,346224,243,333117,5101,109,96.2%,132,8006,2.3%,2,1
159,爱尔兰,1021303,23909,617671,397680,19905,60.5%,4004,5952,0.6%,0,1
160,卢森堡,117001,3836,98798,17273,2577,84.4%,1251,930,0.8%,8,1
161,厄瓜多尔,569184,0,443880,91591,0,78.0%,0,33713,5.9%,0,1
162,卡塔尔,278698,0,249607,28470,0,89.6%,0,621,0.2%,0,1
163,圣马力诺,9518,423,7920,1495,77,83.2%,346,103,1.1%,0,1
164,摩纳哥,6165,80,5683,438,0,92.2%,122,44,0.7%,0,1
165,冰岛,41323,0,30955,10325,0,74.9%,0,43,0.1%,0,1
166,墨西哥,4170066,11052,3363803,505689,962,80.7%,10012,300574,7.2%,78,1
167,阿塞拜疆,622236,0,606311,7454,0,97.4%,0,8471,1.4%,0,1
168,白俄罗斯,709622,0,702170,1713,0,98.9%,0,5739,0.8%,0,1
169,新西兰,14848,23,13734,1062,0,92.5%,45,52,0.4%,0,1
170,立陶宛,547020,2778,503856,35599,0,92.1%,3774,7565,1.4%,11,1
171,尼日利亚,249154,420,220195,25873,0,88.4%,482,3086,1.2%,8,1
172,埃及,394740,951,328957,43769,13,83.3%,907,22014,5.6%,31,1
173,荷兰,3400076,0,2859320,519650,8,84.1%,0,21106,0.6%,0,1
174,爱沙尼亚,255755,1980,230093,23703,1674,90.0%,303,1959,0.8%,3,1
175,丹麦,977280,0,724055,249817,9,74.1%,0,3408,0.3%,0,1
176,罗马尼亚,1857502,8861,1760487,37945,6515,94.8%,2303,59070,3.2%,43,1
177,北马其顿,236241,813,215853,12333,0,91.4%,998,8055,3.4%,10,1
178,挪威,460530,6540,88952,370228,6540,19.3%,0,1350,0.3%,0,1
179,格鲁吉亚,968313,5486,916421,37628,2547,94.6%,2893,14264,1.5%,46,1
180,巴基斯坦,1309248,1467,1259699,20562,1199,96.2%,266,28987,2.2%,2,1
181,希腊,1568215,0,1148814,397842,0,73.3%,0,21559,1.4%,0,1
182,阿尔及利亚,223196,482,153102,63731,147,68.6%,325,6363,2.9%,10,1
183,瑞士,1564461,24445,1115863,436106,18382,71.3%,6063,12492,0.8%,0,1
184,克罗地亚,775139,7956,715355,46828,5215,92.3%,2703,12956,1.7%,38,1
185,奥地利,1361741,11516,1263243,84626,7579,92.8%,3920,13872,1.0%,17,1
186,阿曼,308870,609,301174,3577,518,97.5%,91,4119,1.3%,0,1
187,阿富汗,158471,58,145838,5259,41,92.0%,16,7374,4.7%,1,1
188,巴林,296253,1894,281367,13489,1252,95.0%,642,1397,0.5%,0,1
189,科威特,441999,3683,414867,24659,3138,93.9%,544,2473,0.6%,1,1
190,伊拉克,2100518,0,2068076,8222,0,98.5%,0,24220,1.2%,0,1
191,黎巴嫩,787498,6653,675895,102292,6638,85.8%,0,9311,1.2%,15,1
192,以色列,1589106,38336,1380216,200616,34993,86.9%,3341,8274,0.5%,2,1
193,伊朗,6210298,1961,6054670,23688,507,97.5%,1429,131940,2.1%,25,1
194,巴西,22630142,34788,21626836,383025,34677,95.6%,0,620281,2.7%,111,1
195,比利时,2307843,54846,1909733,369571,4812,82.7%,49975,28539,1.2%,59,1
196,西班牙,7592242,292394,5200054,2301805,255030,68.5%,37162,90383,1.2%,202,1
197,瑞典,1487291,0,1220526,251380,0,82.1%,2395,15385,1.0%,0,1
198,俄罗斯,10684204,17525,9732018,634499,0,91.1%,25216,317687,3.0%,783,1
199,英国,14732594,142122,10945874,3636111,64433,74.3%,77613,150609,1.0%,76,1
200,意大利,7774863,117405,5500938,2134366,60618,70.8%,56560,139559,1.8%,227,1
201,印度,36070510,167348,34630536,955319,97112,96.0%,69959,484655,1.3%,277,1
202,菲律宾,3026473,27943,2792946,181016,23490,92.3%,4235,52511,1.7%,218,1
203,芬兰,338615,9768,46000,290949,9758,13.6%,0,1666,0.5%,10,1
204,斯里兰卡,593072,461,567360,10563,297,95.7%,149,15149,2.6%,15,1
205,柬埔寨,120684,34,117043,626,23,97.0%,11,3015,2.5%,0,1
206,尼泊尔,835927,1981,814798,9522,1667,97.5%,313,11607,1.4%,1,1
207,加拿大,2624910,55350,2191715,402237,0,83.5%,73223,30958,1.2%,76,1
208,德国,7631453,28564,6836600,679579,0,89.6%,47200,115274,1.5%,142,1
209,越南,1930428,30853,1596960,298681,0,82.7%,96712,34787,1.8%,468,1
210,法国,12573263,93896,8671969,3775235,21064,69.0%,72552,126059,1.0%,280,1
211,美国,63390876,1398242,42641852,19885128,1148396,67.3%,247866,863896,1.4%,1980,1
212,澳大利亚,1245483,91591,427258,815760,91564,34.3%,0,2465,0.2%,27,1
213,马来西亚,2792035,2641,2720399,39913,0,97.4%,2808,31723,1.1%,18,1
214,日本,1779369,6235,1715916,45047,5536,96.4%,697,18406,1.0%,2,1
215,新加坡,287243,750,279923,6482,220,97.5%,530,838,0.3%,0,1
216,泰国,2292290,7133,2204135,66283,3815,96.2%,3306,21872,1.0%,12,1
