id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
56,尼加拉瓜,17709,59,4225,13267,58,23.9%,0,217,1.2%,1,1
57,斐济,63147,0,60496,1842,0,95.8%,0,809,1.3%,0,1
58,毛里求斯,26315,0,25046,507,0,95.2%,0,762,2.9%,0,1
59,赞比亚,305959,402,298547,3491,200,97.6%,201,3921,1.3%,1,1
60,吉布提,15475,8,15237,49,-16,98.5%,24,189,1.2%,0,1
61,吉尔吉斯斯坦,198962,201,189392,6677,-436,95.2%,632,2893,1.5%,5,1
62,巴巴多斯,45897,786,34901,10714,617,76.0%,168,282,0.6%,1,1
63,黑山,221214,822,213051,5581,-269,96.3%,1087,2582,1.2%,4,1
64,冈比亚,11863,21,11138,361,4,93.9%,0,364,3.1%,17,1
65,格陵兰岛,10821,114,2761,8054,113,25.5%,0,6,0.1%,1,1
66,贝宁,26498,0,25506,829,0,96.3%,0,163,0.6%,0,1
67,索马里,25388,0,13182,10871,0,51.9%,0,1335,5.3%,0,1
68,坦桑尼亚,33230,0,183,32258,0,0.6%,0,789,2.4%,0,1
69,利比里亚,7272,0,5747,1235,0,79.0%,0,290,4.0%,0,1
70,圭亚那合作共和国,60385,220,50614,8595,-1465,83.8%,1682,1176,1.9%,3,1
71,马约特,36436,0,2964,33285,0,8.1%,0,187,0.5%,0,1
72,巴哈马,32645,44,24777,7120,-78,75.9%,122,748,2.3%,0,1
73,乌兹别克斯坦,226036,1087,210926,13535,783,93.3%,301,1575,0.7%,3,1
74,瓜德罗普,113966,0,2250,110921,0,2.0%,0,795,0.7%,0,1
75,开曼群岛,13788,0,8553,5220,0,62.0%,0,15,0.1%,0,1
76,刚果（布）,23705,0,20178,3156,0,85.1%,0,371,1.6%,0,1
77,中非共和国,14023,0,6859,7054,0,48.9%,0,110,0.8%,0,1
78,塞舌尔,37190,0,34710,2326,0,93.3%,0,154,0.4%,0,1
79,赤道几内亚,15828,26,15425,221,-199,97.5%,225,182,1.1%,0,1
80,纳米比亚,156044,0,145963,6108,0,93.5%,0,3973,2.5%,0,1
81,卢旺达,128971,42,45522,82005,38,35.3%,0,1444,1.1%,4,1
82,斯威士兰,68454,56,66799,279,42,97.6%,14,1376,2.0%,0,1
83,毛里塔尼亚,58335,55,55749,1627,-383,95.6%,435,959,1.6%,3,1
84,阿鲁巴,33146,84,32694,259,-6,98.6%,90,193,0.6%,0,1
85,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
86,苏里南,74470,187,49279,23920,179,66.2%,4,1271,1.7%,4,1
87,库拉索,37426,153,35718,1471,-54,95.4%,205,237,0.6%,2,1
88,圣卢西亚,21200,139,16938,3929,134,79.9%,0,333,1.6%,5,1
89,圣文森特和格林纳丁斯,6690,3,5792,803,-2,86.6%,5,95,1.4%,0,1
90,安提瓜和巴布达,6732,0,6318,287,0,93.9%,0,127,1.9%,0,1
91,危地马拉,698385,4223,641002,40962,1156,91.8%,3051,16421,2.4%,16,1
92,乌拉圭,690496,11453,617229,66727,-596,89.4%,12015,6540,0.9%,34,1
93,委内瑞拉,489305,1801,466618,17225,503,95.4%,1291,5462,1.1%,7,1
94,苏丹,58208,576,40329,14437,575,69.3%,0,3442,5.9%,1,1
95,几内亚,36193,0,32287,3480,0,89.2%,0,426,1.2%,0,1
96,埃塞俄比亚,465792,319,399519,58927,-263,85.8%,576,7346,1.6%,6,1
97,哈萨克斯坦,1253759,7149,1114833,125631,-5634,88.9%,12783,13295,1.1%,0,1
98,肯尼亚,321671,171,295433,20645,30,91.8%,137,5593,1.7%,4,1
99,特立尼达和多巴哥,112679,470,84292,24964,462,74.8%,0,3423,3.0%,8,1
100,加蓬,47148,0,42468,4379,0,90.1%,0,301,0.6%,0,1
101,加纳,156920,0,153649,1876,0,97.9%,0,1395,0.9%,0,1
102,法属波利尼西亚,48731,0,33500,14595,0,68.7%,0,636,1.3%,0,1
103,古巴,1047860,1610,1028263,11182,-1566,98.1%,3168,8415,0.8%,8,1
104,留尼汪岛,226005,45474,165236,60238,-11022,73.1%,56465,531,0.2%,31,1
105,科特迪瓦,80783,65,78209,1789,-173,96.8%,238,785,1.0%,0,1
106,洪都拉斯,391874,0,127038,254332,0,32.4%,0,10504,2.7%,0,1
107,玻利维亚,863675,3825,703639,138991,-792,81.5%,4557,21045,2.4%,60,1
108,圣马丁岛,9353,30,8764,510,-61,93.7%,91,79,0.8%,0,1
109,圣巴泰勒米岛,3435,0,462,2967,0,13.4%,0,6,0.2%,0,1
110,牙买加,124967,294,70340,51952,83,56.3%,206,2675,2.1%,5,1
111,土耳其,11833165,102601,11085392,659942,14841,93.7%,87562,87831,0.7%,198,1
112,刚果（金）,85510,0,50930,33302,0,59.6%,0,1278,1.5%,0,1
113,巴拿马,711691,5606,650474,53444,-3971,91.4%,9557,7773,1.1%,20,1
114,蒙古国,446770,1488,313256,131398,1486,70.1%,0,2116,0.5%,2,1
115,布基纳法索,20649,25,20153,125,-1,97.6%,21,371,1.8%,5,1
116,塞浦路斯,262867,3038,124370,137761,3037,47.3%,0,736,0.3%,1,1
117,文莱,16691,215,15993,600,142,95.8%,73,98,0.6%,0,1
118,马提尼克,92796,9983,104,91851,9968,0.1%,0,841,0.9%,15,1
119,法属圭亚那,76264,341,11254,64631,338,14.8%,0,379,0.5%,3,1
120,法罗群岛,21457,1124,7693,13745,1123,35.9%,0,19,0.1%,1,1
121,阿尔巴尼亚,261270,1533,240642,17266,-689,92.1%,2215,3362,1.3%,7,1
122,孟加拉国,1824180,12193,1575137,220582,7954,86.3%,4203,28461,1.6%,36,1
123,保加利亚,972260,11143,683346,255422,6702,70.3%,4354,33492,3.4%,87,1
124,摩尔多瓦,449840,4348,388475,50674,2272,86.4%,2052,10691,2.4%,24,1
125,马尔代夫,143202,2180,125190,17734,-27,87.4%,2206,278,0.2%,1,1
126,巴拉圭,594430,5656,509985,67019,78,85.8%,5513,17426,2.9%,65,1
127,马耳他,68193,227,64402,3235,-131,94.4%,353,556,0.8%,5,1
128,哥斯达黎加,708560,6606,577717,123238,4603,81.5%,1985,7605,1.1%,18,1
129,哥伦比亚,5916825,14454,5692017,90027,-2883,96.2%,17086,134781,2.3%,251,1
130,多哥,36538,22,33116,3154,-230,90.6%,252,268,0.7%,0,1
131,秘鲁,3286151,22627,1720665,1359266,22476,52.4%,0,206220,6.3%,151,1
132,斯洛伐克,1062040,20224,878921,165223,14034,82.8%,6163,17896,1.7%,27,1
133,喀麦隆,116718,0,106050,8788,0,90.9%,0,1880,1.6%,0,1
134,梵蒂冈,29,0,28,1,0,96.6%,0,0,0.0%,0,1
135,塞尔维亚,1714863,19214,1411460,289655,6494,82.3%,12662,13748,0.8%,58,1
136,直布罗陀,13243,135,11734,1408,-28,88.6%,163,101,0.8%,0,1
137,不丹,5393,190,3066,2323,190,56.9%,0,4,0.1%,0,1
138,列支敦士登,9328,146,8826,428,146,94.6%,0,74,0.8%,0,1
139,巴勒斯坦,507565,8616,448204,54502,7291,88.3%,1313,4859,1.0%,12,1
140,南非,3612809,3085,3461490,55856,-67,95.8%,2957,95463,2.6%,195,1
141,波黑,351219,0,192218,144446,0,54.7%,0,14555,4.1%,0,1
142,匈牙利,1600411,19690,1330876,227899,692,83.2%,18921,41636,2.6%,77,1
143,斯洛文尼亚,745980,23332,553496,186593,11029,74.2%,12288,5891,0.8%,15,1
144,波兰,4981321,56051,4065159,810409,33605,81.6%,22127,105753,2.1%,319,1
145,阿根廷,8472848,49122,7864647,486367,-38147,92.8%,87029,121834,1.4%,240,1
146,智利,2221276,24577,1771555,409979,22673,79.8%,1892,39742,1.8%,12,1
147,乌克兰,4169897,35014,3650854,418234,24916,87.6%,9894,100809,2.4%,204,1
148,沙特阿拉伯,695217,4092,649334,36940,-514,93.4%,4604,8943,1.3%,2,1
149,突尼斯,917814,8001,791720,99732,-4697,86.3%,12624,26362,2.9%,74,1
150,塞内加尔,85072,34,80897,2226,-254,95.1%,288,1949,2.3%,0,1
151,拉脱维亚,412402,0,309383,98108,0,75.0%,0,4911,1.2%,0,1
152,摩洛哥,1138847,3080,1087706,35677,-3961,95.5%,7006,15464,1.4%,35,1
153,约旦,1260983,17781,1138742,108993,9917,90.3%,7846,13248,1.1%,18,1
154,葡萄牙,2745383,50888,2112346,613013,6215,76.9%,44610,20024,0.7%,63,1
155,安道尔,36315,0,33562,2607,0,92.4%,0,146,0.4%,0,1
156,印度尼西亚,4387286,33916,4148804,94109,25513,94.6%,8350,144373,3.3%,53,1
157,捷克,3143912,57378,2736896,369691,43091,87.1%,14249,37325,1.2%,38,1
158,多米尼加,557919,1275,548436,5170,-1239,98.3%,2511,4313,0.8%,3,1
159,亚美尼亚,379266,3956,343714,27487,-1324,90.6%,5276,8065,2.1%,4,1
160,爱尔兰,1193156,4208,839669,347259,4208,70.4%,0,6228,0.5%,0,1
161,卢森堡,161986,1453,128126,32904,-5069,79.1%,6521,956,0.6%,1,1
162,厄瓜多尔,739297,0,443880,260845,0,60.0%,0,34572,4.7%,0,1
163,卡塔尔,341628,1245,321767,19212,-1732,94.2%,2975,649,0.2%,2,1
164,圣马力诺,12884,0,11132,1643,0,86.4%,0,109,0.8%,0,1
165,摩纳哥,8582,143,8177,359,19,95.3%,123,46,0.5%,1,1
166,冰岛,70721,1544,60022,10652,-165,84.9%,1708,47,0.1%,1,1
167,墨西哥,5027870,43099,4165270,555107,-7598,82.8%,49868,307493,6.1%,829,1
168,阿塞拜疆,670313,11843,630727,30807,6094,94.1%,5704,8779,1.3%,45,1
169,白俄罗斯,748505,3634,738181,4240,321,98.6%,3296,6084,0.8%,17,1
170,新西兰,17005,197,14978,1974,133,88.1%,64,53,0.3%,0,1
171,立陶宛,714208,12916,609725,96547,5332,85.4%,7565,7936,1.1%,19,1
172,尼日利亚,253405,159,229676,20593,-176,90.6%,335,3136,1.2%,0,1
173,埃及,430480,2291,362525,45220,-116,84.2%,2359,22735,5.3%,48,1
174,荷兰,4605248,105744,3159026,1424919,91208,68.6%,14520,21303,0.5%,16,1
175,爱沙尼亚,358087,7180,269506,86534,1906,75.3%,5272,2047,0.6%,2,1
176,丹麦,1762628,0,1185118,573720,15,67.2%,0,3790,0.2%,0,1
177,罗马尼亚,2292345,35802,1941797,290306,13139,84.7%,22543,60242,2.6%,120,1
178,北马其顿,272437,1996,249631,14336,1155,91.6%,806,8470,3.1%,35,1
179,挪威,827585,23237,88952,737166,23237,10.7%,0,1467,0.2%,0,1
180,格鲁吉亚,1250108,26320,1038391,196615,16721,83.1%,9555,15102,1.2%,44,1
181,巴基斯坦,1442263,6047,1312819,100072,-3572,91.0%,9590,29372,2.0%,29,1
182,希腊,1984544,24996,1739262,221561,6149,87.6%,18739,23721,1.2%,108,1
183,阿尔及利亚,254885,1403,169278,79003,582,66.4%,807,6604,2.6%,14,1
184,瑞士,2284996,40906,1360365,911771,28113,59.5%,12779,12860,0.6%,14,1
185,克罗地亚,954555,0,880344,60264,0,92.2%,0,13947,1.5%,0,1
186,奥地利,1959017,39410,1614379,330471,9304,82.4%,30090,14167,0.7%,16,1
187,阿曼,346041,2335,319220,22663,1030,92.2%,1300,4158,1.2%,5,1
188,阿富汗,164727,635,146768,10539,580,89.1%,54,7420,4.5%,1,1
189,巴林,390602,8173,337175,52018,3997,86.3%,4176,1409,0.4%,0,1
190,科威特,558745,6436,502073,54171,749,89.9%,5685,2501,0.4%,2,1
191,伊拉克,2226776,8293,2123635,78711,1935,95.4%,6333,24430,1.1%,25,1
192,黎巴嫩,939282,7314,682977,246667,7299,72.7%,0,9638,1.0%,15,1
193,以色列,2990328,65875,2510076,471325,153,83.9%,65601,8927,0.3%,121,1
194,伊朗,6446404,38160,6115134,198707,33582,94.9%,4519,132563,2.1%,59,1
195,巴西,25813685,171028,22464029,2720578,13342,87.0%,156919,629078,2.4%,767,1
196,比利时,3229629,28962,2095872,1104625,18727,64.9%,10204,29132,0.9%,31,1
197,西班牙,10125348,77873,6387496,3643995,-15727,63.1%,93192,93857,0.9%,408,1
198,瑞典,2223115,39205,1341801,865323,29227,60.4%,9913,15991,0.7%,65,1
199,俄罗斯,12284564,141883,10390732,1560475,92779,84.6%,48426,333357,2.7%,678,1
200,英国,17515199,112452,14680867,2676923,-1084607,83.8%,1195938,157409,0.9%,1121,1
201,意大利,11235745,133306,8680799,2407626,-116092,77.3%,248971,147320,1.3%,427,1
202,印度,41803318,161386,39770414,1533917,-121451,95.1%,281109,498987,1.2%,1728,1
203,菲律宾,3585461,7633,3377958,153335,-15756,94.2%,23346,54168,1.5%,43,1
204,芬兰,501152,8038,46000,453140,8016,9.2%,0,2012,0.4%,22,1
205,斯里兰卡,613478,1137,579320,18666,687,94.4%,417,15492,2.5%,33,1
206,柬埔寨,121484,48,117820,649,-47,97.0%,95,3015,2.5%,0,1
207,尼泊尔,959775,2205,878720,69291,-5362,91.6%,7555,11764,1.2%,12,1
208,加拿大,3081580,7904,2847828,199540,-4776,92.4%,12536,34212,1.1%,144,1
209,德国,10303100,183434,7869200,2315017,98652,76.4%,84600,118883,1.2%,182,1
210,越南,2295494,8744,2068853,188864,1949,90.1%,6795,37777,1.6%,0,1
211,法国,19872989,416896,13108716,6632685,55177,66.0%,361338,131588,0.7%,381,1
212,美国,76882290,293987,47112620,28852070,-114640,61.3%,404807,917600,1.2%,3820,1
213,澳大利亚,2644750,40823,2323022,317741,-40023,87.8%,80776,3987,0.2%,70,1
214,马来西亚,2882060,5566,2790383,59685,2375,96.8%,3184,31992,1.1%,7,1
215,日本,2920473,94893,2144690,756818,47136,73.4%,47677,18965,0.6%,80,1
216,新加坡,362176,6264,342617,18700,1043,94.6%,5218,859,0.2%,3,1
217,泰国,2465723,8587,2359082,84410,80,95.7%,8485,22231,0.9%,22,1
