id,area,confirmed,confirmedRelative,crued,curConfirm,curedPercent,died,diedPercent
1,亚洲,84303324,89300,81607408,1448985,96.8%,1246931,1.5%
2,欧洲,85838910,753452,74164543,10154065,86.4%,1520302,1.8%
3,非洲,9698378,50473,8631151,838719,89.0%,228508,2.4%
4,大洋洲,525865,18542,390939,130437,74.3%,4489,0.9%
5,北美洲,64818203,413923,50159842,13416232,77.4%,1242129,1.9%
6,南美洲,39637633,55330,37604846,841329,94.9%,1191458,3.0%
7,其他,712,0,699,0,98.2%,13,1.8%
