id,content,count
1,疫情,525
2,防控,200
3,人员,129
4,吉林,104
5,工作,80
6,核酸,75
7,上海,73
8,生活,68
9,小区,67
10,医院,61
11,社区,60
12,隔离,58
13,抗疫,57
14,车辆,55
15,加油,52
16,西安,50
17,核酸检测,50
18,长春,49
19,服务,48
20,情况,47
21,时间,44
22,志愿者,42
23,保障,42
24,深圳,41
25,2022年,40
26,措施,40
27,发布,40
28,小时,39
29,证明,39
30,落实,38
31,相关,38
32,管控,37
33,中心,37
34,防疫,37
35,管理,37
36,本土,37
37,送,37
38,指挥部,36
39,期间,36
40,报备,34
41,居民,33
42,结束,33
43,交通,32
44,健康,32
45,患者,32
46,物资,32
47,做好,31
48,地区,31
49,防护,30
50,西安市,29
51,新增,29
52,医疗,29
53,封闭,29
54,美国,29
55,学生,28
56,记者,28
57,希望,27
58,风险,27
59,48,27
60,就医,27
61,新冠肺炎,27
62,责任,26
63,微博,26
64,市,26
65,新闻,26
66,人民,26
67,山东,26
68,国际,25
69,调整,25
70,吉林省,25
71,新冠,24
72,天气,24
73,大白,24
74,配合,23
75,村,23
76,应急,23
77,居家,22
78,学校,22
79,检测,22
80,][,22
81,市民,21
82,辽宁,21
83,确诊,21
84,信息,20
85,医护,20
86,消息,20
87,全国,20
88,需求,20
89,战疫,20
90,报告,20
91,封,20
92,直播,20
93,口罩,19
94,解决,19
95,保供,19
96,工作人员,19
97,感染,19
98,发布会,19
99,传播,18
100,单位,18
101,部门,18
102,教育,18
103,形势,18
104,应对,18
105,离市,18
106,通知,18
107,吉林市,18
108,提供,18
109,机场,18
110,无症状感染者,18
111,快件,18
112,轻症,18
113,市场,18
114,区域,17
115,电话,17
116,活动,17
117,场所,17
118,确保,17
119,外出,17
120,企业,17
121,朋友,17
122,流动,17
123,咸阳,17
124,餐,17
125,实行,16
126,新冠病毒,16
127,严峻,16
128,会议,16
129,阴性,16
130,站,16
131,近日,16
132,安排,16
133,岁,16
134,青年,16
135,邮件,16
136,就诊,16
137,门诊,16
138,变体,16
139,暂停,15
140,通告,15
141,群众,15
142,政策,15
143,卫生,15
144,免费,15
145,渠道,15
146,青岛,15
147,出行,15
148,精神,15
149,长春市,15
150,封控,15
151,实施,15
152,临时,15
153,影响,15
154,昨天,15
155,一线,15
156,抱抱,15
157,运营,14
158,日记,14
159,前往,14
160,买,14
161,全员,14
162,支持,14
163,专家,14
164,紧急,14
165,确诊病例,14
166,打赢,14
167,阻击战,14
168,沈阳,14
169,北京,14
170,发现,14
171,持续,14
172,蛋糕,14
173,消毒,14
174,浮尘,14
175,办公,13
176,真的,13
177,公司,13
178,酒店,13
179,街道,13
180,有人,13
181,老师,13
182,教育部,13
183,视频,13
184,领导,13
185,疾控,13
186,一码通,13
187,通行,13
188,旅客,13
189,公安,13
190,份,13
191,高速,13
192,上班,13
193,苦涩,13
194,[泪,13
195,感谢,13
196,病毒,13
197,公共,12
198,晚上,12
199,超市,12
200,主动,12
201,全市,12
