id,content,count
1,疫情,419
2,中国,274
3,病例,235
4,确诊,234
5,新冠,180
6,奥密克戎,139
7,新增,137
8,美国,133
9,疫苗,127
10,防控,125
11,国家,120
12,新冠肺炎,115
13,全球,114
14,工作,108
15,奥密克,105
16,地区,101
17,日本,99
18,本土,98
19,症状,96
20,毒株,95
21,影响,94
22,变异,93
23,病毒,92
24,感染者,92
25,新冠病毒,92
26,核酸检测,89
27,人员,87
28,时间,85
29,戎,82
30,接种,79
31,隔离,77
32,北京,76
33,感染,75
34,非洲,75
35,报告,73
36,世界,73
37,措施,72
38,市场,72
39,阳性,70
40,加拿大,69
41,医院,67
42,合作,66
43,医疗,64
44,异株,64
45,累计,63
46,2021年,63
47,死亡,63
48,报道,62
49,中心,61
50,入境,58
51,健康,57
52,新闻,56
53,发展,56
54,检测,56
55,媒体,56
56,内蒙古,54
57,境外输入,54
58,情况,54
59,风险,53
60,旅游,52
61,满洲里市,51
62,南非,51
63,出院,50
64,发布,49
65,德,48
66,关注,47
67,抗疫,47
68,株,47
69,大连,46
70,24时,46
71,观察,46
72,现有,46
73,关系,46
74,政府,46
75,公司,46
76,中非,46
77,患者,45
78,组织,45
79,呈,44
80,生活,44
81,口罩,43
82,德国,43
83,韩国,43
84,经济,42
85,发现,42
86,服务,42
87,詹姆斯,41
88,总统,40
89,防疫,40
90,调整,39
91,提供,39
92,实施,39
93,国,38
94,岁,38
95,国际,37
96,大学,37
97,记者,36
98,第三,36
99,原因,36
100,显示,35
101,我国,35
102,治愈,35
103,期间,34
104,卫生,34
105,支持,33
106,拜登,33
107,新型,33
108,英国,33
109,管控,32
110,城市,32
111,持续,32
112,治疗,32
113,医学,32
114,企业,32
115,信息,32
116,机构,32
117,做好,32
118,小时,32
119,行业,32
120,传播,31
121,希望,31
122,能力,31
123,人群,31
124,科学,30
125,相关,30
126,中方,30
127,冬奥会,30
128,政策,29
129,下跌,29
130,短缺,29
131,数据,28
132,消息,28
133,活动,28
134,社区,28
135,华人,28
136,人数,28
137,央视,28
138,突变,28
139,酒店,28
140,控制,28
141,自治区,27
142,美元,27
143,波,27
144,法国,27
145,区域,26
146,满洲里,26
147,超,26
148,水平,26
149,专家组,26
150,场所,26
151,这是,26
152,公共,26
153,街道,26
154,国内,26
155,上海,26
156,监测,25
157,应对,25
158,美,25
159,市,25
160,2020年,25
161,大连市,25
162,老人,25
163,流行,25
164,推特,25
165,年轻人,25
166,普京,25
167,证明,24
168,人口,24
169,官方,24
170,圣诞,24
171,就诊,24
172,交通,24
173,增加,24
174,阶段,24
175,建设,23
176,诊断,23
177,利益,23
178,恢复,23
179,变化,23
180,货币,23
181,疾控,23
182,战疫,23
183,劳动力,23
184,重点,22
185,全国,22
186,成功,22
187,禁止,22
188,通报,22
189,会议,22
190,面对,22
191,生产,22
192,机制,22
193,通知,22
194,2019年,22
195,研究,22
196,旅游业,22
197,戎变,22
198,当日,22
199,俄罗斯,22
200,消费者,22
201,艾滋病,22
202,回答,21
203,疑似病例,21
204,习近平,21
205,推动,21
206,投资,21
207,扮演者,21
208,戴,21
209,封国,21
210,免疫,21
211,专家,21
212,计划,21
213,高风险,21
214,管理,21
215,肺炎,21
216,板块,21
217,经历,21
218,增长,21
219,欧洲,21
220,善宇,21
221,轮,21
222,民警,21
223,破防,21
224,2例,20
225,定点,20
226,朋友,20
227,需求,20
228,市民,20
229,恐慌,20
230,佩戴,20
231,论坛,20
232,努力,20
233,视频,20
234,阴性,20
235,员工,20
236,减少,20
237,暂停,20
238,德尔塔,20
239,发热,19
240,卫健委,19
241,筛查,19
242,会诊,19
243,主动,19
244,主席,19
245,发生,19
246,标准,19
247,2021,19
248,0时,19
249,外国,19
250,预防,19
251,联合国,19
252,数字,19
253,四,19
254,资产,19
255,小区,19
256,集团,19
257,数量,19
258,降低,19
259,变种,19
260,重症,19
261,世卫,19
262,近日,18
263,接受,18
264,租金,18
265,迎来,18
266,能源,18
267,正式,18
268,选择,18
269,社会,18
270,发表,18
271,紧急,18
272,外国人,18
273,1988,18
274,最新,18
275,超过,18
276,同比,18
277,落实,18
278,2022年,18
279,援助,18
280,日报,18
281,居民,18
282,扮演,18
283,单位,18
284,当天,18
285,环境,18
286,死亡病例,18
287,人类,18
288,走,17
289,环比,17
290,91,17
291,接触者,17
292,建立,17
293,包括,17
294,联合,17
295,岸田文雄,17
296,旅客,17
297,社交,17
298,冠状,17
299,救治,17
300,热点,17
301,西方,17
302,份,17
303,同期,16
304,推进,16
305,尊重,16
306,产品,16
307,复苏,16
308,成本,16
309,协议,16
310,项目,16
311,找,16
312,圣诞老人,16
313,外交部,16
314,纵火,16
315,毕业,16
316,防护,16
317,辞职,16
318,部门,15
319,分析,15
320,导致,15
321,呼伦贝尔市,15
322,排查,15
323,交流,15
324,时代,15
325,人民,15
326,参加,15
327,人士,15
328,出席,15
329,规模,15
330,目标,15
331,举办,15
332,京,15
333,男子,15
334,英,15
335,公布,15
336,引发,15
337,今日,15
338,结束,15
339,面临,15
340,协会,15
341,赵,15
342,群众,15
343,辽宁,15
344,香港,15
345,吃,15
346,NBA,15
347,观点,15
348,鹅,15
349,总指挥部,14
350,介绍,14
351,这两年,14
352,加速,14
353,连续,14
354,就医,14
355,维护,14
356,稳定,14
357,广播,14
358,留学生,14
359,技术,14
360,构建,14
361,精神,14
362,平台,14
363,国务院,14
364,形势,14
365,武汉,14
366,溯源,14
367,表现,14
368,立坚,14
369,保护,14
370,速度,14
371,启动,14
372,咨询,14
373,感觉,14
374,日常,14
375,年轻,14
376,价格,14
377,印度,14
378,输入,14
379,飞机,14
380,占,14
381,新疆,14
382,名字,14
383,智能,14
384,防范区,14
385,媒体人,14
386,扩散,13
387,时报,13
388,指定,13
389,提升,13
390,指出,13
391,友好,13
392,未来,13
393,医生,13
394,首相,13
395,此前,13
396,病房,13
397,符合,13
398,比赛,13
399,生命,13
400,保障,13
401,工程,13
402,实验室,13
403,精准,13
404,带来,13
405,工具,13
406,调查,13
407,疾病,13
408,指数,13
409,真的,13
410,提示,13
411,去年,13
412,女子,13
413,损失,13
414,接种疫苗,13
415,门诊,13
416,提醒,13
417,隐居,13
418,发布会,12
419,偷走,12
420,电话,12
421,核心,12
422,自由,12
423,至少,12
424,上涨,12
425,力量,12
426,妇女,12
427,编辑,12
428,运营,12
429,核酸,12
430,带,12
431,临床,12
432,做出,12
433,日前,12
434,米,12
435,人次,12
436,回应,12
437,态度,12
438,抗体,12
439,物资,12
440,全省,12
441,含,12
442,报备,12
443,威胁论,12
444,网络,12
445,顺利,12
446,线上,12
447,注册,12
448,豆浆,12
449,直辖市,12
450,兵团,12
451,重症病例,12
452,林书豪,12
453,传统,11
454,网站,11
455,扎赉,11
456,诺尔区,11
457,蔓延,11
458,伙伴,11
459,绿色,11
460,各国,11
461,历史,11
462,留学,11
463,海外,11
464,1例,11
465,重视,11
466,庚杓,11
467,只能,11
468,第八,11
469,开放,11
470,非方,11
471,经验,11
472,配合,11
473,华,11
474,公民,11
475,联防,11
476,联控,11
477,透露,11
478,抵达,11
479,住,11
480,封控,11
481,全市,11
482,本来,11
483,试剂,11
484,直播,11
485,考试,11
486,提前,11
487,共有,11
488,福奇,11
489,一家,11
490,环球,11
491,过程,11
492,全程,11
493,特朗普,11
494,以色列,11
495,群体,11
496,圣诞节,11
497,必利劲,11
498,解决,11
499,作用,11
500,室内,11
501,运输,11
502,儿童,11
503,资料,11
504,想念,11
505,私人,11
506,执勤,11
507,模式,11
508,解除,11
509,意味着,11
510,人工,11
511,旅行,10
512,建交,10
513,50,10
514,战略,10
515,领域,10
516,确保,10
517,第四,10
518,隔离点,10
519,新加坡,10
520,缺席,10
521,携手,10
522,关键,10
523,气候,10
524,挑战,10
525,巴黎,10
526,人民币,10
527,科技,10
528,邀请,10
529,80万,10
530,程度,10
531,北京市,10
532,回,10
533,打脸,10
534,错误,10
535,微博,10
536,意识,10
537,发病,10
538,「,10
539,首次,10
540,身体,10
541,财经,10
542,近期,10
543,澳大利亚,10
544,辽宁省,10
545,院,10
546,黑龙江省,10
547,旅居史,10
548,出门,10
549,来源,10
550,附属,10
551,工作者,10
552,厉害,10
553,进化,10
554,公开,10
555,加密,10
556,爆发,10
557,药,10
558,飞,10
559,航班,10
560,买,10
561,分离,10
562,排名,10
563,洛杉矶,10
564,公告,10
565,压力,10
566,2万亿,10
567,肯定,10
568,样本,10
569,加剧,10
570,方案,10
571,77,10
572,辛苦,10
573,行政区,10
574,位点,10
575,[裂,10
576,开],10
577,爷爷,10
578,训练师,10
579,解答,9
580,租赁,9
581,提出,9
582,角色,9
583,下降,9
584,开幕式,9
585,演讲,9
586,理念,9
587,10亿剂,9
588,第五,9
589,实行,9
590,股市,9
591,代表,9
592,资本,9
593,投资者,9
594,通勤,9
595,香梅花园,9
596,列为,9
597,手机,9
598,不明,9
599,论文,9
600,最终,9
601,事实,9
602,跌,9
603,机会,9
604,主流,9
605,传媒,9
606,多达,9
607,发言人,9
608,药物,9
609,自我,9
610,层,9
611,孩子,9
612,担忧,9
613,送,9
614,拥有,9
615,提高,9
616,搞,9
617,因素,9
618,类似,9
619,师兄,9
620,仿制,9
621,达泊,9
622,西汀,9
623,上市,9
624,系统,9
625,希爱力,9
626,推出,9
627,机票,9
628,现象,9
629,预订,9
630,复学,9
631,国王,9
632,新生儿,9
633,检查,9
634,查验,9
635,通胀,9
636,湖人队,9
637,震荡,9
638,转为,9
639,收到,9
640,浙江,9
641,社,9
642,网民,8
643,平均,8
644,三年,8
645,反弹,8
646,呈现,8
647,全员,8
648,住院,8
649,新华社,8
650,周年,8
651,政治,8
652,坚定,8
653,相互,8
654,正确,8
655,价值,8
656,正义,8
657,短期,8
658,条件,8
659,降幅,8
660,部长级,8
661,命运,8
662,至上,8
663,青年,8
664,通道,8
665,岗位,8
666,现状,8
667,分区,8
668,发〔,8
669,机场,8
670,制作,8
671,A股,8
672,低开,8
673,配置,8
674,改变,8
675,有序,8
676,48,8
677,热线,8
678,浦东,8
679,石家庄,8
680,康复,8
681,允悲,8
682,版本,8
683,武汉市,8
684,日期,8
685,专业,8
686,轨迹,8
687,严守,8
688,空缺,8
689,商场,8
690,季度,8
691,零时,8
692,商务,8
693,韩媒,8
694,146,8
695,状态,8
696,美国人,8
697,预约,8
698,潜在,8
699,军备,8
700,竞赛,8
701,官宣,8
702,封城,8
703,隐居族,8
704,俄,8
705,方法,8
706,总体,8
707,营业,8
708,顾客,8
709,触发,8
710,体育,8
711,指导,8
712,文字,8
713,都会,8
714,2000,8
715,文化,8
716,宣传,8
717,党代会,8
718,甘井子区,8
719,统计,8
720,餐厅,8
721,基因,8
722,有限,8
723,背景,8
724,预报,8
725,接诊,8
726,垃圾袋,8
727,礼服,8
728,典礼,8
729,封控区,8
730,封,8
731,圆桌会,8
732,梅宁华,8
733,本届,8
734,阿富汗,8
735,弹幕,8
736,急性,8
737,主持人,8
738,多西,8
739,涉及,7
740,叠加,7
741,证券,7
742,79,7
743,32,7
744,关联,7
745,塞,7
746,一路,7
747,建议,7
748,深化,7
749,塞方,7
750,方向,7
751,欧盟,7
752,秩序,7
753,全人类,7
754,贸易,7
755,现实,7
756,吉林,7
757,算是,7
758,东京,7
759,注射,7
760,加护,7
761,距离,7
762,区,7
763,主旨,7
764,新时代,7
765,共同体,7
766,嘉宾,7
767,本次,7
768,感谢,7
769,成员,7
770,切实,7
771,大会,7
772,非盟,7
773,项,7
774,培训,7
775,责任,7
776,出口,7
777,金融,7
778,职业,7
779,军事,7
780,训练,7
781,应急,7
782,封锁,7
783,回到,7
784,走势,7
785,美联储,7
786,供应链,7
787,国外,7
788,改善,7
789,绿码,7
790,渠道,7
791,河北,7
792,周末,7
793,天津,7
794,↓↓,7
795,记忆,7
796,抗击,7
797,健康委,7
798,WHO,7
799,主任,7
800,情绪,7
801,昨日,7
802,测温,7
803,城门,7
804,节日,7
805,贝塔,7
806,四川,7
807,游客,7
808,相比,7
809,消杀,7
810,破坏,7
811,逃逸,7
812,有待,7
813,纽约,7
814,助力,7
815,陆续,7
816,分类,7
817,书记,7
818,研发,7
819,放弃,7
820,日子,7
821,致敬,7
822,学生,7
823,取消,7
824,陈,7
825,上午,7
826,居家,7
827,大规模,7
828,暴涨,7
829,值得,7
830,清零,7
831,副作用,7
832,航空,7
833,福清,7
834,工作人员,7
835,培养,7
836,特拉维夫,7
837,汇率,7
838,瑞士,7
839,各项,7
840,危机,7
841,湖人,7
842,动物,7
843,总理,7
844,2022,7
845,急诊,7
846,行情,7
847,台湾,7
848,球员,7
849,流行病,7
850,30号,7
851,实验,7
852,哈尔滨,7
853,电台,7
854,三季度,7
855,主体,7
856,CEO,7
857,执行,6
858,社会面,6
859,初步,6
860,趋势,6
861,呼伦贝尔,6
862,新巴尔虎右旗,6
863,塞浦路斯,6
864,之际,6
865,道路,6
866,对话,6
867,权利,6
868,成果,6
869,就近,6
870,对象,6
871,暂时,6
872,讲话,6
873,对此,6
874,精彩,6
875,真实,6
876,2018年,6
877,派遣,6
878,队员,6
879,500,6
880,设立,6
881,联盟,6
882,100亿,6
883,用于,6
884,大陆,6
885,就业,6
886,六,6
887,学校,6
888,分级,6
889,版,6
890,等级,6
891,开发,6
892,部署,6
893,礼牧周,6
894,快速,6
895,12345,6
896,闫,6
897,跟着,6
898,号,6
899,我市,6
900,加油,6
901,表述,6
902,凌晨,6
903,提到,6
904,新高,6
905,背后,6
906,动荡,6
907,抑制,6
908,纷纷,6
909,突破,6
910,警民,6
911,考生,6
912,体温,6
913,安排,6
914,前所未有,6
915,眼下,6
916,高于,6
917,海鲜,6
918,例行,6
919,记者会,6
920,疑似,6
921,烧,6
922,座,6
923,784,6
924,对抗,6
925,乘坐,6
926,勤,6
927,洗手,6
928,阻断,6
929,军情,6
930,六处,6
931,判断,6
932,大国,6
933,价值观,6
934,创造,6
935,简单,6
936,担心,6
937,钱,6
938,放大镜,6
939,接到,6
940,福克斯,6
941,激增,6
942,献尧,6
943,严峻,6
944,守护,6
945,记得,6
946,之下,6
947,早日,6
948,封闭,6
949,刚刚,6
