id,type,address,lon,lat
1,high_risk,内蒙古自治区满洲里市南区街道,117.38543585768029,49.604098854866066
2,mid_risk,上海市浦东新区三林镇海阳路1080弄香樟苑小区,121.51376197081863,31.163020473264684
3,mid_risk,内蒙古自治区满洲里市扎赉诺尔区第五街道,117.77620630028943,49.44924013872527
4,mid_risk,内蒙古自治区满洲里市扎赉诺尔区第一街道,117.77620630028943,49.44924013872527
5,mid_risk,内蒙古自治区通辽市科尔沁区钱家店镇孔家村,122.40736494128241,43.692588814757016
6,mid_risk,上海市浦东新区花木街道锦绣路1650弄香梅花园一期小区,121.54613806919541,31.217349175070527
7,mid_risk,辽宁省大连市甘井子区中华路街道兴利社区华锦名苑小区10号楼,121.58312723585756,38.96630871726699
8,high_risk,内蒙古自治区满洲里市东山街道,117.48432995195218,49.59247802164778
9,high_risk,内蒙古自治区满洲里市北区街道,117.38543585768029,49.604098854866066
10,mid_risk,辽宁省大连市金普新区站前街道南棉社区南棉路358号楼,121.72393590590221,39.09447380780722
11,high_risk,内蒙古自治区满洲里市扎赉诺尔区第三街道,117.77620630028943,49.44924013872527
12,high_risk,内蒙古自治区满洲里市扎赉诺尔区第四街道,117.77620630028943,49.44924013872527
13,mid_risk,上海市青浦区赵巷镇业文路189弄西郊锦庐小区,121.23486398116917,31.12740784002997
14,mid_risk,云南省德宏傣族景颇族自治州瑞丽市弄岛等秀村会等秀村民小组,97.69276360392271,23.888627676842358
15,high_risk,内蒙古自治区满洲里市兴华街道,117.46590768221454,49.5981751015265
16,mid_risk,云南省德宏傣族景颇族自治州瑞丽市畹町镇国防街片区（东至和平街、南至民主街和环东路、西至正阳路、北至国防街）,98.08044297714152,24.088295110953858
17,mid_risk,辽宁省大连市金普新区先进街道响泉社区万科城小区D区11号楼,121.74230625358125,39.09508984312837
18,mid_risk,内蒙古自治区满洲里市扎赉诺尔区第二街道,117.77620630028943,49.44924013872527
19,up_high_risk,内蒙古自治区满洲里市扎赉诺尔区第三街道,117.77620630028943,49.44924013872527
20,up_high_risk,内蒙古自治区满洲里市扎赉诺尔区第四街道,117.77620630028943,49.44924013872527
21,up_high_risk,内蒙古自治区满洲里市兴华街道,117.46590768221454,49.5981751015265
