id,content,count
1,疫情,584
2,病例,445
3,中国,363
4,确诊,361
5,视频,299
6,美国,267
7,人员,254
8,工作,218
9,微博,212
10,核酸检测,212
11,防控,204
12,疫苗,196
13,新增,186
14,新冠,184
15,新冠肺炎,162
16,大连,161
17,接种,159
18,地区,151
19,1例,134
20,本土,129
21,北京,129
22,报告,126
23,抗疫,126
24,隔离,121
25,症状,120
26,中心,116
27,时间,112
28,成都,111
29,记者,107
30,境外输入,107
31,感染者,104
32,健康,103
33,发布,102
34,累计,101
35,工作人员,98
36,出院,96
37,新闻,95
38,核酸,94
39,活动,94
40,病毒,90
41,2021年,89
42,做好,87
43,学生,86
44,观察,86
45,防疫,83
46,新加坡,83
47,价格,80
48,国家,79
49,医院,78
50,期间,78
51,小区,77
52,卫生,77
53,医学,76
54,大连市,73
55,辽宁,73
56,天气,73
57,阳性,71
58,社区,70
59,发展,70
60,风险,70
61,24时,69
62,检测,68
63,四川,68
64,居民,66
65,现有,65
66,死亡,65
67,学校,63
68,街道,63
69,阴性,62
70,感染,62
71,食堂,61
72,社会,60
73,现场,60
74,市场,59
75,全球,59
76,河南,59
77,情况,58
78,治愈,57
79,岁,57
80,城市,57
81,国际,56
82,美,56
83,生活,56
84,经济,56
85,斤,56
86,发现,55
87,上海,55
88,相关,54
89,医护,54
90,筛查,54
91,患者,54
92,小时,54
93,建设,54
94,新冠病毒,54
95,生产,53
96,管控,52
97,管理,52
98,件,52
99,单位,52
100,世界,52
101,报道,52
102,封控,51
103,服务,51
104,应对,51
105,疑似病例,51
106,群众,50
107,居家,50
108,成都市,50
109,车辆,50
110,学习,50
111,印度,49
112,大学,49
113,发生,49
114,高风险,49
115,羊肉,49
116,影响,48
117,辛集市,48
118,加油,48
119,庄河市,48
120,接触者,48
121,包括,47
122,轮,47
123,战疫,47
124,证明,47
125,通报,47
126,措施,47
127,乘坐,47
128,收到,47
129,市民,46
130,温暖,46
131,重点,45
132,主动,44
133,区,44
134,调整,44
135,人民,44
136,区域,43
137,当日,43
138,疾控,43
139,死亡病例,43
140,2例,42
141,政治,42
142,媒体,42
143,河北,42
144,楼,42
145,口罩,41
146,网友,41
147,寒潮,41
148,返回,41
149,武契奇,41
150,民警,41
151,提供,40
152,选择,40
153,消杀,40
154,公交车,39
155,汤,39
156,员工,39
157,接受,39
158,这是,39
159,药物,39
160,临床,39
161,通知,39
162,解除,38
163,考试,38
164,江西,37
165,全员,37
166,自治区,37
167,雪,37
168,外出,36
169,一线,36
170,转为,36
171,ECMO,36
172,深泽县,36
173,送,35
174,市,35
175,专业,35
176,家中,35
177,物资,35
178,新疆,35
179,紧急,34
180,全国,34
181,安排,34
182,收费站,34
183,风雪,33
184,数据,33
185,下午,33
186,上饶市,33
187,黑河市,33
188,降低,33
189,辆,33
190,直辖市,33
191,兵团,33
192,云南,33
193,重症病例,33
194,教学,33
195,人群,32
196,志愿者,32
197,黑龙江,32
198,关注,32
199,计划,32
200,变化,32
201,轨迹,32
202,塞尔维亚,32
203,通告,32
204,公安,32
205,解封,32
206,西部,32
207,治疗,31
208,环球,31
209,庄河,31
210,基础,31
211,高速,31
212,成本,31
213,信息,31
214,司机,31
215,教育,31
216,专家,31
217,决策,31
218,确保,31
219,恢复,30
220,最新,30
221,医疗,30
222,政府,30
223,消息,30
224,组织,30
225,部门,30
226,人数,30
227,制作,30
228,成功,30
229,指导,30
230,持续,29
231,全市,29
232,第三剂,29
233,凌晨,29
234,昌平区,29
235,大规模,28
236,国务院,28
237,红星,28
238,封闭,28
239,含,28
240,片酬,28
241,购片,28
242,四,28
243,关系,28
244,罚款,28
245,默克尔,28
246,男,28
247,接种疫苗,27
248,演员,27
249,支持,27
250,总统,27
251,总指挥部,27
252,领导,27
253,传播,27
254,技术,27
255,公司,27
256,辉瑞,27
257,国内,27
258,北京市,27
259,冠状,27
260,设备,27
261,烹饪,27
262,记,27
263,甘肃,26
264,39,26
265,石家庄,26
266,拜登,26
267,新京报,26
268,电视剧,26
269,电视台,26
270,新型,26
271,肺炎,26
272,朋友,26
273,清雪,26
274,采样,25
275,抗击,25
276,落实,25
277,显示,25
278,美国人,25
279,综合,25
280,国药,25
281,阿富汗,25
282,粤抗,25
283,检查,25
284,提前,25
285,线上,25
286,定点,24
287,超过,24
288,回家,24
289,希望,24
290,链接,24
291,责任,24
292,设施,24
293,推动,24
294,单集,24
295,接触,24
296,带,24
297,国,24
298,50,24
299,感觉,24
