id,area,confirmed,confirmedRelative,crued,curConfirm,curedPercent,died,diedPercent
1,亚洲,80127795,89872,77258017,1691351,96.4%,1178427,1.5%
2,欧洲,66731721,234280,59542388,5854932,89.2%,1334401,2.0%
3,非洲,8615486,3716,7963590,431497,92.4%,220399,2.6%
4,大洋洲,328278,1587,278956,45429,85.0%,3893,1.2%
5,北美洲,57039639,126113,45881172,9995291,80.4%,1163176,2.0%
6,南美洲,38577689,13536,36704051,700012,95.1%,1173626,3.0%
7,其他,712,0,699,0,98.2%,13,1.8%
