id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
31,圣基茨和尼维斯,5530,0,5484,4,-3,99.2%,3,42,0.8%,0,1
32,特克斯和凯科斯群岛,5867,0,5787,44,0,98.6%,0,36,0.6%,0,1
33,几内亚比绍,8027,21,7013,847,-3,87.4%,24,167,2.1%,0,1
34,马里,30391,2,29533,136,-18,97.2%,20,722,2.4%,0,1
35,利比亚,496778,857,471202,19292,-1890,94.9%,2740,6284,1.3%,7,1
36,老挝,143486,273,7660,135200,273,5.3%,0,626,0.4%,0,1
37,伯利兹,56816,79,54992,1174,-33,96.8%,112,650,1.1%,0,1
38,缅甸,592139,2346,540241,32523,639,91.2%,1703,19375,3.3%,4,1
39,多米尼克,11108,0,10712,339,0,96.4%,0,57,0.5%,0,1
40,莫桑比克,225080,16,219863,3024,-192,97.7%,208,2193,1.0%,0,1
41,叙利亚,54744,89,47525,4137,-112,86.8%,197,3082,5.6%,4,1
42,马恩岛,23099,125,22464,556,76,97.3%,49,79,0.3%,0,1
43,巴布亚新几内亚,41421,45,39905,878,-325,96.3%,370,638,1.5%,0,1
44,厄立特里亚,9705,3,9598,4,0,98.9%,3,103,1.1%,0,1
45,乌干达,163316,35,100057,59671,9,61.3%,26,3588,2.2%,0,1
46,安哥拉,98746,5,96680,166,5,97.9%,0,1900,1.9%,0,1
47,东帝汶,22736,39,22291,316,-54,98.0%,92,129,0.6%,1,1
48,新喀里多尼亚,56188,646,48247,7640,207,85.9%,438,301,0.5%,1,1
49,马达加斯加,63659,0,58677,3616,0,92.2%,0,1366,2.1%,0,1
50,津巴布韦,237503,491,227008,5099,153,95.6%,338,5396,2.3%,0,1
51,佛得角,55889,1,55416,72,0,99.2%,1,401,0.7%,0,1
52,蒙特塞拉特,164,0,161,1,0,98.2%,0,2,1.2%,0,1
53,海地,30350,0,25230,4300,0,83.1%,0,820,2.7%,0,1
54,尼日尔,8759,2,8433,19,1,96.3%,1,307,3.5%,0,1
55,乍得,7255,0,4874,2191,0,67.2%,0,190,2.6%,0,1
56,萨尔瓦多,156364,0,132410,19877,-3,84.7%,0,4077,2.6%,3,1
57,尼加拉瓜,18105,101,4225,13659,100,23.3%,0,221,1.2%,1,1
58,斐济,63999,69,62008,1157,-31,96.9%,100,834,1.3%,0,1
59,毛里求斯,31996,265,28301,2909,-442,88.5%,707,786,2.5%,0,1
60,赞比亚,313394,453,307667,1770,220,98.2%,230,3957,1.3%,3,1
61,吉布提,15547,0,15354,4,0,98.8%,0,189,1.2%,0,1
62,吉尔吉斯斯坦,200576,29,195468,2148,-67,97.5%,94,2960,1.5%,2,1
63,巴巴多斯,55543,220,53621,1606,-340,96.5%,560,316,0.6%,0,1
64,黑山,230512,156,226485,1345,-113,98.3%,267,2682,1.2%,2,1
65,冈比亚,11939,0,11559,15,0,96.8%,0,365,3.1%,0,1
66,格陵兰岛,11759,32,2761,8979,31,23.5%,0,19,0.2%,1,1
67,贝宁,26567,0,25506,898,0,96.0%,0,163,0.6%,0,1
68,索马里,26351,38,13182,11821,38,50.0%,0,1348,5.1%,0,1
69,坦桑尼亚,33620,0,183,32639,0,0.5%,0,798,2.4%,0,1
70,利比里亚,7384,0,5747,1343,0,77.8%,0,294,4.0%,0,1
71,圭亚那合作共和国,62971,25,61327,422,-23,97.4%,48,1222,1.9%,0,1
72,马约特,36662,0,2964,33511,0,8.1%,0,187,0.5%,0,1
73,巴哈马,33150,11,31909,470,3,96.3%,8,771,2.3%,0,1
74,乌兹别克斯坦,236687,95,233609,1441,-223,98.7%,317,1637,0.7%,1,1
75,瓜德罗普,126642,0,2250,123555,0,1.8%,0,837,0.7%,0,1
76,开曼群岛,19373,0,8553,10803,0,44.1%,0,17,0.1%,0,1
77,刚果（布）,24020,0,20178,3464,0,84.0%,0,378,1.6%,0,1
78,中非共和国,14225,0,6859,7253,0,48.2%,0,113,0.8%,0,1
79,塞舌尔,39403,67,38923,317,-125,98.8%,192,163,0.4%,0,1
80,赤道几内亚,15885,0,15664,38,0,98.6%,0,183,1.2%,0,1
81,纳米比亚,157275,0,152787,479,0,97.1%,0,4009,2.5%,0,1
82,卢旺达,129533,14,45522,82554,14,35.1%,0,1457,1.1%,0,1
83,斯威士兰,69211,31,67696,125,16,97.8%,15,1390,2.0%,0,1
84,毛里塔尼亚,58638,5,57618,41,-2,98.3%,7,979,1.7%,0,1
85,阿鲁巴,33684,0,33418,55,0,99.2%,0,211,0.6%,0,1
86,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
87,苏里南,78353,78,49359,27677,77,63.0%,1,1317,1.7%,0,1
88,库拉索,39016,16,38467,288,-11,98.6%,27,261,0.7%,0,1
89,圣卢西亚,22729,18,22257,112,-48,97.9%,66,360,1.6%,0,1
90,圣文森特和格林纳丁斯,6741,0,6623,12,0,98.2%,0,106,1.6%,0,1
91,安提瓜和巴布达,7449,10,7284,30,-13,97.8%,23,135,1.8%,0,1
92,危地马拉,780815,3824,723682,40123,-2997,92.7%,6782,17010,2.2%,39,1
93,乌拉圭,846868,1938,821270,18593,-2135,97.0%,4067,7005,0.8%,6,1
94,委内瑞拉,515762,458,504117,6004,-113,97.7%,568,5641,1.1%,3,1
95,苏丹,61512,30,40329,17273,29,65.6%,0,3910,6.4%,1,1
96,几内亚,36397,0,32939,3018,0,90.5%,0,440,1.2%,0,1
97,埃塞俄比亚,468786,43,419509,41810,-1360,89.5%,1402,7467,1.6%,1,1
98,哈萨克斯坦,1303063,260,1272470,16973,-1000,97.7%,1250,13620,1.0%,10,1
99,肯尼亚,323002,0,303296,14066,0,93.9%,0,5640,1.7%,0,1
100,特立尼达和多巴哥,128691,378,102736,22318,-48,79.8%,422,3637,2.8%,4,1
101,加蓬,47543,0,46561,679,0,97.9%,0,303,0.6%,0,1
102,加纳,159891,217,157782,667,58,98.7%,159,1442,0.9%,0,1
103,法属波利尼西亚,67651,952,33500,33510,950,49.5%,0,641,0.9%,2,1
104,古巴,1070730,0,1059900,2334,0,99.0%,0,8496,0.8%,0,1
105,留尼汪岛,302162,10036,289069,12427,-4874,95.7%,14884,666,0.2%,26,1
106,科特迪瓦,81518,0,80063,661,0,98.2%,0,794,1.0%,0,1
107,洪都拉斯,413699,1521,128408,274506,1138,31.0%,325,10785,2.6%,58,1
108,玻利维亚,893775,117,792419,79913,-796,88.7%,910,21443,2.4%,3,1
109,圣马丁岛,9569,8,9436,48,5,98.6%,3,85,0.9%,0,1
110,圣巴泰勒米岛,3758,0,462,3290,0,12.3%,0,6,0.2%,0,1
111,牙买加,128079,67,77593,47672,66,60.6%,0,2814,2.2%,1,1
112,土耳其,14206121,59885,13505997,605287,-11863,95.1%,71545,94837,0.7%,203,1
113,刚果（金）,86039,21,50930,33774,21,59.2%,0,1335,1.6%,0,1
114,巴拿马,756085,355,743384,4603,-571,98.3%,916,8098,1.1%,10,1
115,蒙古国,465094,255,313256,149666,254,67.4%,0,2172,0.5%,1,1
116,布基纳法索,20751,0,20309,67,0,97.9%,0,375,1.8%,0,1
117,塞浦路斯,326611,1986,124370,201382,1985,38.1%,0,859,0.3%,1,1
118,文莱,76534,3887,40782,35617,1773,53.3%,2112,135,0.2%,2,1
119,马提尼克,115951,3050,104,114952,3031,0.1%,0,895,0.8%,19,1
120,法属圭亚那,77751,81,11254,66106,81,14.5%,0,391,0.5%,0,1
121,法罗群岛,34237,0,7693,26516,0,22.5%,0,28,0.1%,0,1
122,阿尔巴尼亚,271825,139,266301,2050,-295,98.0%,431,3474,1.3%,3,1
123,孟加拉国,1945765,732,1831577,85130,-4100,94.1%,4824,29058,1.5%,8,1
124,保加利亚,1096194,2641,848026,212472,-812,77.4%,3397,35696,3.3%,56,1
125,摩尔多瓦,502956,586,478895,12819,-329,95.2%,903,11242,2.2%,12,1
126,马尔代夫,171114,463,155973,14844,-106,91.2%,569,297,0.2%,0,1
127,巴拉圭,642573,417,611450,12701,-606,95.2%,998,18422,2.9%,25,1
128,马耳他,71581,94,69788,1186,23,97.5%,70,607,0.8%,1,1
129,哥斯达黎加,811040,2203,679146,123837,-3543,83.7%,5736,8057,1.0%,10,1
130,哥伦比亚,6067023,1218,5893989,34135,-836,97.1%,1967,138899,2.3%,87,1
131,多哥,36812,2,36418,122,-2,98.9%,4,272,0.7%,0,1
132,秘鲁,3520604,1461,1720665,1589088,1389,48.9%,0,210851,6.0%,72,1
133,斯洛伐克,1482354,12763,1288400,175343,-7184,86.9%,19910,18611,1.3%,37,1
134,喀麦隆,119240,0,117089,228,0,98.2%,0,1923,1.6%,0,1
135,梵蒂冈,29,0,28,1,0,96.6%,0,0,0.0%,0,1
136,塞尔维亚,1916707,0,1819694,81698,0,94.9%,0,15315,0.8%,0,1
137,直布罗陀,15526,60,14926,499,6,96.1%,54,101,0.7%,0,1
138,不丹,13846,398,9640,4200,-223,69.6%,621,6,0.0%,0,1
139,列支敦士登,12319,127,11770,471,42,95.5%,85,78,0.6%,0,1
140,巴勒斯坦,577486,356,561340,10879,-1929,97.2%,2267,5267,0.9%,18,1
141,南非,3677686,1649,3552788,25440,-6299,96.6%,7930,99458,2.7%,18,1
142,波黑,371846,351,192218,164123,326,51.7%,0,15505,4.2%,25,1
143,匈牙利,1796982,3539,1610315,142456,-7620,89.6%,11076,44211,2.5%,83,1
144,斯洛文尼亚,898947,1866,862051,30559,-2884,95.9%,4741,6337,0.7%,9,1
145,波兰,5708827,14733,5099515,497182,636,89.3%,13819,112130,2.0%,278,1
146,阿根廷,8912317,3520,8694508,91419,-3119,97.6%,6534,126390,1.4%,105,1
147,智利,3098110,21819,2125958,929741,-6812,68.6%,28601,42411,1.4%,30,1
148,乌克兰,4809624,0,4058020,646099,0,84.4%,0,105505,2.2%,0,1
149,沙特阿拉伯,746473,476,725792,11677,-244,97.2%,719,9004,1.2%,1,1
150,突尼斯,999441,0,953587,18030,0,95.4%,0,27824,2.8%,0,1
151,塞内加尔,85729,13,83683,86,0,97.6%,13,1960,2.3%,0,1
152,拉脱维亚,682118,10574,551818,125001,-547,80.9%,11093,5299,0.8%,28,1
153,摩洛哥,1161290,156,1141932,3356,-544,98.3%,694,16002,1.4%,6,1
154,约旦,1638228,0,1546429,77950,0,94.4%,0,13849,0.8%,0,1
155,葡萄牙,3282457,0,2787805,473541,0,84.9%,0,21111,0.6%,0,1
156,安道尔,38249,166,37520,578,-148,98.1%,314,151,0.4%,0,1
157,印度尼西亚,5667355,40920,4986391,531696,-2391,88.0%,42935,149268,2.6%,376,1
158,捷克,3608535,11663,3474694,95054,5963,96.3%,5644,38787,1.1%,56,1
159,多米尼加,575157,356,568947,1840,-127,98.9%,482,4370,0.8%,1,1
160,亚美尼亚,420757,342,404157,8095,-428,96.1%,755,8505,2.0%,15,1
161,爱尔兰,1307062,3298,1176487,124054,-574,90.0%,3861,6521,0.5%,11,1
162,卢森堡,184862,625,174278,9591,614,94.3%,10,993,0.5%,1,1
163,厄瓜多尔,833291,0,443880,354162,0,53.3%,0,35249,4.2%,0,1
164,卡塔尔,357764,291,354367,2727,-57,99.1%,348,670,0.2%,0,1
165,圣马力诺,14369,0,13994,263,0,97.4%,0,112,0.8%,0,1
166,摩纳哥,9473,34,9241,181,-3,97.6%,37,51,0.5%,0,1
167,冰岛,135747,2536,75685,59997,2536,55.8%,0,65,0.0%,0,1
168,墨西哥,5534086,13115,4809799,405452,-1781,86.9%,14514,318835,5.8%,382,1
169,阿塞拜疆,787367,0,769746,8167,0,97.8%,0,9454,1.2%,0,1
170,白俄罗斯,925515,2169,915723,3271,-974,98.9%,3130,6521,0.7%,13,1
171,新西兰,166098,24106,19263,146779,23971,11.6%,135,56,0.0%,0,1
172,立陶宛,918569,6321,828211,81874,-8672,90.2%,15009,8484,0.9%,0,1
173,尼日利亚,254598,10,249138,2318,-1,97.9%,11,3142,1.2%,0,1
174,埃及,486381,1322,416471,45778,-722,85.6%,2008,24132,5.0%,36,1
175,荷兰,6446603,48489,4538187,1886834,-72784,70.4%,121261,21582,0.3%,12,1
176,爱沙尼亚,507711,5065,390415,115029,2473,76.9%,2583,2267,0.4%,9,1
177,丹麦,2670624,19357,2324482,341455,-21185,87.0%,40504,4687,0.2%,38,1
178,罗马尼亚,2754730,6832,2536050,154898,-7324,92.1%,14066,63782,2.3%,90,1
179,北马其顿,298195,476,285907,3252,-65,95.9%,524,9036,3.0%,17,1
180,挪威,1279169,14919,88952,1188553,14918,7.0%,0,1664,0.1%,1,1
181,格鲁吉亚,1619274,3840,1529623,73377,-884,94.5%,4692,16274,1.0%,32,1
182,巴基斯坦,1511754,765,1449060,32457,-1218,95.9%,1961,30237,2.0%,22,1
183,希腊,2454429,17208,2248111,180346,-21715,91.6%,38869,25972,1.1%,54,1
184,阿尔及利亚,265079,74,177672,80564,-1,67.0%,70,6843,2.6%,5,1
185,瑞士,2852838,23645,2256659,582927,5500,79.1%,18133,13252,0.5%,12,1
186,克罗地亚,1060078,2510,1032892,12041,1351,97.4%,1138,15145,1.4%,21,1
187,奥地利,2775589,39493,2478168,282497,8811,89.3%,30635,14924,0.5%,47,1
188,阿曼,383874,1145,371874,7752,-1011,96.9%,2154,4248,1.1%,2,1
189,阿富汗,174214,194,157199,9396,-65,90.2%,251,7619,4.4%,8,1
190,巴林,519584,2752,491996,26133,1201,94.7%,1550,1455,0.3%,1,1
191,科威特,620980,0,610295,8145,0,98.3%,0,2540,0.4%,0,1
192,伊拉克,2305083,1267,2248816,31254,-1090,97.6%,2343,25013,1.1%,14,1
193,黎巴嫩,1072537,1986,682977,379445,1973,63.7%,0,10115,0.9%,13,1
194,以色列,3651231,6794,3577832,63162,-4156,98.0%,10930,10237,0.3%,20,1
195,伊朗,7073747,6234,6696494,239814,-6345,94.7%,12376,137439,1.9%,203,1
196,巴西,28842160,23545,26668010,1524098,-146361,92.5%,169632,650052,2.3%,274,1
197,比利时,3563841,6527,3098068,435574,-31822,86.9%,38329,30199,0.8%,20,1
198,西班牙,11054888,58561,9739955,1214896,-439431,88.1%,497519,100037,0.9%,473,1
199,瑞典,2453936,3282,2207390,229155,-21520,90.0%,24688,17391,0.7%,114,1
200,俄罗斯,16685850,97455,14102684,2229155,-86859,84.5%,183530,354011,2.1%,784,1
201,英国,19029321,98867,17537214,1330403,11034,92.2%,87564,161704,0.8%,269,1
202,意大利,12867918,47136,11651094,1061610,-26704,90.5%,73607,155214,1.2%,233,1
203,印度,42945160,7554,42353620,77121,-6761,98.6%,14123,514419,1.2%,192,1
204,菲律宾,3664905,861,3557909,50458,-765,97.1%,1573,56538,1.5%,53,1
205,芬兰,664588,1116,46000,616204,1115,6.9%,0,2384,0.4%,1,1
206,斯里兰卡,647699,914,609292,22140,724,94.1%,168,16267,2.5%,22,1
207,柬埔寨,131372,415,125029,3310,-35,95.2%,450,3033,2.3%,0,1
208,尼泊尔,977269,123,957808,7517,-201,98.0%,321,11944,1.2%,3,1
209,加拿大,3303785,3569,3155407,111649,1174,95.5%,2359,36729,1.1%,36,1
210,德国,15173170,157839,11696600,3352594,-73134,77.1%,230700,123976,0.8%,273,1
211,越南,3709481,114144,2516785,1152244,73126,67.8%,40932,40452,1.1%,86,1
212,法国,22840306,79794,21233516,1468028,-99820,93.0%,179405,138762,0.6%,209,1
213,美国,80770604,50581,53945789,25845090,-182214,66.8%,230543,979725,1.2%,2252,1
214,澳大利亚,3297247,25270,3052327,239601,-3722,92.6%,28929,5319,0.2%,63,1
215,马来西亚,3496090,0,3169669,293479,0,90.7%,0,32942,0.9%,0,1
216,日本,5221427,72618,4419826,777200,-7920,84.6%,80301,24401,0.5%,237,1
217,新加坡,767663,24080,701170,65453,6864,91.3%,17205,1040,0.1%,11,1
218,泰国,2958162,22197,2711678,223411,3059,91.7%,19093,23073,0.8%,45,1
