id,content,count
1,疫情,289
2,过年,70
3,核酸,66
4,杭州,61
5,北京,61
6,][,51
7,春节,51
8,隔离,48
9,希望,47
10,天津,47
11,防控,46
12,加油,46
13,快乐,43
14,工作,39
15,除夕,39
16,给予,39
17,虎年,38
18,处分,38
19,新年,37
20,党内,36
21,抗疫,34
22,警告,34
23,人员,33
24,2022年,32
25,回家,31
26,吃,30
27,健康,30
28,虎,30
29,新冠,29
30,时间,28
31,新春,27
32,新增,26
33,期间,25
34,年夜饭,24
35,平安,23
36,确诊病例,23
37,小时,23
38,2022,23
39,家人,23
40,核酸检测,22
41,福气,22
42,防疫,21
43,生活,21
44,中心,21
45,中国,20
46,结束,20
47,市场,20
48,朋友,20
49,怡海,20
50,大年初一,19
51,早日,19
52,⃣,19
53,病例,18
54,辛苦,18
55,真的,18
56,一线,17
57,送,17
58,工作人员,17
59,医院,16
60,晚上,16
61,回,16
62,明天,16
63,公司,16
64,服务,16
65,身体,16
66,新冠肺炎,16
67,纪委,16
68,开学,16
69,坚守,15
70,确诊,15
71,西安,15
72,小区,14
73,游客,14
74,报告,14
75,感谢,14
76,解封,14
77,情况,14
78,责任,14
79,西安市,14
80,玉泉营,14
81,纳达尔,14
82,萧山,13
83,人民,13
84,虎虎生威,13
85,做好,13
86,累计,13
87,在家,13
88,祝福,13
89,富阳,13
90,集团,13
91,部门,13
92,党委,13
93,️,13
94,护士,13
95,患者,13
96,[泪,12
97,国家,12
98,主任,12
99,进口,12
100,冷链,12
101,境外输入,12
102,父母,12
103,到来,12
104,祝,12
105,时代,12
106,通知,12
107,社区,12
108,电影,12
109,上海,12
110,正式,12
111,拳头,12
112,快快,11
113,买,11
114,传播,11
115,发现,11
116,记者,11
117,带,11
118,记录,11
119,志愿者,11
120,发展,11
121,奥密克戎,11
122,武汉,11
123,书记,11
124,第三,11
125,错峰,11
126,春季,11
127,报到,11
128,感染,11
129,本土,11
130,出院,11
131,地区,11
132,电话,11
133,超话,10
134,庆,10
135,努力,10
136,口罩,10
137,微笑,10
138,故事,10
139,配合,10
140,地域,10
141,果蔬,10
142,批发,10
143,合作,10
144,监督,10
145,免职,10
146,街道,10
147,顺利,10
148,中小学,10
149,疾控,10
150,市民,10
151,高风险,10
152,症状,10
153,消毒,9
154,四,9
155,妈妈,9
156,身边,9
157,经历,9
158,拜年,9
159,关注,9
160,无症状感染者,9
161,微博,9
162,感觉,9
163,预约,9
164,措施,9
165,春晚,9
166,经济,9
167,精彩,9
168,鲜花,9
169,冷库,9
170,东方,9
171,相关,9
172,丰台,9
173,封控,9
174,[心,9
175,年级,9
176,上课,9
177,落实,9
178,管控,9
179,配送,9
180,杭州市,8
181,日报,8
182,这是,8
183,鼓掌,8
184,全员,8
185,景区,8
186,食品,8
187,24时,8
188,散去,8
189,喜乐,8
190,原因,8
191,迎来,8
192,包,8
193,提前,8
194,活动,8
195,无恙,8
196,医护,8
197,封,8
198,迎战,8
199,2021年,8
200,阴性,8
201,问责,8
202,通报,8
203,房山区,8
204,监管,8
205,到位,8
206,市,8
207,京农,8
208,单位,8
209,检查,8
210,供应链,8
211,副书记,8
212,酒店,8
213,感动,8
214,河北,8
215,小学,8
216,防护服,8
217,建设,8
218,48,8
219,澳门,8
220,国,8
221,怡海花园,8
222,付出,8
223,采样,8
224,风险,8
225,期待,7
226,研究,7
227,忙,7
228,大年,7
229,穿着,7
230,陪,7
231,凌晨,7
232,今日,7
233,宝宝,7
234,恢复,7
235,健康码,7
236,经理,7
237,免费,7
238,胸,7
239,视频,7
240,好多,7
241,价值,7
242,奋斗,7
243,主动,7
244,事业,7
245,大吉,7
246,丰台区,7
247,履行,7
248,副,7
249,腊月,7
250,悲],7
251,团聚,7
252,回来,7
253,发布,7
254,教育局,7
255,裂开,7
256,提示,7
257,病毒,7
258,病房,7
259,居家,7
260,安排,7
261,幸福,7
262,三峰村,6
263,村,6
264,字,6
265,离开,6
266,治疗,6
267,！！,6
268,邮件,6
269,话筒,6
270,密切接触者,6
271,岁月,6
272,虎爪,6
273,许愿,6
274,喝,6
275,城市,6
276,津南区,6
277,距离,6
278,昨天,6
279,徐悲鸿,6
280,纪念馆,6
281,观众,6
282,出示,6
283,北京市,6
284,山河,6
285,致敬,6
286,上市,6
287,牛年,6
288,企业,6
289,持续,6
290,冬奥会,6
291,公共,6
292,返,6
293,特色,6
294,一批,6
295,杨某波,6
296,经营,6
297,政务,6
298,撤职,6
299,管理局,6
300,党组,6
301,局长,6
302,二十八,6
303,第四,6
304,[笑cry,6
305,上班,6
306,爸爸,6
307,计划,6
308,聚餐,6
309,可爱,6
310,桌,6
311,生产,6
312,学期,6
313,中学,6
314,星期日,6
315,执行,6
316,人数,6
317,治愈,6
318,医学,6
319,泪],6
320,在外,6
321,动物园,6
322,证明,6
323,京,6
324,家乡,6
325,摩,6
326,发布会,6
327,接应,6
328,走,6
329,大学,6
330,透析,6
331,区,6
332,梅德韦德夫,6
333,后遗症,6
334,劳动力,6
335,新冠病毒,5
336,往后,5
337,班,5
338,连续,5
339,收到,5
340,大年三十,5
341,面对,5
342,难忘,5
343,允悲,5
344,老家,5
345,机会,5
346,好好,5
347,节日,5
348,度过,5
349,假期,5
350,辖区,5
351,拆,5
352,1例,5
353,浙江,5
354,增,5
355,实施,5
356,好几,5
357,找到,5
358,跨年,5
359,负,5
360,感受,5
361,津南,5
362,滚出,5
363,下午,5
364,影响,5
365,饺子,5
366,微信,5
367,去年,5
368,开放,5
369,停止,5
370,实行,5
371,体温,5
372,防护,5
373,！！！,5
374,河南,5
375,变局,5
376,创新,5
377,动力,5
378,精神,5
379,英雄,5
380,温暖,5
381,美好,5
382,快点,5
383,日子,5
384,爱情,5
385,穿越,5
386,早点,5
387,承担,5
388,政府,5
389,原地,5
390,好像,5
391,外地,5
392,一家,5
393,三口,5
394,午饭,5
395,阖家团圆,5
396,🎆,5
397,家庭,5
398,超过,5
399,戴,5
400,菜,5
401,明年,5
402,指挥部,5
403,预防,5
404,雪,5
405,男友,5
406,走廊,5
407,广东,5
408,含,5
409,疑似病例,5
410,观察,5
411,笑cry,5
412,物资,5
413,永远,5
414,行程卡,5
415,聚集,5
416,政策,5
417,提供,5
418,!,5
419,形势,5
420,报备,5
421,防范区,5
422,关系,5
423,新闻,5
424,终于,5
425,物品,5
426,声音,5
427,全国,5
428,等待,5
429,有人,5
430,疫苗,5
431,科学,5
432,联赛,5
433,德国,5
434,交警,5
435,冠军,5
436,工人,5
437,茶水,4
438,捅,4
439,哭,4
440,萧山区,4
441,村干部,4
442,做出,4
443,白天,4
444,八点,4
445,红码,4
446,1818,4
447,黄金眼,4
448,网络,4
449,送给,4
450,成年人,4
451,份,4
452,排队,4
453,票,4
454,保障,4
455,祥和,4
456,巡逻,4
457,守护,4
458,维护,4
459,和谐,4
460,层层,4
461,层,4
462,圈,4
463,深圳,4
464,0-24时,4
465,小哥,4
466,队伍,4
467,大厅,4
468,感恩,4
469,烟花,4
470,心],4
471,虎],4
472,热情,4
473,好久,4
474,出门,4
475,[求,4
476,到家,4
477,晚饭,4
478,少女,4
479,鼓励,4
480,岁,4
481,●,4
482,参观,4
483,门票,4
484,佩戴,4
485,博物馆,4
486,推动,4
487,失望,4
488,今晚,4
489,啊啊,4
490,工作者,4
491,上门,4
492,三十,4
493,春天,4
494,发出,4
495,邀请,4
496,脚步,4
497,面临,4
498,成立,4
499,行业,4
500,社会,4
501,照顾,4
502,未来,4
503,时刻,4
504,加油[,4
505,馋嘴,4
506,交通,4
507,一刀切,4
508,提升,4
509,解释,4
510,二哈][,4
511,国产,4
512,文化,4
513,监委,4
514,消息,4
515,扩散,4
516,违法,4
517,涉及,4
518,供销,4
519,总社,4
520,下属,4
521,上级,4
522,西南,4
523,管理,4
524,园区,4
525,责令,4
526,作出,4
527,深刻,4
528,书面,4
529,所长,4
530,副区长,4
531,产业,4
532,暖宝宝,4
533,同志,4
534,跑,4
535,真心,4
536,🙏,4
537,突如其来,4
538,医务,4
539,活,4
540,炖,4
541,牛肉,4
542,同事,4
543,⃣️,4
544,🌟,4
545,早早,4
546,仪式,4
547,call,4
548,幼儿园,4
549,全市,4
550,初三,4
551,胡,4
552,镜头,4
553,迎接,4
554,转为,4
555,黑龙江,4
556,现有,4
557,36,4
558,行政区,4
559,死亡,4
560,喜欢,4
561,顺遂,4
562,秦岭,4
563,野生,4
564,大数据,4
565,点赞,4
566,优惠,4
567,提醒,4
568,习近平,4
569,建交,4
570,指出,4
571,参加,4
572,除夕夜,4
573,开车,4
574,紧张,4
575,疫区,4
576,央视,4
577,集体,4
578,部队,4
579,听到,4
580,物质,4
581,放弃,4
582,节假日,4
583,岗位,4
584,放假,4
585,师生,4
586,战胜,4
587,昨晚,4
588,吃完,4
589,医生,4
590,减少,4
591,打烊,4
592,回到,4
593,发生,4
594,辽宁,4
595,卫生,4
596,故城县,4
597,[裂,4
598,开],4
599,夏浩,4
600,澳网,4
601,大满贯,4
602,担心,4
603,美国,4
604,洗手,3
605,更多,3
606,鼻拭子,3
607,。。。,3
608,。。,3
609,睡,3
610,路口,3
611,黄码,3
612,值班,3
613,易烊,3
614,千玺,3
615,演技,3
616,孩子,3
617,疾病,3
618,隔壁,3
619,爸妈,3
620,休假,3
621,初一,3
622,群众,3
623,组织,3
624,秩序,3
625,登记,3
626,扫码,3
627,测温,3
628,稳定,3
629,过节,3
630,忘,3
631,部署,3
632,国际,3
633,输入,3
634,排查,3
635,福建,3
636,外面,3
637,马路,3
638,doge,3
639,小伙伴们,3
640,满满,3
641,收获,3
642,盼,3
643,回去,3
644,整年,3
645,吃吃,3
646,太阳,3
647,玩,3
648,退散,3
649,团结,3
650,中国人,3
651,挤眼,3
652,家里,3
653,媳妇,3
654,弟弟,3
655,好吃,3
656,人生,3
657,听,3
658,有序,3
659,进馆,3
660,最多,3
661,健康宝,3
662,全程,3
663,官方,3
664,坚定,3
665,蔡,3
666,徐坤,3
667,卫视,3
668,奋战,3
669,歌,3
670,春风,3
671,戳,3
672,↓,3
673,征程,3
674,企业家,3
675,时光,3
676,传统,3
677,品牌,3
678,冲击,3
679,需求,3
680,挑战,3
681,创新者,3
682,开幕,3
683,远,3
684,大雪,3
685,楼下,3
686,爸,3
687,奶奶,3
688,市政,3
689,停车位,3
690,收费,3
691,封城,3
692,二哈],3
693,贾玲,3
694,瑞雪兆丰年,3
695,🔚,3
696,首都,3
697,市委,3
698,公安,3
699,机关,3
700,业务,3
701,领导,3
702,规范,3
703,导致,3
704,职责,3
705,王,3
706,轮,3
707,蓝,3
708,外卖,3
709,平平安安,3
710,工资,3
711,关心,3
712,游戏,3
713,消失,3
714,日常,3
715,摄影,3
716,拥抱,3
717,前夜,3
718,聚会,3
719,吃出,3
720,感#,3
721,仪式感,3
722,见面,3
723,开心,3
724,高三,3
725,星期六,3
726,星期一,3
727,星期二,3
728,星期三,3
729,参照,3
730,年味,3
731,🐯,3
732,爱,3
733,万事如意,3
734,男朋友,3
735,陪伴,3
736,流行,3
737,享受,3
738,杭,3
739,求婚,3
740,初期,3
741,2020年,3
742,胡雪珺,3
743,病人,3
744,下班,3
