id,content,count
1,疫情,655
2,西安,558
3,防控,336
4,人员,226
5,工作,186
6,医院,156
7,服务,153
8,社区,152
9,群众,135
10,西安市,127
11,保障,125
12,抗疫,120
13,小区,117
14,期间,114
15,陕西,113
16,市民,108
17,生活,103
18,记者,101
19,小时,99
20,核酸,94
21,就医,94
22,2022年,92
23,新增,89
24,隔离,88
25,防疫,87
26,时间,86
27,物资,86
28,电话,80
29,新冠肺炎,79
30,患者,79
31,送,77
32,中国,76
33,核酸检测,73
34,风险,73
35,需求,72
36,居民,70
37,新冠,69
38,筛查,67
39,2021年,66
40,情况,64
41,确诊病例,64
42,提供,64
43,新闻,64
44,发布,63
45,加油,62
46,措施,56
47,工作人员,55
48,管控,55
49,购买,54
50,美国,54
51,药品,53
52,市场,53
53,街道,53
54,相关,52
55,志愿者,52
56,做好,51
57,封控区,51
58,一线,51
59,力量,51
60,指挥部,50
61,部门,49
62,一码通,49
63,人民,49
64,公司,49
65,地区,49
66,区域,48
67,热线,48
68,口罩,46
69,检测,46
70,病例,46
71,孩子,46
72,就诊,45
73,支持,45
74,医疗,45
75,紧急,45
76,爱心,45
77,调整,45
78,开车,44
79,确诊,43
80,供应,43
81,公布,42
82,配送,42
83,车辆,42
84,民警,42
85,陕西省,41
86,解决,41
87,发布会,41
88,药店,41
89,旅客,40
90,外出,40
91,困难,40
92,居家,40
93,世界,40
94,配合,39
95,国家,38
96,管理,38
97,健康,37
98,单位,37
99,营业,37
100,保供,37
101,报告,36
102,媒体,36
103,阳性,36
104,份,36
105,火车票,35
106,证明,35
107,视频,35
108,渠道,35
109,累计,35
110,学生,35
111,铁路,34
112,市,34
113,本土,34
114,感染,34
115,通报,34
116,无症状感染者,33
117,程序,33
118,民生,33
119,机构,33
120,政策,33
121,发现,33
122,2022,32
123,管控区,32
124,重点,32
125,新年,32
126,发放,32
127,信息,31
128,落实,31
129,治疗,31
130,旅游,31
131,电影,31
132,退票,31
133,活动,30
134,辖区,30
135,梅西,30
136,药,30
137,全球,30
138,聚集,29
139,家庭,29
140,长安,29
141,希望,29
142,暂停,29
143,中心,28
144,报道,28
145,失业,28
146,境外输入,27
147,通告,27
148,封闭,27
149,抗击,27
150,协调,27
151,免费,27
152,发生,27
153,交警,27
154,凌晨,27
155,老人,27
156,蔬菜,27
157,票房,27
158,拨打,26
159,乘车,26
160,1例,26
161,组织,26
162,日记,26
163,国际,26
164,全市,26
165,全省,26
166,延长,26
167,临时,26
168,轮,26
169,救助,26
170,春运,25
171,主动,25
172,河南,25
173,城区,25
174,95128,25
175,含,25
176,门店,25
177,售票,25
178,12306,24
179,阴性,24
180,出租车,24
181,超市,24
182,观察,24
183,定点,24
184,咨询,24
185,通知,24
186,求助,24
187,办理,24
188,北美,24
189,北京,23
190,文化,23
191,启动,23
192,采样,23
193,截止,23
194,诊疗,23
195,互联网,23
196,近日,23
197,滞留,23
198,男子,23
199,公安,23
200,大白,23
201,接到,22
202,一律,22
203,战疫,22
204,元旦,22
205,企业,22
206,影响,22
207,车,22
208,资金,22
209,总收入,22
210,咸阳,22
211,区,22
212,出院,22
213,电子,22
214,吃,22
215,买,21
216,手机,21
217,出行,21
218,有序,21
219,共享,21
220,厨房,21
221,每日,21
222,建立,21
223,购药,21
224,致敬,21
225,安排,20
226,购物,20
227,上门,20
228,岁,20
229,收到,20
230,实行,20
231,下午,20
232,禹州,20
233,这是,20
234,物业,20
235,供电所,20
236,航空,20
237,美元,20
238,巴黎,20
239,女士,20
240,结束,19
241,四,19
242,新冠病毒,19
243,封控,19
244,消息,19
245,实施,19
246,检查,19
247,依然,19
248,带,19
249,群体,19
250,呈,19
251,设立,19
252,条件,19
253,确保,19
254,各类,19
255,用药,19
256,航班,19
257,零售,19
258,当日,18
259,提醒,18
260,责任,18
261,前往,18
262,佩戴,18
263,感谢,18
264,集团,18
265,时期,18
266,显示,18
267,预约,18
268,专家,18
269,密切接触者,18
270,肿瘤,18
271,关注,18
272,医护,18
273,负责,18
274,师傅,18
275,附院,18
276,微信,18
277,补贴,18
278,核武器,18
279,绿码,17
280,儿童,17
281,48,17
282,回家,17
283,症状,17
284,宁波,17
285,减少,17
286,近期,17
287,新区,17
288,现场,17
289,办公室,17
290,微博,17
291,温暖,17
292,精神,17
293,努力,17
294,化疗,17
295,线上,17
296,救护车,17
297,高风险,17
298,生产,17
299,制作,17
300,癌症,17
301,分局,17
302,王某,17
303,闭环,17
304,建设,17
305,郑州,17
306,防护,16
307,接种,16
308,疫苗,16
309,央视,16
310,郑州市,16
311,雁塔区,16
312,坚守,16
313,徐,16
314,村,16
315,传播,16
316,0-24时,16
317,通行证,16
318,女儿,16
319,调查,16
320,介绍,16
321,数据,16
322,年度,16
323,现有,16
324,改签,16
325,苏,16
326,开放,15
327,网站,15
328,楼,15
329,场所,15
330,高新区,15
331,融,15
332,畅通,15
333,延安,15
334,人次,15
335,增长,15
336,辽宁,15
337,线下,15
338,经营,15
339,社会,15
340,补助,15
341,医学,15
342,派出所,15
343,王,15
344,小伙,15
345,微信群,15
346,城市,15
347,当天,15
348,分析,15
349,声明,15
350,县,15
351,临潼,15
352,同学,15
353,登录,15
354,贡献,15
355,必需品,15
356,新疆,15
357,白菜,15
358,车票,14
359,假期,14
360,健康码,14
361,功能,14
362,疾控,14
363,交通,14
364,全程,14
365,形势,14
366,卫生,14
367,原则,14
368,领导,14
369,病毒,14
370,事项,14
371,朋友,14
372,众志成城,14
373,协会,14
374,供电,14
375,游客,14
376,假日,14
377,代购,14
378,座,14
379,大型,14
380,涨,14
381,治愈,14
382,救治,14
383,球员,14
384,带来,14
385,拨付,14
386,村民,14
387,变化,13
388,乘坐,13
389,购票,13
390,北仑,13
391,应对,13
392,精准,13
393,广电,13
394,住,13
395,浙江,13
396,关键,13
397,医生,13
398,沟通,13
399,2020年,13
400,战胜,13
401,送达,13
402,禹州市,13
403,餐,13
404,快递,13
405,大学,13
406,高校,13
407,鼓励,13
408,价格,13
409,恢复,13
410,联合,13
411,网上,13
412,分钟,13
413,乾县,13
414,返回,13
415,参加,13
416,守护,13
417,候补,13
418,离开,12
419,山东,12
420,客户端,12
421,人群,12
422,疾病,12
423,发热,12
424,河南省,12
425,防范区,12
426,成员,12
427,全区,12
428,打击,12
429,接受,12
430,长安区,12
431,鄠邑区,12
432,自我,12
433,冰雪,12
434,高陵区,12
435,酒店,12
436,各区,12
437,直播,12
438,首次,12
439,国防部长,12
440,延安市,12
441,助力,12
442,发展,12
443,投入,12
444,旅居史,12
445,报备,12
446,外卖,12
447,小哥,12
448,今日,12
449,超,12
450,线,12
451,商超,12
452,华商报,12
453,饭,12
454,稳定,12
455,白血病,12
456,指导,12
457,上午,12
458,客户,12
459,指南,12
460,学习,12
461,斤,12
462,慢性病,12
463,高新,12
464,预计,11
465,老年人,11
466,查询,11
467,登记,11
468,疑似病例,11
469,出门,11
470,严峻,11
471,足不出户,11
472,采购,11
