id,area,confirmed,confirmedRelative,crued,curConfirm,curedPercent,died,diedPercent
1,亚洲,84934949,124681,82005438,1677775,96.6%,1251736,1.5%
2,欧洲,89737222,494744,75763211,12439983,84.4%,1534028,1.7%
3,非洲,9901710,26056,8794402,877699,88.8%,229609,2.3%
4,大洋洲,712469,38062,425375,282556,59.7%,4538,0.6%
5,北美洲,67566086,320658,50582984,15735577,74.9%,1247525,1.8%
6,南美洲,40002132,52410,37717718,1091684,94.3%,1192730,3.0%
7,其他,712,0,699,0,98.2%,13,1.8%
