id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
90,危地马拉,669830,2995,619604,33958,1791,92.5%,1186,16268,2.4%,18,1
91,乌拉圭,588995,11029,508898,73789,651,86.4%,10359,6308,1.1%,19,1
92,委内瑞拉,469566,2401,447171,16990,482,95.2%,1916,5405,1.2%,3,1
93,苏丹,53959,0,40329,10237,0,74.7%,0,3393,6.3%,0,1
94,几内亚,35857,0,31625,3818,0,88.2%,0,414,1.2%,0,1
95,埃塞俄比亚,462107,481,386152,68711,-2275,83.6%,2746,7244,1.6%,10,1
96,哈萨克斯坦,1157681,14012,993940,150599,10332,85.9%,3657,13142,1.1%,23,1
97,肯尼亚,320229,300,291361,23314,-826,91.0%,1123,5554,1.7%,3,1
98,特立尼达和多巴哥,106417,705,84292,18823,357,79.2%,340,3302,3.1%,8,1
99,加蓬,45909,0,40704,4905,0,88.7%,0,300,0.7%,0,1
100,加纳,155496,0,150595,3534,0,96.8%,0,1367,0.9%,0,1
101,法属波利尼西亚,47470,0,33500,13334,0,70.6%,0,636,1.3%,0,1
102,古巴,1022112,6909,997159,16590,-782,97.6%,7681,8363,0.8%,10,1
103,留尼汪岛,133617,0,86669,46486,0,64.9%,0,462,0.3%,0,1
104,科特迪瓦,80176,300,76831,2566,-71,95.8%,364,779,1.0%,7,1
105,洪都拉斯,388436,0,127029,250925,0,32.7%,0,10482,2.7%,0,1
106,玻利维亚,813609,0,647767,145212,0,79.6%,0,20630,2.5%,0,1
107,圣马丁岛,9076,47,7589,1409,-133,83.6%,179,78,0.9%,1,1
108,圣巴泰勒米岛,3282,0,462,2814,0,14.1%,0,6,0.2%,0,1
109,牙买加,119565,1010,68274,48697,813,57.1%,193,2594,2.2%,4,1
110,土耳其,10947129,72856,10238136,623024,-17254,93.5%,89926,85969,0.8%,184,1
111,刚果（金）,84283,0,50930,32075,0,60.4%,0,1278,1.5%,0,1
112,巴拿马,644683,10629,553742,83343,1715,85.9%,8905,7598,1.2%,9,1
113,蒙古国,428350,2766,313256,113000,2765,73.1%,0,2094,0.5%,1,1
114,布基纳法索,20514,39,19690,471,-47,96.0%,86,353,1.7%,0,1
115,塞浦路斯,239073,1896,124370,113991,1887,52.0%,0,712,0.3%,9,1
116,文莱,16084,0,15632,354,0,97.2%,0,98,0.6%,0,1
117,马提尼克,71193,0,104,70276,0,0.1%,0,813,1.1%,0,1
118,法属圭亚那,72819,0,11254,61206,0,15.5%,0,359,0.5%,0,1
119,法罗群岛,14340,615,7693,6630,613,53.6%,0,17,0.1%,2,1
120,阿尔巴尼亚,248070,2230,220684,24081,331,89.0%,1894,3305,1.3%,5,1
121,孟加拉国,1685136,10906,1556861,100052,10110,92.4%,782,28223,1.7%,14,1
122,保加利亚,880228,6630,645143,202421,5349,73.3%,1249,32664,3.7%,32,1
123,摩尔多瓦,409397,2447,370993,27882,1700,90.6%,735,10522,2.6%,12,1
124,马尔代夫,117461,2349,102542,14649,1500,87.3%,849,270,0.2%,0,1
125,巴拉圭,536977,3970,466474,53533,1054,86.9%,2898,16970,3.2%,18,1
126,马耳他,65869,273,59164,6173,-1165,89.8%,1431,532,0.8%,7,1
127,哥斯达黎加,643496,0,570481,65564,0,88.7%,0,7451,1.2%,0,1
128,哥伦比亚,5740179,28027,5441021,166918,-2317,94.8%,30145,132240,2.3%,199,1
129,多哥,36313,67,30765,5282,-234,84.7%,301,266,0.7%,0,1
130,秘鲁,2946151,54696,1720665,1021163,54549,58.4%,0,204323,6.9%,147,1
131,斯洛伐克,917919,7608,845319,54957,5482,92.1%,2095,17643,1.9%,31,1
132,喀麦隆,114113,0,106050,6196,0,92.9%,0,1867,1.6%,0,1
133,梵蒂冈,29,0,27,2,0,93.1%,0,0,0.0%,0,1
134,塞尔维亚,1544900,12159,1305094,226535,4667,84.5%,7460,13271,0.9%,32,1
135,直布罗陀,11835,0,10173,1562,0,86.0%,0,100,0.8%,0,1
136,不丹,3649,92,2654,992,92,72.7%,0,3,0.1%,0,1
137,列支敦士登,7838,0,7238,527,0,92.3%,0,73,0.9%,0,1
138,巴勒斯坦,454034,928,438173,11074,465,96.5%,461,4787,1.1%,2,1
139,南非,3581359,3049,3411555,75687,475,95.3%,2460,94117,2.6%,114,1
140,波黑,329569,0,192218,123367,0,58.3%,0,13984,4.2%,0,1
141,匈牙利,1401457,0,1193210,167425,0,85.1%,0,40822,2.9%,0,1
142,斯洛文尼亚,603341,13883,485053,112515,10523,80.4%,3338,5773,1.0%,22,1
143,波兰,4518218,34123,3847805,566569,21106,85.2%,12992,103844,2.3%,25,1
144,阿根廷,7862536,98146,6863102,880266,-26435,87.3%,124447,119168,1.5%,134,1
145,智利,1965393,15718,1758119,167762,14327,89.5%,1376,39512,2.0%,15,1
146,乌克兰,3870370,15444,3585338,185750,13328,92.6%,2030,99282,2.6%,86,1
147,沙特阿拉伯,652354,4535,599834,43600,-539,91.9%,5072,8920,1.4%,2,1
148,突尼斯,846761,10031,718915,101892,7452,84.9%,2553,25954,3.1%,26,1
149,塞内加尔,84295,177,77750,4620,-145,92.2%,320,1925,2.3%,2,1
150,拉脱维亚,335541,5789,283193,47553,3962,84.4%,1807,4795,1.4%,20,1
151,摩洛哥,1098413,7638,1015249,68032,1857,92.4%,5750,15132,1.4%,31,1
152,约旦,1141048,4102,1082207,45768,727,94.8%,3362,13073,1.1%,13,1
153,葡萄牙,2221825,58131,1712467,489789,31928,77.1%,26160,19569,0.9%,43,1
154,安道尔,33025,0,27872,5009,0,84.4%,0,144,0.4%,0,1
155,印度尼西亚,4286378,2925,4123267,18891,2199,96.2%,712,144220,3.4%,14,1
156,捷克,2763800,18412,2513049,213701,529,90.9%,17870,37050,1.3%,13,1
157,多米尼加,539580,5769,507702,27591,-1785,94.1%,7548,4287,0.8%,6,1
158,亚美尼亚,351711,814,334218,9465,703,95.0%,109,8028,2.3%,2,1
159,爱尔兰,1145968,4731,685470,454411,-6451,59.8%,11182,6087,0.5%,0,1
160,卢森堡,137570,0,109381,27246,0,79.5%,0,943,0.7%,0,1
161,厄瓜多尔,664664,0,443880,186497,0,66.8%,0,34287,5.2%,0,1
162,卡塔尔,323345,2981,285081,37630,-1301,88.2%,4281,634,0.2%,1,1
163,圣马力诺,11466,0,9675,1684,0,84.4%,0,107,0.9%,0,1
164,摩纳哥,7583,147,6952,587,70,91.7%,77,44,0.6%,0,1
165,冰岛,54579,0,43732,10803,0,80.1%,0,44,0.1%,0,1
166,墨西哥,4667829,51368,3704448,660198,9679,79.4%,41325,303183,6.5%,364,1
167,阿塞拜疆,633731,1697,612292,12829,1158,96.6%,526,8610,1.4%,13,1
168,白俄罗斯,726860,1957,719581,1346,-29,99.0%,1969,5933,0.8%,17,1
169,新西兰,15625,71,14440,1133,28,92.4%,43,52,0.3%,0,1
170,立陶宛,608558,6938,539033,61767,6475,88.6%,453,7758,1.3%,10,1
171,尼日利亚,252187,29,226408,22655,-11,89.8%,40,3124,1.2%,0,1
172,埃及,410098,1569,343971,43759,-175,83.9%,1703,22368,5.5%,41,1
173,荷兰,3889669,65325,3019349,849109,52911,77.6%,12413,21211,0.5%,1,1
174,爱沙尼亚,291426,3669,244710,44711,3192,84.0%,475,2005,0.7%,2,1
175,丹麦,1343664,39263,939262,400794,21355,69.9%,17896,3608,0.3%,12,1
176,罗马尼亚,2017129,14088,1820743,136839,12638,90.3%,1428,59547,3.0%,22,1
177,北马其顿,256281,1910,227492,20571,536,88.8%,1353,8218,3.2%,21,1
178,挪威,622596,13337,88952,532230,13337,14.3%,0,1414,0.2%,0,1
179,格鲁吉亚,1059392,9696,967585,77075,4260,91.3%,5408,14732,1.4%,28,1
180,巴基斯坦,1374800,7586,1269078,76617,6919,92.3%,647,29105,2.1%,20,1
181,希腊,1793311,18333,1545666,225010,-9535,86.2%,27795,22635,1.3%,73,1
182,阿尔及利亚,236670,2211,159636,70539,1210,67.5%,988,6495,2.7%,13,1
183,瑞士,1871340,0,1224837,633828,-10969,65.5%,10969,12675,0.7%,0,1
184,克罗地亚,877060,10701,800066,63587,2426,91.2%,8239,13407,1.5%,36,1
185,奥地利,1600041,96373,1377812,208238,46866,86.1%,49472,13991,0.9%,35,1
186,阿曼,322438,4166,305675,12635,2132,94.8%,2031,4128,1.3%,3,1
187,阿富汗,159649,101,146258,5998,26,91.6%,72,7393,4.6%,3,1
188,巴林,330621,3162,302232,26990,-167,91.4%,3328,1399,0.4%,1,1
189,科威特,497454,4148,450462,44506,-845,90.6%,4991,2486,0.5%,2,1
190,伊拉克,2154237,4931,2078422,51528,2927,96.5%,2000,24287,1.1%,4,1
191,黎巴嫩,865229,5596,682977,172765,5582,78.9%,0,9487,1.1%,14,1
192,以色列,2212596,44580,1761974,442229,15206,79.6%,29352,8393,0.4%,22,1
193,伊朗,6250490,5144,6080343,37917,2797,97.3%,2319,132230,2.1%,28,1
194,巴西,24044437,202466,21851922,1569370,202134,90.9%,0,623145,2.6%,332,1
195,比利时,2697239,0,2002098,666361,-3151,74.2%,3151,28780,1.1%,0,1
196,西班牙,8975458,0,5443632,3440085,0,60.7%,0,91741,1.0%,0,1
197,瑞典,1784005,0,1268666,499700,-5143,71.1%,5143,15639,0.9%,0,1
198,俄罗斯,11108191,63205,10023622,758457,39481,90.2%,23045,326112,2.9%,679,1
199,英国,15859288,75429,12222372,3483054,-22159,77.1%,97291,153862,1.0%,297,1
200,意大利,9923678,177757,7045249,2734906,28668,71.0%,148756,143523,1.4%,333,1
201,印度,39543328,333533,36804145,2249287,73854,93.1%,259168,489896,1.2%,511,1
202,菲律宾,3417216,29692,3090164,273580,-7039,90.4%,36665,53472,1.6%,66,1
203,芬兰,426826,0,46000,379011,0,10.8%,0,1815,0.4%,0,1
204,斯里兰卡,601886,845,576114,10473,-6056,95.7%,6889,15299,2.5%,12,1
205,柬埔寨,121066,26,117232,819,8,96.8%,18,3015,2.5%,0,1
206,尼泊尔,910394,5598,821699,77040,4178,90.3%,1416,11655,1.3%,4,1
207,加拿大,2921369,16106,2593511,295261,1280,88.8%,14693,32597,1.1%,133,1
208,德国,8717145,80175,7273100,1326691,56215,83.4%,23900,117354,1.3%,60,1
209,越南,2141422,14978,1804849,299854,10698,84.3%,4157,36719,1.7%,123,1
210,法国,16692432,389320,10189190,6374613,321859,61.0%,67294,128629,0.8%,167,1
211,美国,71925931,333978,44365669,26671065,195310,61.7%,137688,889197,1.2%,980,1
212,澳大利亚,2239310,52131,1162619,1073530,-206563,51.9%,258626,3161,0.1%,68,1
213,马来西亚,2832945,4116,2755933,45120,1245,97.3%,2858,31892,1.1%,13,1
214,日本,2180263,50012,1796900,364853,34608,82.4%,15390,18510,0.8%,14,1
215,新加坡,313772,2463,299448,13476,342,95.4%,2120,848,0.3%,1,1
216,泰国,2384639,7686,2280109,82482,228,95.6%,7445,22048,0.9%,13,1
