id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
103,留尼汪岛,102216,0,75943,25838,0,74.3%,0,435,0.4%,0,1
104,科特迪瓦,79273,0,74892,3620,0,94.5%,0,761,1.0%,0,1
105,洪都拉斯,385362,0,127029,247877,0,33.0%,0,10456,2.7%,0,1
106,玻利维亚,754335,0,597217,136864,0,79.2%,0,20254,2.7%,0,1
107,圣马丁岛,8530,0,5837,2618,0,68.4%,0,75,0.9%,0,1
108,圣巴泰勒米岛,2927,0,462,2459,0,15.8%,0,6,0.2%,0,1
109,牙买加,113438,1968,67272,43630,1865,59.3%,95,2536,2.2%,8,1
110,土耳其,10522099,54100,9737610,699569,0,92.5%,68895,84920,0.8%,136,1
111,刚果（金）,82984,0,50930,30776,0,61.4%,0,1278,1.5%,0,1
112,巴拿马,580324,7278,515593,57203,2197,88.8%,5072,7528,1.3%,9,1
113,蒙古国,411350,1673,313256,96005,1672,76.2%,0,2089,0.5%,1,1
114,布基纳法索,20249,68,18792,1118,0,92.8%,168,339,1.7%,0,1
115,塞浦路斯,228881,1971,124370,103827,1963,54.3%,0,684,0.3%,8,1
116,文莱,15901,0,15452,351,0,97.2%,0,98,0.6%,0,1
117,马提尼克,59583,0,104,58684,0,0.2%,0,795,1.3%,0,1
118,法属圭亚那,69381,0,11254,57776,0,16.2%,0,351,0.5%,0,1
119,法罗群岛,10584,408,7693,2876,253,72.7%,155,15,0.1%,0,1
120,阿尔巴尼亚,233654,1697,209455,20928,758,89.6%,935,3271,1.4%,4,1
121,孟加拉国,1624387,6676,1553320,42913,6239,95.6%,427,28154,1.7%,10,1
122,保加利亚,830604,2379,637596,160761,1096,76.8%,1239,32247,3.9%,44,1
123,摩尔多瓦,390742,1039,367199,13091,647,94.0%,385,10452,2.7%,7,1
124,马尔代夫,105001,1209,97730,7006,1098,93.1%,111,265,0.3%,0,1
125,巴拉圭,504380,3853,451806,35730,3224,89.6%,620,16844,3.3%,9,1
126,马耳他,63998,288,53571,9921,0,83.7%,699,506,0.8%,0,1
127,哥斯达黎加,620587,0,565370,47796,0,91.1%,0,7421,1.2%,0,1
128,哥伦比亚,5568068,32317,5258204,178734,0,94.4%,34549,131130,2.4%,136,1
129,多哥,35950,99,28934,6755,0,80.5%,185,261,0.7%,0,1
130,秘鲁,2631826,0,1720665,707611,0,65.4%,0,203550,7.7%,0,1
131,斯洛伐克,880671,1015,828585,34734,0,94.1%,1280,17352,2.0%,52,1
132,喀麦隆,109666,0,106050,1763,0,96.7%,0,1853,1.7%,0,1
133,梵蒂冈,27,0,27,0,0,100.0%,0,0,0.0%,0,1
134,塞尔维亚,1449192,12797,1284076,152018,10847,88.6%,1923,13098,0.9%,27,1
135,直布罗陀,10935,102,9363,1472,0,85.6%,430,100,0.9%,0,1
136,不丹,3069,141,2654,412,141,86.5%,0,3,0.1%,0,1
137,列支敦士登,7265,64,6922,270,0,95.3%,340,73,1.0%,1,1
138,巴勒斯坦,446206,1465,435791,5657,1029,97.7%,425,4758,1.1%,11,1
139,南非,3560921,2597,3375859,91611,0,94.8%,10125,93451,2.6%,86,1
140,波黑,317692,4507,192218,111633,4407,60.5%,0,13841,4.4%,100,1
141,匈牙利,1348233,21219,1169775,137951,9683,86.8%,11266,40507,3.0%,270,1
142,斯洛文尼亚,538325,4991,461848,70772,3981,85.8%,1002,5705,1.1%,8,1
143,波兰,4323482,10446,3800051,421122,768,87.9%,9674,102309,2.4%,4,1
144,阿根廷,7197323,65241,6193473,885619,0,86.1%,103008,118231,1.6%,51,1
145,智利,1885540,8930,1751098,95016,7501,92.9%,1397,39426,2.1%,32,1
146,乌克兰,3759530,5072,3556162,105007,2474,94.6%,2520,98361,2.6%,78,1
147,沙特阿拉伯,620935,5505,569296,42731,1154,91.7%,4349,8908,1.4%,2,1
148,突尼斯,788012,7266,704030,58179,6724,89.3%,516,25803,3.3%,26,1
149,塞内加尔,82986,274,75934,5143,0,91.5%,315,1909,2.3%,1,1
150,拉脱维亚,305354,1560,272442,28178,1556,89.2%,0,4734,1.6%,4,1
151,摩洛哥,1051830,5428,979268,57568,11,93.1%,5404,14994,1.4%,13,1
152,约旦,1106006,3493,1062642,30360,1448,96.1%,2033,13004,1.2%,12,1
153,葡萄牙,1906891,21917,1556399,331158,3803,81.6%,18083,19334,1.0%,31,1
154,安道尔,29888,0,24030,5716,0,80.4%,0,142,0.5%,0,1
155,印度尼西亚,4272421,772,4119472,8775,170,96.4%,598,144174,3.4%,4,1
156,捷克,2603766,7327,2437680,129212,2052,93.6%,5254,36874,1.4%,21,1
157,多米尼加,504914,3988,462779,37866,0,91.7%,4021,4269,0.8%,0,1
158,亚美尼亚,347785,168,333655,6110,121,95.9%,46,8020,2.3%,1,1
159,爱尔兰,1109818,0,645441,458342,0,58.2%,7333,6035,0.5%,0,1
160,卢森堡,127765,0,104401,22426,0,81.7%,0,938,0.7%,0,1
161,厄瓜多尔,625059,11090,443880,146952,11077,71.0%,0,34227,5.5%,13,1
162,卡塔尔,303240,8019,260896,41717,2551,86.0%,5465,627,0.2%,3,1
163,圣马力诺,10639,0,8895,1641,0,83.6%,0,103,1.0%,0,1
164,摩纳哥,6837,146,6317,476,0,92.4%,162,44,0.6%,0,1
165,冰岛,48482,3508,38774,9664,0,80.0%,3514,44,0.1%,0,1
166,墨西哥,4385415,19132,3478130,605816,0,79.3%,23704,301469,6.9%,76,1
167,阿塞拜疆,626085,0,608777,8779,0,97.2%,0,8529,1.4%,0,1
168,白俄罗斯,717034,1391,709926,1272,153,99.0%,1226,5836,0.8%,12,1
169,新西兰,15170,58,14090,1028,0,92.9%,59,52,0.3%,0,1
170,立陶宛,570602,2681,516839,46103,2395,90.6%,280,7660,1.3%,6,1
171,尼日利亚,251178,301,224629,23439,6,89.4%,287,3110,1.2%,8,1
172,埃及,401308,1197,334629,44500,174,83.4%,998,22179,5.5%,25,1
173,荷兰,3611351,42352,2945586,644607,27740,81.6%,14609,21158,0.6%,3,1
174,爱沙尼亚,269199,2104,236083,31132,1932,87.7%,167,1984,0.7%,5,1
175,丹麦,1120943,26965,819521,297917,18695,73.1%,8259,3505,0.3%,11,1
176,罗马尼亚,1911546,8118,1776122,76167,8101,92.9%,0,59257,3.1%,17,1
177,北马其顿,245398,1348,220886,16397,556,90.0%,784,8115,3.3%,8,1
178,挪威,523424,7604,88952,433090,7604,17.0%,0,1382,0.3%,0,1
179,格鲁吉亚,999343,3656,931507,53355,558,93.2%,3066,14481,1.4%,32,1
180,巴基斯坦,1333521,4340,1264611,39881,4126,94.8%,207,29029,2.2%,7,1
181,希腊,1679705,0,1366325,291293,0,81.3%,0,22087,1.3%,0,1
182,阿尔及利亚,226749,573,155192,65134,222,68.4%,343,6423,2.8%,8,1
183,瑞士,1726949,67729,1170390,543946,49872,67.8%,17827,12613,0.7%,30,1
184,克罗地亚,818832,1397,757234,48441,0,92.5%,8416,13157,1.6%,39,1
185,奥地利,1459306,15717,1304003,141381,7450,89.4%,8265,13922,1.0%,2,1
186,阿曼,313538,1113,302522,6894,769,96.5%,344,4122,1.3%,0,1
187,阿富汗,158826,109,145987,5458,84,91.9%,23,7381,4.6%,2,1
188,巴林,310906,2594,288323,21185,1100,92.7%,1494,1398,0.4%,0,1
189,科威特,470478,9650,424645,43356,4202,90.3%,5446,2477,0.5%,2,1
190,伊拉克,2118779,4466,2070472,24055,3879,97.7%,582,24252,1.1%,5,1
191,黎巴嫩,826279,5539,682977,133905,5523,82.7%,0,9397,1.1%,16,1
192,以色列,1792137,6586,1530716,253103,0,85.4%,38456,8318,0.5%,0,1
193,伊朗,6224196,3163,6066819,25282,970,97.5%,2173,132095,2.1%,20,1
194,巴西,23083297,31229,21710831,751205,31137,94.1%,0,621261,2.7%,92,1
195,比利时,2484027,0,1971152,484214,0,79.4%,10040,28661,1.2%,0,1
196,西班牙,8424503,0,5331175,3002335,0,63.3%,0,90993,1.1%,0,1
197,瑞典,1560363,0,1242949,301944,0,79.7%,0,15470,1.0%,0,1
198,俄罗斯,10834260,30726,9878371,633899,10300,91.2%,19756,321990,3.0%,670,1
199,英国,15305410,70160,11497602,3655733,0,75.1%,89807,152075,1.0%,88,1
200,意大利,8790302,162022,6093633,2555278,82567,69.3%,79207,141391,1.6%,248,1
201,印度,37618271,258089,35394882,1736605,105961,94.1%,151740,486784,1.3%,388,1
202,菲律宾,3242374,36978,2898507,290938,3082,89.4%,33874,52929,1.6%,22,1
203,芬兰,393352,22217,46000,345599,22188,11.7%,0,1753,0.4%,29,1
204,斯里兰卡,597035,690,568373,13444,515,95.2%,161,15218,2.5%,14,1
205,柬埔寨,120825,29,117118,692,13,96.9%,16,3015,2.5%,0,1
206,尼泊尔,859485,5747,816985,30877,5197,95.1%,547,11623,1.4%,3,1
207,加拿大,2801446,19642,2438396,331371,822,87.0%,18753,31679,1.1%,67,1
208,德国,8045348,22960,7000000,928937,0,87.0%,36300,116411,1.4%,16,1
209,越南,2045290,0,1747462,262040,0,85.4%,0,35788,1.7%,0,1
210,法国,14274528,278129,9198995,4948270,247746,64.4%,30285,127263,0.9%,98,1
211,美国,67631191,331250,43165667,23591203,299280,63.8%,31555,874321,1.3%,415,1
212,澳大利亚,1869728,74655,663745,1203210,0,35.5%,205320,2773,0.1%,26,1
213,马来西亚,2810689,3010,2738262,40619,414,97.4%,2584,31808,1.1%,12,1
214,日本,1906006,20979,1735909,151661,12530,91.1%,8445,18436,1.0%,4,1
215,新加坡,293014,863,284580,7591,39,97.1%,824,843,0.3%,0,1
216,泰国,2337811,6929,2233903,81949,1661,95.6%,5255,21959,0.9%,13,1
