id,area,confirmed,confirmedRelative,crued,curConfirm,curedPercent,died,diedPercent
1,亚洲,90690770,480728,84739662,4684721,93.4%,1266387,1.4%
2,欧洲,105263302,865218,82087446,21600466,78.0%,1575390,1.5%
3,非洲,10510550,23401,9318776,956990,88.7%,234784,2.2%
4,大洋洲,2042740,75439,815607,1222040,39.9%,5093,0.2%
5,北美洲,79344206,390280,52844579,25222783,66.6%,1276844,1.6%
6,南美洲,43386816,167800,39097010,3090678,90.1%,1199128,2.8%
7,其他,712,0,699,0,98.2%,13,1.8%
