id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
58,斐济,64019,20,62130,1055,-102,97.0%,122,834,1.3%,0,1
59,毛里求斯,32431,158,28637,3008,-103,88.3%,261,786,2.4%,0,1
60,赞比亚,313613,219,307968,1687,-83,98.2%,301,3958,1.3%,1,1
61,吉布提,15550,2,15359,2,-1,98.8%,3,189,1.2%,0,1
62,吉尔吉斯斯坦,200615,23,195600,2052,-42,97.5%,63,2963,1.5%,2,1
63,巴巴多斯,55863,162,53869,1678,139,96.4%,23,316,0.6%,0,1
64,黑山,230759,119,226889,1186,-80,98.3%,199,2684,1.2%,0,1
65,冈比亚,11939,0,11559,15,0,96.8%,0,365,3.1%,0,1
66,格陵兰岛,11806,19,2761,9025,20,23.4%,0,20,0.2%,0,1
67,贝宁,26575,8,25506,906,8,96.0%,0,163,0.6%,0,1
68,索马里,26351,0,13182,11821,0,50.0%,0,1348,5.1%,0,1
69,坦桑尼亚,33620,0,183,32639,0,0.5%,0,798,2.4%,0,1
70,利比里亚,7384,0,5747,1343,0,77.8%,0,294,4.0%,0,1
71,圭亚那合作共和国,63024,31,61473,328,-88,97.5%,118,1223,1.9%,1,1
72,马约特,36703,0,2964,33552,0,8.1%,0,187,0.5%,0,1
73,巴哈马,33169,2,31963,435,-36,96.4%,38,771,2.3%,0,1
74,乌兹别克斯坦,236840,84,233933,1270,-84,98.8%,168,1637,0.7%,0,1
75,瓜德罗普,126642,0,2250,123555,0,1.8%,0,837,0.7%,0,1
76,开曼群岛,19373,0,8553,10803,0,44.1%,0,17,0.1%,0,1
77,刚果（布）,24020,0,20178,3464,0,84.0%,0,378,1.6%,0,1
78,中非共和国,14320,0,6859,7348,0,47.9%,0,113,0.8%,0,1
79,塞舌尔,39403,0,38923,317,0,98.8%,0,163,0.4%,0,1
80,赤道几内亚,15889,0,15665,41,0,98.6%,0,183,1.2%,0,1
81,纳米比亚,157311,9,152825,473,-11,97.1%,19,4013,2.6%,1,1
82,卢旺达,129548,10,45522,82568,9,35.1%,0,1458,1.1%,1,1
83,斯威士兰,69290,47,67739,160,31,97.8%,15,1391,2.0%,1,1
84,毛里塔尼亚,58645,0,57628,37,0,98.3%,0,980,1.7%,0,1
85,阿鲁巴,33732,0,33462,58,0,99.2%,0,212,0.6%,0,1
86,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
87,苏里南,78454,41,49364,27773,38,62.9%,3,1317,1.7%,0,1
88,库拉索,39133,66,38533,336,25,98.5%,40,264,0.7%,1,1
89,圣卢西亚,22733,4,22280,93,-19,98.0%,23,360,1.6%,0,1
90,圣文森特和格林纳丁斯,6742,1,6627,9,-3,98.3%,4,106,1.6%,0,1
91,安提瓜和巴布达,7449,0,7284,30,0,97.8%,0,135,1.8%,0,1
92,危地马拉,789354,6054,734280,38029,-1190,93.0%,7225,17045,2.2%,19,1
93,乌拉圭,851241,2182,828444,15766,-1602,97.3%,3775,7031,0.8%,9,1
94,委内瑞拉,516236,181,505306,5285,-330,97.9%,509,5645,1.1%,2,1
95,苏丹,61569,42,40329,17328,41,65.5%,0,3912,6.4%,1,1
96,几内亚,36397,0,32939,3018,0,90.5%,0,440,1.2%,0,1
97,埃塞俄比亚,468895,64,420193,41226,-426,89.6%,484,7476,1.6%,6,1
98,哈萨克斯坦,1303536,253,1275617,14293,-1013,97.9%,1263,13626,1.0%,3,1
99,肯尼亚,323057,23,303324,14093,23,93.9%,0,5640,1.7%,0,1
100,特立尼达和多巴哥,129321,285,103933,21739,280,80.4%,0,3649,2.8%,5,1
101,加蓬,47543,0,46561,679,0,97.9%,0,303,0.6%,0,1
102,加纳,160028,137,157999,587,-80,98.7%,217,1442,0.9%,0,1
103,法属波利尼西亚,68425,774,33500,34283,773,49.0%,0,642,0.9%,1,1
104,古巴,1071964,1234,1061076,2390,56,99.0%,1176,8498,0.8%,2,1
105,留尼汪岛,302162,0,289069,12427,0,95.7%,0,666,0.2%,0,1
106,科特迪瓦,81534,5,80220,519,-64,98.4%,69,795,1.0%,0,1
107,洪都拉斯,413699,0,128408,274506,0,31.0%,0,10785,2.6%,0,1
108,玻利维亚,894200,425,793814,78933,-980,88.8%,1395,21453,2.4%,10,1
109,圣马丁岛,9573,1,9446,42,-1,98.7%,2,85,0.9%,0,1
110,圣巴泰勒米岛,3780,22,462,3312,22,12.2%,0,6,0.2%,0,1
111,牙买加,128142,29,78146,47171,-239,61.0%,267,2825,2.2%,1,1
112,土耳其,14293828,49424,13636181,562442,-17637,95.4%,66873,95205,0.7%,188,1
113,刚果（金）,86154,99,50930,33889,99,59.1%,0,1335,1.5%,0,1
114,巴拿马,757061,454,744734,4221,-67,98.4%,518,8106,1.1%,3,1
115,蒙古国,465590,232,313256,150161,231,67.3%,0,2173,0.5%,1,1
116,布基纳法索,20751,0,20309,67,0,97.9%,0,375,1.8%,0,1
117,塞浦路斯,329674,2046,124370,204431,2044,37.7%,0,873,0.3%,2,1
118,文莱,84844,4215,46546,38158,1820,54.9%,2395,140,0.2%,0,1
119,马提尼克,115951,0,104,114952,0,0.1%,0,895,0.8%,0,1
120,法属圭亚那,77782,14,11254,66135,13,14.5%,0,393,0.5%,1,1
121,法罗群岛,34237,0,7693,26516,0,22.5%,0,28,0.1%,0,1
122,阿尔巴尼亚,272030,95,266958,1594,-303,98.1%,396,3478,1.3%,2,1
123,孟加拉国,1946737,604,1839998,77662,-3805,94.5%,4403,29077,1.5%,6,1
124,保加利亚,1099423,1104,851999,211634,318,77.5%,766,35790,3.3%,20,1
125,摩尔多瓦,504307,734,481585,11453,-691,95.5%,1413,11269,2.2%,12,1
126,马尔代夫,171947,535,156871,14779,56,91.2%,479,297,0.2%,0,1
127,巴拉圭,643342,409,613318,11570,-565,95.3%,956,18454,2.9%,18,1
128,马耳他,71800,98,69935,1257,26,97.4%,72,608,0.8%,0,1
129,哥斯达黎加,814583,1772,686840,119661,-2089,84.3%,3845,8082,1.0%,16,1
130,哥伦比亚,6069425,1051,5897583,32858,-880,97.2%,1891,138984,2.3%,40,1
131,多哥,36815,0,36421,122,0,98.9%,0,272,0.7%,0,1
132,秘鲁,3524504,1880,1720665,1592844,1824,48.8%,0,210995,6.0%,56,1
133,斯洛伐克,1503308,11029,1323805,160840,-6483,88.1%,17492,18663,1.2%,20,1
134,喀麦隆,119322,82,117263,133,79,98.3%,0,1926,1.6%,3,1
135,梵蒂冈,29,0,28,1,0,96.6%,0,0,0.0%,0,1
136,塞尔维亚,1921831,2504,1832694,73762,-4524,95.4%,6999,15375,0.8%,29,1
137,直布罗陀,15609,47,15028,480,0,96.3%,47,101,0.6%,0,1
138,不丹,14120,274,10071,4043,-157,71.3%,431,6,0.0%,0,1
139,列支敦士登,12833,362,11863,892,269,92.4%,93,78,0.6%,0,1
140,巴勒斯坦,577945,0,563845,8816,0,97.6%,0,5284,0.9%,0,1
141,南非,3681437,1853,3557369,24551,318,96.6%,1494,99517,2.7%,41,1
142,波黑,372139,0,192218,164402,0,51.7%,0,15519,4.2%,0,1
143,匈牙利,1800046,3064,1618574,137186,-5270,89.9%,8259,44286,2.5%,75,1
144,斯洛文尼亚,902744,1910,869674,26719,-1936,96.3%,3842,6351,0.7%,4,1
145,波兰,5734041,12489,5115918,505588,1781,89.2%,10502,112535,2.0%,206,1
146,阿根廷,8929898,9219,8720016,83258,-1592,97.6%,10670,126624,1.4%,141,1
147,智利,3147434,24632,2179999,924626,-6598,69.3%,31104,42809,1.4%,126,1
148,乌克兰,4809624,0,4058020,646099,0,84.4%,0,105505,2.2%,0,1
149,沙特阿拉伯,746836,363,726351,11480,-197,97.3%,559,9005,1.2%,1,1
150,突尼斯,1001754,1077,961303,12577,-4321,96.0%,5365,27874,2.8%,33,1
151,塞内加尔,85739,10,83695,83,-3,97.6%,12,1961,2.3%,1,1
152,拉脱维亚,697548,7676,574069,118131,7652,82.3%,0,5348,0.8%,24,1
153,摩洛哥,1161506,102,1142682,2815,-288,98.4%,386,16009,1.4%,4,1
154,约旦,1638228,0,1546429,77950,0,94.4%,0,13849,0.8%,0,1
155,葡萄牙,3308438,25981,2805955,481321,7780,84.8%,18150,21162,0.6%,51,1
156,安道尔,38434,93,37606,677,93,97.8%,0,151,0.4%,0,1
157,印度尼西亚,5723858,26347,5073522,500418,-14443,88.6%,40462,149918,2.6%,328,1
158,捷克,3624937,8105,3503802,82243,-8854,96.7%,16909,38892,1.1%,50,1
159,多米尼加,575592,280,569533,1689,-67,98.9%,347,4370,0.8%,0,1
160,亚美尼亚,421226,251,405688,7010,-596,96.3%,836,8528,2.0%,11,1
161,爱尔兰,1315100,4043,1186625,121944,-6105,90.2%,10142,6531,0.5%,6,1
162,卢森堡,186360,845,175605,9759,76,94.2%,767,996,0.5%,2,1
163,厄瓜多尔,836216,2925,443880,357072,2910,53.1%,0,35264,4.2%,15,1
164,卡塔尔,358083,0,355050,2363,0,99.2%,0,670,0.2%,0,1
165,圣马力诺,14369,0,13994,263,0,97.4%,0,112,0.8%,0,1
166,摩纳哥,9520,27,9299,170,4,97.7%,23,51,0.5%,0,1
167,冰岛,140929,2648,75685,65176,2648,53.7%,0,68,0.0%,0,1
168,墨西哥,5554392,10558,4832173,402615,-1507,87.0%,11604,319604,5.8%,461,1
169,阿塞拜疆,788525,588,772715,6322,-612,98.0%,1185,9488,1.2%,15,1
170,白俄罗斯,927464,1949,918284,2645,-626,99.0%,2561,6535,0.7%,14,1
171,新西兰,207562,22582,39580,167919,5700,19.1%,16875,63,0.0%,7,1
172,立陶宛,923815,5246,834680,80651,-1223,90.4%,6469,8484,0.9%,0,1
173,尼日利亚,254637,8,249160,2335,-8,97.8%,16,3142,1.2%,0,1
174,埃及,488763,1261,418462,46139,236,85.6%,1008,24162,4.9%,17,1
175,荷兰,6573195,68309,4729169,1822427,-7758,71.9%,76057,21599,0.3%,10,1
176,爱沙尼亚,514067,3311,401965,109812,413,78.2%,2890,2290,0.4%,8,1
177,丹麦,2702397,19178,2396538,301087,-14518,88.7%,33655,4772,0.2%,41,1
178,罗马尼亚,2765169,5602,2570546,130692,-13805,93.0%,19340,63931,2.3%,67,1
179,北马其顿,299049,466,287127,2857,-19,96.0%,471,9065,3.0%,14,1
180,挪威,1299549,10715,88952,1208933,10715,6.8%,0,1664,0.1%,0,1
181,格鲁吉亚,1623672,1365,1547531,59803,-8457,95.3%,9790,16338,1.0%,32,1
182,巴基斯坦,1513503,953,1453496,29749,-1663,96.0%,2605,30258,2.0%,11,1
183,希腊,2486262,31833,2272890,187280,6934,91.4%,24779,26092,1.0%,120,1
184,阿尔及利亚,265186,51,177786,80548,-14,67.0%,60,6852,2.6%,5,1
185,瑞士,2877753,24915,2293957,570496,-12431,79.7%,37298,13300,0.5%,48,1
186,克罗地亚,1061429,1351,1035378,10879,-1162,97.5%,2486,15172,1.4%,27,1
187,奥地利,2808008,32419,2505491,287557,5060,89.2%,27323,14960,0.5%,36,1
188,阿曼,383874,0,371874,7752,0,96.9%,0,4248,1.1%,0,1
189,阿富汗,174214,0,157199,9396,0,90.2%,0,7619,4.4%,0,1
190,巴林,523654,2029,499114,23082,-390,95.3%,2418,1458,0.3%,1,1
191,科威特,621965,486,612586,6836,-601,98.5%,1086,2543,0.4%,1,1
192,伊拉克,2307158,1066,2252820,29304,-856,97.6%,1916,25034,1.1%,6,1
193,黎巴嫩,1075974,1835,682977,382863,1825,63.5%,0,10134,0.9%,10,1
194,以色列,3662071,2377,3585292,66515,-5085,97.9%,7460,10264,0.3%,2,1
195,伊朗,7084306,6470,6719004,227555,-6321,94.8%,12637,137747,1.9%,154,1
196,巴西,28974315,64054,26909481,1413491,-78816,92.9%,142276,651343,2.2%,594,1
197,比利时,3586292,7738,3153957,402076,-19234,87.9%,26954,30259,0.8%,18,1
198,西班牙,11100428,23140,9861014,1138983,-37616,88.8%,60554,100431,0.9%,202,1
199,瑞典,2455966,2030,2243175,195312,-33913,91.3%,35855,17479,0.7%,88,1
200,俄罗斯,16861793,89174,14418916,2087340,-72109,85.5%,160507,355537,2.1%,776,1
201,英国,19119181,45375,17537214,1419959,45181,91.7%,0,162008,0.8%,194,1
202,意大利,12948859,42588,11769463,1023787,-20148,90.9%,62551,155609,1.2%,185,1
203,印度,42957477,6396,42378721,63848,-7255,98.7%,13450,514908,1.2%,201,1
204,菲律宾,3666678,842,3560425,49374,-228,97.1%,838,56879,1.6%,232,1
205,芬兰,671773,7185,46000,623386,7182,6.8%,0,2387,0.4%,3,1
206,斯里兰卡,648993,1294,609680,23006,866,93.9%,388,16307,2.5%,40,1
207,柬埔寨,132072,366,126031,3001,-146,95.4%,507,3040,2.3%,5,1
208,尼泊尔,977447,111,958555,6947,-275,98.1%,385,11945,1.2%,1,1
209,加拿大,3317311,6600,3166195,114211,-80,95.4%,6566,36905,1.1%,114,1
210,德国,15579480,190657,12033600,3421363,-11489,77.2%,201900,124517,0.8%,246,1
211,越南,4059262,176150,2589436,1429182,142315,63.8%,33740,40644,1.0%,95,1
212,法国,22958320,60225,21483142,1336055,-71151,93.6%,131196,139123,0.6%,180,1
213,美国,80895651,72966,54344934,25567231,-120213,67.2%,191175,983486,1.2%,2004,1
214,澳大利亚,3344659,24558,3101681,237576,-4699,92.7%,29222,5402,0.2%,35,1
215,马来西亚,3561766,32467,3223650,305010,4752,90.5%,27629,33106,0.9%,86,1
216,日本,5285070,63643,4499479,760956,-16244,85.1%,79653,24635,0.5%,234,1
217,新加坡,803389,18162,738964,63358,3904,92.0%,14249,1067,0.1%,9,1
218,泰国,3004814,23834,2749491,232144,4429,91.5%,19351,23179,0.8%,54,1
