id,content,count
1,疫情,204
2,医院,202
3,候诊,188
4,北京,128
5,开放,99
6,发热,90
7,人数,89
8,门诊,87
9,采样,84
10,含,84
11,数量,80
12,开幕式,70
13,中国,68
14,冬奥会,67
15,天津市,61
16,防控,58
17,核酸,58
18,中心,58
19,合作,57
20,工作,56
21,人民,56
22,国,49
23,国际,49
24,发展,49
25,人员,48
26,春节,45
27,关系,44
28,服务,44
29,传递,44
30,2022年,43
31,隔离,41
32,大学,39
33,天津,38
34,俄,36
35,战略,36
36,习近平,35
37,确诊病例,35
38,新增,34
39,维护,32
40,检测,31
41,时间,31
42,西安,31
43,旅客,31
44,冬奥,30
45,收费站,30
46,封闭,30
47,核酸检测,29
48,区域,28
49,方向,28
50,西安市,27
51,入口,27
52,组织,26
53,期间,26
54,本土,26
55,预约,26
56,][,25
57,世界,25
58,社区,25
59,地区,25
60,中方,25
61,健康,25
62,车辆,25
63,过年,24
64,领域,24
65,文化,24
66,恢复,24
67,入馆,24
68,吃,23
69,国家,23
70,无症状感染者,23
71,境外输入,23
72,森林,23
73,高速,23
74,新冠肺炎,22
75,支持,22
76,张艺谋,22
77,医科,22
78,阿方,22
79,女足,22
80,重点,21
81,保障,21
82,立春,20
83,能源,20
84,悲],20
85,风险,19
86,总统,19
87,推动,19
88,活动,19
89,24时,19
90,观察,19
91,暂停,19
92,火炬,19
93,回家,18
94,病毒,18
95,情况,18
96,坚定,18
97,深化,18
98,经济,18
99,抗疫,18
100,希望,18
101,症状,18
102,占道,18
103,停车,18
104,小区,17
105,确诊,17
106,阳性,17
107,落实,17
108,奥运,17
109,结束,17
110,亮点,17
111,未来,17
112,解封,17
113,生活,17
114,附属,17
115,全球,16
116,带,16
117,读者,16
118,大运河,16
119,新春,15
120,措施,15
121,交通,15
122,公园,15
123,返程,15
124,出行,15
125,影响,14
126,普京,14
127,伙伴,14
128,推进,14
129,做好,14
130,检查,14
131,信息,14
132,群众,14
133,口罩,14
134,买,14
135,通行,14
136,机动车,14
137,停放,14
138,中医,14
139,送,14
140,确保,13
141,美好,13
142,出席,13
143,历史,13
144,水平,13
145,相互,13
146,上海,13
147,故事,13
148,临床,13
149,感染,13
150,相关,13
151,记者,13
152,接种,13
153,收费,13
154,小时,13
155,平安,12
156,轮,12
157,河北区,12
158,新冠,12
159,力量,12
160,出院,12
161,增加,12
162,查验,12
163,列车,12
164,广场,12
165,西安局,12
166,研究,12
167,主题,12
168,疾控,12
169,假期,11
170,精彩,11
171,俄罗斯,11
172,稳定,11
173,利益,11
174,政治,11
175,新华社,11
176,会见,11
177,全世界,11
178,治愈,11
179,报告,11
180,主动,11
181,排查,11
182,消防,11
183,睡,11
184,陕西,11
185,天气,11
186,北京市,11
187,妈妈,11
188,通知,11
189,在家,11
190,杭州,11
191,第三,11
192,真的,11
193,弹窗,11
194,回来,11
195,节日,10
196,在岗,10
197,景区,10
198,坚守,10
199,玩,10
200,市,10
201,主席,10
202,下午,10
203,精神,10
204,一道,10
205,形势,10
206,应对,10
207,配合,10
208,俄方,10
209,贸易,10
210,金融,10
211,沟通,10
212,传统,10
