id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
187,奥地利,2550371,34409,2257376,278334,4200,88.5%,30179,14661,0.6%,30,1
188,阿曼,379618,974,362800,12580,-376,95.6%,1350,4238,1.1%,0,1
189,阿富汗,172901,460,153427,11900,-549,88.7%,984,7574,4.4%,25,1
190,巴林,501643,3425,469994,30205,-1402,93.7%,4823,1444,0.3%,4,1
191,科威特,616409,1053,599581,14295,-1447,97.3%,2499,2533,0.4%,1,1
192,伊拉克,2296665,1736,2230960,40788,-1247,97.1%,2963,24917,1.1%,20,1
193,黎巴嫩,1057000,3978,682977,363996,3960,64.6%,0,10027,0.9%,18,1
194,以色列,3589333,10107,3467926,111332,-7504,96.6%,17574,10075,0.3%,37,1
195,伊朗,6998975,15340,6561376,301873,-6510,93.7%,21623,135726,1.9%,227,1
196,巴西,28485502,101285,25772807,2066205,-161512,90.5%,261958,646490,2.3%,839,1
197,比利时,3529041,8356,2758822,740143,-43588,78.2%,51919,30076,0.9%,25,1
198,西班牙,10914105,22194,8978634,1836535,-119074,82.3%,141095,98936,0.9%,173,1
199,瑞典,2434783,3418,1910876,506878,-30493,78.5%,33779,17029,0.7%,132,1
200,俄罗斯,15928568,137642,12972661,2607329,-42346,81.4%,179203,348578,2.2%,785,1
201,英国,18734683,40877,17011869,1561835,-60719,90.8%,101391,160979,0.9%,205,1
202,意大利,12603758,60137,11228571,1221423,-30178,89.1%,89993,153764,1.2%,322,1
203,印度,42881179,15102,42219896,148329,-16556,98.5%,31377,512954,1.2%,281,1
204,菲律宾,3657342,1425,3546098,55079,-1219,97.0%,2443,56165,1.5%,201,1
205,芬兰,629727,4264,46000,581376,4242,7.3%,0,2351,0.4%,22,1
206,斯里兰卡,640578,1281,607583,16909,993,94.8%,257,16086,2.5%,31,1
207,柬埔寨,128599,558,121877,3696,129,94.8%,428,3026,2.4%,1,1
208,尼泊尔,976361,256,954341,10090,-657,97.7%,911,11930,1.2%,2,1
209,加拿大,3261599,8421,3109294,116052,2598,95.3%,5753,36253,1.1%,70,1
210,德国,14092621,188319,10435800,3534199,-14863,74.1%,202900,122622,0.9%,282,1
211,越南,2972378,0,2320722,611883,0,78.1%,0,39773,1.3%,0,1
212,法国,22468239,97382,20009852,2320898,-217981,89.1%,310749,137489,0.6%,4614,1
213,美国,80372404,125281,52453562,26952312,-148518,65.3%,270585,966530,1.2%,3214,1
214,澳大利亚,3126115,26998,2891534,229516,1214,92.5%,25725,5065,0.2%,59,1
215,马来西亚,3305157,27179,2994840,277829,8099,90.6%,19037,32488,1.0%,43,1
216,日本,4699275,80351,3783417,893270,-4514,80.5%,84616,22588,0.5%,249,1
217,新加坡,642605,26032,572748,68894,8865,89.1%,17163,963,0.1%,4,1
218,泰国,2794350,21232,2590589,180990,4531,92.7%,16662,22771,0.8%,39,1
