id,content,count
1,疫情,327
2,核酸,91
3,苏州,67
4,][,66
5,成都,60
6,防控,54
7,深圳,52
8,工作,45
9,核酸检测,43
10,西安,43
11,地区,38
12,游客,37
13,加油,37
14,轮,33
15,小区,32
16,景区,31
17,时间,30
18,风险,29
19,结束,29
20,隔离,29
21,狗,29
22,人员,28
23,希望,27
24,2022年,27
25,单身,26
26,入园,24
27,期间,23
28,停止,22
29,新冠,21
30,吃,21
31,西安市,21
32,中国,21
33,情况,20
34,口罩,20
35,爱,20
36,开放,19
37,日子,19
38,国家,19
39,预约,19
40,阳性,18
41,青龙寺,18
42,遗址,18
43,参观,18
44,计划,18
45,买,17
46,小时,17
47,英国,17
48,感冒,16
49,呼和浩特,16
50,第五,16
51,记者,16
52,楼,16
53,新冠病毒,16
54,新闻,15
55,电话,15
56,公司,15
57,标志,15
58,接待,14
59,新增,14
60,武汉,14
61,病例,14
62,工作人员,14
63,病毒,14
64,20220222,14
65,心情,14
66,感觉,14
67,上班,14
68,[泪,13
69,抗疫,13
70,健康,13
71,岁,13
72,开学,13
73,恢复,13
74,事项,13
75,消息,13
76,新冠肺炎,13
77,共存,13
78,数字,13
79,人民币,13
80,发布,12
81,配合,12
82,第三,12
83,延迟,12
84,最新,12
85,17:00,12
86,APP,12
87,草泥马],12
88,幢,12
89,活动,12
90,女王,12
91,通知,11
92,防疫,11
93,超话,11
94,排队,11
95,检测,11
96,安排,11
97,呼和浩特市,11
98,街道,11
99,封,11
100,居家,11
101,葫芦岛,11
102,医院,11
103,做好,10
104,泪],10
105,本土,10
106,明天,10
107,二哈],10
108,允悲,10
109,带,10
110,卡,10
111,美团,10
112,返校,10
113,生日,10
114,号,10
115,回来,10
116,品牌,10
117,听,10
118,生活,10
119,局势,10
120,担心,10
121,乌克兰,10
122,提醒,10
123,下午,9
124,公告,9
125,无症状感染者,9
126,出门,9
127,一线,9
128,第四,9
129,赶紧,9
130,[心,9
131,每日,9
132,微信,9
133,公众号,9
134,绿色,9
135,指挥部,9
136,调整,9
137,心],9
138,[笑cry,9
139,柠檬,9
140,单位,9
141,停工,9
142,真的,9
143,感谢,9
144,家园,9
145,抱拳,9
146,发现,9
147,使馆,9
148,绿马,9
149,快点,9
150,拳头,9
151,走,8
152,影响,8
153,信息,8
154,人民,8
155,星期二,8
156,20日,8
157,早点,8
158,美好,8
159,相关,8
160,城市,8
161,聚集,8
162,18时,8
163,55,8
164,苏州市,8
165,联防,8
166,联控,8
167,蜂蜜,8
168,消耗,8
169,封闭,8
170,社区,8
171,好多,8
172,项目,8
173,北京,8
174,在家,8
175,朋友,8
176,报告,8
177,苦涩,8
178,好像,8
179,发布会,8
180,政府,8
181,志愿者,8
182,消费,8
183,行程,7
184,确诊,7
185,妈,7
186,摊手,7
187,新型,7
188,冠状,7
189,记得,7
190,开心,7
191,博物馆,7
192,人数,7
193,超过,7
194,暂,7
195,高风险,7
196,含,7
197,绿码,7
198,大数据,7
199,保证,7
200,佩戴,7
201,一米线,7
202,管理,7
203,拨打,7
204,春游,7
205,家族,7
206,企业,7
207,住,7
208,分钟,7
209,栋,7
210,居民,7
211,力量,7
212,中心,7
213,京,7
214,忙,7
215,call,7
216,鲜花,7
217,管控,6
218,悲],6
219,回,6
220,确诊病例,6
221,正月,6
222,二十二,6
223,疫苗,6
224,温暖,6
225,送,6
226,接种,6
227,[汗,6
228,情绪,6
229,遇见,6
230,统一,6
231,星期五,6
232,对外开放,6
233,08:30-18:00,6
234,樱花园,6
235,08:30-17:30,6
236,08:30-17:00,6
237,16:30,6
238,入馆,6
239,每周一,6
240,法定,6
