id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
69,圭亚那合作共和国,53921,1083,40994,11819,717,76.0%,361,1108,2.1%,5,1
70,马约特,35189,348,2964,32039,348,8.4%,0,186,0.5%,0,1
71,巴哈马,31549,255,23326,7504,243,73.9%,12,719,2.3%,0,1
72,乌兹别克斯坦,208271,1214,200512,6234,571,96.3%,640,1525,0.7%,3,1
73,瓜德罗普,73959,0,2250,70956,0,3.0%,0,753,1.0%,0,1
74,开曼群岛,11666,0,8093,3558,0,69.4%,0,15,0.1%,0,1
75,刚果（布）,23244,0,18993,3880,0,81.7%,0,371,1.6%,0,1
76,中非共和国,13319,0,6859,6352,0,51.5%,0,108,0.8%,0,1
77,塞舌尔,32846,0,27657,5049,0,84.2%,0,140,0.4%,0,1
78,赤道几内亚,15558,0,14141,1238,0,90.9%,0,179,1.2%,0,1
79,纳米比亚,154756,220,143437,7455,0,92.7%,624,3864,2.5%,41,1
80,卢旺达,126685,565,45522,79746,563,35.9%,0,1417,1.1%,2,1
81,斯威士兰,67975,57,66022,588,0,97.1%,69,1365,2.0%,2,1
82,毛里塔尼亚,56296,463,44947,10435,0,79.8%,1147,914,1.6%,2,1
83,阿鲁巴,31603,362,30235,1181,0,95.7%,411,187,0.6%,0,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,67768,1351,49186,17360,1337,72.6%,9,1222,1.8%,5,1
86,库拉索,34368,426,22599,11562,0,65.8%,828,207,0.6%,1,1
87,圣卢西亚,17871,205,14213,3342,0,79.5%,215,316,1.8%,2,1
88,圣文森特和格林纳丁斯,6604,5,5638,878,0,85.4%,29,88,1.3%,1,1
89,安提瓜和巴布达,5741,25,4369,1251,0,76.1%,65,121,2.1%,1,1
90,危地马拉,659655,2901,615330,28122,1905,93.3%,984,16203,2.5%,12,1
91,乌拉圭,543166,10630,450380,86528,10625,82.9%,0,6258,1.2%,5,1
92,委内瑞拉,458731,2090,439641,13703,1167,95.8%,919,5387,1.2%,4,1
93,苏丹,53080,543,40329,9361,541,76.0%,0,3390,6.4%,2,1
94,几内亚,35719,117,31183,4126,115,87.3%,0,410,1.1%,2,1
95,埃塞俄比亚,459959,1283,379914,72855,462,82.6%,799,7190,1.6%,22,1
96,哈萨克斯坦,1085004,13874,976352,95555,11149,90.0%,2715,13097,1.2%,10,1
97,肯尼亚,319011,0,287140,26351,0,90.0%,0,5520,1.7%,0,1
98,特立尼达和多巴哥,102942,648,81602,18102,632,79.3%,0,3238,3.1%,16,1
99,加蓬,45405,0,39889,5217,0,87.9%,0,299,0.7%,0,1
100,加纳,154190,676,145408,7432,0,94.3%,2257,1350,0.9%,7,1
101,法属波利尼西亚,47275,143,33500,13139,143,70.9%,0,636,1.3%,0,1
102,古巴,1008616,0,982897,17371,0,97.5%,0,8348,0.8%,0,1
103,留尼汪岛,133617,31401,86669,46486,20648,64.9%,10726,462,0.3%,27,1
104,科特迪瓦,79558,162,76006,2788,0,95.5%,406,764,1.0%,2,1
105,洪都拉斯,386756,602,127029,249262,600,32.8%,0,10465,2.7%,2,1
106,玻利维亚,774227,10835,610589,143261,4806,78.9%,5943,20377,2.6%,86,1
107,圣马丁岛,8798,118,6272,2451,0,71.3%,269,75,0.9%,0,1
108,圣巴泰勒米岛,2927,0,462,2459,0,15.8%,0,6,0.2%,0,1
109,牙买加,116084,1548,67681,45848,1324,58.3%,209,2555,2.2%,15,1
110,土耳其,10664372,69658,9899648,679471,0,92.8%,77612,85253,0.8%,157,1
111,刚果（金）,82984,0,50930,30776,0,61.4%,0,1278,1.5%,0,1
112,巴拿马,602606,11519,525683,69369,5715,87.2%,5787,7554,1.3%,17,1
113,蒙古国,414438,3088,313256,99093,3088,75.6%,0,2089,0.5%,0,1
114,布基纳法索,20414,41,19354,707,0,94.8%,227,353,1.7%,14,1
115,塞浦路斯,233082,1975,124370,108023,1970,53.4%,0,689,0.3%,5,1
116,文莱,15986,85,15506,382,31,97.0%,54,98,0.6%,0,1
117,马提尼克,71193,11610,104,70276,11592,0.1%,0,813,1.1%,18,1
118,法属圭亚那,71476,1102,11254,59866,1101,15.7%,0,356,0.5%,1,1
119,法罗群岛,11948,729,7693,4240,729,64.4%,0,15,0.1%,0,1
120,阿尔巴尼亚,239129,2832,212879,22967,1094,89.0%,1732,3283,1.4%,6,1
121,孟加拉国,1642294,9500,1554268,59850,9015,94.6%,473,28176,1.7%,12,1
122,保加利亚,851945,11181,640213,179301,9334,75.1%,1756,32431,3.8%,91,1
123,摩尔多瓦,396678,2681,368373,17835,2142,92.9%,529,10470,2.6%,10,1
124,马尔代夫,108732,1594,98880,9587,1086,90.9%,508,265,0.2%,0,1
125,巴拉圭,516555,5415,455476,44192,4278,88.2%,1115,16887,3.3%,22,1
126,马耳他,64719,342,54823,9382,0,84.7%,548,514,0.8%,5,1
127,哥斯达黎加,631311,5365,566893,56984,4478,89.8%,883,7434,1.2%,4,1
128,哥伦比亚,5624520,28849,5322450,170633,0,94.6%,32730,131437,2.3%,138,1
129,多哥,36056,63,29378,6415,0,81.5%,311,263,0.7%,0,1
130,秘鲁,2668224,36398,1720665,743914,36303,64.5%,0,203645,7.6%,95,1
131,斯洛伐克,890787,6183,835957,37371,2268,93.8%,3854,17459,2.0%,61,1
132,喀麦隆,109666,0,106050,1763,0,96.7%,0,1853,1.7%,0,1
133,梵蒂冈,29,2,27,2,2,93.1%,0,0,0.0%,0,1
134,塞尔维亚,1484516,17318,1287825,183539,15706,86.8%,1584,13152,0.9%,28,1
135,直布罗陀,11216,0,9629,1487,0,85.9%,0,100,0.9%,0,1
136,不丹,3229,59,2654,572,59,82.2%,0,3,0.1%,0,1
137,列支敦士登,7488,148,7061,354,88,94.3%,60,73,1.0%,0,1
138,巴勒斯坦,448398,1259,436414,7217,894,97.3%,360,4767,1.1%,5,1
139,南非,3568900,3657,3390027,85166,0,95.0%,4515,93707,2.6%,100,1
140,波黑,324026,2992,192218,117896,2968,59.3%,0,13912,4.3%,24,1
141,匈牙利,1369974,14890,1181715,147573,9945,86.3%,4860,40686,3.0%,85,1
142,斯洛文尼亚,559312,12299,469319,84271,8215,83.9%,4077,5722,1.0%,7,1
143,波兰,4373718,30588,3808089,462567,28262,87.1%,1950,103062,2.4%,376,1
144,阿根廷,7446626,120982,6384343,943655,18794,85.7%,101999,118628,1.6%,189,1
145,智利,1902657,9542,1753471,109755,8413,92.2%,1125,39431,2.1%,4,1
146,乌克兰,3780903,12815,3567336,114855,7239,94.4%,5413,98712,2.6%,163,1
147,沙特阿拉伯,632736,5928,578812,45012,945,91.5%,4981,8912,1.4%,2,1
148,突尼斯,804353,12436,708564,69943,10134,88.1%,2273,25846,3.2%,29,1
149,塞内加尔,83487,313,76546,5028,10,91.7%,302,1913,2.3%,1,1
150,拉脱维亚,314142,5082,274720,34663,3443,87.5%,1622,4759,1.5%,17,1
151,摩洛哥,1068941,0,990734,63182,0,92.7%,0,15025,1.4%,0,1
152,约旦,1117397,6216,1067780,36589,3413,95.6%,2789,13028,1.2%,14,1
153,葡萄牙,2003169,43729,1627279,356477,1628,81.2%,42055,19413,1.0%,46,1
154,安道尔,29888,0,24030,5716,0,80.4%,0,142,0.5%,0,1
155,印度尼西亚,4275528,1745,4120540,10796,1232,96.4%,504,144192,3.4%,9,1
156,捷克,2652685,28564,2446464,169284,25303,92.2%,3234,36937,1.4%,27,1
157,多米尼加,517611,0,477924,35413,0,92.3%,0,4274,0.8%,0,1
158,亚美尼亚,348708,563,333754,6929,522,95.7%,38,8025,2.3%,3,1
159,爱尔兰,1122428,5767,655301,461040,643,58.4%,5124,6087,0.5%,0,1
160,卢森堡,131644,1327,105327,25376,1288,80.0%,37,941,0.7%,2,1
161,厄瓜多尔,629507,4448,443880,151395,4443,70.5%,0,34232,5.4%,5,1
162,卡塔尔,310779,3723,267824,42324,180,86.2%,3542,631,0.2%,1,1
163,圣马力诺,10639,0,8895,1641,0,83.6%,0,103,1.0%,0,1
164,摩纳哥,7041,106,6567,430,0,93.3%,110,44,0.6%,0,1
165,冰岛,51535,1563,41257,10234,72,80.1%,1491,44,0.1%,0,1
166,墨西哥,4495310,49343,3551283,641915,17959,79.0%,31064,302112,6.7%,320,1
167,阿塞拜疆,628166,1151,610023,9593,599,97.1%,543,8550,1.4%,9,1
168,白俄罗斯,719485,1387,712239,1380,8,99.0%,1363,5866,0.8%,16,1
169,新西兰,15334,79,14245,1037,0,92.9%,81,52,0.3%,0,1
170,立陶宛,581823,6466,525046,49081,0,90.2%,7908,7696,1.3%,15,1
171,尼日利亚,251571,163,225280,23174,0,89.5%,310,3117,1.2%,6,1
172,埃及,403990,1303,337627,44125,0,83.6%,1399,22238,5.5%,26,1
173,荷兰,3680896,38200,2970979,688739,26046,80.7%,12144,21178,0.6%,10,1
174,爱沙尼亚,274658,3158,236818,35850,2856,86.2%,299,1990,0.7%,3,1
175,丹麦,1188908,36474,869063,316310,10272,73.1%,26186,3535,0.3%,16,1
176,罗马尼亚,1944916,16610,1793668,91863,6991,92.2%,9561,59385,3.1%,58,1
177,北马其顿,249704,2265,223053,18498,821,89.3%,1420,8153,3.3%,24,1
178,挪威,554778,15367,88952,464414,15366,16.0%,0,1412,0.3%,1,1
179,格鲁吉亚,1015592,8728,943212,57825,140,92.9%,8545,14555,1.4%,43,1
180,巴基斯坦,1338993,5472,1265239,44717,4836,94.5%,628,29037,2.2%,8,1
181,希腊,1723496,43791,1429157,272054,0,82.9%,62832,22285,1.3%,198,1
182,阿尔及利亚,228918,810,156203,66272,363,68.2%,435,6443,2.8%,12,1
183,瑞士,1793754,37856,1180465,600645,33532,65.8%,4313,12644,0.7%,11,1
184,克罗地亚,836807,10427,767342,56208,6680,91.7%,3702,13257,1.6%,45,1
185,奥地利,1503668,27677,1328340,161372,13452,88.3%,14211,13956,0.9%,14,1
186,阿曼,316472,1619,303112,9236,1267,95.8%,350,4124,1.3%,2,1
187,阿富汗,159070,96,146047,5637,67,91.8%,26,7386,4.6%,3,1
188,巴林,317380,3019,291297,24685,1674,91.8%,1345,1398,0.4%,0,1
189,科威特,479640,0,432729,44431,0,90.2%,0,2480,0.5%,0,1
190,伊拉克,2131500,6234,2071838,35395,5511,97.2%,718,24267,1.1%,5,1
191,黎巴嫩,840514,7592,682977,148108,7577,81.3%,0,9429,1.1%,15,1
192,以色列,2035432,0,1530716,496354,0,75.2%,0,8362,0.4%,0,1
193,伊朗,6231909,4060,6071217,28560,1807,97.4%,2234,132132,2.1%,19,1
194,巴西,23420861,132254,21848301,950633,69683,93.3%,62254,621927,2.7%,317,1
195,比利时,2521462,37435,1982261,510506,33960,78.6%,3441,28695,1.1%,34,1
196,西班牙,8676916,94472,5390818,3194661,60829,62.1%,33359,91437,1.1%,284,1
197,瑞典,1700336,42725,1247913,436836,39671,73.4%,2983,15587,0.9%,71,1
198,俄罗斯,10899411,33899,9925855,650180,10281,91.1%,22920,323376,3.0%,698,1
199,英国,15506750,93890,11738323,3615555,0,75.7%,119429,152872,1.0%,438,1
200,意大利,9210745,228123,6450596,2617944,6878,70.0%,220811,142205,1.5%,434,1
201,印度,38216399,282970,35796422,1932258,94371,93.7%,188157,487719,1.3%,442,1
202,菲律宾,3293625,22867,2969853,270728,0,90.2%,36515,53044,1.6%,82,1
203,芬兰,407711,8382,46000,359949,8381,11.3%,0,1762,0.4%,1,1
204,斯里兰卡,598536,829,568637,14656,686,95.0%,131,15243,2.5%,12,1
205,柬埔寨,120877,30,117146,716,13,96.9%,17,3015,2.5%,0,1
206,尼泊尔,877717,9502,818160,47929,8885,93.2%,613,11628,1.3%,4,1
207,加拿大,2842466,18952,2495739,314732,0,87.8%,28343,31995,1.1%,146,1
208,德国,8262398,66848,7098400,1047130,18386,85.9%,48300,116868,1.4%,162,1
209,越南,2078087,15959,1789188,252785,0,86.1%,33034,36114,1.7%,142,1
210,法国,15175464,464769,9612731,5434864,50427,63.3%,413967,127869,0.8%,375,1
211,美国,69779442,1133864,43874413,25024215,773604,62.9%,357367,880814,1.3%,2893,1
212,澳大利亚,2022581,79365,663745,1355946,79298,32.8%,0,2890,0.1%,67,1
213,马来西亚,2817163,3245,2744203,41129,142,97.4%,3093,31831,1.1%,10,1
214,日本,1979670,41478,1750636,210573,33963,88.4%,7500,18461,0.9%,15,1
215,新加坡,296077,1448,286038,9195,676,96.6%,772,844,0.3%,0,1
216,泰国,2353062,7122,2248341,82731,0,95.5%,7460,21990,0.9%,12,1
