id,area,confirmed,confirmedRelative,crued,curConfirm,curedPercent,died,diedPercent
1,亚洲,108253859,517825,100385986,6553669,92.7%,1314204,1.2%
2,欧洲,144222808,949032,112778406,29783215,78.2%,1661187,1.2%
3,非洲,11332363,15181,10290680,796962,90.8%,244721,2.2%
4,大洋洲,3144957,23775,2868043,269823,91.2%,7091,0.2%
5,北美洲,93074343,107486,61685948,30024629,66.3%,1363766,1.5%
6,南美洲,52093993,250677,44679727,6176461,85.8%,1237805,2.4%
7,其他,712,0,699,0,98.2%,13,1.8%
