id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
98,肯尼亚,322473,37,302744,14098,-16,93.9%,51,5631,1.7%,2,1
99,特立尼达和多巴哥,120385,777,95368,21491,-539,79.2%,1304,3526,2.9%,12,1
100,加蓬,47426,27,43887,3237,-352,92.5%,379,302,0.6%,0,1
101,加纳,157751,0,155322,1010,0,98.5%,0,1419,0.9%,0,1
102,法属波利尼西亚,53853,0,33500,19716,0,62.2%,0,637,1.2%,0,1
103,古巴,1060732,888,1047392,4868,-369,98.7%,1250,8472,0.8%,7,1
104,留尼汪岛,256787,0,216172,40050,0,84.2%,0,565,0.2%,0,1
105,科特迪瓦,81118,9,78893,1436,-18,97.3%,27,789,1.0%,0,1
106,洪都拉斯,402329,0,127289,264481,0,31.6%,0,10559,2.6%,0,1
107,玻利维亚,883382,1758,750361,111737,-2174,84.9%,3911,21284,2.4%,21,1
108,圣马丁岛,9483,8,9165,235,-9,96.6%,17,83,0.9%,0,1
109,圣巴泰勒米岛,3687,0,462,3219,0,12.5%,0,6,0.2%,0,1
110,牙买加,127054,154,73268,51047,-239,57.7%,375,2739,2.2%,18,1
111,土耳其,12908321,86193,11985370,832409,12395,92.8%,73526,90542,0.7%,272,1
112,刚果（金）,85776,0,50930,33530,0,59.4%,0,1316,1.5%,0,1
113,巴拿马,742854,1881,713191,21713,-3129,96.0%,4998,7950,1.1%,12,1
114,蒙古国,456866,893,313256,141464,892,68.6%,0,2146,0.5%,1,1
115,布基纳法索,20716,11,20289,52,1,97.9%,10,375,1.8%,0,1
116,塞浦路斯,290110,2120,124370,164955,2115,42.9%,0,785,0.3%,5,1
117,文莱,23992,936,17414,6480,591,72.6%,345,98,0.4%,0,1
118,马提尼克,101298,0,104,100340,0,0.1%,0,854,0.8%,0,1
119,法属圭亚那,77164,0,11254,65526,0,14.6%,0,384,0.5%,0,1
120,法罗群岛,28725,719,7693,21009,719,26.8%,0,23,0.1%,0,1
121,阿尔巴尼亚,268298,451,256117,8767,-519,95.5%,967,3414,1.3%,3,1
122,孟加拉国,1909664,4838,1678655,202190,-9043,87.9%,13853,28819,1.5%,28,1
123,保加利亚,1036824,3625,744170,258250,-730,71.8%,4310,34404,3.3%,45,1
124,摩尔多瓦,484516,0,437569,36007,0,90.3%,0,10940,2.3%,0,1
125,马尔代夫,159061,1128,142849,15923,-66,89.8%,1193,289,0.2%,1,1
126,巴拉圭,624475,1877,572746,33824,-4066,91.7%,5905,17905,2.9%,38,1
127,马耳他,70017,116,67336,2092,-95,96.2%,207,589,0.8%,4,1
128,哥斯达黎加,757093,0,591090,158231,0,78.1%,0,7772,1.0%,0,1
129,哥伦比亚,6020095,6572,5832811,50169,598,96.9%,5785,137115,2.3%,189,1
130,多哥,36650,16,34843,1536,-193,95.1%,208,271,0.7%,1,1
131,秘鲁,3445680,10859,1720665,1516634,10704,49.9%,0,208381,6.0%,155,1
132,斯洛伐克,1241121,14196,982250,240776,917,79.1%,13265,18095,1.5%,14,1
133,喀麦隆,118675,0,106050,10710,0,89.4%,0,1915,1.6%,0,1
134,梵蒂冈,29,0,28,1,0,96.6%,0,0,0.0%,0,1
135,塞尔维亚,1841010,6036,1584544,242039,-13021,86.1%,18996,14427,0.8%,61,1
136,直布罗陀,14284,0,13060,1123,0,91.4%,0,101,0.7%,0,1
137,不丹,7429,230,5199,2225,-82,70.0%,312,5,0.1%,0,1
138,列支敦士登,10523,72,9789,660,72,93.0%,0,74,0.7%,0,1
139,巴勒斯坦,555961,941,503943,47004,-2851,90.6%,3779,5014,0.9%,13,1
140,南非,3641811,2489,3502319,42499,-1430,96.2%,3785,96993,2.7%,134,1
141,波黑,362527,0,192218,155325,0,53.0%,0,14984,4.1%,0,1
142,匈牙利,1717072,0,1450631,223810,0,84.5%,0,42631,2.5%,0,1
143,斯洛文尼亚,847777,4282,696366,145331,-9586,82.1%,13862,6080,0.7%,6,1
144,波兰,5402289,22070,4611760,682409,-26962,85.4%,49001,108120,2.0%,31,1
145,阿根廷,8734551,11322,8431883,178587,-22656,96.5%,33850,124081,1.4%,128,1
146,智利,2621427,75608,1817206,763663,59968,69.3%,15452,40558,1.5%,188,1
147,乌克兰,4542693,24518,3788395,651348,16090,83.4%,8288,102950,2.3%,140,1
148,沙特阿拉伯,728387,3862,692001,27413,-2607,95.0%,6465,8973,1.2%,4,1
149,突尼斯,967052,3080,889891,50042,-3052,92.0%,6071,27119,2.8%,61,1
150,塞内加尔,85412,0,83132,323,0,97.3%,0,1957,2.3%,0,1
151,拉脱维亚,518622,7789,377267,136331,7785,72.7%,0,5024,1.0%,4,1
152,摩洛哥,1155165,969,1123370,16014,-548,97.2%,1498,15781,1.4%,19,1
153,约旦,1468360,14048,1265025,189827,1091,86.2%,12936,13508,0.9%,21,1
154,葡萄牙,3085260,35568,2495002,569728,-30596,80.9%,66076,20530,0.7%,88,1
155,安道尔,37140,0,35753,1239,0,96.3%,0,148,0.4%,0,1
156,印度尼西亚,4807778,44526,4309763,352839,17499,89.6%,26916,145176,3.0%,111,1
157,捷克,3403469,11000,3159634,205962,-25456,92.8%,36401,37873,1.1%,55,1
158,多米尼加,569446,1129,561752,3347,-28,98.6%,1155,4347,0.8%,2,1
159,亚美尼亚,407074,1574,375612,23276,-1470,92.3%,3034,8186,2.0%,10,1
160,爱尔兰,1242806,0,1071890,164625,-17065,86.2%,17065,6291,0.5%,0,1
161,卢森堡,173419,0,149814,22636,0,86.4%,0,969,0.6%,0,1
162,厄瓜多尔,781470,0,443880,302736,0,56.8%,0,34854,4.5%,0,1
163,卡塔尔,350801,613,341590,8555,-422,97.4%,1035,656,0.2%,0,1
164,圣马力诺,13571,0,12258,1204,0,90.3%,0,109,0.8%,0,1
165,摩纳哥,9021,32,8749,223,-9,97.0%,41,49,0.5%,0,1
166,冰岛,85980,0,75685,10241,0,88.0%,0,54,0.1%,0,1
167,墨西哥,5292706,26247,4519024,460863,-2034,85.4%,27702,312819,5.9%,579,1
168,阿塞拜疆,745169,5948,686088,50031,-1141,92.1%,7060,9050,1.2%,29,1
169,白俄罗斯,831966,8921,817900,7813,-211,98.3%,9116,6253,0.8%,16,1
170,新西兰,21573,0,15864,5656,0,73.5%,0,53,0.2%,0,1
171,立陶宛,820131,8000,702037,109960,6570,85.6%,1406,8134,1.0%,24,1
172,尼日利亚,254016,8,230397,20478,1,90.7%,6,3141,1.2%,1,1
173,埃及,452821,2145,385390,44139,854,85.1%,1232,23292,5.1%,59,1
174,荷兰,5734472,60157,3479519,2233557,24710,60.7%,35440,21396,0.4%,7,1
175,爱沙尼亚,420604,4610,306550,111941,3596,72.9%,1007,2113,0.5%,7,1
176,丹麦,2219837,36284,1636094,579675,2150,73.7%,34104,4068,0.2%,30,1
177,罗马尼亚,2562315,11967,2114121,386593,-8182,82.5%,20068,61601,2.4%,81,1
178,北马其顿,287016,1221,267134,11135,-312,93.1%,1502,8747,3.0%,31,1
179,挪威,1035753,14453,88952,945288,14453,8.6%,0,1513,0.1%,0,1
180,格鲁吉亚,1458093,15712,1270759,171757,-5951,87.2%,21623,15577,1.1%,40,1
181,巴基斯坦,1486361,3206,1379921,76639,-1770,92.8%,4935,29801,2.0%,41,1
182,希腊,2174093,16442,1941040,208299,-3945,89.3%,20317,24754,1.1%,70,1
183,阿尔及利亚,261752,503,174708,80315,100,66.7%,391,6729,2.6%,12,1
184,瑞士,2527134,0,1664333,849751,-29559,65.9%,29559,13050,0.5%,0,1
185,克罗地亚,1017915,2730,966353,37089,-4172,94.9%,6853,14473,1.4%,49,1
186,奥地利,2274664,25951,1935254,325038,-12506,85.1%,38445,14372,0.6%,12,1
187,阿曼,365700,4701,341047,20445,-2453,93.3%,7141,4208,1.2%,13,1
188,阿富汗,170604,452,149407,13703,-229,87.6%,675,7494,4.4%,6,1
189,巴林,463805,4623,408112,54266,-3072,88.0%,7691,1427,0.3%,4,1
190,科威特,601307,2254,560497,38290,-8805,93.2%,11058,2520,0.4%,1,1
191,伊拉克,2275571,2036,2188135,62732,-3218,96.2%,5228,24704,1.1%,26,1
192,黎巴嫩,1016487,5935,682977,323670,5918,67.2%,0,9840,1.0%,17,1
193,以色列,3426103,20061,3131754,284805,-5594,91.4%,25623,9544,0.3%,32,1
194,伊朗,6806265,25812,6298727,373820,8211,92.5%,17453,133718,2.0%,148,1
195,巴西,27483031,134228,23783443,3061139,133336,86.5%,0,638449,2.3%,892,1
196,比利时,3421081,0,2349429,1042028,-39260,68.7%,39260,29624,0.9%,0,1
197,西班牙,10604200,0,7361694,3146511,0,69.4%,0,95995,0.9%,0,1
198,瑞典,2397330,0,1573404,807461,-26074,65.6%,26074,16465,0.7%,0,1
199,俄罗斯,14313965,197949,11333044,2639990,95675,79.2%,101568,340931,2.4%,706,1
200,英国,18306859,45500,16029725,2117564,-42553,87.6%,87886,159570,0.9%,167,1
201,意大利,12105675,62221,10315987,1638673,-55511,85.2%,117463,151015,1.2%,269,1
202,印度,42665534,44877,41677641,478850,-73367,97.7%,117591,509043,1.2%,653,1
203,菲律宾,3639942,2912,3508239,76609,-2835,96.4%,5747,55094,1.5%,0,1
204,芬兰,569973,0,46000,521803,0,8.1%,0,2170,0.4%,0,1
205,斯里兰卡,628116,1162,595028,17280,749,94.7%,390,15808,2.5%,23,1
206,柬埔寨,123955,401,118960,1980,257,96.0%,144,3015,2.4%,0,1
207,尼泊尔,973059,427,938583,22584,-3518,96.5%,3935,11892,1.2%,10,1
208,加拿大,3191587,6359,3003845,152268,2412,94.1%,3879,35474,1.1%,68,1
209,德国,12387078,203139,8838800,3427698,145408,71.4%,57600,120580,1.0%,131,1
210,越南,2510860,26379,2226754,245160,18480,88.7%,7815,38946,1.6%,84,1
211,法国,21708827,118611,16666109,4907914,118611,76.8%,0,134804,0.6%,161,1
212,美国,79325576,65296,49836893,28545272,-68432,62.8%,132790,943411,1.2%,938,1
213,澳大利亚,2921718,23678,2695704,221396,-2696,92.3%,26325,4618,0.2%,49,1
214,马来西亚,3040235,22802,2852437,155673,17345,93.8%,5442,32125,1.1%,15,1
215,日本,3926272,77435,2919314,986584,2959,74.4%,74339,20374,0.5%,137,1
216,新加坡,469495,10505,430085,38513,976,91.6%,9521,897,0.2%,8,1
217,泰国,2608227,15882,2455832,129930,6376,94.2%,9482,22465,0.9%,24,1
