id,content,count
1,疫情,517
2,病例,189
3,防控,187
4,民主,163
5,工作,156
6,美国,156
7,确诊,153
8,人员,152
9,核酸检测,146
10,防疫,120
11,中国,111
12,新冠肺炎,106
13,经济,106
14,核酸,93
15,2021年,92
16,健康,89
17,国家,89
18,报告,88
19,活动,86
20,新增,86
21,上海,85
22,情况,84
23,阳性,82
24,时间,82
25,发展,80
26,发布,77
27,隔离,76
28,新冠,73
29,接种,71
30,医院,71
31,考试,70
32,本土,70
33,措施,69
34,信息,66
35,宁波,66
36,主动,65
37,小时,65
38,相关,64
39,感染者,64
40,地区,64
41,中心,63
42,旅客,62
43,小区,61
44,政策,61
45,新闻,59
46,提醒,58
47,做好,58
48,症状,58
49,记者,57
50,管理,56
51,检测,54
52,阴性,53
53,疫苗,53
54,期间,52
55,医疗,52
56,口罩,52
57,风险,52
58,北京,52
59,世界,52
60,航空,52
61,组织,51
62,全球,51
63,证明,49
64,机场,48
65,观察,47
66,市民,46
67,关注,46
68,工作人员,46
69,2022年,46
70,学生,46
71,通报,45
72,群众,45
73,影响,45
74,发现,45
75,考研,45
76,乘坐,44
77,机构,44
78,排查,44
79,卫生,43
80,社区,43
81,疾控,42
82,48,42
83,前往,41
84,感染,41
85,送,41
86,抗疫,41
87,杭州,41
88,单位,39
89,浙江,39
90,大连,39
91,航班,39
92,市,37
93,取消,37
94,公布,37
95,安排,37
96,社会,37
97,国内,37
98,管控,36
99,公司,36
100,累计,36
101,启动,36
102,沪,35
103,采样,35
104,发布会,34
105,南秀村,34
106,服务,34
107,配合,33
108,举办,32
109,境外输入,32
110,报道,32
111,人民,32
112,毒株,32
113,岁,32
114,绿码,32
115,能力,32
116,实施,31
117,落实,31
118,提出,31
119,研究,31
120,学校,31
121,封闭,31
122,哈尔滨,31
123,教育,30
124,出租车,30
125,2021,30
126,传播,30
127,调查,30
128,奥密克戎,30
129,现场,30
130,调整,30
131,查验,30
132,24时,29
133,新冠病毒,29
134,美,29
135,显示,29
136,提供,29
137,健康码,29
138,指挥部,29
139,石家庄,29
140,场所,28
141,结束,28
142,政府,28
143,内蒙古,28
144,浙江省,28
145,国际,28
146,视频,28
147,默克尔,28
148,南京,27
149,医学,27
150,佩戴,27
151,区域,27
152,中央,27
153,市场,27
154,数据,27
155,应急,26
156,防护,26
157,监测,26
158,病毒,26
159,发生,26
160,外交,26
161,形势,26
162,大学,26
163,哈尔滨市,26
164,出院,26
165,部门,26
166,密接,26
167,公务员,26
168,希望,26
169,临时,26
170,总理,26
171,峰会,26
172,赵,26
173,立坚,26
174,捍卫,26
175,朋友,25
176,聚集,25
177,发热,25
178,韩国,25
179,考生,25
180,德国,25
181,上海市,24
182,浦东,24
183,接触,24
184,接触者,24
185,生活,24
186,通知,24
187,人群,24
188,👉,24
189,镇海区,24
190,中共中央,24
191,交通,24
192,介绍,23
193,合作,23
194,国,23
195,台湾,23
196,企业,23
197,份,23
198,响应,23
199,全员,23
200,政治,23
201,演出,22
202,关系,22
203,领导,22
204,全国,22
205,朔尔茨,22
206,河北,22
207,轨迹,21
208,白皮书,21
209,努力,21
210,价格,21
211,酒店,21
212,应对,21
213,近日,21
214,轮,21
215,绍兴,21
216,I级,21
217,省份,21
218,行程卡,21
219,前线,21
220,延期,20
221,近期,20
222,减少,20
223,明年,20
224,超过,20
225,生产,20
226,建设,20
227,科学,20
228,最新,20
229,消息,20
230,生命,20
231,运营,20
232,出示,20
233,网上,20
234,辽宁,20
235,主席,20
236,习近平,20
237,自学,20
238,报考,20
239,技术,20
240,民警,20
241,回,19
242,就诊,19
243,增长,19
244,治愈,19
245,现有,19
246,回应,19
247,报备,19
248,开放,19
249,水平,19
250,镇海,19
251,石家庄市,19
252,常态化,18
253,韩,18
254,人士,18
255,过程,18
256,接受,18
257,宁波市,18
258,孩子,18
259,央视,18
260,来源,18
261,城市,18
262,恢复,18
263,官方,18
264,满洲里,18
265,控制,18
266,码,18
267,昨天,18
268,楼,18
269,科技,18
270,乘客,18
271,美式,18
272,会议,17
273,1例,17
274,公共,17
275,旅居史,17
276,定点,17
277,意识,17
278,戴,17
279,2020年,17
280,居民,17
281,保障,17
282,加油,17
283,推迟,17
284,直播,17
285,小组,17
286,课程,17
287,反弹,17
288,罗晋,17
289,持续,17
290,中和,17
291,紧急,17
292,能源,17
293,世卫,17
294,之内,17
295,Omicron,17
296,健康委,16
297,四,16
298,居家,16
299,全省,16
300,成果,16
301,去年,16
302,监督,16
303,含,16
304,紧张,16
