id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
166,摩纳哥,9377,16,9140,186,-6,97.5%,22,51,0.5%,0,1
167,冰岛,123373,0,75685,47627,0,61.3%,0,61,0.0%,0,1
168,墨西哥,5506105,13459,4773131,414888,-1186,86.7%,14314,318086,5.8%,331,1
169,阿塞拜疆,785301,2553,764283,11618,-3880,97.3%,6391,9400,1.2%,42,1
170,白俄罗斯,917468,4135,906043,4955,-856,98.8%,4975,6470,0.7%,16,1
171,新西兰,100821,15016,18332,82433,14849,18.2%,167,56,0.1%,0,1
172,立陶宛,902554,3609,808647,85486,1918,89.6%,1668,8421,0.9%,23,1
173,尼日利亚,254525,40,249013,2370,-90,97.8%,130,3142,1.2%,0,1
174,埃及,482248,1743,412161,46047,508,85.5%,1200,24040,5.0%,35,1
175,荷兰,6332772,27383,4284146,2027078,-55728,67.7%,83108,21548,0.3%,3,1
176,爱沙尼亚,494430,4194,368812,123382,1388,74.6%,2794,2236,0.5%,12,1
177,丹麦,2618025,15588,2215253,398188,-20705,84.6%,36247,4584,0.2%,46,1
178,罗马尼亚,2728727,4247,2471902,193472,-14365,90.6%,18553,63353,2.3%,59,1
179,北马其顿,297081,474,283908,4172,-346,95.6%,807,9001,3.0%,13,1
180,挪威,1231766,8560,88952,1141216,8560,7.2%,0,1598,0.1%,0,1
181,格鲁吉亚,1605472,4835,1504161,85148,-9046,93.7%,13840,16163,1.0%,41,1
182,巴基斯坦,1509360,847,1443284,35898,-409,95.6%,1236,30178,2.0%,20,1
183,希腊,2405401,11883,2190692,188924,-19797,91.1%,31629,25785,1.1%,51,1
184,阿尔及利亚,264855,72,177437,80587,-22,67.0%,89,6831,2.6%,5,1
185,瑞士,2753342,0,2135672,604462,-41538,77.6%,41538,13208,0.5%,0,1
186,克罗地亚,1054596,1028,1025051,14515,-2095,97.2%,3105,15030,1.4%,18,1
187,奥地利,2659532,23274,2370487,274258,-1616,89.1%,24865,14787,0.6%,25,1
188,阿曼,381381,1763,367204,9935,-2645,96.3%,4404,4242,1.1%,4,1
189,阿富汗,173659,249,156326,9735,-482,90.0%,723,7598,4.4%,8,1
190,巴林,512306,2416,485005,25848,-1310,94.7%,3724,1453,0.3%,2,1
191,科威特,619310,582,606657,10116,-1048,98.0%,1629,2537,0.4%,1,1
192,伊拉克,2301590,945,2241001,35614,-1614,97.4%,2544,24975,1.1%,15,1
193,黎巴嫩,1066840,2428,682977,373784,2417,64.0%,0,10079,0.9%,11,1
194,以色列,3618445,6254,3530985,77334,6250,97.6%,0,10126,0.3%,4,1
195,伊朗,7040467,9524,6634126,269710,-8210,94.2%,17493,136631,1.9%,241,1
196,巴西,28768104,72856,26183623,1935286,-15811,91.0%,87945,649195,2.3%,722,1
197,比利时,3544034,0,2977603,536310,-61207,84.0%,61207,30121,0.8%,0,1
198,西班牙,10977524,0,9181728,1696386,0,83.6%,0,99410,0.9%,0,1
199,瑞典,2441142,0,2092483,331552,-53894,85.7%,53894,17107,0.7%,0,1
200,俄罗斯,16398036,116093,13575652,2470724,-22272,82.8%,137596,351660,2.1%,769,1
201,英国,18804765,0,17153253,1490288,0,91.2%,0,161224,0.9%,0,1
202,意大利,12764558,39360,11487720,1122278,-35366,90.0%,74516,154560,1.2%,210,1
203,印度,42924130,10273,42307686,102601,-10410,98.6%,20439,513843,1.2%,244,1
204,菲律宾,3661997,1029,3553367,52179,-973,97.0%,1952,56451,1.5%,50,1
205,芬兰,637729,0,46000,589365,0,7.2%,0,2364,0.4%,0,1
206,斯里兰卡,645037,988,608719,20128,715,94.4%,249,16190,2.5%,24,1
207,柬埔寨,130276,372,123772,3472,-104,95.0%,476,3032,2.3%,0,1
208,尼泊尔,976865,94,956413,8517,-322,97.9%,415,11935,1.2%,1,1
209,加拿大,3283732,3601,3131360,115835,1345,95.4%,2208,36537,1.1%,48,1
210,德国,14728752,145746,11010700,3594724,61779,74.8%,83800,123328,0.8%,167,1
211,越南,3321005,98876,2411912,868949,78361,72.6%,20427,40144,1.2%,88,1
212,法国,22689332,53623,20666237,1884960,-147817,91.1%,201339,138135,0.6%,101,1
213,美国,80567757,27986,53192990,26401648,-143539,66.0%,170795,973119,1.2%,730,1
214,澳大利亚,3211078,18474,2981011,224896,-3487,92.8%,21933,5171,0.2%,28,1
215,马来西亚,3419636,27299,3086270,300692,4546,90.3%,22710,32674,1.0%,43,1
216,日本,4961981,63696,4114425,824084,-23630,82.9%,87182,23472,0.5%,144,1
217,新加坡,710880,16857,650359,59514,-2464,91.5%,19308,1007,0.1%,13,1
218,泰国,2891927,24719,2655349,213642,7802,91.8%,16875,22936,0.8%,42,1
