id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
27,安圭拉,1777,0,1702,69,0,95.8%,0,6,0.3%,0,1
28,格林纳达,7377,314,5730,1447,306,77.7%,8,200,2.7%,0,1
29,圣基茨和尼维斯,3666,156,2871,767,136,78.3%,20,28,0.8%,0,1
30,特克斯和凯科斯群岛,3755,0,3356,373,0,89.4%,0,26,0.7%,0,1
31,几内亚比绍,6612,17,6302,161,17,95.3%,0,149,2.3%,0,1
32,马里,23600,451,19730,3200,116,83.6%,335,670,2.8%,0,1
33,利比亚,392276,643,379111,7398,96,96.6%,532,5767,1.5%,15,1
34,老挝,114787,0,7339,107039,0,6.4%,0,409,0.4%,0,1
35,伯利兹,35206,541,30856,3745,492,87.6%,49,605,1.7%,0,1
36,缅甸,531624,192,509600,2740,0,95.9%,191,19284,3.6%,2,1
37,多米尼克,7137,0,6581,509,0,92.2%,0,47,0.7%,0,1
38,莫桑比克,203241,3594,165271,35905,2000,81.3%,1586,2065,1.0%,8,1
39,叙利亚,50442,27,33240,14284,0,65.9%,119,2918,5.8%,3,1
40,马恩岛,13911,62,13439,404,45,96.6%,17,68,0.5%,0,1
41,巴布亚新几内亚,36285,89,35639,55,0,98.2%,90,591,1.6%,1,1
42,厄立特里亚,8211,50,7865,267,25,95.8%,24,79,1.0%,1,1
43,乌干达,150301,3525,98601,48375,3501,65.6%,12,3325,2.2%,12,1
44,安哥拉,87625,1970,70266,15560,0,80.2%,2192,1799,2.1%,11,1
45,东帝汶,19844,2,19711,11,2,99.3%,0,122,0.6%,0,1
46,新喀里多尼亚,13050,32,12389,380,0,94.9%,95,281,2.2%,0,1
47,马达加斯加,52434,2155,44708,6659,2115,85.3%,0,1067,2.0%,40,1
48,津巴布韦,220178,1379,191000,24070,0,86.7%,1733,5108,2.3%,14,1
49,佛得角,47376,1397,41525,5493,0,87.6%,1896,358,0.8%,1,1
50,蒙特塞拉特,90,14,44,45,14,48.9%,0,1,1.1%,0,1
51,海地,26304,203,23531,1999,130,89.5%,65,774,2.9%,8,1
52,尼日尔,7590,0,7003,310,0,92.3%,0,277,3.6%,0,1
53,乍得,6183,0,4874,1125,0,78.8%,0,184,3.0%,0,1
54,萨尔瓦多,122234,0,115955,2453,0,94.9%,0,3826,3.1%,0,1
55,尼加拉瓜,17526,0,4225,13088,0,24.1%,0,213,1.2%,0,1
56,斐济,55649,0,51307,3638,0,92.2%,0,704,1.3%,0,1
57,毛里求斯,23886,81,22130,994,44,92.6%,37,762,3.2%,0,1
58,赞比亚,274087,4096,236878,33427,0,86.4%,4963,3782,1.4%,10,1
59,吉布提,13948,179,13463,296,142,96.5%,37,189,1.4%,0,1
60,吉尔吉斯斯坦,185484,0,180166,2504,0,97.1%,0,2814,1.5%,0,1
61,巴巴多斯,30597,479,28146,2187,76,92.0%,403,264,0.9%,0,1
62,黑山,183220,0,161435,19357,0,88.1%,0,2428,1.3%,0,1
63,冈比亚,10792,0,9798,651,0,90.8%,36,343,3.2%,0,1
64,格陵兰岛,3404,270,2491,912,194,73.2%,76,1,0.0%,0,1
65,贝宁,25522,0,24823,538,0,97.3%,118,161,0.6%,0,1
66,索马里,24261,729,13182,9744,493,54.3%,234,1335,5.5%,2,1
67,坦桑尼亚,30564,1258,183,29641,1255,0.6%,0,740,2.4%,3,1
68,利比里亚,6851,447,5747,817,235,83.9%,212,287,4.2%,0,1
69,圭亚那合作共和国,42385,779,37866,3455,731,89.3%,46,1064,2.5%,2,1
70,马约特,24671,0,2964,21521,0,12.0%,0,186,0.8%,0,1
71,巴哈马,26701,375,21964,4020,323,82.3%,52,717,2.7%,0,1
72,乌兹别克斯坦,199758,146,196851,1419,0,98.5%,153,1488,0.7%,0,1
73,瓜德罗普,59355,0,2250,56354,0,3.8%,0,751,1.3%,0,1
74,开曼群岛,9720,0,5237,4471,0,53.9%,0,12,0.1%,0,1
75,刚果（布）,21277,0,18825,2083,0,88.5%,0,369,1.7%,0,1
76,中非共和国,12454,291,6859,5494,291,55.1%,0,101,0.8%,0,1
77,塞舌尔,26968,0,24347,2487,0,90.3%,0,134,0.5%,0,1
78,赤道几内亚,13876,166,13424,277,152,96.7%,14,175,1.3%,0,1
79,纳米比亚,151000,460,134317,12997,67,89.0%,379,3686,2.4%,14,1
80,卢旺达,118342,1066,45522,71453,1061,38.5%,0,1367,1.2%,5,1
81,斯威士兰,67021,199,62684,3011,0,93.5%,513,1326,2.0%,2,1
82,毛里塔尼亚,45825,1149,39529,5416,1079,86.3%,68,880,1.9%,2,1
83,阿鲁巴,25254,1162,20802,4271,403,82.4%,759,181,0.7%,0,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,56041,916,49099,5747,913,87.6%,2,1195,2.1%,1,1
86,库拉索,25988,1056,19071,6726,965,73.4%,91,191,0.7%,0,1
87,圣卢西亚,14232,258,13293,634,217,93.4%,41,305,2.1%,0,1
88,圣文森特和格林纳丁斯,6247,48,5421,742,21,86.8%,27,84,1.3%,0,1
89,安提瓜和巴布达,4715,0,4097,499,0,86.9%,0,119,2.5%,0,1
90,危地马拉,631730,1919,609211,6405,1627,96.4%,289,16114,2.6%,3,1
91,乌拉圭,430958,5328,402224,22548,4805,93.3%,522,6186,1.4%,1,1
92,委内瑞拉,446026,311,435794,4887,81,97.7%,226,5345,1.2%,4,1
93,苏丹,47443,0,38714,5389,0,81.6%,0,3340,7.0%,0,1
94,几内亚,33700,383,30633,2670,328,90.9%,53,397,1.2%,2,1
95,埃塞俄比亚,440024,3779,359608,73411,2692,81.7%,1080,7005,1.6%,7,1
96,哈萨克斯坦,990039,483,961806,15190,473,97.1%,0,13043,1.3%,10,1
97,肯尼亚,306686,2336,261067,40208,570,85.1%,1759,5411,1.8%,7,1
98,特立尼达和多巴哥,95096,579,75804,16300,0,79.7%,926,2992,3.1%,22,1
99,加蓬,42640,0,37932,4418,0,89.0%,0,290,0.7%,0,1
100,加纳,148079,0,133190,13576,0,89.9%,0,1313,0.9%,0,1
101,法属波利尼西亚,46534,0,33500,12398,0,72.0%,0,636,1.4%,0,1
102,古巴,970567,967,958382,3860,430,98.7%,537,8325,0.9%,0,1
103,留尼汪岛,85960,0,72447,13094,0,84.3%,0,419,0.5%,0,1
104,科特迪瓦,75715,1278,63708,11277,1186,84.1%,88,730,1.0%,4,1
105,洪都拉斯,380883,283,126510,243931,0,33.2%,498,10442,2.7%,0,1
106,玻利维亚,652819,10263,540099,92832,8467,82.7%,1758,19888,3.0%,38,1
107,圣马丁岛,5945,237,4878,992,166,82.1%,71,75,1.3%,0,1
108,圣巴泰勒米岛,2363,0,462,1895,0,19.6%,0,6,0.3%,0,1
109,牙买加,98194,735,66236,29472,648,67.5%,83,2486,2.5%,4,1
110,土耳其,9787274,66467,9217669,486374,37008,94.2%,29316,83231,0.9%,143,1
111,刚果（金）,80175,668,50930,28020,668,63.5%,0,1225,1.5%,0,1
112,巴拿马,512402,4372,478796,26157,3679,93.4%,693,7449,1.5%,0,1
113,蒙古国,392430,570,313256,77106,568,79.8%,0,2068,0.5%,2,1
114,布基纳法索,18637,0,17150,1154,0,92.0%,0,333,1.8%,0,1
115,塞浦路斯,192157,5202,124370,67137,5198,64.7%,0,650,0.3%,4,1
116,文莱,15532,0,15331,103,0,98.7%,0,98,0.6%,0,1
117,马提尼克,50005,1532,104,49113,1523,0.2%,0,788,1.6%,9,1
118,法属圭亚那,53810,1734,11254,42214,1733,20.9%,0,342,0.6%,1,1
119,法罗群岛,6855,209,5533,1307,102,80.7%,107,15,0.2%,0,1
120,阿尔巴尼亚,214941,1236,202386,9322,903,94.2%,329,3233,1.5%,4,1
121,孟加拉国,1589947,1140,1550364,11486,937,97.5%,196,28097,1.8%,7,1
122,保加利亚,770001,6766,617448,121178,5942,80.2%,758,31375,4.1%,66,1
123,摩尔多瓦,378904,706,363767,4798,401,96.0%,296,10339,2.7%,9,1
124,马尔代夫,97050,224,93865,2921,31,96.7%,192,264,0.3%,1,1
125,巴拉圭,472673,974,448747,7268,846,94.9%,120,16658,3.5%,8,1
126,马耳他,58275,1144,42314,15477,433,72.6%,709,484,0.8%,2,1
127,哥斯达黎加,581394,2542,561676,12348,2361,96.6%,178,7370,1.3%,3,1
128,哥伦比亚,5242672,16259,5006108,106373,9801,95.5%,6418,130191,2.5%,40,1
129,多哥,33031,448,26540,6239,334,80.3%,114,252,0.8%,0,1
130,秘鲁,2329717,8687,1720665,406118,8650,73.9%,0,202934,8.7%,37,1
131,斯洛伐克,856685,3269,802622,37192,0,93.7%,3355,16871,2.0%,47,1
132,喀麦隆,109367,0,106050,1466,0,97.0%,0,1851,1.7%,0,1
133,梵蒂冈,27,0,27,0,0,100.0%,0,0,0.0%,0,1
134,塞尔维亚,1327455,9122,1269630,44975,8326,95.6%,777,12850,1.0%,19,1
135,直布罗陀,9459,232,8049,1310,209,85.1%,23,100,1.1%,0,1
136,不丹,2671,2,2654,14,0,99.4%,4,3,0.1%,0,1
137,列支敦士登,6452,101,5964,417,101,92.4%,0,71,1.1%,0,1
138,巴勒斯坦,441224,618,433130,3396,0,98.2%,606,4698,1.1%,13,1
139,南非,3504554,11106,3260642,151800,0,93.0%,11492,92112,2.6%,110,1
140,波黑,297333,3649,192218,91547,3598,64.6%,0,13568,4.6%,51,1
141,匈牙利,1282957,6454,1137648,105529,1952,88.7%,4422,39780,3.1%,80,1
142,斯洛文尼亚,478860,3833,447463,25763,2709,93.4%,1119,5634,1.2%,5,1
143,波兰,4179292,16577,3683571,396410,7720,88.1%,8212,99311,2.4%,645,1
144,阿根廷,6025303,95159,5427191,480726,75019,90.1%,20088,117386,1.9%,52,1
145,智利,1817300,3112,1736005,42088,1921,95.5%,1161,39207,2.2%,30,1
146,乌克兰,3696468,6632,3506509,92871,0,94.9%,9121,97088,2.6%,187,1
147,沙特阿拉伯,568650,3168,544161,15601,2558,95.7%,608,8888,1.6%,2,1
148,突尼斯,735973,2302,697844,12499,1976,94.8%,315,25630,3.5%,11,1
149,塞内加尔,77272,519,73365,2015,356,94.9%,163,1892,2.4%,0,1
150,拉脱维亚,283149,1994,265669,12855,303,93.8%,1679,4625,1.6%,12,1
151,摩洛哥,983629,5618,946289,22457,4128,96.2%,1485,14883,1.5%,5,1
152,约旦,1074007,4458,1035143,26054,0,96.4%,4642,12810,1.2%,45,1
153,葡萄牙,1539050,0,1272556,247440,0,82.7%,0,19054,1.2%,0,1
154,安道尔,25289,487,21511,3637,325,85.1%,162,141,0.6%,0,1
155,印度尼西亚,4264669,533,4115358,5195,317,96.5%,209,144116,3.4%,7,1
156,捷克,2517475,7422,2372251,108717,2919,94.2%,4451,36507,1.5%,52,1
157,多米尼加,439017,5201,409832,24933,5042,93.4%,159,4252,1.0%,0,1
158,亚美尼亚,345518,134,332588,4933,0,96.3%,154,7997,2.3%,4,1
159,爱尔兰,908672,17656,596774,305946,14745,65.7%,2871,5952,0.7%,40,1
160,卢森堡,110298,2131,96933,12444,1905,87.9%,224,921,0.8%,2,1
161,厄瓜多尔,559950,0,443880,82371,0,79.3%,0,33699,6.0%,0,1
162,卡塔尔,260283,5052,246784,12881,4542,94.8%,510,618,0.2%,0,1
163,圣马力诺,8487,0,7263,1122,0,85.6%,0,102,1.2%,0,1
164,摩纳哥,5593,95,5037,514,0,90.1%,112,42,0.8%,2,1
165,冰岛,35239,1338,25733,9467,343,73.0%,995,39,0.1%,0,1
166,墨西哥,4055095,20626,3325558,429604,17232,82.0%,3300,299933,7.4%,94,1
167,阿塞拜疆,619502,584,603906,7174,0,97.5%,851,8422,1.4%,13,1
168,白俄罗斯,704907,1400,697953,1285,6,99.0%,1378,5669,0.8%,16,1
169,新西兰,14525,62,13406,1068,0,92.3%,83,51,0.4%,0,1
170,立陶宛,536405,3267,496376,32525,1492,92.5%,1757,7504,1.4%,18,1
171,尼日利亚,246195,856,217509,25620,418,88.3%,433,3066,1.2%,5,1
172,埃及,390294,803,324425,43987,0,83.1%,912,21882,5.6%,27,1
173,荷兰,3247900,24575,2769789,457070,6691,85.3%,17872,21041,0.6%,12,1
174,爱沙尼亚,249592,1642,228015,19626,39,91.4%,1600,1951,0.8%,3,1
175,丹麦,896566,23968,661809,231424,12098,73.8%,11859,3333,0.4%,11,1
176,罗马尼亚,1827867,6018,1753835,15092,1343,95.9%,4631,58940,3.2%,44,1
177,北马其顿,230265,0,214054,8209,0,93.0%,0,8002,3.5%,0,1
178,挪威,428736,8385,88952,338435,8343,20.7%,0,1349,0.3%,42,1
179,格鲁吉亚,953410,3567,910540,28742,1421,95.5%,2105,14128,1.5%,41,1
180,巴基斯坦,1301141,1085,1258086,14094,833,96.7%,247,28961,2.2%,5,1
181,希腊,1422020,43386,1049718,351117,35727,73.8%,7597,21185,1.5%,62,1
182,阿尔及利亚,220825,462,151604,62903,203,68.7%,252,6318,2.9%,7,1
183,瑞士,1448527,32144,1068745,367371,19542,73.8%,12578,12411,0.9%,24,1
184,克罗地亚,745544,9058,692927,39853,4651,92.9%,4374,12764,1.7%,33,1
185,奥地利,1312939,8853,1247752,51364,6374,95.0%,2458,13823,1.1%,21,1
186,阿曼,306755,263,300666,1972,199,98.0%,64,4117,1.3%,0,1
187,阿富汗,158290,30,145764,5158,24,92.1%,6,7368,4.7%,0,1
188,巴林,287939,1081,278737,7807,801,96.8%,280,1395,0.5%,0,1
189,科威特,425455,2246,412749,10237,2034,97.0%,211,2469,0.6%,1,1
190,伊拉克,2095848,665,2066713,4941,318,98.6%,344,24194,1.2%,3,1
191,黎巴嫩,753879,5818,672101,72547,0,89.2%,10964,9231,1.2%,20,1
192,以色列,1448455,17482,1361936,78260,14483,94.0%,2993,8259,0.6%,6,1
193,伊朗,6203046,1579,6047528,23716,0,97.5%,1638,131802,2.1%,24,1
194,巴西,22395322,27267,21567845,207747,27134,96.3%,0,619730,2.8%,133,1
195,比利时,2206992,27796,1840477,338069,15495,83.4%,12279,28446,1.3%,22,1
196,西班牙,6922466,137180,5124221,1708408,126196,74.0%,10836,89837,1.3%,148,1
197,瑞典,1375267,0,1207521,152420,0,87.8%,0,15326,1.1%,0,1
198,俄罗斯,10618035,15316,9645712,657719,0,90.8%,22949,314604,3.0%,802,1
199,英国,14015065,373545,10620728,3244822,262864,75.8%,110107,149515,1.1%,574,1
200,意大利,6975465,189088,5243412,1593579,155820,75.2%,33037,138474,2.0%,231,1
201,印度,35226386,90928,34371845,371363,70151,97.6%,20452,483178,1.4%,325,1
202,菲律宾,2910664,17172,2781424,77369,16587,95.6%,504,51871,1.8%,81,1
203,芬兰,295601,5979,46000,247969,5971,15.6%,0,1632,0.6%,8,1
204,斯里兰卡,590063,1134,561557,13423,820,95.2%,286,15083,2.6%,28,1
205,柬埔寨,120564,18,116991,558,7,97.0%,11,3015,2.5%,0,1
206,尼泊尔,830480,478,813447,5431,206,97.9%,271,11602,1.4%,1,1
207,加拿大,2437822,42166,2030568,376670,13699,83.3%,28395,30584,1.3%,72,1
208,德国,7399003,52999,6664800,619996,7928,90.1%,44700,114207,1.5%,371,1
209,越南,1843563,0,1464415,345504,0,79.4%,0,33644,1.8%,0,1
210,法国,11183238,332252,8393827,2664398,271386,75.1%,60620,125013,1.1%,246,1
211,美国,59564116,757999,42089198,16619075,659022,70.7%,96840,855843,1.4%,2137,1
212,澳大利亚,762458,72226,351637,408500,41184,46.1%,31030,2321,0.3%,12,1
213,马来西亚,2776699,3270,2705292,39779,57,97.4%,3195,31628,1.1%,18,1
214,日本,1743781,4471,1713188,12195,4236,98.2%,234,18398,1.1%,1,1
215,新加坡,283214,805,277759,4620,350,98.1%,453,835,0.3%,2,1
216,泰国,2252776,5775,2188397,42580,3091,97.1%,2673,21799,1.0%,11,1
