id,content,count
1,疫情,653
2,西安,576
3,防控,307
4,医院,238
5,西安市,235
6,人员,222
7,确诊病例,200
8,隔离,184
9,服务,175
10,工作,174
11,抗疫,141
12,群众,139
13,核酸检测,134
14,陕西,132
15,患者,117
16,本土,116
17,新冠肺炎,114
18,保障,110
19,小区,109
20,核酸,108
21,生活,104
22,就医,102
23,期间,97
24,发布,97
25,新闻,94
26,防疫,86
27,阳性,86
28,小时,83
29,情况,82
30,社区,79
31,孕妇,78
32,送,77
33,记者,75
34,物资,75
35,中国,72
36,措施,72
37,医疗,72
38,岁,68
39,相关,67
40,一线,63
41,诊断,63
42,工作人员,62
43,人民,61
44,新冠,61
45,社会,61
46,发现,61
47,轻型,60
48,需求,59
49,市级,58
50,专家组,58
51,公司,57
52,印度,57
53,安排,57
54,做好,56
55,定点,55
56,发布会,55
57,新区,55
58,时间,54
59,管理,53
60,重点,53
61,就诊,53
62,力量,51
63,城中村,50
64,妈妈,49
65,筛查,49
66,加油,49
67,信息,48
68,男,48
69,西咸,48
70,河南,48
71,区域,47
72,检测,47
73,提供,47
74,医护,46
75,孕产妇,46
76,健康,45
77,2022年,45
78,电话,45
79,志愿者,44
80,流产,44
81,市民,44
82,抗击,44
83,回应,43
84,部门,42
85,通道,42
86,证明,41
87,卫生,41
88,60,41
89,紧急,41
90,管控,41
91,孩子,41
92,感染,40
93,2021年,40
94,视频,40
95,阴性,40
96,高速,40
97,车辆,39
98,中心,39
99,下午,39
100,关系,38
101,居民,38
102,郑州,38
103,影响,37
104,希望,37
105,密切接触者,37
106,上门,36
107,开通,36
108,困难,36
109,采样,36
110,民警,35
111,封控区,35
112,印,34
113,市场,34
114,责任,34
115,致敬,34
116,事件,34
117,封控,34
118,关注,33
119,确诊,32
120,解决,32
121,市,32
122,前往,31
123,发展,31
124,临时,31
125,绿色,31
126,确保,31
127,急救,31
128,新增,31
129,应急,31
130,供电,30
131,发生,30
132,学生,30
133,生命,30
134,近日,30
135,救治,30
136,综合,30
137,人群,30
138,雁塔区,30
139,违法,29
140,现场,29
141,坚守,29
142,实施,29
143,组织,29
144,48,29
145,轮,28
146,涉嫌,28
147,支持,28
148,美国,28
149,条件,28
150,病例,28
151,介绍,28
152,辖区,27
153,检查,27
154,咸阳,27
155,公安,27
156,大学,27
157,巴黎,27
158,高新,27
159,诊疗,27
160,干部,27
161,清零,27
162,执法,27
163,求助,27
164,政策,26
165,爱心,26
166,机构,26
167,管控区,26
168,落实,26
169,报告,26
170,指挥部,26
171,企业,25
172,调查,25
173,学校,25
174,120,25
175,社会面,25
176,实行,25
177,全市,25
178,网友,24
179,蔬菜,24
180,风险,24
181,治疗,24
182,支队,24
183,物业,24
184,高新区,24
185,四,23
186,消息,23
187,给予,23
188,得以,23
189,转运,23
190,主任,23
191,长安,23
192,群体,22
193,李某,22
194,主动,22
195,急危重症,22
196,第一时间,22
197,流程,22
198,动态清零,22
199,央视,22
200,钟南山,22
201,必需品,22
202,专班,22
203,通知,22
204,地区,22
205,这是,21
206,国,21
207,过程,21
208,秩序,21
209,陕西省,21
210,责任人,21
211,机场,21
212,食品,21
213,健康委,21
214,协调,21
215,专家,21
216,持续,20
217,政治,20
218,配合,20
219,配送,20
220,防护,20
221,接种,20
222,疫苗,20
223,增加,20
224,透析,20
225,居家,20
226,暂停,20
227,凌晨,20
228,门口,20
229,女子,20
230,退票,20
231,米,19
232,媒体,19
233,政府,19
234,通报,19
235,肿瘤,19
236,支援,19
237,用药,19
238,热线,19
239,高校,19
240,本轮,19
241,平安,19
242,国际,19
243,奶粉,19
244,做饭,19
245,渠道,19
246,出院,19
247,城市,19
248,24时,19
249,深圳,19
250,国网,18
251,用电,18
252,参加,18
253,恢复,18
254,公安局,18
255,办理,18
256,病房,18
257,份,18
258,医生,18
259,梅西,18
260,北京,18
261,为由,18
262,结束,18
263,传播,18
264,病毒,18
265,吃,18
266,救助,18
267,药品,18
268,建立,18
269,公路,18
270,合作,17
271,咸阳市,17
272,案件,17
273,查处,17
274,报道,17
275,新冠病毒,17
276,累计,17
277,化疗,17
278,系统,17
279,业务,17
280,大白,17
281,闭环,17
282,国家,17
283,关心,17
284,武汉,17
285,街道,17
286,客户,16
287,网上,16
288,糖果,16
289,美,16
290,劝返,16
291,经营,16
292,战疫,16
293,这位,16
294,日记,16
295,奋战,16
296,分类,16
297,药,16
298,受理,16
299,总攻,16
300,单位,16
301,下降,16
302,员工,16
303,封闭,16
304,微博,16
305,斤,16
306,快递,16
307,民生,16
308,病情,16
309,快速,16
310,售票,16
311,服务区,16
312,方向,16
313,宣传,15
314,活动,15
315,稳定,15
316,国内,15
317,市政府,15
318,全国,15
319,统筹,15
320,机制,15
321,病人,15
322,家庭,15
323,发放,15
324,道歉,15
325,一码通,15
326,车,15
327,退役,15
328,王军平,15
329,近期,15
330,工作者,15
331,宝宝,15
332,下沉,15
333,有序,15
334,鼓励,15
335,血液,15
336,购药,15
337,开诊,15
338,包括,15
339,老人,15
340,尼,15
341,解读,14
342,同志,14
343,延长,14
344,手术,14
345,买,14
346,家人,14
347,回家,14
348,虚假,14
349,生产,14
350,举报,14
351,拨打,14
352,接到,14
353,送达,14
354,入户,14
355,官方,14
356,同学,14
357,家里,14
358,温暖,14
359,感谢,14
360,各类,14
361,卫生巾,14
362,批评,14
363,毒株,14
364,保证,13
365,同比,13
366,扰乱,13
367,公共,13
368,值班,13
369,提醒,13
370,日报,13
371,抽调,13
372,科技,13
373,康复,13
374,运营,13
375,收治,13
376,连续,13
377,区,13
378,打通,13
379,医务,13
380,阶段,13
381,口罩,13
382,身体,13
383,菜,13
384,变化,13
385,形势,13
386,带来,13
387,军人,13
388,监管,13
389,超过,13
390,住,13
391,努力,13
392,原因,13
393,在家,13
394,出行,13
395,获悉,13
396,座,13
397,交叉,13
398,专车,13
399,附院,13
400,呼吸,13
401,交大,13
402,爱,13
403,创新,13
404,变异,13
405,意义,12
406,行政,12
407,立案,12
408,王某,12
409,中华人民共和国,12
410,派出所,12
411,投入,12
412,日常,12
413,负责,12
414,通行证,12
415,诉求,12
416,省市,12
417,切实,12
418,50,12
419,优化,12
420,救护车,12
421,最新,12
422,司机,12
423,通告,12
424,关键,12
425,第47,12
426,来源,12
427,对此,12
428,警告,12
429,谢谢,12
430,呈,12
431,许昌,12
432,门店,12
433,朋友,12
434,财政,12
435,业主,12
436,酒店,12
437,学院,12
438,捐赠,12
439,基础,12
440,女,12
441,旅客,12
442,执勤,12
443,导致,11
444,总理,11
445,加大,11
446,排除,11
447,面对,11
448,涉疫,11
449,值守,11
450,离开,11
451,返回,11
452,拘留,11
453,不实,11
454,依法,11
455,滞留,11
456,儿子,11
457,当天,11
458,冬奥会,11
459,35,11
460,建设,11
461,前提,11
462,设置,11
463,药店,11
464,预约,11
465,应有,11
466,一百,11
467,党员,11
468,到位,11
469,减少,11
470,拐点,11
471,住户,11
472,王建峰,11
473,感染者,11
474,微信,11
475,箱,11
476,盒马,11
477,控制,11
478,引导,11
479,央企,11
480,接收,11
481,元旦,11
482,文化,11
483,航天,11
484,爸爸,11
485,铁路,11
486,返乡,11
487,顺利,11
488,事故,11
489,文章,11
490,患儿,11
491,护士长,11
492,独居,11
493,分钟,11
494,办公室,11
495,交通,11
496,场所,11
497,12306,11
498,火车票,11
499,营业,11
500,曹,11
501,电影,11
502,台湾,11
503,知识,10
504,边境,10
505,收获,10
506,趋势,10
507,舆论,10
508,世纪,10
509,增长,10
510,正式,10
511,打赢,10
512,护士,10
513,手机,10
514,遵守,10
515,感觉,10
516,辛苦,10
517,距离,10
518,项目,10
519,肯定,10
520,法国,10
521,浙江,10
522,国务院,10
523,上午,10
524,接诊,10
525,接送,10
526,坐席,10
527,驰援,10
528,担当,10
529,第48,10
530,货车,10
531,得知,10
532,工作队,10
533,瞬间,10
534,网络,10
535,供应,10
536,违反,10
537,符合,10
538,早日,10
539,战胜,10
540,入院,10
541,刘,10
542,线路,10
543,分级,10
544,症状,10
545,截止,10
546,众志成城,10
547,推进,10
548,瞭望,10
549,东方,10
550,周刊,10
551,疾控,10
552,医保,10
553,慢性病,10
554,排队,10
555,常安,10
556,药物,10
557,线上,10
558,平均,10
559,开车,10
560,基层,10
561,四川,10
562,奥密克戎,10
563,面试,10
564,道路,10
565,尼方,10
566,供电所,9
567,电力,9
568,项,9
569,华,9
570,人士,9
571,中方,9
572,物价,9
573,妨害,9
574,事实,9
575,网民,9
576,处以,9
577,秦都区,9
578,第五,9
579,张薇,9
580,电子,9
581,聚焦,9
582,看病,9
583,副,9
584,新生儿,9
585,发热,9
586,加快,9
587,观察,9
588,互联网,9
589,外地,9
590,疫,9
591,岗位,9
592,零,9
593,流调,9
594,告诉,9
595,方案,9
596,经验,9
597,聚集性,9
598,曲江,9
599,村,9
600,设立,9
601,驻,9
602,碑林,9
603,客运,9
604,院士,9
605,接受,9
606,公布,9
607,哄抬,9
608,碑林区,9
609,保质期,9
610,守护,9
611,等待,9
612,党,9
613,身边,9
614,女士,9
615,各方,9
616,送货,9
617,餐饮,9
618,警察,9
619,沟通,9
620,春节,9
621,全省,9
622,隐患,9
623,党内,9
624,统计,9
625,奔赴,9
626,接回,9
627,畅通,9
628,尊重,9
629,郑州市,9
630,儿童,9
631,胸科,9
632,病区,9
633,卫健委,9
634,规律,9
635,热心,9
636,感恩,9
637,聚集,9
638,消毒,9
639,设备,9
640,改进,9
641,辆,9
642,家长,9
643,大学生,9
644,河北,9
645,尼加拉瓜,9
646,澳大利亚,9
647,球员,8
648,比赛,8
649,地点,8
650,祝福,8
651,创造,8
652,莫迪,8
653,上线,8
654,作用,8
655,小心,8
656,强化,8
657,指出,8
658,2019年,8
659,程序,8
660,经济,8
661,世界,8
662,阻击战,8
663,防控点,8
664,案,8
665,殴打,8
666,治安,8
667,管理处,8
668,罚法,8
669,十日,8
670,引发,8
671,中华,8
672,机关,8
673,严肃,8
674,记录,8
675,母亲,8
676,采集,8
677,外出,8
678,柳林风,8
679,转阴,8
680,圣日耳曼,8
681,运动员,8
682,故事,8
683,监测,8
684,制作,8
685,完善,8
686,运行,8
687,成立,8
688,咨询,8
689,90,8
690,严防,8
691,包,8
692,思想,8
693,保护,8
694,统一,8
695,时刻,8
696,63,8
697,监管局,8
698,案情,8
699,摘要,8
700,协助,8
701,早上,8
702,莲湖区,8
703,宁波,8
704,参与,8
705,产妇,8
706,下楼,8
707,补贴,8
708,流动,8
709,开门红,8
710,行业,8
711,运送,8
712,大中专,8
713,院校,8
714,责成,8
715,处分,8
716,结算,8
717,零售,8
718,老师,8
719,群,8
720,报备,8
721,自行,8
722,专人,8
723,吴克敬,8
724,哭,8
725,[心,8
726,带,8
727,感动,8
728,签字,8
729,专业,8
730,方便面,8
731,董,8
732,解除,8
733,境外输入,8
734,物品,8
735,直播,8
736,回,8
737,历史,8
738,推迟,8
739,波兰,8
740,告知,7
741,冬季,7
742,政客,7
743,新年,7
744,节日,7
745,能力,7
746,全球,7
747,第三,7
748,相互,7
749,环境,7
750,行程码,7
751,乾县,7
752,分局,7
753,健康码,7
754,厨房,7
755,衣服,7
756,心疼,7
757,法甲,7
758,未来,7
759,滑雪,7
760,场地,7
761,应对,7
762,男子,7
763,人口,7
764,推诿,7
765,教训,7
766,急需,7
767,急诊,7
768,派,7
769,门诊,7
770,连夜,7
771,表达,7
772,评,7
773,胜利,7
774,漏,7
775,超市,7
776,心理,7
777,暖心,7
778,第46,7
779,说事,7
780,严峻,7
781,航线,7
782,采访,7
783,予以,7
784,店,7
785,该店,7
786,临潼区,7
787,有限,7
788,土豆,7
789,莲湖,7
790,肚子,7
791,到达,7
792,领导,7
793,顺智,7
794,反思,7
795,指导,7
796,巡视,7
797,平时,7
798,耗时,7
799,创作,7
800,守,7
801,心],7
802,照顾,7
803,95128,7
804,卡点,7
805,学子,7
806,亲人,7
807,找到,7
808,恶劣,7
809,安抚,7
810,停职,7
811,院方,7
812,联防,7
813,联控,7
814,真的,7
815,启动,7
