id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
52,尼日尔,7590,70,7003,310,40,92.3%,29,277,3.6%,1,1
53,乍得,6183,0,4874,1125,0,78.8%,0,184,3.0%,0,1
54,萨尔瓦多,122063,25,113511,4726,0,93.0%,518,3826,3.1%,0,1
55,尼加拉瓜,17526,0,4225,13088,0,24.1%,0,213,1.2%,0,1
56,斐济,55009,0,51267,3040,0,93.2%,0,702,1.3%,0,1
57,毛里求斯,23704,0,22050,892,0,93.0%,0,762,3.2%,0,1
58,赞比亚,265479,4258,230494,31223,2761,86.8%,1488,3762,1.4%,9,1
59,吉布提,13769,38,13426,154,28,97.5%,10,189,1.4%,0,1
60,吉尔吉斯斯坦,185031,0,180050,2172,0,97.3%,0,2809,1.5%,0,1
61,巴巴多斯,29698,200,27743,1692,103,93.4%,97,263,0.9%,0,1
62,黑山,177455,2590,160321,14712,2116,90.3%,472,2422,1.4%,2,1
63,冈比亚,10376,0,9700,333,0,93.5%,0,343,3.3%,0,1
64,格陵兰岛,3134,319,2415,718,258,77.1%,61,1,0.0%,0,1
65,贝宁,25522,0,24705,656,0,96.8%,0,161,0.6%,0,1
66,索马里,23532,0,12948,9251,0,55.0%,0,1333,5.7%,0,1
67,坦桑尼亚,29306,0,183,28386,0,0.6%,0,737,2.5%,0,1
68,利比里亚,6404,0,5535,582,0,86.4%,0,287,4.5%,0,1
69,圭亚那合作共和国,40639,94,37796,1785,37,93.0%,56,1058,2.6%,1,1
70,马约特,24671,0,2964,21521,0,12.0%,0,186,0.8%,0,1
71,巴哈马,26326,249,21912,3697,229,83.2%,20,717,2.7%,0,1
72,乌兹别克斯坦,199361,89,196605,1271,0,98.6%,95,1485,0.7%,0,1
73,瓜德罗普,56035,0,2250,53035,0,4.0%,0,750,1.3%,0,1
74,开曼群岛,9509,0,5237,4260,0,55.1%,0,12,0.1%,0,1
75,刚果（布）,21277,1188,18825,2083,0,88.5%,6404,369,1.7%,2,1
76,中非共和国,12163,0,6859,5203,0,56.4%,0,101,0.8%,0,1
77,塞舌尔,25610,0,24270,1206,0,94.8%,0,134,0.5%,0,1
78,赤道几内亚,13710,0,13410,125,0,97.8%,0,175,1.3%,0,1
79,纳米比亚,150145,667,133194,13295,68,88.7%,598,3656,2.4%,1,1
80,卢旺达,116057,998,45522,69178,996,39.2%,0,1357,1.2%,2,1
81,斯威士兰,66674,155,62171,3185,0,93.2%,795,1318,2.0%,5,1
82,毛里塔尼亚,43497,490,39381,3242,435,90.5%,55,874,2.0%,0,1
83,阿鲁巴,23048,549,19540,3327,0,84.8%,673,181,0.8%,0,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,54460,745,49096,4172,745,90.2%,0,1192,2.2%,0,1
86,库拉索,23692,411,18746,4757,210,79.1%,201,189,0.8%,0,1
87,圣卢西亚,13974,0,13252,417,0,94.8%,0,305,2.2%,0,1
88,圣文森特和格林纳丁斯,5991,39,5326,582,18,88.9%,21,83,1.4%,0,1
89,安提瓜和巴布达,4486,0,4076,291,0,90.9%,0,119,2.7%,0,1
90,危地马拉,629811,109,608922,4778,53,96.7%,55,16111,2.6%,1,1
91,乌拉圭,420108,1721,400879,13049,1120,95.4%,599,6180,1.5%,2,1
92,委内瑞拉,445369,110,435281,4751,0,97.7%,200,5337,1.2%,2,1
93,苏丹,47272,0,38714,5218,0,81.9%,0,3340,7.1%,0,1
94,几内亚,33045,0,30567,2087,0,92.5%,0,391,1.2%,0,1
95,埃塞俄比亚,432807,2140,357841,67985,639,82.7%,1490,6981,1.6%,11,1
96,哈萨克斯坦,989556,413,961806,14717,102,97.2%,311,13033,1.3%,0,1
97,肯尼亚,302134,2402,258533,38200,413,85.6%,1982,5401,1.8%,7,1
98,特立尼达和多巴哥,93634,338,74878,15805,0,80.0%,612,2951,3.2%,22,1
99,加蓬,42640,842,37932,4418,407,89.0%,433,290,0.7%,2,1
100,加纳,147203,1084,132869,13025,603,90.3%,478,1309,0.9%,3,1
101,法属波利尼西亚,46474,0,33500,12338,0,72.1%,0,636,1.4%,0,1
102,古巴,968171,556,957415,2432,322,98.9%,234,8324,0.9%,0,1
103,留尼汪岛,85960,0,72447,13094,0,84.3%,0,419,0.5%,0,1
104,科特迪瓦,73786,0,63365,9698,0,85.9%,0,723,1.0%,0,1
105,洪都拉斯,380207,0,125712,244053,0,33.1%,0,10442,2.7%,0,1
106,玻利维亚,631554,11281,535719,76025,7613,84.8%,3627,19810,3.1%,41,1
107,圣马丁岛,5708,194,4807,826,135,84.2%,59,75,1.3%,0,1
108,圣巴泰勒米岛,1895,0,462,1427,0,24.4%,0,6,0.3%,0,1
109,牙买加,96331,769,66064,27788,644,68.6%,124,2479,2.6%,1,1
110,土耳其,9652394,44869,9162851,406611,17217,94.9%,27492,82932,0.9%,160,1
111,刚果（金）,79274,0,50930,27119,0,64.2%,0,1225,1.5%,0,1
112,巴拿马,503407,1363,477289,18673,1221,94.8%,135,7445,1.5%,7,1
113,蒙古国,391087,488,313256,75766,486,80.1%,0,2065,0.5%,2,1
114,布基纳法索,18637,0,17150,1154,0,92.0%,0,333,1.8%,0,1
115,塞浦路斯,183178,5024,124370,58162,5022,67.9%,0,646,0.4%,2,1
116,文莱,15506,0,15317,91,0,98.8%,0,98,0.6%,0,1
117,马提尼克,48473,0,104,47590,0,0.2%,0,779,1.6%,0,1
118,法属圭亚那,50731,834,11254,39136,834,22.2%,0,341,0.7%,0,1
119,法罗群岛,6646,262,5426,1205,156,81.6%,105,15,0.2%,1,1
120,阿尔巴尼亚,212021,335,201748,7049,218,95.2%,115,3224,1.5%,2,1
121,孟加拉国,1587915,775,1549956,9872,584,97.6%,185,28087,1.8%,6,1
122,保加利亚,757710,1918,615006,111467,1227,81.2%,638,31237,4.1%,53,1
123,摩尔多瓦,377496,242,363125,4052,167,96.2%,59,10319,2.7%,16,1
124,马尔代夫,96522,242,93544,2715,146,96.9%,96,263,0.3%,0,1
125,巴拉圭,470460,590,448500,5315,480,95.3%,105,16645,3.5%,5,1
126,马耳他,56209,1147,41196,14534,862,73.3%,285,479,0.9%,0,1
127,哥斯达黎加,575871,0,561409,7096,0,97.5%,0,7366,1.3%,0,1
128,哥伦比亚,5203374,9848,4990966,82308,4645,95.9%,5168,130100,2.5%,35,1
129,多哥,32067,301,26321,5495,290,82.1%,10,251,0.8%,1,1
130,秘鲁,2309856,3497,1720665,386324,3420,74.5%,0,202867,8.8%,77,1
131,斯洛伐克,853416,3579,799314,37278,0,93.7%,3644,16824,2.0%,48,1
132,喀麦隆,109367,0,106050,1466,0,97.0%,0,1851,1.7%,0,1
133,梵蒂冈,27,0,27,0,0,100.0%,0,0,0.0%,0,1
134,塞尔维亚,1310845,5224,1267857,30182,4033,96.7%,1172,12806,1.0%,19,1
135,直布罗陀,9059,132,7983,976,57,88.1%,75,100,1.1%,0,1
136,不丹,2666,2,2650,13,2,99.4%,0,3,0.1%,0,1
137,列支敦士登,6283,47,5911,301,2,94.1%,45,71,1.1%,0,1
138,巴勒斯坦,440606,295,432524,3397,44,98.2%,248,4685,1.1%,3,1
139,南非,3483590,3076,3238246,153893,0,93.0%,27135,91451,2.6%,84,1
140,波黑,293684,0,192218,87949,0,65.5%,0,13517,4.6%,0,1
141,匈牙利,1269979,2429,1128923,101457,0,88.9%,3122,39599,3.1%,83,1
142,斯洛文尼亚,475027,3395,446344,23054,1835,94.0%,1551,5629,1.2%,9,1
143,波兰,4162715,11667,3675359,388690,8066,88.3%,3168,98666,2.4%,433,1
144,阿根廷,5820536,44396,5370436,332806,25967,92.3%,18388,117294,2.0%,41,1
145,智利,1812348,1051,1733373,39801,0,95.6%,1916,39174,2.2%,1,1
146,乌克兰,3682659,1746,3491793,94157,0,94.8%,3629,96709,2.6%,135,1
147,沙特阿拉伯,562437,2585,543129,10425,2208,96.6%,375,8883,1.6%,2,1
148,突尼斯,731077,542,697222,8249,195,95.4%,345,25606,3.5%,2,1
149,塞内加尔,76233,274,73030,1312,124,95.8%,149,1891,2.5%,1,1
150,拉脱维亚,279320,1628,263011,11709,1622,94.2%,0,4600,1.6%,6,1
151,摩洛哥,971961,5184,943070,14024,3660,97.0%,1512,14867,1.5%,12,1
152,约旦,1069549,1682,1030501,26283,0,96.3%,3546,12765,1.2%,32,1
153,葡萄牙,1460406,25836,1227642,213749,5890,84.1%,19931,19015,1.3%,15,1
154,安道尔,24802,762,21349,3312,107,86.1%,655,141,0.6%,0,1
155,印度尼西亚,4264136,299,4115149,4878,128,96.5%,168,144109,3.4%,3,1
156,捷克,2503374,9383,2367582,99395,536,94.6%,8776,36397,1.5%,71,1
157,多米尼加,428509,2856,409673,14584,2321,95.6%,533,4252,1.0%,2,1
158,亚美尼亚,345255,90,332304,4962,0,96.2%,203,7989,2.3%,3,1
159,爱尔兰,867199,0,588338,272949,0,67.8%,0,5912,0.7%,0,1
160,卢森堡,106235,1592,96108,9209,434,90.5%,1156,918,0.9%,2,1
161,厄瓜多尔,553201,3783,443880,75635,3778,80.2%,0,33686,6.1%,5,1
162,卡塔尔,255231,1695,246274,8339,1497,96.5%,198,618,0.2%,0,1
163,圣马力诺,8487,285,7263,1122,102,85.6%,181,102,1.2%,2,1
164,摩纳哥,5397,36,4858,500,0,90.0%,45,39,0.7%,0,1
165,冰岛,32540,1470,23861,8641,703,73.3%,766,38,0.1%,1,1
166,墨西哥,4008648,2877,3318643,390294,0,82.8%,3466,299711,7.5%,37,1
167,阿塞拜疆,618365,0,602319,7648,0,97.4%,0,8398,1.4%,0,1
168,白俄罗斯,702374,675,695651,1085,164,99.0%,497,5638,0.8%,14,1
169,新西兰,14405,59,13252,1102,5,92.0%,54,51,0.4%,0,1
170,立陶宛,529540,2315,492946,29119,0,93.1%,2559,7475,1.4%,23,1
171,尼日利亚,244548,670,216814,24681,0,88.7%,828,3053,1.2%,6,1
172,埃及,388651,723,323001,43814,91,83.1%,612,21836,5.6%,20,1
173,荷兰,3198835,33042,2730964,446881,0,85.4%,45677,20990,0.7%,33,1
174,爱沙尼亚,246221,1497,225773,18506,1192,91.7%,304,1942,0.8%,1,1
175,丹麦,846398,23372,637106,205985,10305,75.3%,13052,3307,0.4%,15,1
176,罗马尼亚,1816956,3900,1745012,13078,707,96.0%,3141,58866,3.2%,52,1
177,北马其顿,227168,1438,213505,5667,839,94.0%,578,7996,3.5%,21,1
178,挪威,412472,5233,88952,322213,5233,21.6%,0,1307,0.3%,0,1
179,格鲁吉亚,945609,3590,906708,24860,1568,95.9%,1955,14041,1.5%,67,1
180,巴基斯坦,1298763,630,1257600,12213,441,96.8%,187,28950,2.2%,2,1
181,希腊,1344923,0,1035593,288277,0,77.0%,0,21053,1.6%,0,1
182,阿尔及利亚,219953,373,151095,62555,92,68.7%,274,6303,2.9%,7,1
183,瑞士,1385365,20675,1051308,321698,14370,75.9%,6280,12359,0.9%,25,1
184,克罗地亚,727899,5845,686311,28889,3377,94.3%,2422,12699,1.7%,46,1
185,奥地利,1294325,5496,1242779,37762,3432,96.0%,2039,13784,1.1%,25,1
186,阿曼,306492,232,300602,1773,205,98.1%,27,4117,1.3%,0,1
187,阿富汗,158245,22,145744,5134,0,92.1%,22,7367,4.7%,1,1
188,巴林,285448,880,278144,5909,661,97.4%,219,1395,0.5%,0,1
189,科威特,420796,982,412274,6054,811,98.0%,171,2468,0.6%,0,1
190,伊拉克,2094667,318,2066049,4436,0,98.6%,326,24182,1.2%,8,1
191,黎巴嫩,740814,2994,659448,72173,2974,89.0%,0,9193,1.2%,20,1
192,以色列,1423289,9239,1356988,58054,7905,95.3%,1331,8247,0.6%,3,1
193,伊朗,6200296,1706,6044247,24313,14,97.5%,1658,131736,2.1%,34,1
194,巴西,22323837,11850,21567845,136566,11776,96.6%,0,619426,2.8%,74,1
195,比利时,2151914,27941,1814376,309131,0,84.3%,61409,28407,1.3%,54,1
196,西班牙,6785286,372766,5113385,1582212,329906,75.4%,42692,89689,1.3%,168,1
197,瑞典,1357753,42969,1201973,140494,39960,88.5%,2994,15286,1.1%,15,1
198,俄罗斯,10585984,15903,9600728,672241,0,90.7%,27071,313015,3.0%,834,1
199,英国,13641520,187414,10510621,2981958,136986,77.0%,50386,148941,1.1%,42,1
200,意大利,6566947,68034,5163605,1265297,54515,78.6%,13379,138045,2.1%,140,1
201,印度,35018358,37379,34321803,214004,26248,98.0%,11007,482551,1.4%,124,1
202,菲律宾,2871745,5300,2780109,39974,4817,96.8%,465,51662,1.8%,18,1
203,芬兰,289622,5492,46000,242023,5485,15.9%,0,1599,0.6%,7,1
204,斯里兰卡,588929,365,561271,12603,168,95.3%,179,15055,2.6%,18,1
205,柬埔寨,120535,10,116971,549,0,97.0%,11,3015,2.5%,1,1
206,尼泊尔,829632,355,812937,5094,89,98.0%,263,11601,1.4%,3,1
207,加拿大,2352524,48032,1975375,346697,0,84.0%,48450,30452,1.3%,24,1
208,德国,7279025,33279,6581800,583754,0,90.4%,53300,113471,1.6%,294,1
209,越南,1800704,0,1413384,354075,0,78.5%,0,33245,1.8%,0,1
210,法国,10589505,67461,8275283,2189659,4056,78.1%,63135,124563,1.2%,270,1
211,美国,58040720,989012,41901183,15288098,808127,72.2%,179408,851439,1.5%,1477,1
212,澳大利亚,612388,47173,291150,318948,40054,47.5%,7115,2290,0.4%,4,1
213,马来西亚,2769886,2690,2698613,39682,0,97.4%,3535,31591,1.1%,28,1
214,日本,1736675,1380,1712736,5543,1198,98.6%,181,18396,1.1%,1,1
215,新加坡,281596,464,276914,3850,100,98.3%,364,832,0.3%,0,1
216,泰国,2239475,3091,2182829,34877,391,97.5%,2688,21769,1.0%,12,1
