id,type,address,lon,lat
2,mid_risk,内蒙古自治区满洲里市扎赉诺尔区第一街道,117.77620630028943,49.44924013872527
3,mid_risk,黑龙江省哈尔滨市香坊区菜艺街123号,126.68976579095634,45.7399185466204
4,mid_risk,上海市青浦区赵巷镇业文路189弄西郊锦庐小区,121.23486398116917,31.12740784002997
5,mid_risk,内蒙古自治区满洲里市扎赉诺尔区第五街道,117.77620630028943,49.44924013872527
6,high_risk,内蒙古自治区满洲里市北区街道,117.38543585768029,49.604098854866066
7,mid_risk,内蒙古自治区满洲里市扎赉诺尔区第二街道,117.77620630028943,49.44924013872527
8,mid_risk,黑龙江省哈尔滨市道外区龙信家园小区,126.70535193053787,45.775068734030675
9,high_risk,内蒙古自治区满洲里市扎赉诺尔区第三街道,117.77620630028943,49.44924013872527
10,mid_risk,黑龙江省哈尔滨市香坊区东升家园小区,126.78054019155404,45.72815078924068
11,high_risk,内蒙古自治区满洲里市兴华街道,117.46590768221454,49.5981751015265
12,mid_risk,黑龙江省哈尔滨市香坊区新松茂樾山二期,126.77153970932731,45.750369789958334
13,mid_risk,云南省德宏傣族景颇族自治州瑞丽市畹町镇国防街片区（东至和平街、南至民主街和环东路、西至正阳路、北至国防街）,98.08044297714152,24.088295110953858
14,mid_risk,辽宁省大连市金普新区先进街道响泉社区万科城小区D区11号楼,121.74230625358125,39.09508984312837
15,mid_risk,黑龙江省哈尔滨市南岗区君贵东方瑞景小区,126.6029101583154,45.72354473056567
16,high_risk,内蒙古自治区满洲里市扎赉诺尔区第四街道,117.77620630028943,49.44924013872527
17,mid_risk,黑龙江省哈尔滨市南岗区爱达尊御小区,126.59286997729141,45.71760694580229
18,mid_risk,黑龙江省哈尔滨市南岗区国庆街2号4号6号与文教街2号至26号半围合楼栋,126.67341851711622,45.75704533769681
19,mid_risk,上海市浦东新区三林镇海阳路1080弄香樟苑小区,121.51376197081863,31.163020473264684
20,mid_risk,黑龙江省哈尔滨市南岗区鲁商松江新城（七地块1-20栋、五地块14-17栋、五地块21-23栋）,126.63185958049398,45.687091124388814
21,high_risk,内蒙古自治区满洲里市南区街道,117.38543585768029,49.604098854866066
22,high_risk,内蒙古自治区满洲里市东山街道,117.48432995195218,49.59247802164778
23,mid_risk,上海市浦东新区花木街道牡丹路186弄小区,121.55238650266172,31.212583627449828
24,mid_risk,内蒙古自治区满洲里市扎赉诺尔区灵泉镇,117.77620630028943,49.44924013872527
25,mid_risk,内蒙古自治区通辽市科尔沁区钱家店镇孔家村,122.40736494128241,43.692588814757016
26,mid_risk,辽宁省大连市甘井子区中华路街道兴利社区华锦名苑小区10号楼,121.58312723585756,38.96630871726699
27,mid_risk,云南省德宏傣族景颇族自治州瑞丽市弄岛等秀村会等秀村民小组,97.69276360392271,23.888627676842358
28,mid_risk,黑龙江省哈尔滨市南岗区巴陵街84号至光芒街与巴陵街至光芒街68号半围合楼栋,126.662800186666,45.75748740273755
29,mid_risk,上海市浦东新区花木街道锦绣路1650弄香梅花园一期小区,121.54613806919541,31.217349175070527
30,mid_risk,辽宁省大连市金普新区站前街道南棉社区南棉路358号楼,121.72393590590221,39.09447380780722
31,mid_risk,黑龙江省哈尔滨市南岗区华鸿金色柏林小区10号楼,126.72363388495485,45.7612986369126
31,inc_mid_risk,黑龙江省哈尔滨市香坊区菜艺街123号,126.68976579095634,45.7399185466204
32,inc_mid_risk,黑龙江省哈尔滨市道外区龙信家园小区,126.70535193053787,45.775068734030675
33,inc_mid_risk,黑龙江省哈尔滨市香坊区东升家园小区,126.78054019155404,45.72815078924068
34,inc_mid_risk,黑龙江省哈尔滨市香坊区新松茂樾山二期,126.77153970932731,45.750369789958334
35,inc_mid_risk,黑龙江省哈尔滨市南岗区君贵东方瑞景小区,126.6029101583154,45.72354473056567
36,inc_mid_risk,黑龙江省哈尔滨市南岗区爱达尊御小区,126.59286997729141,45.71760694580229
37,inc_mid_risk,黑龙江省哈尔滨市南岗区国庆街2号4号6号与文教街2号至26号半围合楼栋,126.67341851711622,45.75704533769681
38,inc_mid_risk,黑龙江省哈尔滨市南岗区鲁商松江新城（七地块1-20栋、五地块14-17栋、五地块21-23栋）,126.63185958049398,45.687091124388814
39,inc_mid_risk,上海市浦东新区花木街道牡丹路186弄小区,121.55238650266172,31.212583627449828
40,inc_mid_risk,内蒙古自治区满洲里市扎赉诺尔区灵泉镇,117.77620630028943,49.44924013872527
41,inc_mid_risk,黑龙江省哈尔滨市南岗区巴陵街84号至光芒街与巴陵街至光芒街68号半围合楼栋,126.662800186666,45.75748740273755
42,inc_mid_risk,黑龙江省哈尔滨市南岗区华鸿金色柏林小区10号楼,126.72363388495485,45.7612986369126
