id,content,count
1,疫情,607
2,医院,555
3,候诊,376
4,防控,365
5,西安,328
6,工作,225
7,采样,196
8,发热,180
9,人员,174
10,门诊,174
11,天津,174
12,含,170
13,人数,170
14,开放,167
15,数量,160
16,隔离,157
17,天津市,152
18,中心,127
19,措施,126
20,核酸,123
21,保障,122
22,群众,112
23,核酸检测,111
24,人民,111
25,西安市,110
26,小区,103
27,防疫,103
28,落实,94
29,社区,93
30,服务,93
31,大学,92
32,生活,91
33,2022年,89
34,做好,88
35,地区,81
36,国际,81
37,医疗,79
38,病例,78
39,陕西,73
40,管理,71
41,抗疫,71
42,物资,67
43,小时,66
44,12日,66
45,企业,66
46,美国,66
47,情况,65
48,全市,65
49,市民,64
50,时间,63
51,医学,62
52,恢复,61
53,新冠肺炎,60
54,车辆,60
55,过年,60
56,上海,60
57,责任,58
58,社会,57
59,街道,57
60,发布,56
61,新闻,55
62,风险,55
63,新冠,54
64,相关,54
65,记者,53
66,管控,53
67,复工,53
68,信息,53
69,机构,52
70,患者,52
71,公司,51
72,加油,51
73,送,50
74,交通,49
75,指挥部,49
76,症状,49
77,检测,49
78,停业,48
79,健康,48
80,检查,47
81,秩序,47
82,组织,47
83,发布会,46
84,工作人员,46
85,期间,46
86,调整,45
87,重点,45
88,市,44
89,区域,43
90,场所,43
91,居民,43
92,学生,43
93,医护,42
94,影响,42
95,国家,42
96,筛查,41
97,医科,41
98,负责人,40
99,河南,39
100,确诊病例,39
101,高新,39
102,证明,38
103,快递,38
104,配送,38
105,健康码,36
106,层层,36
107,收益率,36
108,有序,35
109,就医,35
110,复产,35
111,岁,35
112,附属,35
113,机场,35
114,暂停,34
115,安排,34
116,疫苗,34
117,公安,34
118,发生,33
119,单位,33
120,实施,33
121,通报,33
122,48,32
123,整改,32
124,卫生,32
125,一线,32
126,救治,32
127,封控区,31
128,临时,31
129,需求,31
130,力量,31
131,奥密克戎,31
132,全员,31
133,综合,30
134,观察,30
135,视频,30
136,第三,30
137,主任,30
138,发现,29
139,生产,29
140,管控区,29
141,活动,29
142,部门,29
143,实行,29
144,轮,29
145,生命,29
146,外出,28
147,高风险,28
148,提供,28
149,关注,28
150,吃,28
151,志愿者,28
152,儿童,28
153,支持,28
154,中医,28
155,阴性,27
156,配合,27
157,病毒,27
158,出入口,27
159,给予,27
160,通告,26
161,主动,26
162,紧急,25
163,区,25
164,扫码,25
165,测温,25
166,下午,25
167,寒假,25
168,感染,25
169,阳性,25
170,战疫,25
171,老贺,25
172,感谢,24
173,形势,24
174,原则,24
175,整顿,24
176,郑州,24
177,出发,24
178,口罩,23
179,依法,23
180,结束,23
181,新增,23
182,村,23
183,政策,22
184,研究,22
185,营业,22
186,辖区,22
187,央视,22
188,希望,22
189,延误,22
190,1.,22
191,4.,22
192,实验室,22
193,意见,22
194,邮政,22
195,公安局,21
196,购买,21
197,执行,21
198,保供,21
199,四,21
200,聚集,21
201,确保,21
202,强化,21
203,滨海,21
204,院区,21
205,警告,21
206,天府,21
207,责成,21
208,该院,21
209,学,21
210,行业,20
211,合格,20
212,公共,20
213,接种,20
214,[心,20
215,支援,20
216,高新区,20
217,中医药,20
218,武清区,20
219,40,20
220,临床,20
221,抵达,20
222,诊断,20
223,喝,19
224,居家,19
225,家庭,19
226,药店,19
227,网点,19
228,民生,19
229,规范,19
230,发展,19
231,运营,19
232,负责,19
233,领导,19
234,医生,19
235,期满,19
236,通道,19
237,切实,19
238,孕妇,19
239,方案,18
240,防护,18
241,封闭,18
242,通信,18
243,环境,18
244,定时,18
245,介绍,18
246,压实,18
247,加码,18
248,传播,18
249,卫健委,18
250,中国,18
251,39,18
252,导致,18
253,交警,18
254,春节,18
255,开诊,18
256,停职,18
257,浦东,18
258,入关,18
259,流行病,18
260,学史,18
261,影像,18
262,前往,17
263,每户,17
264,成员,17
265,全区,17
266,戴,17
267,线下,17
268,许昌,17
269,统筹,17
270,各类,17
271,其间,17
272,消息,17
273,转运,17
274,谣言,17
275,总医院,17
276,部署,17
277,干部,17
278,新区,17
279,雁塔区,17
280,播报,17
281,地铁,17
282,航班,17
283,至上,17
284,现场,16
285,离开,16
286,行程码,16
287,超市,16
288,公布,16
289,便民,16
290,追究,16
291,履行,16
292,高校,16
293,本轮,16
294,孩子,16
295,孕产妇,16
296,刘,16
297,国中,16
298,委员会,16
299,机动车,16
300,办公室,15
301,倡导,15
302,提前,15
303,经营,15
304,控制,15
305,各项,15
306,报告,15
307,指定,15
308,解除,15
309,机制,15
310,行程卡,15
311,劝返,15
312,线上,15
313,药品,15
314,最新,15
315,确诊,15
316,家属,15
317,致敬,15
318,迎战,15
319,绿色,15
320,持续,15
321,全县,15
322,份,15
323,拘留,15
324,网络,15
325,治疗,15
326,平安,15
327,回家,15
328,春运,15
329,出行,15
330,未央区,15
331,运输,15
332,米,15
333,即日,15
334,抢救,15
335,批评,15
336,中国籍,15
337,暖心,14
338,险,14
339,物流,14
340,就诊,14
341,返区,14
342,来区,14
343,码,14
344,大数据,14
345,登记,14
346,住,14
347,坚守,14
348,连续,14
349,34,14
350,带,14
351,城市,14
352,员工,14
353,解决,14
354,温暖,14
355,扰乱,14
356,行政,14
357,温度,14
358,母婴,14
359,封控,14
360,分局,14
361,近日,14
362,媒体,14
363,办理,14
364,本土,14
365,市场,14
366,莲湖区,14
367,报道,14
368,天气,14
369,陆军,14
370,拒绝,14
371,女士,14
372,买,13
373,高速,13
374,采购,13
375,一律,13
376,返回,13
377,报备,13
378,消杀,13
379,宝塔区,13
380,动态,13
381,前提,13
382,设置,13
383,中小学,13
384,监督,13
385,日记,13
386,外地,13
387,统一,13
388,肿瘤,13
389,启动,13
390,蔬菜,13
391,关闭,13
392,未能,13
393,制度,13
394,职务,13
395,禁止,13
396,偷渡,13
397,小寨路,13
398,司机,13
399,在家,12
400,民警,12
401,条件,12
402,应急,12
403,村组,12
404,必需品,12
405,会议,12
406,教育,12
407,出入,12
408,延安市,12
409,国务院,12
410,联防,12
411,7天,12
412,运转,12
413,机关,12
414,免费,12
415,排查,12
416,2021年,12
417,转院,12
418,长安,12
419,爱心,12
420,推进,12
421,妻子,12
422,案例,12
423,通知,12
424,引发,12
425,市委,12
426,维护,12
427,原因,12
428,联勤,12
429,部队,12
430,宝坻区,12
431,蓟州区,12
432,南开,12
433,专家,12
434,警力,12
435,力度,12
436,免去,12
437,门诊部,12
438,约谈,12
439,安抚,12
440,回来,12
441,晨晨,12
442,滑县,12
443,军人,12
444,帮忙,12
445,献血,12
446,事故,11
447,通行,11
448,返乡,11
449,参与,11
450,暂,11
451,项目,11
452,仓储,11
453,白事,11
454,主管,11
455,制定,11
456,系统,11
457,闭环,11
458,群体,11
459,乘坐,11
460,电话,11
461,疾病,11
462,获悉,11
463,战胜,11
464,党员,11
465,关键,11
466,捐赠,11
467,吃饭,11
468,][,11
469,近期,11
470,副,11
471,33,11
472,编造,11
473,碑林区,11
474,微信群,11
475,收到,11
476,恶劣,11
477,精神,11
478,书记,11
479,身体,11
480,北京,11
481,体系,11
482,防范,11
483,38,11
484,处置,11
485,犯罪,11
486,加大,11
487,全球,11
488,质量,11
489,英国,11
490,平台,10
491,新型,10
492,系列,10
493,在外,10
494,严禁,10
495,超过,10
496,减少,10
497,联控,10
498,经济,10
499,首次,10
500,查验,10
501,自理,10
502,监测,10
503,办公,10
504,消毒,10
505,从业,10
506,定点,10
507,热线,10
508,同意,10
509,港务区,10
510,涉疫,10
511,跑,10
512,困难,10
513,胸科,10
514,开辟,10
515,就近,10
516,急救,10
517,违法,10
518,43,10
519,早日,10
520,停诊,10
521,贯彻,10
522,思想,10
523,作出,10
524,完善,10
525,输入,10
526,5.,10
527,第四,10
528,入境,10
529,接诊,10
530,37,10
531,50,10
532,口腔,10
533,车,10
534,这是,10
535,护送,10
536,乘客,10
537,限行,10
538,小朋友,10
539,地点,10
540,寄递,10
541,迎来,10
542,回应,10
543,管理局,10
544,开心,10
545,网友,10
546,赵,10
547,供电,10
548,收费站,10
549,体温,10
550,年货,10
551,转机,10
552,留学,10
553,德国,10
554,途中,9
555,变化,9
556,事项,9
557,进出,9
558,建设,9
559,简办,9
560,红事,9
561,缓办,9
562,培训,9
563,评估,9
564,行程,9
565,市区,9
566,身份证,9
567,上门,9
568,第一时间,9
569,自觉,9
570,应对,9
571,预防,9
572,来源,9
573,等待,9
574,临潼区,9
575,学校,9
576,姐姐,9
577,制作,9
578,美,9
579,有限,9
580,陕西省,9
581,出门,9
582,网评,9
583,工作者,9
584,查处,9
585,累计,9
586,感染者,9
587,总体,9
588,抗击,9
589,微信,9
590,微博,9
591,32,9
592,咸阳,9
593,守护,9
594,高度,9
595,社会面,9
596,看病,9
597,血液,9
598,之下,9
599,上涨,9
600,反弹,9
601,津南区,9
602,36,9
603,宁河区,9
604,上海市,9
605,计划,9
606,职责,9
607,点位,9
608,航司,9
609,成都,9
610,网传,9
611,急危,9
612,美债,9
613,走高,9
614,分析师,9
615,回,9
616,当天,9
617,风险区,9
618,道歉,9
619,上道,9
620,测量,9
621,查看,9
622,澳大利亚,9
623,上午,8
624,女孩,8
625,财经,8
626,理赔,8
627,阎良区,8
628,指派,8
629,超,8
630,航空,8
631,救援,8
632,便利店,8
633,销售,8
634,接触,8
