id,content,count
1,疫情,322
2,核酸,116
3,病例,108
4,苏州,101
5,隔离,93
6,香港,88
7,症状,85
8,2022年,72
9,核酸检测,71
10,检测,67
11,确诊病例,65
12,防控,57
13,人员,53
14,希望,52
15,深圳,48
16,工作,45
17,国际,44
18,检查,44
19,观察,43
20,冬奥会,43
21,生活,42
22,无症状感染者,42
23,中国,42
24,诊断,41
25,上海,40
26,综合,40
27,流行病,40
28,学史,40
29,临床,40
30,实验室,40
31,影像,40
32,学,40
33,加油,40
34,抵达,39
35,北京,39
36,中国籍,38
37,出发,38
38,浦东,38
39,机场,38
40,入关,38
41,结束,36
42,新冠,34
43,20日,34
44,其间,34
45,阳性,33
46,新增,31
47,世界,31
48,英国,30
49,成都,30
50,本土,26
51,措施,25
52,落实,24
53,时间,24
54,志愿者,24
55,中心,23
56,小区,22
57,活动,22
58,排队,22
59,新冠肺炎,21
60,小时,21
61,轮,20
62,岁,19
63,传播,19
64,取消,19
65,][,19
66,新闻,18
67,境外输入,18
68,性,18
69,航班,18
70,管控,18
71,20220222,18
72,防疫,18
73,健康,18
74,乘坐,17
75,医疗,17
76,新冠病毒,17
77,早日,17
78,情况,17
79,疫苗,17
80,运动员,17
81,报告,16
82,加拿大,16
83,就学,16
84,机构,16
85,明天,16
86,接种,16
87,下午,15
88,排查,15
89,美国,15
90,酒店,15
91,24时,14
92,期间,14
93,医院,14
94,报道,14
95,阴性,14
96,口罩,14
97,居家,14
98,返,14
99,社区,14
100,疾控,13
101,抗疫,13
102,患者,13
103,管理,13
104,星期二,13
105,约翰逊,13
106,呼和浩特,13
107,冬奥,13
108,政策,12
109,苦涩,12
110,新加坡,12
111,密切接触者,12
112,出门,12
113,风险,12
114,国会,12
115,第三,12
116,国家,11
117,场所,11
118,感冒,11
119,发现,11
120,学校,11
121,正月,11
122,二十二,11
123,免费,11
124,计划,11
125,区域,11
126,戴,11
127,指挥部,11
128,通知,11
129,视频,11
130,市民,11
131,冰雪,11
132,[泪,11
133,在家,10
134,安排,10
