id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
123,保加利亚,951965,2602,674414,244233,365,70.8%,2198,33318,3.5%,39,1
124,摩尔多瓦,440698,0,382698,47358,0,86.8%,0,10642,2.4%,0,1
125,马尔代夫,138880,2838,120821,17783,-143,87.0%,2980,276,0.2%,1,1
126,巴拉圭,583662,6340,498886,67455,1661,85.5%,4650,17321,3.0%,29,1
127,马耳他,67717,169,63783,3384,-161,94.2%,327,550,0.8%,3,1
128,哥斯达黎加,694865,0,574517,112773,0,82.7%,0,7575,1.1%,0,1
129,哥伦比亚,5887261,16119,5661163,91798,-4162,96.2%,20034,134300,2.3%,247,1
130,多哥,36491,4,32541,3682,-254,89.2%,258,268,0.7%,0,1
131,秘鲁,3224406,27918,1720665,1298236,27760,53.4%,0,205505,6.4%,158,1
132,斯洛伐克,1008141,7796,862841,127470,6789,85.6%,994,17830,1.8%,13,1
133,喀麦隆,116718,0,106050,8788,0,90.9%,0,1880,1.6%,0,1
134,梵蒂冈,29,0,28,1,0,96.6%,0,0,0.0%,0,1
135,塞尔维亚,1677798,15352,1386297,277872,1597,82.6%,13696,13629,0.8%,59,1
136,直布罗陀,12950,102,11513,1336,-22,88.9%,123,101,0.8%,1,1
137,不丹,4891,206,3066,1821,-80,62.7%,286,4,0.1%,0,1
138,列支敦士登,8928,74,8475,380,-335,94.9%,409,73,0.8%,0,1
139,巴勒斯坦,490415,13581,444719,40861,11245,90.7%,2319,4835,1.0%,17,1
140,南非,3605222,2226,3456461,53668,-1944,95.9%,4053,95093,2.6%,117,1
141,波黑,347467,0,192218,140802,0,55.3%,0,14447,4.2%,0,1
142,匈牙利,1553405,45047,1280399,231601,5800,82.4%,39071,41405,2.7%,176,1
143,斯洛文尼亚,710776,8575,532523,172388,3597,74.9%,4970,5865,0.8%,8,1
144,波兰,4886154,33477,4013430,767530,-7017,82.1%,40461,105194,2.2%,33,1
145,阿根廷,8378656,21570,7706670,550713,-86660,92.0%,108078,121273,1.4%,152,1
146,智利,2165984,28241,1768677,357586,26331,81.7%,1873,39721,1.8%,37,1
147,乌克兰,4064495,22026,3622745,341547,17605,89.1%,4343,100203,2.5%,78,1
148,沙特阿拉伯,687264,4211,640353,37971,-955,93.2%,5162,8940,1.3%,4,1
149,突尼斯,909813,6132,779096,104429,2227,85.6%,3863,26288,2.9%,42,1
150,塞内加尔,84999,63,80306,2747,-264,94.5%,325,1946,2.3%,2,1
151,拉脱维亚,392764,3775,299064,88827,1634,76.1%,2136,4873,1.2%,5,1
152,摩洛哥,1132716,2255,1076471,40845,-3003,95.0%,5224,15400,1.4%,34,1
153,约旦,1225309,11833,1126695,85397,1954,92.0%,9860,13217,1.1%,19,1
154,葡萄牙,2639802,45335,2033747,586150,5910,77.0%,39396,19905,0.8%,29,1
155,安道尔,35958,0,32097,3716,0,89.3%,0,145,0.4%,0,1
156,印度尼西亚,4353370,10185,4140454,68596,6878,95.1%,3290,144320,3.3%,17,1
157,捷克,3013454,24018,2678662,297583,-1920,88.9%,25913,37209,1.2%,25,1
158,多米尼加,555245,1221,543755,7183,-1270,97.9%,2487,4307,0.8%,4,1
159,亚美尼亚,367795,1362,336005,23737,1069,91.4%,286,8053,2.2%,7,1
160,爱尔兰,1183008,0,805704,371168,-20110,68.1%,20110,6136,0.5%,0,1
161,卢森堡,157985,0,120291,36742,0,76.1%,0,952,0.6%,0,1
162,厄瓜多尔,732038,0,443880,253625,0,60.6%,0,34533,4.7%,0,1
163,卡塔尔,339147,1509,315769,22733,-1721,93.1%,3230,645,0.2%,0,1
164,圣马力诺,12884,0,11132,1643,0,86.4%,0,109,0.8%,0,1
165,摩纳哥,8359,45,7980,334,-80,95.5%,124,45,0.5%,1,1
166,冰岛,67673,3187,57050,10577,-720,84.3%,3907,46,0.1%,0,1
167,墨西哥,4942590,13926,4070755,565744,13795,82.4%,0,306091,6.2%,131,1
168,阿塞拜疆,658470,2186,625023,24713,1408,94.9%,764,8734,1.3%,14,1
169,白俄罗斯,742953,1965,733526,3375,438,98.7%,1514,6052,0.8%,13,1
170,新西兰,16620,130,14865,1702,56,89.4%,73,53,0.3%,1,1
171,立陶宛,679513,5995,578258,93383,5306,85.1%,677,7872,1.2%,12,1
172,尼日利亚,253181,22,229315,20730,-295,90.6%,317,3136,1.2%,0,1
173,埃及,425911,2210,358165,45111,198,84.1%,1974,22635,5.3%,38,1
174,荷兰,4320257,0,3127043,1171942,2,72.4%,0,21272,0.5%,0,1
175,爱沙尼亚,337543,4963,259373,76137,4624,76.8%,342,2033,0.6%,0,1
176,丹麦,1667768,27606,1117188,546825,645,67.0%,26944,3755,0.2%,17,1
177,罗马尼亚,2216525,20131,1899522,256978,20090,85.7%,0,60025,2.7%,41,1
178,北马其顿,268901,1254,246864,13628,1205,91.8%,28,8409,3.1%,21,1
179,挪威,781049,14040,88952,690657,14040,11.4%,0,1440,0.2%,0,1
180,格鲁吉亚,1175923,13150,1009778,151165,4612,85.9%,8503,14980,1.3%,35,1
181,巴基斯坦,1430366,7048,1295390,105675,4040,90.6%,2987,29301,2.0%,21,1
182,希腊,1940723,11112,1700124,217099,-12245,87.6%,23260,23500,1.2%,97,1
183,阿尔及利亚,252117,1464,167715,77823,1453,66.5%,0,6579,2.6%,11,1
184,瑞士,2211456,89321,1338228,860420,53428,60.5%,35870,12808,0.6%,23,1
185,克罗地亚,937167,1445,868690,54650,-8191,92.7%,9586,13827,1.5%,50,1
186,奥地利,1855578,27411,1535587,305888,4667,82.8%,22732,14103,0.8%,12,1
187,阿曼,338880,2420,315150,19584,723,93.0%,1685,4146,1.2%,12,1
188,阿富汗,162926,0,146577,8935,0,90.0%,0,7414,4.6%,0,1
189,巴林,374575,6745,328998,44169,2941,87.8%,3801,1408,0.4%,3,1
190,科威特,545717,5592,491502,51718,354,90.1%,5236,2497,0.5%,2,1
191,伊拉克,2210582,7217,2110752,75441,1445,95.5%,5759,24389,1.1%,13,1
192,黎巴嫩,921208,7105,682977,228625,7091,74.1%,0,9606,1.0%,14,1
193,以色列,2900576,71130,2444475,447296,-6322,84.3%,77385,8805,0.3%,67,1
194,伊朗,6373174,28995,6106442,134278,24813,95.8%,4152,132454,2.1%,30,1
195,巴西,25454105,104012,22196442,2630298,102896,87.2%,836,627365,2.5%,280,1
196,比利时,3155239,0,2076386,1049801,-13876,65.8%,13876,29052,0.9%,0,1
197,西班牙,9961253,0,6201520,3666508,0,62.3%,0,93225,0.9%,0,1
198,瑞典,2070456,0,1326414,728222,-10609,64.1%,10609,15820,0.8%,0,1
199,俄罗斯,11861077,124070,10248281,1281447,93319,86.4%,30130,331349,2.8%,621,1
200,英国,16468522,62399,13484929,2827895,-155766,81.9%,218080,155698,0.9%,85,1
201,意大利,10983116,104110,8244012,2592606,-20831,75.1%,124706,146498,1.3%,235,1
202,印度,41466711,209918,39218375,1752068,-53650,94.6%,262628,496268,1.2%,940,1
203,菲律宾,3560202,14522,3315381,190818,-12046,93.1%,26456,54003,1.5%,112,1
204,芬兰,489870,14439,46000,441880,14391,9.4%,0,1990,0.4%,48,1
205,斯里兰卡,611185,2138,578432,17312,1407,94.6%,690,15441,2.5%,41,1
206,柬埔寨,121355,56,117535,805,-51,96.9%,107,3015,2.5%,0,1
207,尼泊尔,953913,3472,862898,79272,-4727,90.5%,8191,11743,1.2%,8,1
208,加拿大,3055155,8844,2811924,209358,895,92.0%,7874,33873,1.1%,75,1
209,德国,9896344,158319,7622400,2155417,100001,77.0%,58200,118527,1.2%,118,1
210,越南,2275727,42440,2022450,215500,-17643,88.9%,59853,37777,1.7%,230,1
211,法国,19140730,249448,12442332,6567467,-212597,65.0%,461918,130931,0.7%,127,1
212,美国,76222215,96954,46242222,29069889,41160,60.7%,55465,910104,1.2%,329,1
213,澳大利亚,2579240,0,2242246,333159,-29524,86.9%,0,3835,0.1%,42,1
214,马来西亚,2870758,4915,2784003,54777,1851,97.0%,3056,31978,1.1%,8,1
215,日本,2743987,61051,2045017,680155,19823,74.5%,41180,18815,0.7%,48,1
216,新加坡,352811,4498,332525,19431,-657,94.3%,5155,855,0.2%,0,1
217,泰国,2447964,8008,2342765,83011,-223,95.7%,8215,22188,0.9%,16,1
