id,content,count
1,疫情,397
2,医院,212
3,候诊,188
4,防控,123
5,广西,117
6,百色,108
7,门诊,106
8,工作,98
9,开放,95
10,采样,94
11,人数,86
12,发热,84
13,含,81
14,数量,81
15,参保,79
16,缴费,73
17,医保,72
18,人员,69
19,加油,66
20,天津市,65
21,2022年,63
22,西安市,63
23,恢复,62
24,百色市,58
25,医疗,55
26,服务,54
27,人民,53
28,就业,52
29,物资,51
30,核酸,51
31,信息,50
32,新增,49
33,新冠,48
34,西安,48
35,核酸检测,47
36,中国,46
37,口罩,46
38,本土,46
39,防疫,44
40,政策,44
41,群众,44
42,确诊病例,44
43,中心,44
44,企业,43
45,保障,42
46,客运站,42
47,检测,41
48,出生,41
49,新冠肺炎,41
50,大学,41
51,旅客,40
52,确诊,37
53,2021年,37
54,记者,36
55,落实,35
56,学校,34
57,风险,34
58,陕西省,33
59,待遇,33
60,活动,33
61,地区,32
62,河南,32
63,志愿者,32
64,社会,32
65,希望,32
66,居民,32
67,措施,32
68,开学,31
69,期间,31
70,市场,31
71,享受,31
72,健康,31
73,隔离,31
74,时间,30
75,情况,30
76,新生儿,30
77,重点,30
78,脱贫,30
79,支持,29
80,做好,29
81,天津,29
82,国家,29
83,班线,29
84,生活,29
85,接种,28
86,省际,28
87,英国,27
88,当年,27
89,发展,27
90,指挥部,26
91,抗疫,26
92,葫芦岛,26
93,结束,26
94,卫生,26
95,影响,26
96,新闻,26
97,通知,25
98,阳性,25
99,上海,25
100,部门,25
101,电子,25
102,全国,25
103,组织,24
104,][,24
105,增长,24
106,客运,24
107,发布,23
108,需求,23
109,北京,23
110,关注,23
111,务工,23
112,院区,23
113,社区,22
114,项目,22
115,培训,22
116,机场,22
117,市,21
118,返校,21
119,新冠病毒,21
120,渠道,21
121,辽宁,21
122,疫苗,21
123,报告,21
124,相关,21
125,第四,21
126,工资,21
127,凭证,21
128,各类,20
129,回家,20
130,无症状感染者,20
131,交通,20
132,医科,20
133,近日,19
134,真的,19
135,病例,19
136,年度,19
137,执行,19
138,推动,19
139,自治区,18
140,小时,18
141,超市,18
142,实施,18
143,推进,18
144,机构,18
145,李,18
146,帮扶,18
147,丹麦,18
148,网点,18
149,旅游,17
150,缴纳,17
151,确保,17
152,发现,17
153,运行,17
154,春节,17
155,捐赠,17
156,团队,17
157,早日,16
158,努力,16
159,城乡,16
160,费用,16
161,显示,16
162,冬奥会,16
163,建设,16
164,返程,16
165,消杀,16
166,境外输入,16
167,甘肃,16
168,平凉,16
169,精准,16
170,消费,16
171,招商,16
172,出站,16
173,教育,15
174,区域,15
175,经济,15
176,快递,15
177,运输,15
178,应急,15
179,县,15
180,综合,15
181,壮族,14
182,消息,14
183,学生,14
184,城市,14
185,陕西,14
186,90,14
187,稳定,14
188,统筹区,14
189,国际,14
190,病毒,14
191,方案,14
192,累计,14
193,爆米花,14
194,各项,14
195,山西,14
196,质量,14
197,平台,14
198,出发,14
199,负责人,14
200,附属,14
201,中医,14
202,个体,14
203,工商户,14
204,广场,14
205,出站口,14
206,微信,13
207,紧急,13
208,拳头,13
209,一线,13
210,急需,13
211,供应,13
212,责任,13
213,计划,13
214,2022,13
215,办理,13
216,报销,13
217,统筹,13
218,人群,13
219,比赛,13
220,公司,13
221,介绍,13
222,!,13
223,走,13
224,华商报,13
225,乘客,13
226,车,13
227,找,13
228,政府,13
229,1例,13
230,观察,13
231,快速,13
232,症状,13
233,滞留,13
234,延期,12
235,春季,12
236,学期,12
237,查尔斯,12
238,复工,12
239,认定,12
240,保障局,12
241,保险,12
242,标准,12
243,创业,12
244,老师,12
245,感染,12
246,外出,12
247,回,12
248,北卡,12
249,候车室,12
250,测温,12
251,设备,12
252,研究,12
253,欧洲,12
254,带,12
255,世界,12
256,56,12
257,京,12
258,高风险,12
259,驾驶员,12
260,过年,12
261,烧香,12
262,引发,12
263,全省,12
264,超,12
265,物流,12
266,接收,12
267,第三,12
268,一季度,12
269,外贸,12
270,出台,12
271,葫芦岛市,11
272,管理,11
273,学院,11
274,戴,11
275,佩戴,11
276,价格,11
277,参保人,11
278,补贴,11
279,机制,11
280,冬奥,11
281,防护,11
282,出行,11
283,免费,11
284,消毒,11
285,取消,11
286,有序,11
287,阴性,11
288,国务院,11
289,检查,11
290,医学,11
291,接种疫苗,11
292,一律,10
293,关心,10
294,助力,10
295,绥中,10
296,无恙,10
297,颗,10
298,天价,10
299,实行,10
300,税务,10
301,期为,10
302,业务,10
303,登记,10
304,保险费,10
305,孩子,10
306,钱,10
307,患者,10
308,微博,10
309,33,10
310,[心,10
311,提供,10
312,通道,10
313,加快,10
314,记录,10
315,儿童,10
316,热搜,10
317,接诊,10
318,份,10
319,微波,10
320,报道,10
321,2020年,10
322,体检,10
323,方可,10
324,山东,10
325,医生,10
326,董事长,10
327,居家,10
328,技能,10
329,发挥,10
330,螺蛳粉,10
331,播报,10
332,24时,10
333,工作人员,10
334,形势,10
335,激活,10
336,医保卡,10
337,中医药,10
338,武清区,10
339,美国,10
340,岳,10
341,流线,10
342,高架,10
343,办公室,9
344,20日,9
345,豫见,9
346,新一代,9
347,苦涩,9
348,动态,9
349,清零,9
350,营业,9
351,确认,9
352,身份,9
353,参加,9
354,鼓励,9
355,这是,9
356,提示,9
357,回国,9
358,春运,9
