id,area,confirmed,confirmedRelative,crued,curConfirm,curedPercent,died,diedPercent
1,亚洲,106667348,641757,98788236,6570561,92.6%,1308551,1.2%
2,欧洲,141217227,1231148,109481986,30082468,77.5%,1652773,1.2%
3,非洲,11295060,19803,10226514,824691,90.5%,243855,2.2%
4,大洋洲,3072078,13883,2800281,264858,91.2%,6939,0.2%
5,北美洲,92683484,327539,61143432,30182034,66.0%,1358018,1.5%
6,南美洲,51485424,281358,44129745,6122498,85.7%,1233181,2.4%
7,其他,712,0,699,0,98.2%,13,1.8%
